"c","h","l","o","t","v","av","r","date","updown"
4.17,4.17,4.15,4.15,1674008100,17100,104940.98939929329,"0.16","2023-01-18T09:15:00.000Z","up"
4.19,4.19,4.16,4.17,1674008400,46700,104940.98939929329,"0.45","2023-01-18T09:20:00.000Z","up"
4.19,4.2,4.19,4.19,1674008700,121300,104940.98939929329,"1.16","2023-01-18T09:25:00.000Z","-"
4.17,4.2,4.17,4.19,1674009000,93900,104940.98939929329,"0.89","2023-01-18T09:30:00.000Z","down"
4.17,4.17,4.16,4.17,1674009300,25000,104940.98939929329,"0.24","2023-01-18T09:35:00.000Z","-"
4.17,4.17,4.17,4.17,1674009600,16000,104940.98939929329,"0.15","2023-01-18T09:40:00.000Z","-"
4.21,4.21,4.18,4.18,1674009900,144900,104940.98939929329,"1.38","2023-01-18T09:45:00.000Z","up"
4.2,4.21,4.2,4.21,1674010200,23500,104940.98939929329,"0.22","2023-01-18T09:50:00.000Z","down"
4.19,4.21,4.19,4.2,1674010500,39500,104940.98939929329,"0.38","2023-01-18T09:55:00.000Z","down"
4.19,4.2,4.19,4.19,1674010800,18700,104940.98939929329,"0.18","2023-01-18T10:00:00.000Z","-"
4.19,4.19,4.18,4.19,1674011100,12800,104940.98939929329,"0.12","2023-01-18T10:05:00.000Z","-"
4.2,4.2,4.18,4.19,1674011400,18400,104940.98939929329,"0.18","2023-01-18T10:10:00.000Z","up"
4.19,4.2,4.19,4.19,1674011700,22400,104940.98939929329,"0.21","2023-01-18T10:15:00.000Z","-"
4.2,4.2,4.19,4.19,1674012000,3800,104940.98939929329,"0.04","2023-01-18T10:20:00.000Z","up"
4.2,4.2,4.19,4.2,1674012300,43900,104940.98939929329,"0.42","2023-01-18T10:25:00.000Z","-"
4.19,4.2,4.19,4.2,1674012600,3900,104940.98939929329,"0.04","2023-01-18T10:30:00.000Z","down"
4.22,4.22,4.2,4.2,1674012900,66100,104940.98939929329,"0.63","2023-01-18T10:35:00.000Z","up"
4.2,4.22,4.2,4.22,1674013200,12400,104940.98939929329,"0.12","2023-01-18T10:40:00.000Z","down"
4.21,4.21,4.2,4.2,1674013500,8700,104940.98939929329,"0.08","2023-01-18T10:45:00.000Z","up"
4.2,4.2,4.2,4.2,1674013800,7700,104940.98939929329,"0.07","2023-01-18T10:50:00.000Z","-"
4.21,4.21,4.2,4.2,1674014100,5600,104940.98939929329,"0.05","2023-01-18T10:55:00.000Z","up"
4.22,4.22,4.21,4.21,1674014400,84100,104940.98939929329,"0.80","2023-01-18T11:00:00.000Z","up"
4.24,4.25,4.22,4.22,1674014700,111100,104940.98939929329,"1.06","2023-01-18T11:05:00.000Z","up"
4.29,4.29,4.24,4.24,1674015000,233500,104940.98939929329,"2.23","2023-01-18T11:10:00.000Z","up"
4.29,4.3,4.29,4.29,1674015300,171900,104940.98939929329,"1.64","2023-01-18T11:15:00.000Z","-"
4.29,4.29,4.28,4.29,1674015600,48900,104940.98939929329,"0.47","2023-01-18T11:20:00.000Z","-"
4.28,4.29,4.28,4.28,1674015900,55500,104940.98939929329,"0.53","2023-01-18T11:25:00.000Z","-"
4.26,4.28,4.26,4.28,1674021600,53400,104940.98939929329,"0.51","2023-01-18T13:00:00.000Z","down"
4.25,4.26,4.24,4.25,1674021900,47700,104940.98939929329,"0.45","2023-01-18T13:05:00.000Z","-"
4.24,4.25,4.24,4.25,1674022200,2300,104940.98939929329,"0.02","2023-01-18T13:10:00.000Z","down"
4.26,4.26,4.23,4.24,1674022500,27300,104940.98939929329,"0.26","2023-01-18T13:15:00.000Z","up"
4.27,4.27,4.25,4.25,1674022800,10900,104940.98939929329,"0.10","2023-01-18T13:20:00.000Z","up"
4.27,4.27,4.26,4.27,1674023100,17200,104940.98939929329,"0.16","2023-01-18T13:25:00.000Z","-"
4.26,4.27,4.26,4.27,1674023400,15700,104940.98939929329,"0.15","2023-01-18T13:30:00.000Z","down"
4.26,4.26,4.25,4.26,1674023700,2100,104940.98939929329,"0.02","2023-01-18T13:35:00.000Z","-"
4.25,4.26,4.25,4.26,1674024000,46200,104940.98939929329,"0.44","2023-01-18T13:40:00.000Z","down"
4.26,4.26,4.25,4.25,1674024300,36500,104940.98939929329,"0.35","2023-01-18T13:45:00.000Z","up"
4.26,4.26,4.25,4.26,1674024600,35900,104940.98939929329,"0.34","2023-01-18T13:50:00.000Z","-"
4.25,4.26,4.25,4.26,1674024900,18500,104940.98939929329,"0.18","2023-01-18T13:55:00.000Z","down"
4.25,4.26,4.25,4.25,1674025200,28900,104940.98939929329,"0.28","2023-01-18T14:00:00.000Z","-"
4.26,4.27,4.25,4.26,1674025500,42000,104940.98939929329,"0.40","2023-01-18T14:05:00.000Z","-"
4.27,4.27,4.26,4.26,1674025800,22500,104940.98939929329,"0.21","2023-01-18T14:10:00.000Z","up"
4.28,4.28,4.26,4.26,1674026100,82700,104940.98939929329,"0.79","2023-01-18T14:15:00.000Z","up"
4.32,4.32,4.28,4.28,1674026400,230300,104940.98939929329,"2.19","2023-01-18T14:20:00.000Z","up"
4.3,4.32,4.3,4.31,1674026700,221000,104940.98939929329,"2.11","2023-01-18T14:25:00.000Z","down"
4.3,4.31,4.3,4.31,1674027000,15200,104940.98939929329,"0.14","2023-01-18T14:30:00.000Z","down"
4.3,4.3,4.3,4.3,1674027900,76000,104940.98939929329,"0.72","2023-01-18T14:45:00.000Z","-"
4.25,4.31,4.25,4.3,1674094500,68100,104940.98939929329,"0.65","2023-01-19T09:15:00.000Z","down"
4.27,4.27,4.25,4.25,1674094800,30500,104940.98939929329,"0.29","2023-01-19T09:20:00.000Z","up"
4.27,4.28,4.27,4.27,1674095100,20100,104940.98939929329,"0.19","2023-01-19T09:25:00.000Z","-"
4.28,4.28,4.27,4.28,1674095400,26500,104940.98939929329,"0.25","2023-01-19T09:30:00.000Z","-"
4.3,4.3,4.29,4.29,1674095700,34800,104940.98939929329,"0.33","2023-01-19T09:35:00.000Z","up"
4.3,4.3,4.29,4.3,1674096000,42300,104940.98939929329,"0.40","2023-01-19T09:40:00.000Z","-"
4.32,4.32,4.3,4.3,1674096300,45400,104940.98939929329,"0.43","2023-01-19T09:45:00.000Z","up"
4.33,4.33,4.32,4.32,1674096600,38600,104940.98939929329,"0.37","2023-01-19T09:50:00.000Z","up"
4.3,4.33,4.3,4.33,1674096900,72500,104940.98939929329,"0.69","2023-01-19T09:55:00.000Z","down"
4.31,4.31,4.3,4.31,1674097200,76200,104940.98939929329,"0.73","2023-01-19T10:00:00.000Z","-"
4.31,4.31,4.31,4.31,1674097500,14200,104940.98939929329,"0.14","2023-01-19T10:05:00.000Z","-"
4.32,4.32,4.31,4.31,1674097800,5600,104940.98939929329,"0.05","2023-01-19T10:10:00.000Z","up"
4.32,4.32,4.31,4.32,1674098100,86200,104940.98939929329,"0.82","2023-01-19T10:15:00.000Z","-"
4.32,4.33,4.31,4.33,1674098400,159800,104940.98939929329,"1.52","2023-01-19T10:20:00.000Z","down"
4.33,4.33,4.31,4.33,1674098700,30300,104940.98939929329,"0.29","2023-01-19T10:25:00.000Z","-"
4.33,4.33,4.31,4.33,1674099000,131700,104940.98939929329,"1.25","2023-01-19T10:30:00.000Z","-"
4.32,4.32,4.32,4.32,1674099300,3400,104940.98939929329,"0.03","2023-01-19T10:35:00.000Z","-"
4.32,4.33,4.32,4.32,1674099600,25100,104940.98939929329,"0.24","2023-01-19T10:40:00.000Z","-"
4.31,4.32,4.31,4.32,1674099900,54300,104940.98939929329,"0.52","2023-01-19T10:45:00.000Z","down"
4.31,4.31,4.3,4.31,1674100200,28700,104940.98939929329,"0.27","2023-01-19T10:50:00.000Z","-"
4.31,4.31,4.31,4.31,1674100500,3300,104940.98939929329,"0.03","2023-01-19T10:55:00.000Z","-"
4.31,4.31,4.3,4.31,1674100800,127000,104940.98939929329,"1.21","2023-01-19T11:00:00.000Z","-"
4.3,4.3,4.3,4.3,1674101100,10500,104940.98939929329,"0.10","2023-01-19T11:05:00.000Z","-"
4.3,4.3,4.3,4.3,1674101400,3500,104940.98939929329,"0.03","2023-01-19T11:10:00.000Z","-"
4.3,4.31,4.3,4.3,1674101700,24100,104940.98939929329,"0.23","2023-01-19T11:15:00.000Z","-"
4.3,4.3,4.29,4.3,1674102000,38000,104940.98939929329,"0.36","2023-01-19T11:20:00.000Z","-"
4.3,4.31,4.3,4.3,1674102300,21500,104940.98939929329,"0.20","2023-01-19T11:25:00.000Z","-"
4.29,4.31,4.29,4.3,1674108000,87300,104940.98939929329,"0.83","2023-01-19T13:00:00.000Z","down"
4.29,4.3,4.29,4.29,1674108300,30600,104940.98939929329,"0.29","2023-01-19T13:05:00.000Z","-"
4.3,4.3,4.29,4.29,1674108600,3200,104940.98939929329,"0.03","2023-01-19T13:10:00.000Z","up"
4.29,4.3,4.29,4.3,1674108900,37400,104940.98939929329,"0.36","2023-01-19T13:15:00.000Z","down"
4.29,4.3,4.29,4.3,1674109200,10100,104940.98939929329,"0.10","2023-01-19T13:20:00.000Z","down"
4.29,4.3,4.28,4.29,1674109500,56000,104940.98939929329,"0.53","2023-01-19T13:25:00.000Z","-"
