"c","h","l","o","t","v","av","r","date","updown"
6.2,6.2,6.2,6.2,1674015300,1500,1800,"0.83","2023-01-18T11:15:00.000Z","-"
7.1,7.1,7.1,7.1,1674093600,100,1800,"0.06","2023-01-19T09:00:00.000Z","-"
6.2,6.2,6.2,6.2,1674095700,100,1800,"0.06","2023-01-19T09:35:00.000Z","-"
6,6,6,6,1674108000,200,1800,"0.11","2023-01-19T13:00:00.000Z","-"
6,6,6,6,1674108600,500,1800,"0.28","2023-01-19T13:10:00.000Z","-"
5.9,5.9,5.9,5.9,1674111900,100,1800,"0.06","2023-01-19T14:05:00.000Z","-"
5.9,5.9,5.9,5.9,1674113400,500,1800,"0.28","2023-01-19T14:30:00.000Z","-"
5.8,5.9,5.8,5.9,1674113700,900,1800,"0.50","2023-01-19T14:35:00.000Z","down"
5.9,5.9,5.8,5.8,1674114300,2700,1800,"1.50","2023-01-19T14:45:00.000Z","up"
5.8,5.8,5.8,5.8,1674791700,1000,1800,"0.56","2023-01-27T10:55:00.000Z","-"
5.8,5.8,5.8,5.8,1674792300,1300,1800,"0.72","2023-01-27T11:05:00.000Z","-"
5.9,5.9,5.9,5.9,1674799200,1100,1800,"0.61","2023-01-27T13:00:00.000Z","-"
5.7,5.7,5.7,5.7,1675059600,2000,1800,"1.11","2023-01-30T13:20:00.000Z","-"
5.6,5.6,5.6,5.6,1675059900,2000,1800,"1.11","2023-01-30T13:25:00.000Z","-"
5.8,5.8,5.8,5.8,1675061100,1000,1800,"0.56","2023-01-30T13:45:00.000Z","-"
5.7,5.7,5.7,5.7,1675131300,400,1800,"0.22","2023-01-31T09:15:00.000Z","-"
5.7,5.7,5.7,5.7,1675132800,16800,1800,"9.33","2023-01-31T09:40:00.000Z","-"
6.3,6.3,6.2,6.2,1675133100,200,1800,"0.11","2023-01-31T09:45:00.000Z","up"
