"c","h","l","o","t","v","av","r","date","updown"
15.45,15.5,15.3,15.3,1674008100,90700,37188.7323943662,"2.44","2023-01-18T09:15:00.000Z","up"
15.5,15.5,15.4,15.5,1674008400,61500,37188.7323943662,"1.65","2023-01-18T09:20:00.000Z","-"
15.4,15.5,15.4,15.5,1674008700,43700,37188.7323943662,"1.18","2023-01-18T09:25:00.000Z","down"
15.35,15.45,15.3,15.4,1674009000,22700,37188.7323943662,"0.61","2023-01-18T09:30:00.000Z","down"
15.3,15.35,15.3,15.3,1674009300,28200,37188.7323943662,"0.76","2023-01-18T09:35:00.000Z","-"
15.25,15.3,15.25,15.3,1674009600,16600,37188.7323943662,"0.45","2023-01-18T09:40:00.000Z","down"
15.4,15.4,15.25,15.25,1674009900,22700,37188.7323943662,"0.61","2023-01-18T09:45:00.000Z","up"
15.35,15.4,15.35,15.4,1674010200,4700,37188.7323943662,"0.13","2023-01-18T09:50:00.000Z","down"
15.3,15.35,15.3,15.35,1674010500,11600,37188.7323943662,"0.31","2023-01-18T09:55:00.000Z","down"
15.3,15.3,15.3,15.3,1674010800,30100,37188.7323943662,"0.81","2023-01-18T10:00:00.000Z","-"
15.3,15.3,15.3,15.3,1674011100,4800,37188.7323943662,"0.13","2023-01-18T10:05:00.000Z","-"
15.3,15.3,15.25,15.3,1674011400,5400,37188.7323943662,"0.15","2023-01-18T10:10:00.000Z","-"
15.25,15.3,15.25,15.3,1674011700,24600,37188.7323943662,"0.66","2023-01-18T10:15:00.000Z","down"
15.25,15.25,15.25,15.25,1674012000,1600,37188.7323943662,"0.04","2023-01-18T10:20:00.000Z","-"
15.25,15.25,15.25,15.25,1674012300,800,37188.7323943662,"0.02","2023-01-18T10:25:00.000Z","-"
15.3,15.3,15.25,15.25,1674012600,3300,37188.7323943662,"0.09","2023-01-18T10:30:00.000Z","up"
15.35,15.35,15.25,15.25,1674012900,38200,37188.7323943662,"1.03","2023-01-18T10:35:00.000Z","up"
15.4,15.4,15.3,15.35,1674013200,35100,37188.7323943662,"0.94","2023-01-18T10:40:00.000Z","up"
15.4,15.45,15.4,15.4,1674013500,13800,37188.7323943662,"0.37","2023-01-18T10:45:00.000Z","-"
15.4,15.45,15.4,15.4,1674013800,19500,37188.7323943662,"0.52","2023-01-18T10:50:00.000Z","-"
15.45,15.45,15.4,15.4,1674014100,9800,37188.7323943662,"0.26","2023-01-18T10:55:00.000Z","up"
15.4,15.45,15.4,15.4,1674014400,8300,37188.7323943662,"0.22","2023-01-18T11:00:00.000Z","-"
15.4,15.45,15.35,15.4,1674014700,7300,37188.7323943662,"0.20","2023-01-18T11:05:00.000Z","-"
15.35,15.4,15.35,15.4,1674015000,13200,37188.7323943662,"0.35","2023-01-18T11:10:00.000Z","down"
15.3,15.35,15.3,15.35,1674015300,13200,37188.7323943662,"0.35","2023-01-18T11:15:00.000Z","down"
15.35,15.35,15.3,15.3,1674015600,12500,37188.7323943662,"0.34","2023-01-18T11:20:00.000Z","up"
15.35,15.4,15.35,15.35,1674015900,35700,37188.7323943662,"0.96","2023-01-18T11:25:00.000Z","-"
15.25,15.4,15.25,15.4,1674021600,39400,37188.7323943662,"1.06","2023-01-18T13:00:00.000Z","down"
15.25,15.3,15.2,15.3,1674021900,37000,37188.7323943662,"0.99","2023-01-18T13:05:00.000Z","down"
15.25,15.25,15.2,15.2,1674022200,20100,37188.7323943662,"0.54","2023-01-18T13:10:00.000Z","up"
15.3,15.3,15.2,15.25,1674022500,5200,37188.7323943662,"0.14","2023-01-18T13:15:00.000Z","up"
15.25,15.3,15.25,15.25,1674022800,9600,37188.7323943662,"0.26","2023-01-18T13:20:00.000Z","-"
15.4,15.4,15.25,15.25,1674023100,31800,37188.7323943662,"0.86","2023-01-18T13:25:00.000Z","up"
15.35,15.4,15.35,15.35,1674023400,30500,37188.7323943662,"0.82","2023-01-18T13:30:00.000Z","-"
15.35,15.35,15.35,15.35,1674023700,2300,37188.7323943662,"0.06","2023-01-18T13:35:00.000Z","-"
15.3,15.35,15.3,15.35,1674024000,15800,37188.7323943662,"0.42","2023-01-18T13:40:00.000Z","down"
15.3,15.3,15.3,15.3,1674024300,12700,37188.7323943662,"0.34","2023-01-18T13:45:00.000Z","-"
15.4,15.4,15.35,15.35,1674024600,39900,37188.7323943662,"1.07","2023-01-18T13:50:00.000Z","up"
15.4,15.45,15.4,15.4,1674024900,29300,37188.7323943662,"0.79","2023-01-18T13:55:00.000Z","-"
15.4,15.45,15.4,15.45,1674025200,17200,37188.7323943662,"0.46","2023-01-18T14:00:00.000Z","down"
15.35,15.45,15.3,15.45,1674025500,54900,37188.7323943662,"1.48","2023-01-18T14:05:00.000Z","down"
15.35,15.4,15.35,15.35,1674025800,46800,37188.7323943662,"1.26","2023-01-18T14:10:00.000Z","-"
15.4,15.45,15.35,15.45,1674026100,10100,37188.7323943662,"0.27","2023-01-18T14:15:00.000Z","down"
15.4,15.45,15.4,15.4,1674026400,36100,37188.7323943662,"0.97","2023-01-18T14:20:00.000Z","-"
15.45,15.45,15.35,15.4,1674026700,99200,37188.7323943662,"2.67","2023-01-18T14:25:00.000Z","up"
15.45,15.45,15.35,15.35,1674027000,10100,37188.7323943662,"0.27","2023-01-18T14:30:00.000Z","up"
15.45,15.45,15.45,15.45,1674027900,45800,37188.7323943662,"1.23","2023-01-18T14:45:00.000Z","-"
15.3,15.4,15.15,15.15,1674094500,29700,37188.7323943662,"0.80","2023-01-19T09:15:00.000Z","up"
15.4,15.4,15.25,15.3,1674094800,10300,37188.7323943662,"0.28","2023-01-19T09:20:00.000Z","up"
15.45,15.45,15.4,15.4,1674095100,14800,37188.7323943662,"0.40","2023-01-19T09:25:00.000Z","up"
15.45,15.45,15.45,15.45,1674095400,3100,37188.7323943662,"0.08","2023-01-19T09:30:00.000Z","-"
15.45,15.45,15.45,15.45,1674095700,8500,37188.7323943662,"0.23","2023-01-19T09:35:00.000Z","-"
