"c","h","l","o","t","v","av","r","date","updown"
49.5,49.5,49.5,49.5,1674012600,100,2262.5,"0.04","2023-01-18T10:30:00.000Z","-"
49.2,49.2,49.2,49.2,1674012900,1300,2262.5,"0.57","2023-01-18T10:35:00.000Z","-"
49.1,49.1,49.1,49.1,1674013200,2000,2262.5,"0.88","2023-01-18T10:40:00.000Z","-"
49.1,49.1,49.1,49.1,1674024300,10500,2262.5,"4.64","2023-01-18T13:45:00.000Z","-"
49,49,49,49,1674024600,2600,2262.5,"1.15","2023-01-18T13:50:00.000Z","-"
49,49,49,49,1674025500,100,2262.5,"0.04","2023-01-18T14:05:00.000Z","-"
50.8,50.8,50.4,50.4,1674025800,4500,2262.5,"1.99","2023-01-18T14:10:00.000Z","up"
51.8,51.8,51.8,51.8,1674027900,600,2262.5,"0.27","2023-01-18T14:45:00.000Z","-"
50,50,50,50,1674094200,3000,2262.5,"1.33","2023-01-19T09:10:00.000Z","-"
50,50,50,50,1674096000,100,2262.5,"0.04","2023-01-19T09:40:00.000Z","-"
50,50,50,50,1674097200,2200,2262.5,"0.97","2023-01-19T10:00:00.000Z","-"
50,50,50,50,1674099600,4100,2262.5,"1.81","2023-01-19T10:40:00.000Z","-"
50,50,50,50,1674111000,1900,2262.5,"0.84","2023-01-19T13:50:00.000Z","-"
50,50,50,50,1674111300,500,2262.5,"0.22","2023-01-19T13:55:00.000Z","-"
51,51,51,51,1674111600,4800,2262.5,"2.12","2023-01-19T14:00:00.000Z","-"
50.8,50.8,50.8,50.8,1674112800,600,2262.5,"0.27","2023-01-19T14:20:00.000Z","-"
51.7,51.7,51.7,51.7,1674114300,1000,2262.5,"0.44","2023-01-19T14:45:00.000Z","-"
51.6,51.6,51.6,51.6,1675044000,100,2262.5,"0.04","2023-01-30T09:00:00.000Z","-"
51,51,51,51,1675052400,100,2262.5,"0.04","2023-01-30T11:20:00.000Z","-"
51,51,51,51,1675059600,100,2262.5,"0.04","2023-01-30T13:20:00.000Z","-"
52,52,52,52,1675064700,9000,2262.5,"3.98","2023-01-30T14:45:00.000Z","-"
50,50.1,50,50.1,1675137300,1800,2262.5,"0.80","2023-01-31T10:55:00.000Z","down"
50,50.1,50,50.1,1675137900,6100,2262.5,"2.70","2023-01-31T11:05:00.000Z","down"
50.1,50.1,50.1,50.1,1675138200,2000,2262.5,"0.88","2023-01-31T11:10:00.000Z","-"
51.2,51.2,51.2,51.2,1675149600,1000,2262.5,"0.44","2023-01-31T14:20:00.000Z","-"
51.2,51.2,51.2,51.2,1675149900,100,2262.5,"0.04","2023-01-31T14:25:00.000Z","-"
50.1,50.1,50.1,50.1,1675151100,4000,2262.5,"1.77","2023-01-31T14:45:00.000Z","-"
51.6,51.6,51.6,51.6,1675221600,100,2262.5,"0.04","2023-02-01T10:20:00.000Z","-"
51.8,51.8,51.8,51.8,1675221900,100,2262.5,"0.04","2023-02-01T10:25:00.000Z","-"
50.5,50.5,50.5,50.5,1675232700,2000,2262.5,"0.88","2023-02-01T13:25:00.000Z","-"
50,50.1,50,50.1,1675234800,5700,2262.5,"2.52","2023-02-01T14:00:00.000Z","down"
51,51,51,51,1675237500,300,2262.5,"0.13","2023-02-01T14:45:00.000Z","-"
