"c","h","l","o","t","v","av","r","date","updown"
9,9,9,9,1674007200,500,10696.525096525096,"0.05","2023-01-18T09:00:00.000Z","-"
9.1,9.1,9.1,9.1,1674007500,100,10696.525096525096,"0.01","2023-01-18T09:05:00.000Z","-"
9.1,9.1,9.1,9.1,1674007800,9900,10696.525096525096,"0.93","2023-01-18T09:10:00.000Z","-"
9.2,9.2,9.1,9.2,1674008100,4800,10696.525096525096,"0.45","2023-01-18T09:15:00.000Z","-"
9.1,9.1,9.1,9.1,1674008400,1000,10696.525096525096,"0.09","2023-01-18T09:20:00.000Z","-"
9.2,9.2,9.1,9.1,1674008700,8700,10696.525096525096,"0.81","2023-01-18T09:25:00.000Z","up"
9.1,9.1,9.1,9.1,1674009000,22900,10696.525096525096,"2.14","2023-01-18T09:30:00.000Z","-"
9.1,9.1,9.1,9.1,1674009300,400,10696.525096525096,"0.04","2023-01-18T09:35:00.000Z","-"
9.1,9.1,9.1,9.1,1674009600,4300,10696.525096525096,"0.40","2023-01-18T09:40:00.000Z","-"
9.1,9.1,9.1,9.1,1674009900,15200,10696.525096525096,"1.42","2023-01-18T09:45:00.000Z","-"
9.2,9.2,9.1,9.1,1674010200,6300,10696.525096525096,"0.59","2023-01-18T09:50:00.000Z","up"
9.2,9.2,9.2,9.2,1674010500,1300,10696.525096525096,"0.12","2023-01-18T09:55:00.000Z","-"
9.1,9.1,9.1,9.1,1674010800,1000,10696.525096525096,"0.09","2023-01-18T10:00:00.000Z","-"
9.2,9.2,9.2,9.2,1674011100,23700,10696.525096525096,"2.22","2023-01-18T10:05:00.000Z","-"
9.3,9.3,9.3,9.3,1674011400,6000,10696.525096525096,"0.56","2023-01-18T10:10:00.000Z","-"
9.2,9.3,9.2,9.2,1674011700,1100,10696.525096525096,"0.10","2023-01-18T10:15:00.000Z","-"
9.2,9.2,9.2,9.2,1674012000,4200,10696.525096525096,"0.39","2023-01-18T10:20:00.000Z","-"
9.2,9.2,9.2,9.2,1674012300,100,10696.525096525096,"0.01","2023-01-18T10:25:00.000Z","-"
9.2,9.2,9.2,9.2,1674012600,100,10696.525096525096,"0.01","2023-01-18T10:30:00.000Z","-"
9.2,9.2,9.2,9.2,1674012900,2100,10696.525096525096,"0.20","2023-01-18T10:35:00.000Z","-"
9.2,9.2,9.2,9.2,1674013200,1100,10696.525096525096,"0.10","2023-01-18T10:40:00.000Z","-"
9.2,9.2,9.2,9.2,1674013500,1300,10696.525096525096,"0.12","2023-01-18T10:45:00.000Z","-"
9.3,9.3,9.2,9.2,1674013800,16300,10696.525096525096,"1.52","2023-01-18T10:50:00.000Z","up"
9.4,9.4,9.3,9.3,1674014100,3700,10696.525096525096,"0.35","2023-01-18T10:55:00.000Z","up"
9.4,9.4,9.4,9.4,1674014400,1100,10696.525096525096,"0.10","2023-01-18T11:00:00.000Z","-"
9.4,9.4,9.4,9.4,1674015000,3000,10696.525096525096,"0.28","2023-01-18T11:10:00.000Z","-"
9.4,9.4,9.4,9.4,1674015300,37100,10696.525096525096,"3.47","2023-01-18T11:15:00.000Z","-"
9.6,9.6,9.4,9.4,1674015600,48900,10696.525096525096,"4.57","2023-01-18T11:20:00.000Z","up"
9.6,9.7,9.5,9.5,1674015900,23500,10696.525096525096,"2.20","2023-01-18T11:25:00.000Z","up"
9.8,9.8,9.8,9.8,1674016200,7200,10696.525096525096,"0.67","2023-01-18T11:30:00.000Z","-"
9.7,9.8,9.7,9.8,1674021600,16300,10696.525096525096,"1.52","2023-01-18T13:00:00.000Z","down"
9.8,9.8,9.7,9.7,1674021900,17400,10696.525096525096,"1.63","2023-01-18T13:05:00.000Z","up"
9.8,9.8,9.7,9.7,1674022200,4400,10696.525096525096,"0.41","2023-01-18T13:10:00.000Z","up"
9.8,9.9,9.8,9.8,1674022500,37100,10696.525096525096,"3.47","2023-01-18T13:15:00.000Z","-"
9.8,9.8,9.8,9.8,1674022800,300,10696.525096525096,"0.03","2023-01-18T13:20:00.000Z","-"
9.8,9.8,9.8,9.8,1674023100,38500,10696.525096525096,"3.60","2023-01-18T13:25:00.000Z","-"
9.9,9.9,9.8,9.8,1674023400,21800,10696.525096525096,"2.04","2023-01-18T13:30:00.000Z","up"
9.8,9.9,9.8,9.8,1674023700,3700,10696.525096525096,"0.35","2023-01-18T13:35:00.000Z","-"
9.9,9.9,9.9,9.9,1674024000,7000,10696.525096525096,"0.65","2023-01-18T13:40:00.000Z","-"
9.9,9.9,9.8,9.9,1674024300,15100,10696.525096525096,"1.41","2023-01-18T13:45:00.000Z","-"
9.9,9.9,9.9,9.9,1674024600,107800,10696.525096525096,"10.08","2023-01-18T13:50:00.000Z","-"
9.9,9.9,9.9,9.9,1674024900,11300,10696.525096525096,"1.06","2023-01-18T13:55:00.000Z","-"
9.9,9.9,9.9,9.9,1674025500,15500,10696.525096525096,"1.45","2023-01-18T14:05:00.000Z","-"
9.9,9.9,9.9,9.9,1674025800,1500,10696.525096525096,"0.14","2023-01-18T14:10:00.000Z","-"
9.9,9.9,9.9,9.9,1674026700,2300,10696.525096525096,"0.22","2023-01-18T14:25:00.000Z","-"
9.9,9.9,9.9,9.9,1674027900,8400,10696.525096525096,"0.79","2023-01-18T14:45:00.000Z","-"
10.1,10.2,10,10,1674093600,7200,10696.525096525096,"0.67","2023-01-19T09:00:00.000Z","up"
10.1,10.1,10.1,10.1,1674093900,3900,10696.525096525096,"0.36","2023-01-19T09:05:00.000Z","-"
10.1,10.1,10.1,10.1,1674094200,900,10696.525096525096,"0.08","2023-01-19T09:10:00.000Z","-"
10.1,10.2,10.1,10.1,1674094500,8500,10696.525096525096,"0.79","2023-01-19T09:15:00.000Z","-"
10.2,10.2,10.2,10.2,1674094800,4700,10696.525096525096,"0.44","2023-01-19T09:20:00.000Z","-"
