"c","h","l","o","t","v","av","r","date","updown"
33,33,33,33,1674012300,300,5462.857142857143,"0.05","2023-01-18T10:25:00.000Z","-"
33,33,33,33,1674026700,500,5462.857142857143,"0.09","2023-01-18T14:25:00.000Z","-"
33.3,33.3,33.3,33.3,1674095700,100,5462.857142857143,"0.02","2023-01-19T09:35:00.000Z","-"
33,33,33,33,1674101100,300,5462.857142857143,"0.05","2023-01-19T11:05:00.000Z","-"
33,33,33,33,1674101400,1200,5462.857142857143,"0.22","2023-01-19T11:10:00.000Z","-"
33,33,33,33,1674108000,100,5462.857142857143,"0.02","2023-01-19T13:00:00.000Z","-"
33.5,33.5,33.5,33.5,1674785700,100,5462.857142857143,"0.02","2023-01-27T09:15:00.000Z","-"
35,35,33.4,33.4,1674786000,6000,5462.857142857143,"1.10","2023-01-27T09:20:00.000Z","up"
33.5,33.9,33.5,33.9,1674788400,600,5462.857142857143,"0.11","2023-01-27T10:00:00.000Z","down"
33.5,33.5,33.5,33.5,1674789300,200,5462.857142857143,"0.04","2023-01-27T10:15:00.000Z","-"
33.6,33.6,33.6,33.6,1674803400,100,5462.857142857143,"0.02","2023-01-27T14:10:00.000Z","-"
33.6,33.6,33.6,33.6,1674804300,200,5462.857142857143,"0.04","2023-01-27T14:25:00.000Z","-"
33.25,33.25,33.25,33.25,1675047900,400,5462.857142857143,"0.07","2023-01-30T10:05:00.000Z","-"
33.8,33.8,33.8,33.8,1675048500,100,5462.857142857143,"0.02","2023-01-30T10:15:00.000Z","-"
33.7,33.7,33.7,33.7,1675058400,400,5462.857142857143,"0.07","2023-01-30T13:00:00.000Z","-"
33.75,33.75,33.75,33.75,1675059300,1800,5462.857142857143,"0.33","2023-01-30T13:15:00.000Z","-"
33.4,33.4,33.4,33.4,1675060800,100,5462.857142857143,"0.02","2023-01-30T13:40:00.000Z","-"
33.5,33.5,33.5,33.5,1675134600,100000,5462.857142857143,"18.31","2023-01-31T10:10:00.000Z","-"
33.45,33.45,33.45,33.45,1675135800,61200,5462.857142857143,"11.20","2023-01-31T10:30:00.000Z","-"
33.5,33.5,33.5,33.5,1675137300,100,5462.857142857143,"0.02","2023-01-31T10:55:00.000Z","-"
33.5,33.5,33.5,33.5,1675139100,700,5462.857142857143,"0.13","2023-01-31T11:25:00.000Z","-"
33.7,33.7,33.7,33.7,1675144800,200,5462.857142857143,"0.04","2023-01-31T13:00:00.000Z","-"
33.7,33.7,33.7,33.7,1675145400,600,5462.857142857143,"0.11","2023-01-31T13:10:00.000Z","-"
34.6,34.6,34.5,34.5,1675146600,1000,5462.857142857143,"0.18","2023-01-31T13:30:00.000Z","up"
33.8,33.8,33.8,33.8,1675217700,300,5462.857142857143,"0.05","2023-02-01T09:15:00.000Z","-"
34,34,34,34,1675218900,2000,5462.857142857143,"0.37","2023-02-01T09:35:00.000Z","-"
34,34,34,34,1675219200,100,5462.857142857143,"0.02","2023-02-01T09:40:00.000Z","-"
35,35,34.6,34.6,1675221900,1600,5462.857142857143,"0.29","2023-02-01T10:25:00.000Z","up"
35.5,35.5,35,35,1675222200,3500,5462.857142857143,"0.64","2023-02-01T10:30:00.000Z","up"
34.6,34.6,34.6,34.6,1675222500,200,5462.857142857143,"0.04","2023-02-01T10:35:00.000Z","-"
34.6,34.6,34.6,34.6,1675223400,2000,5462.857142857143,"0.37","2023-02-01T10:50:00.000Z","-"
34.6,34.6,34.6,34.6,1675231200,2600,5462.857142857143,"0.48","2023-02-01T13:00:00.000Z","-"
34.6,34.6,34.6,34.6,1675236000,2000,5462.857142857143,"0.37","2023-02-01T14:20:00.000Z","-"
34.6,34.6,34.6,34.6,1675236300,500,5462.857142857143,"0.09","2023-02-01T14:25:00.000Z","-"
35.35,35.35,35.35,35.35,1675237500,100,5462.857142857143,"0.02","2023-02-01T14:45:00.000Z","-"
