┌─────────┬───────┬───────┬───────┬───────┬────────────┬───────┬───────────────────┬────────┬────────────────────────────┬────────┐
│ (index) │   c   │   h   │   l   │   o   │     t      │   v   │        av         │   r    │            date            │ updown │
├─────────┼───────┼───────┼───────┼───────┼────────────┼───────┼───────────────────┼────────┼────────────────────────────┼────────┤
│    0    │ 11.9  │ 11.9  │ 11.9  │ 11.9  │ 1674008100 │ 9500  │ 6682.456140350877 │ '1.42' │ '2023-01-18T09:15:00.000Z' │  '-'   │
│    1    │ 12.05 │ 12.05 │ 12.05 │ 12.05 │ 1674010200 │ 4100  │ 6682.456140350877 │ '0.61' │ '2023-01-18T09:50:00.000Z' │  '-'   │
│    2    │ 11.6  │ 12.05 │ 11.6  │ 12.05 │ 1674010500 │ 13800 │ 6682.456140350877 │ '2.07' │ '2023-01-18T09:55:00.000Z' │ 'down' │
│    3    │ 11.8  │ 11.8  │ 11.8  │ 11.8  │ 1674010800 │  100  │ 6682.456140350877 │ '0.01' │ '2023-01-18T10:00:00.000Z' │  '-'   │
│    4    │ 11.45 │ 11.8  │ 11.45 │ 11.8  │ 1674011100 │ 4300  │ 6682.456140350877 │ '0.64' │ '2023-01-18T10:05:00.000Z' │ 'down' │
│    5    │ 11.8  │ 11.8  │ 11.8  │ 11.8  │ 1674011400 │ 2300  │ 6682.456140350877 │ '0.34' │ '2023-01-18T10:10:00.000Z' │  '-'   │
│    6    │ 12.1  │ 12.1  │ 12.1  │ 12.1  │ 1674011700 │  200  │ 6682.456140350877 │ '0.03' │ '2023-01-18T10:15:00.000Z' │  '-'   │
│    7    │ 12.1  │ 12.1  │ 12.1  │ 12.1  │ 1674012000 │  800  │ 6682.456140350877 │ '0.12' │ '2023-01-18T10:20:00.000Z' │  '-'   │
│    8    │ 11.9  │ 11.9  │ 11.9  │ 11.9  │ 1674012600 │  200  │ 6682.456140350877 │ '0.03' │ '2023-01-18T10:30:00.000Z' │  '-'   │
│    9    │ 11.85 │ 11.85 │ 11.85 │ 11.85 │ 1674014100 │  200  │ 6682.456140350877 │ '0.03' │ '2023-01-18T10:55:00.000Z' │  '-'   │
│   10    │ 11.8  │ 11.85 │ 11.8  │ 11.8  │ 1674014400 │ 4100  │ 6682.456140350877 │ '0.61' │ '2023-01-18T11:00:00.000Z' │  '-'   │
│   11    │ 12.05 │ 12.05 │ 11.8  │ 11.8  │ 1674014700 │ 11200 │ 6682.456140350877 │ '1.68' │ '2023-01-18T11:05:00.000Z' │  'up'  │
│   12    │ 12.05 │ 12.05 │ 12.05 │ 12.05 │ 1674015000 │ 5900  │ 6682.456140350877 │ '0.88' │ '2023-01-18T11:10:00.000Z' │  '-'   │
│   13    │ 12.05 │ 12.05 │ 12.05 │ 12.05 │ 1674015300 │ 5400  │ 6682.456140350877 │ '0.81' │ '2023-01-18T11:15:00.000Z' │  '-'   │
│   14    │  12   │  12   │  12   │  12   │ 1674021600 │ 2100  │ 6682.456140350877 │ '0.31' │ '2023-01-18T13:00:00.000Z' │  '-'   │
│   15    │  12   │  12   │  12   │  12   │ 1674021900 │ 1600  │ 6682.456140350877 │ '0.24' │ '2023-01-18T13:05:00.000Z' │  '-'   │
