"c","h","l","o","t","v","av","r","date","updown"
70.1,70.1,70.1,70.1,1674009000,100,781.3725490196078,"0.13","2023-01-18T09:30:00.000Z","-"
71,71,71,71,1674009600,100,781.3725490196078,"0.13","2023-01-18T09:40:00.000Z","-"
71,71,71,71,1674009900,200,781.3725490196078,"0.26","2023-01-18T09:45:00.000Z","-"
71.5,71.5,71.5,71.5,1674015000,100,781.3725490196078,"0.13","2023-01-18T11:10:00.000Z","-"
71.1,71.5,71.1,71.5,1674015900,500,781.3725490196078,"0.64","2023-01-18T11:25:00.000Z","down"
71,71,71,71,1674016200,300,781.3725490196078,"0.38","2023-01-18T11:30:00.000Z","-"
71,71,71,71,1674021600,700,781.3725490196078,"0.90","2023-01-18T13:00:00.000Z","-"
71,71,71,71,1674021900,300,781.3725490196078,"0.38","2023-01-18T13:05:00.000Z","-"
71,71,71,71,1674022200,500,781.3725490196078,"0.64","2023-01-18T13:10:00.000Z","-"
70.6,71,70.6,71,1674023700,900,781.3725490196078,"1.15","2023-01-18T13:35:00.000Z","down"
70.6,70.6,70.6,70.6,1674024000,100,781.3725490196078,"0.13","2023-01-18T13:40:00.000Z","-"
70.6,70.7,70.6,70.7,1674024600,2000,781.3725490196078,"2.56","2023-01-18T13:50:00.000Z","down"
70.7,70.7,70.7,70.7,1674024900,100,781.3725490196078,"0.13","2023-01-18T13:55:00.000Z","-"
71,71,70.7,70.7,1674025200,1500,781.3725490196078,"1.92","2023-01-18T14:00:00.000Z","up"
71,71,71,71,1674025500,600,781.3725490196078,"0.77","2023-01-18T14:05:00.000Z","-"
71,71,71,71,1674094500,100,781.3725490196078,"0.13","2023-01-19T09:15:00.000Z","-"
71,71,71,71,1674095100,100,781.3725490196078,"0.13","2023-01-19T09:25:00.000Z","-"
71,71,71,71,1674095700,100,781.3725490196078,"0.13","2023-01-19T09:35:00.000Z","-"
70.9,70.9,70.9,70.9,1674096600,500,781.3725490196078,"0.64","2023-01-19T09:50:00.000Z","-"
70.9,70.9,70.9,70.9,1674096900,300,781.3725490196078,"0.38","2023-01-19T09:55:00.000Z","-"
71,71,71,71,1674097500,200,781.3725490196078,"0.26","2023-01-19T10:05:00.000Z","-"
70.8,70.9,70.8,70.9,1674098700,600,781.3725490196078,"0.77","2023-01-19T10:25:00.000Z","down"
70.8,70.8,70.8,70.8,1674102000,2500,781.3725490196078,"3.20","2023-01-19T11:20:00.000Z","-"
71,71,71,71,1674108000,5500,781.3725490196078,"7.04","2023-01-19T13:00:00.000Z","-"
71,71,71,71,1674108900,600,781.3725490196078,"0.77","2023-01-19T13:15:00.000Z","-"
71,71,71,71,1674109200,2800,781.3725490196078,"3.58","2023-01-19T13:20:00.000Z","-"
71,71,71,71,1674109800,100,781.3725490196078,"0.13","2023-01-19T13:30:00.000Z","-"
70.7,70.7,70.7,70.7,1674110100,200,781.3725490196078,"0.26","2023-01-19T13:35:00.000Z","-"
70.6,70.6,70.6,70.6,1674110400,500,781.3725490196078,"0.64","2023-01-19T13:40:00.000Z","-"
71,71,71,71,1674110700,100,781.3725490196078,"0.13","2023-01-19T13:45:00.000Z","-"
74.5,74.5,74.5,74.5,1674785100,100,781.3725490196078,"0.13","2023-01-27T09:05:00.000Z","-"
72,72,72,72,1674785700,1100,781.3725490196078,"1.41","2023-01-27T09:15:00.000Z","-"
72,72,72,72,1674786000,100,781.3725490196078,"0.13","2023-01-27T09:20:00.000Z","-"
72,72,72,72,1674786900,1200,781.3725490196078,"1.54","2023-01-27T09:35:00.000Z","-"
71.5,71.5,71.5,71.5,1674787200,300,781.3725490196078,"0.38","2023-01-27T09:40:00.000Z","-"
71.8,71.8,71.8,71.8,1674787500,300,781.3725490196078,"0.38","2023-01-27T09:45:00.000Z","-"
71.8,71.8,71.8,71.8,1674788400,100,781.3725490196078,"0.13","2023-01-27T10:00:00.000Z","-"
71.9,71.9,71.9,71.9,1674789900,100,781.3725490196078,"0.13","2023-01-27T10:25:00.000Z","-"
71.9,71.9,71.9,71.9,1674793500,200,781.3725490196078,"0.26","2023-01-27T11:25:00.000Z","-"
71.7,71.7,71.7,71.7,1674799200,100,781.3725490196078,"0.13","2023-01-27T13:00:00.000Z","-"
71.5,71.5,71.5,71.5,1674799500,1000,781.3725490196078,"1.28","2023-01-27T13:05:00.000Z","-"
71.5,71.5,71.5,71.5,1674800400,200,781.3725490196078,"0.26","2023-01-27T13:20:00.000Z","-"
71.6,71.6,71.6,71.6,1674801000,200,781.3725490196078,"0.26","2023-01-27T13:30:00.000Z","-"
71.6,71.6,71.6,71.6,1674801600,100,781.3725490196078,"0.13","2023-01-27T13:40:00.000Z","-"
71.4,71.4,71.4,71.4,1674803700,100,781.3725490196078,"0.13","2023-01-27T14:15:00.000Z","-"
71.4,71.4,71.4,71.4,1674804000,100,781.3725490196078,"0.13","2023-01-27T14:20:00.000Z","-"
71.4,71.4,71.4,71.4,1674804300,500,781.3725490196078,"0.64","2023-01-27T14:25:00.000Z","-"
71.4,71.4,71.4,71.4,1675044600,100,781.3725490196078,"0.13","2023-01-30T09:10:00.000Z","-"
72.5,72.5,72.5,72.5,1675044900,100,781.3725490196078,"0.13","2023-01-30T09:15:00.000Z","-"
72.4,72.4,72.4,72.4,1675045500,100,781.3725490196078,"0.13","2023-01-30T09:25:00.000Z","-"
71.9,71.9,71.9,71.9,1675046400,100,781.3725490196078,"0.13","2023-01-30T09:40:00.000Z","-"
72,72,72,72,1675048500,1100,781.3725490196078,"1.41","2023-01-30T10:15:00.000Z","-"
72,72,72,72,1675048800,2000,781.3725490196078,"2.56","2023-01-30T10:20:00.000Z","-"
72.1,72.1,72.1,72.1,1675049100,300,781.3725490196078,"0.38","2023-01-30T10:25:00.000Z","-"
71.8,72,71.8,72,1675049400,1100,781.3725490196078,"1.41","2023-01-30T10:30:00.000Z","down"
72,72,72,72,1675049700,1500,781.3725490196078,"1.92","2023-01-30T10:35:00.000Z","-"
