"c","h","l","o","t","v","av","r","date","updown"
33.75,34,33.6,33.9,1674008100,351500,25685,"13.69","2023-01-18T09:15:00.000Z","down"
33.45,33.75,33.2,33.75,1674008400,111900,25685,"4.36","2023-01-18T09:20:00.000Z","down"
33.55,33.7,33.45,33.45,1674008700,131300,25685,"5.11","2023-01-18T09:25:00.000Z","up"
33.9,34,33.5,33.5,1674009000,103800,25685,"4.04","2023-01-18T09:30:00.000Z","up"
33.5,33.85,33.5,33.85,1674009300,79400,25685,"3.09","2023-01-18T09:35:00.000Z","down"
33.75,33.8,33.6,33.6,1674009600,68000,25685,"2.65","2023-01-18T09:40:00.000Z","up"
33.7,33.75,33.65,33.75,1674009900,37400,25685,"1.46","2023-01-18T09:45:00.000Z","down"
33.6,33.7,33.55,33.7,1674010200,55500,25685,"2.16","2023-01-18T09:50:00.000Z","down"
33.6,33.75,33.6,33.65,1674010500,6100,25685,"0.24","2023-01-18T09:55:00.000Z","down"
33.6,33.75,33.6,33.65,1674010800,29000,25685,"1.13","2023-01-18T10:00:00.000Z","down"
33.4,33.55,33.4,33.55,1674011100,78900,25685,"3.07","2023-01-18T10:05:00.000Z","down"
33.45,33.5,33.4,33.4,1674011400,16700,25685,"0.65","2023-01-18T10:10:00.000Z","up"
33.55,33.55,33.4,33.45,1674011700,60100,25685,"2.34","2023-01-18T10:15:00.000Z","up"
33.5,33.55,33.45,33.55,1674012000,9200,25685,"0.36","2023-01-18T10:20:00.000Z","down"
33.5,33.55,33.5,33.5,1674012300,3900,25685,"0.15","2023-01-18T10:25:00.000Z","-"
33.45,33.55,33.45,33.5,1674012600,8700,25685,"0.34","2023-01-18T10:30:00.000Z","down"
33.5,33.5,33.45,33.45,1674012900,8600,25685,"0.33","2023-01-18T10:35:00.000Z","up"
33.5,33.55,33.45,33.5,1674013200,23800,25685,"0.93","2023-01-18T10:40:00.000Z","-"
33.45,33.55,33.45,33.55,1674013500,8400,25685,"0.33","2023-01-18T10:45:00.000Z","down"
33.5,33.5,33.45,33.45,1674013800,3100,25685,"0.12","2023-01-18T10:50:00.000Z","up"
33.45,33.5,33.45,33.5,1674014100,12400,25685,"0.48","2023-01-18T10:55:00.000Z","down"
33.4,33.45,33.4,33.4,1674014400,12200,25685,"0.47","2023-01-18T11:00:00.000Z","-"
33.35,33.4,33.35,33.4,1674014700,17400,25685,"0.68","2023-01-18T11:05:00.000Z","down"
33.35,33.35,33.3,33.35,1674015000,14200,25685,"0.55","2023-01-18T11:10:00.000Z","-"
33.35,33.35,33.35,33.35,1674015300,5300,25685,"0.21","2023-01-18T11:15:00.000Z","-"
33.5,33.5,33.4,33.4,1674015600,10400,25685,"0.40","2023-01-18T11:20:00.000Z","up"
33.4,33.5,33.4,33.5,1674015900,13000,25685,"0.51","2023-01-18T11:25:00.000Z","down"
33.35,33.45,33.35,33.45,1674021600,12800,25685,"0.50","2023-01-18T13:00:00.000Z","down"
33.35,33.35,33.35,33.35,1674021900,4300,25685,"0.17","2023-01-18T13:05:00.000Z","-"
33.35,33.4,33.35,33.35,1674022200,8500,25685,"0.33","2023-01-18T13:10:00.000Z","-"
33.3,33.35,33.3,33.35,1674022500,13000,25685,"0.51","2023-01-18T13:15:00.000Z","down"
33.25,33.3,33.25,33.3,1674022800,22600,25685,"0.88","2023-01-18T13:20:00.000Z","down"
33.3,33.3,33.25,33.25,1674023100,10200,25685,"0.40","2023-01-18T13:25:00.000Z","up"
33.4,33.4,33.35,33.35,1674023400,13700,25685,"0.53","2023-01-18T13:30:00.000Z","up"
33.4,33.4,33.4,33.4,1674023700,5200,25685,"0.20","2023-01-18T13:35:00.000Z","-"
33.45,33.45,33.4,33.4,1674024000,9300,25685,"0.36","2023-01-18T13:40:00.000Z","up"
33.35,33.4,33.3,33.4,1674024300,4800,25685,"0.19","2023-01-18T13:45:00.000Z","down"
33.4,33.4,33.35,33.35,1674024600,3600,25685,"0.14","2023-01-18T13:50:00.000Z","up"
33.4,33.45,33.4,33.45,1674024900,5500,25685,"0.21","2023-01-18T13:55:00.000Z","down"
33.4,33.45,33.4,33.45,1674025200,2400,25685,"0.09","2023-01-18T14:00:00.000Z","down"
33.3,33.45,33.3,33.4,1674025500,15400,25685,"0.60","2023-01-18T14:05:00.000Z","down"
33.4,33.4,33.3,33.3,1674025800,9700,25685,"0.38","2023-01-18T14:10:00.000Z","up"
33.45,33.5,33.35,33.4,1674026100,29000,25685,"1.13","2023-01-18T14:15:00.000Z","up"
33.55,33.55,33.45,33.5,1674026400,23400,25685,"0.91","2023-01-18T14:20:00.000Z","up"
33.45,33.55,33.45,33.55,1674026700,35900,25685,"1.40","2023-01-18T14:25:00.000Z","down"
33.45,33.45,33.45,33.45,1674027000,600,25685,"0.02","2023-01-18T14:30:00.000Z","-"
33.45,33.45,33.45,33.45,1674027900,24000,25685,"0.93","2023-01-18T14:45:00.000Z","-"
33.4,33.5,33.15,33.15,1674094500,15600,25685,"0.61","2023-01-19T09:15:00.000Z","up"
34,34,33.4,33.6,1674094800,34800,25685,"1.35","2023-01-19T09:20:00.000Z","up"
34,34.25,34,34.1,1674095100,16700,25685,"0.65","2023-01-19T09:25:00.000Z","down"
34.45,34.7,34,34.1,1674095400,48100,25685,"1.87","2023-01-19T09:30:00.000Z","up"
34.4,34.5,34.3,34.3,1674095700,16400,25685,"0.64","2023-01-19T09:35:00.000Z","up"
34.7,34.7,34.5,34.5,1674096000,14400,25685,"0.56","2023-01-19T09:40:00.000Z","up"
34.65,34.8,34.5,34.75,1674096300,26100,25685,"1.02","2023-01-19T09:45:00.000Z","down"
34.55,34.55,34.55,34.55,1674096600,5100,25685,"0.20","2023-01-19T09:50:00.000Z","-"
34.65,34.65,34.55,34.55,1674096900,7300,25685,"0.28","2023-01-19T09:55:00.000Z","up"
34.7,34.75,34.65,34.65,1674097200,8100,25685,"0.32","2023-01-19T10:00:00.000Z","up"
34.75,34.75,34.7,34.7,1674097500,11800,25685,"0.46","2023-01-19T10:05:00.000Z","up"
34.8,34.8,34.7,34.75,1674097800,31100,25685,"1.21","2023-01-19T10:10:00.000Z","up"
35.65,35.65,34.8,34.85,1674098100,93100,25685,"3.62","2023-01-19T10:15:00.000Z","up"
35.75,35.75,35.7,35.7,1674098400,126000,25685,"4.91","2023-01-19T10:20:00.000Z","up"
35.75,35.75,35.75,35.75,1674098700,36200,25685,"1.41","2023-01-19T10:25:00.000Z","-"
35.75,35.75,35.75,35.75,1674099000,200200,25685,"7.79","2023-01-19T10:30:00.000Z","-"
35.55,35.75,35.55,35.75,1674099300,63300,25685,"2.46","2023-01-19T10:35:00.000Z","down"
35.3,35.65,35.3,35.6,1674099600,38200,25685,"1.49","2023-01-19T10:40:00.000Z","down"
35.5,35.5,35.3,35.3,1674099900,15400,25685,"0.60","2023-01-19T10:45:00.000Z","up"
35.35,35.5,35.3,35.5,1674100200,7600,25685,"0.30","2023-01-19T10:50:00.000Z","down"
35.3,35.45,35.3,35.3,1674100500,77400,25685,"3.01","2023-01-19T10:55:00.000Z","-"
35.15,35.35,35.1,35.3,1674100800,20700,25685,"0.81","2023-01-19T11:00:00.000Z","down"
35.15,35.15,35.1,35.15,1674101100,3300,25685,"0.13","2023-01-19T11:05:00.000Z","-"
34.9,35.1,34.9,35.1,1674101400,26600,25685,"1.04","2023-01-19T11:10:00.000Z","down"
34.7,34.95,34.7,34.95,1674101700,23500,25685,"0.91","2023-01-19T11:15:00.000Z","down"
34.8,34.8,34.7,34.75,1674102000,10700,25685,"0.42","2023-01-19T11:20:00.000Z","up"
34.95,34.95,34.8,34.8,1674102300,6900,25685,"0.27","2023-01-19T11:25:00.000Z","up"
34.7,34.95,34.6,34.95,1674108000,34800,25685,"1.35","2023-01-19T13:00:00.000Z","down"
35,35.05,34.75,34.75,1674108300,48400,25685,"1.88","2023-01-19T13:05:00.000Z","up"
35.05,35.05,34.9,35,1674108600,6700,25685,"0.26","2023-01-19T13:10:00.000Z","up"
35.05,35.05,35,35,1674108900,25900,25685,"1.01","2023-01-19T13:15:00.000Z","up"
34.95,35.05,34.95,35.05,1674109200,17400,25685,"0.68","2023-01-19T13:20:00.000Z","down"
35,35,34.95,34.95,1674109500,9200,25685,"0.36","2023-01-19T13:25:00.000Z","up"
34.95,35,34.9,35,1674109800,14000,25685,"0.55","2023-01-19T13:30:00.000Z","down"
35.1,35.1,34.95,34.95,1674110100,13200,25685,"0.51","2023-01-19T13:35:00.000Z","up"
34.95,35.1,34.95,35.1,1674110400,15300,25685,"0.60","2023-01-19T13:40:00.000Z","down"
34.85,34.95,34.85,34.95,1674110700,12000,25685,"0.47","2023-01-19T13:45:00.000Z","down"
34.9,34.9,34.85,34.85,1674111000,3400,25685,"0.13","2023-01-19T13:50:00.000Z","up"
34.85,34.9,34.85,34.9,1674111300,5900,25685,"0.23","2023-01-19T13:55:00.000Z","down"
34.9,34.95,34.85,34.95,1674111600,11800,25685,"0.46","2023-01-19T14:00:00.000Z","down"
34.8,35,34.8,34.9,1674111900,26900,25685,"1.05","2023-01-19T14:05:00.000Z","down"
34.75,34.8,34.7,34.8,1674112200,8000,25685,"0.31","2023-01-19T14:10:00.000Z","down"
35.05,35.05,34.75,34.75,1674112500,22700,25685,"0.88","2023-01-19T14:15:00.000Z","up"
34.9,35.05,34.9,35.05,1674112800,5400,25685,"0.21","2023-01-19T14:20:00.000Z","down"
35,35,34.85,34.9,1674113100,24400,25685,"0.95","2023-01-19T14:25:00.000Z","up"
35,35,35,35,1674113400,4200,25685,"0.16","2023-01-19T14:30:00.000Z","-"
35.4,35.4,35.4,35.4,1674114300,99000,25685,"3.85","2023-01-19T14:45:00.000Z","-"
35.45,35.9,35.45,35.9,1674785700,33400,25685,"1.30","2023-01-27T09:15:00.000Z","down"
35.6,35.6,35.5,35.5,1674786000,8400,25685,"0.33","2023-01-27T09:20:00.000Z","up"
36.2,36.2,35.6,35.6,1674786300,19000,25685,"0.74","2023-01-27T09:25:00.000Z","up"
36,36.1,36,36,1674786600,6300,25685,"0.25","2023-01-27T09:30:00.000Z","-"
35.8,35.95,35.8,35.95,1674786900,8500,25685,"0.33","2023-01-27T09:35:00.000Z","down"
35.7,35.75,35.7,35.75,1674787200,500,25685,"0.02","2023-01-27T09:40:00.000Z","down"
35.55,35.7,35.55,35.7,1674787500,11800,25685,"0.46","2023-01-27T09:45:00.000Z","down"
35.7,35.7,35.55,35.55,1674787800,4500,25685,"0.18","2023-01-27T09:50:00.000Z","up"
35.8,35.8,35.7,35.7,1674788100,8600,25685,"0.33","2023-01-27T09:55:00.000Z","up"
35.7,35.8,35.7,35.8,1674788400,4400,25685,"0.17","2023-01-27T10:00:00.000Z","down"
35.6,35.7,35.6,35.7,1674788700,13500,25685,"0.53","2023-01-27T10:05:00.000Z","down"
35.45,35.6,35.45,35.6,1674789000,28100,25685,"1.09","2023-01-27T10:10:00.000Z","down"
35.05,35.5,35.05,35.5,1674789300,12900,25685,"0.50","2023-01-27T10:15:00.000Z","down"
35.5,35.5,35.05,35.05,1674789600,7600,25685,"0.30","2023-01-27T10:20:00.000Z","up"
35.4,35.5,35.3,35.5,1674789900,31600,25685,"1.23","2023-01-27T10:25:00.000Z","down"
35.4,35.45,35.4,35.4,1674790200,7600,25685,"0.30","2023-01-27T10:30:00.000Z","-"
35.45,35.45,35.3,35.4,1674790500,4500,25685,"0.18","2023-01-27T10:35:00.000Z","up"
35.4,35.4,35.4,35.4,1674790800,1700,25685,"0.07","2023-01-27T10:40:00.000Z","-"
35.7,35.8,35.45,35.45,1674791100,62600,25685,"2.44","2023-01-27T10:45:00.000Z","up"
35.45,35.8,35.45,35.8,1674791400,12300,25685,"0.48","2023-01-27T10:50:00.000Z","down"
35.45,35.5,35.4,35.45,1674791700,12500,25685,"0.49","2023-01-27T10:55:00.000Z","-"
35.5,35.5,35.4,35.45,1674792000,8800,25685,"0.34","2023-01-27T11:00:00.000Z","up"
35.5,35.5,35.5,35.5,1674792300,200,25685,"0.01","2023-01-27T11:05:00.000Z","-"
35.5,35.5,35.5,35.5,1674792600,7000,25685,"0.27","2023-01-27T11:10:00.000Z","-"
35.6,35.6,35.5,35.55,1674792900,11700,25685,"0.46","2023-01-27T11:15:00.000Z","up"
35.6,35.65,35.55,35.6,1674793200,9500,25685,"0.37","2023-01-27T11:20:00.000Z","-"
35.6,35.6,35.55,35.6,1674793500,5500,25685,"0.21","2023-01-27T11:25:00.000Z","-"
35.5,35.6,35.5,35.6,1674799200,18100,25685,"0.70","2023-01-27T13:00:00.000Z","down"
35.4,35.5,35.4,35.45,1674799500,17900,25685,"0.70","2023-01-27T13:05:00.000Z","down"
35.4,35.45,35.4,35.45,1674799800,23400,25685,"0.91","2023-01-27T13:10:00.000Z","down"
35.4,35.4,35.4,35.4,1674800100,3700,25685,"0.14","2023-01-27T13:15:00.000Z","-"
35.3,35.4,35.3,35.35,1674800400,26300,25685,"1.02","2023-01-27T13:20:00.000Z","down"
35.3,35.3,35.25,35.3,1674800700,16900,25685,"0.66","2023-01-27T13:25:00.000Z","-"
35.35,35.35,35.3,35.3,1674801000,11400,25685,"0.44","2023-01-27T13:30:00.000Z","up"
35.4,35.45,35.4,35.4,1674801300,7100,25685,"0.28","2023-01-27T13:35:00.000Z","-"
35.45,35.45,35.4,35.4,1674801600,7900,25685,"0.31","2023-01-27T13:40:00.000Z","up"
35.5,35.5,35.45,35.45,1674801900,1000,25685,"0.04","2023-01-27T13:45:00.000Z","up"
35.25,35.5,35.25,35.45,1674802200,11200,25685,"0.44","2023-01-27T13:50:00.000Z","down"
35.2,35.3,35.2,35.25,1674802500,5900,25685,"0.23","2023-01-27T13:55:00.000Z","down"
35.4,35.4,35.2,35.2,1674802800,13100,25685,"0.51","2023-01-27T14:00:00.000Z","up"
35.45,35.45,35.4,35.4,1674803100,4900,25685,"0.19","2023-01-27T14:05:00.000Z","up"
35.4,35.45,35.35,35.45,1674803400,7000,25685,"0.27","2023-01-27T14:10:00.000Z","down"
35.35,35.45,35.35,35.4,1674803700,13300,25685,"0.52","2023-01-27T14:15:00.000Z","down"
35.3,35.35,35.3,35.35,1674804000,8400,25685,"0.33","2023-01-27T14:20:00.000Z","down"
35.1,35.35,35.1,35.3,1674804300,58900,25685,"2.29","2023-01-27T14:25:00.000Z","down"
35.35,35.35,35.35,35.35,1674805500,37800,25685,"1.47","2023-01-27T14:45:00.000Z","-"
35.55,35.6,35.2,35.2,1675044900,31800,25685,"1.24","2023-01-30T09:15:00.000Z","up"
35.2,35.55,35.2,35.5,1675045200,23000,25685,"0.90","2023-01-30T09:20:00.000Z","down"
36,36,35.2,35.2,1675045500,36700,25685,"1.43","2023-01-30T09:25:00.000Z","up"
36.5,36.5,35.9,36,1675045800,31700,25685,"1.23","2023-01-30T09:30:00.000Z","up"
36.35,36.7,36.3,36.5,1675046100,40600,25685,"1.58","2023-01-30T09:35:00.000Z","down"
36.35,36.6,36.3,36.35,1675046400,33400,25685,"1.30","2023-01-30T09:40:00.000Z","-"
36,36.35,36,36.35,1675046700,36800,25685,"1.43","2023-01-30T09:45:00.000Z","down"
36,36,35.95,36,1675047000,7600,25685,"0.30","2023-01-30T09:50:00.000Z","-"
36.1,36.1,36,36,1675047300,23800,25685,"0.93","2023-01-30T09:55:00.000Z","up"
36.2,36.2,36.1,36.1,1675047600,8100,25685,"0.32","2023-01-30T10:00:00.000Z","up"
36.3,36.3,36.2,36.2,1675047900,9200,25685,"0.36","2023-01-30T10:05:00.000Z","up"
36.1,36.5,36.1,36.3,1675048200,12500,25685,"0.49","2023-01-30T10:10:00.000Z","down"
36.1,36.1,36.1,36.1,1675048500,2800,25685,"0.11","2023-01-30T10:15:00.000Z","-"
36.2,36.2,36.1,36.1,1675048800,800,25685,"0.03","2023-01-30T10:20:00.000Z","up"
36.1,36.3,36.1,36.2,1675049100,4900,25685,"0.19","2023-01-30T10:25:00.000Z","down"
36.05,36.15,36.05,36.15,1675049400,3900,25685,"0.15","2023-01-30T10:30:00.000Z","down"
35.95,36.1,35.95,36.1,1675050000,29800,25685,"1.16","2023-01-30T10:40:00.000Z","down"
36,36,35.95,35.95,1675050300,4600,25685,"0.18","2023-01-30T10:45:00.000Z","up"
35.95,36,35.95,36,1675050600,8800,25685,"0.34","2023-01-30T10:50:00.000Z","down"
35.7,35.95,35.7,35.95,1675050900,21700,25685,"0.84","2023-01-30T10:55:00.000Z","down"
35.6,35.7,35.6,35.7,1675051200,18200,25685,"0.71","2023-01-30T11:00:00.000Z","down"
36,36,35.8,35.8,1675051500,6700,25685,"0.26","2023-01-30T11:05:00.000Z","up"
36,36,36,36,1675051800,13400,25685,"0.52","2023-01-30T11:10:00.000Z","-"
36,36,36,36,1675052100,5100,25685,"0.20","2023-01-30T11:15:00.000Z","-"
35.8,36,35.8,36,1675052400,15100,25685,"0.59","2023-01-30T11:20:00.000Z","down"
36,36.1,35.9,35.9,1675052700,17500,25685,"0.68","2023-01-30T11:25:00.000Z","up"
35.85,35.85,35.85,35.85,1675053000,100,25685,"0.00","2023-01-30T11:30:00.000Z","-"
35.6,36,35.6,35.85,1675058400,45000,25685,"1.75","2023-01-30T13:00:00.000Z","down"
35.9,35.9,35.65,35.65,1675058700,4100,25685,"0.16","2023-01-30T13:05:00.000Z","up"
35.75,35.9,35.6,35.9,1675059000,30500,25685,"1.19","2023-01-30T13:10:00.000Z","down"
35.6,35.9,35.6,35.75,1675059300,39300,25685,"1.53","2023-01-30T13:15:00.000Z","down"
35.85,35.95,35.85,35.9,1675059600,5300,25685,"0.21","2023-01-30T13:20:00.000Z","down"
35.6,35.85,35.6,35.85,1675059900,14000,25685,"0.55","2023-01-30T13:25:00.000Z","down"
35.5,35.6,35.35,35.6,1675060200,46900,25685,"1.83","2023-01-30T13:30:00.000Z","down"
35.35,35.5,35.35,35.5,1675060500,25500,25685,"0.99","2023-01-30T13:35:00.000Z","down"
35.5,35.5,35.35,35.35,1675060800,8200,25685,"0.32","2023-01-30T13:40:00.000Z","up"
35.4,35.5,35.35,35.5,1675061100,24200,25685,"0.94","2023-01-30T13:45:00.000Z","down"
35.4,35.4,35.35,35.4,1675061400,19400,25685,"0.76","2023-01-30T13:50:00.000Z","-"
35.45,35.45,35.35,35.4,1675061700,5800,25685,"0.23","2023-01-30T13:55:00.000Z","up"
35.45,35.5,35.4,35.5,1675062000,22400,25685,"0.87","2023-01-30T14:00:00.000Z","down"
35.25,35.5,35.2,35.5,1675062300,64700,25685,"2.52","2023-01-30T14:05:00.000Z","down"
35.05,35.3,35,35.3,1675062600,97400,25685,"3.79","2023-01-30T14:10:00.000Z","down"
35.3,35.3,35.05,35.05,1675062900,39700,25685,"1.55","2023-01-30T14:15:00.000Z","up"
35,35.35,35,35.3,1675063200,49800,25685,"1.94","2023-01-30T14:20:00.000Z","down"
35,35.1,34.95,35,1675063500,16500,25685,"0.64","2023-01-30T14:25:00.000Z","-"
35.05,35.05,34.95,35,1675063800,2000,25685,"0.08","2023-01-30T14:30:00.000Z","up"
34.8,34.8,34.8,34.8,1675064700,64200,25685,"2.50","2023-01-30T14:45:00.000Z","-"
34.65,34.7,34.5,34.7,1675131300,22000,25685,"0.86","2023-01-31T09:15:00.000Z","down"
34.6,34.8,34.6,34.7,1675131600,17000,25685,"0.66","2023-01-31T09:20:00.000Z","down"
34.35,34.6,34.35,34.6,1675131900,36700,25685,"1.43","2023-01-31T09:25:00.000Z","down"
34.2,34.35,34.1,34.35,1675132200,34400,25685,"1.34","2023-01-31T09:30:00.000Z","down"
34.7,34.8,34.2,34.2,1675132500,30100,25685,"1.17","2023-01-31T09:35:00.000Z","up"
