┌─────────┬──────┬──────┬──────┬──────┬────────────┬──────┬───────────────────┬────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │  v   │        av         │   r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼──────┼───────────────────┼────────┼────────────────────────────┼────────┤
│    0    │ 13.5 │ 13.5 │ 13.4 │ 13.5 │ 1674007500 │ 1500 │ 617.3913043478261 │ '2.43' │ '2023-01-18T09:05:00.000Z' │  '-'   │
│    1    │ 13.5 │ 13.5 │ 13.5 │ 13.5 │ 1674008100 │ 200  │ 617.3913043478261 │ '0.32' │ '2023-01-18T09:15:00.000Z' │  '-'   │
│    2    │ 13.5 │ 13.5 │ 13.5 │ 13.5 │ 1674008400 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-18T09:20:00.000Z' │  '-'   │
│    3    │ 13.6 │ 13.6 │ 13.6 │ 13.6 │ 1674009300 │ 900  │ 617.3913043478261 │ '1.46' │ '2023-01-18T09:35:00.000Z' │  '-'   │
│    4    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674009600 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-18T09:40:00.000Z' │  '-'   │
│    5    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674011400 │ 3200 │ 617.3913043478261 │ '5.18' │ '2023-01-18T10:10:00.000Z' │  '-'   │
│    6    │ 13.8 │ 13.8 │ 13.8 │ 13.8 │ 1674012000 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-18T10:20:00.000Z' │  '-'   │
│    7    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674014700 │ 600  │ 617.3913043478261 │ '0.97' │ '2023-01-18T11:05:00.000Z' │  '-'   │
│    8    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674021600 │ 200  │ 617.3913043478261 │ '0.32' │ '2023-01-18T13:00:00.000Z' │  '-'   │
│    9    │ 13.8 │ 13.8 │ 13.8 │ 13.8 │ 1674023400 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-18T13:30:00.000Z' │  '-'   │
│   10    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674024000 │ 2500 │ 617.3913043478261 │ '4.05' │ '2023-01-18T13:40:00.000Z' │  '-'   │
│   11    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674025800 │ 700  │ 617.3913043478261 │ '1.13' │ '2023-01-18T14:10:00.000Z' │  '-'   │
│   12    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674093900 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-19T09:05:00.000Z' │  '-'   │
│   13    │ 13.6 │ 13.6 │ 13.6 │ 13.6 │ 1674094500 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-19T09:15:00.000Z' │  '-'   │
│   14    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674096000 │ 500  │ 617.3913043478261 │ '0.81' │ '2023-01-19T09:40:00.000Z' │  '-'   │
│   15    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674096600 │ 400  │ 617.3913043478261 │ '0.65' │ '2023-01-19T09:50:00.000Z' │  '-'   │
│   16    │ 13.6 │ 13.6 │ 13.6 │ 13.6 │ 1674096900 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-19T09:55:00.000Z' │  '-'   │
│   17    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674098700 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-19T10:25:00.000Z' │  '-'   │
│   18    │ 13.6 │ 13.6 │ 13.6 │ 13.6 │ 1674108900 │ 300  │ 617.3913043478261 │ '0.49' │ '2023-01-19T13:15:00.000Z' │  '-'   │
│   19    │ 13.4 │ 13.4 │ 13.4 │ 13.4 │ 1674112200 │ 400  │ 617.3913043478261 │ '0.65' │ '2023-01-19T14:10:00.000Z' │  '-'   │
│   20    │ 13.7 │ 13.7 │ 13.6 │ 13.6 │ 1674113100 │ 600  │ 617.3913043478261 │ '0.97' │ '2023-01-19T14:25:00.000Z' │  'up'  │
│   21    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674786000 │ 400  │ 617.3913043478261 │ '0.65' │ '2023-01-27T09:20:00.000Z' │  '-'   │
│   22    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674786300 │ 300  │ 617.3913043478261 │ '0.49' │ '2023-01-27T09:25:00.000Z' │  '-'   │
│   23    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1674786600 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-27T09:30:00.000Z' │  '-'   │
│   24    │ 13.8 │ 13.8 │ 13.7 │ 13.7 │ 1674786900 │ 900  │ 617.3913043478261 │ '1.46' │ '2023-01-27T09:35:00.000Z' │  'up'  │
│   25    │ 13.8 │ 13.8 │ 13.8 │ 13.8 │ 1674787500 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-27T09:45:00.000Z' │  '-'   │
│   26    │ 13.8 │ 13.8 │ 13.8 │ 13.8 │ 1674789300 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-27T10:15:00.000Z' │  '-'   │
│   27    │  14  │  14  │  14  │  14  │ 1674790500 │ 4000 │ 617.3913043478261 │ '6.48' │ '2023-01-27T10:35:00.000Z' │  '-'   │
│   28    │  14  │  14  │  14  │  14  │ 1674791400 │ 500  │ 617.3913043478261 │ '0.81' │ '2023-01-27T10:50:00.000Z' │  '-'   │
│   29    │  14  │  14  │  14  │  14  │ 1674793500 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-27T11:25:00.000Z' │  '-'   │
│   30    │  14  │  14  │  14  │  14  │ 1674799500 │ 200  │ 617.3913043478261 │ '0.32' │ '2023-01-27T13:05:00.000Z' │  '-'   │
│   31    │ 13.9 │ 13.9 │ 13.9 │ 13.9 │ 1674801300 │ 100  │ 617.3913043478261 │ '0.16' │ '2023-01-27T13:35:00.000Z' │  '-'   │
│   32    │ 13.9 │ 13.9 │ 13.9 │ 13.9 │ 1675044900 │ 300  │ 617.3913043478261 │ '0.49' │ '2023-01-30T09:15:00.000Z' │  '-'   │
│   33    │ 13.8 │ 13.8 │ 13.8 │ 13.8 │ 1675045200 │ 1100 │ 617.3913043478261 │ '1.78' │ '2023-01-30T09:20:00.000Z' │  '-'   │
│   34    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1675045500 │ 500  │ 617.3913043478261 │ '0.81' │ '2023-01-30T09:25:00.000Z' │  '-'   │
│   35    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1675045800 │ 200  │ 617.3913043478261 │ '0.32' │ '2023-01-30T09:30:00.000Z' │  '-'   │
│   36    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1675046100 │ 400  │ 617.3913043478261 │ '0.65' │ '2023-01-30T09:35:00.000Z' │  '-'   │
│   37    │ 13.7 │ 13.7 │ 13.7 │ 13.7 │ 1675046400 │ 600  │ 617.3913043478261 │ '0.97' │ '2023-01-30T09:40:00.000Z' │  '-'   │
│   38    │ 13.8 │ 13.8 │ 13.8 │ 13.8 │ 1675047000 │ 400  │ 617.3913043478261 │ '0.65' │ '2023-01-30T09:50:00.000Z' │  '-'   │
│   39    │ 13.7 │ 13.8 │ 13.7 │ 13.8 │ 1675047300 │ 4100 │ 617.3913043478261 │ '6.64' │ '2023-01-30T09:55:00.000Z' │ 'down' │
│   40    │  14  │  14  │ 13.8 │ 13.8 │ 1675048200 │ 900  │ 617.3913043478261 │ '1.46' │ '2023-01-30T10:10:00.000Z' │  'up'  │
│   41    │ 14.2 │ 14.2 │ 14.2 │ 14.2 │ 1675048800 │ 400  │ 617.3913043478261 │ '0.65' │ '2023-01-30T10:20:00.000Z' │  '-'   │
│   42    │ 14.2 │ 14.2 │ 14.2 │ 14.2 │ 1675050000 │ 1700 │ 617.3913043478261 │ '2.75' │ '2023-01-30T10:40:00.000Z' │  '-'   │
│   43    │ 14.2 │ 14.3 │ 14.2 │ 14.3 │ 1675050300 │ 600  │ 617.3913043478261 │ '0.97' │ '2023-01-30T10:45:00.000Z' │ 'down' │
│   44    │ 14.1 │ 14.1 │ 14.1 │ 14.1 │ 1675059600 │ 200  │ 617.3913043478261 │ '0.32' │ '2023-01-30T13:20:00.000Z' │  '-'   │
│   45    │ 14.2 │ 14.2 │ 14.2 │ 14.2 │ 1675060800 │ 300  │ 617.3913043478261 │ '0.49' │ '2023-01-30T13:40:00.000Z' │  '-'   │
│   46    │ 14.2 │ 14.2 │ 14.2 │ 14.2 │ 1675062600 │ 200  │ 617.3913043478261 │ '0.32' │ '2023-01-30T14:10:00.000Z' │  '-'   │
│   47    │ 14.1 │ 14.1 │ 14.1 │ 14.1 │ 1675064700 │ 200  │ 617.3913043478261 │ '0.32' │ '2023-01-30T14:45:00.000Z' │  '-'   │
│   48    │  14  │ 14.2 │  14  │ 14.2 │ 1675130400 │ 1400 │ 617.3913043478261 │ '2.27' │ '2023-01-31T09:00:00.000Z' │ 'down' │
│   49    │ 14.1 │ 14.1 │ 14.1 │ 14.1 │ 1675131000 │ 300  │ 617.3913043478261 │ '0.49' │ '2023-01-31T09:10:00.000Z' │  '-'   │
│   50    │  14  │  14  │  14  │  14  │ 1675131300 │ 200  │ 617.3913043478261 │ '0.32' │ '2023-01-31T09:15:00.000Z' │  '-'   │
│   51    │ 13.9 │ 13.9 │ 13.9 │ 13.9 │ 1675132200 │ 300  │ 617.3913043478261 │ '0.49' │ '2023-01-31T09:30:00.000Z' │  '-'   │
│   52    │ 13.8 │ 13.8 │ 13.8 │ 13.8 │ 1675135500 │ 500  │ 617.3913043478261 │ '0.81' │ '2023-01-31T10:25:00.000Z' │  '-'   │
│   53    │ 13.8 │ 13.8 │ 13.8 │ 13.8 │ 1675135800 │ 200  │ 617.3913043478261 │ '0.32' │ '2023-01-31T10:30:00.000Z' │  '-'   │
