"c","h","l","o","t","v","av","r","date","updown"
21.35,21.5,21.05,21.45,1674008100,208000,86072.63157894737,"2.42","2023-01-18T09:15:00.000Z","down"
21.35,21.4,21.3,21.35,1674008400,207400,86072.63157894737,"2.41","2023-01-18T09:20:00.000Z","-"
21.3,21.35,21.3,21.35,1674008700,104100,86072.63157894737,"1.21","2023-01-18T09:25:00.000Z","down"
21.2,21.3,21.2,21.3,1674009000,165100,86072.63157894737,"1.92","2023-01-18T09:30:00.000Z","down"
21.1,21.2,21.1,21.2,1674009300,53100,86072.63157894737,"0.62","2023-01-18T09:35:00.000Z","down"
21.1,21.2,21.1,21.1,1674009600,14100,86072.63157894737,"0.16","2023-01-18T09:40:00.000Z","-"
21.15,21.2,21.1,21.15,1674009900,40600,86072.63157894737,"0.47","2023-01-18T09:45:00.000Z","-"
21.15,21.15,21.1,21.15,1674010200,18700,86072.63157894737,"0.22","2023-01-18T09:50:00.000Z","-"
21.15,21.15,21.1,21.15,1674010500,53100,86072.63157894737,"0.62","2023-01-18T09:55:00.000Z","-"
21.1,21.2,21.1,21.15,1674010800,47100,86072.63157894737,"0.55","2023-01-18T10:00:00.000Z","down"
21.05,21.1,21.05,21.1,1674011100,59300,86072.63157894737,"0.69","2023-01-18T10:05:00.000Z","down"
21.05,21.1,21.05,21.1,1674011400,13800,86072.63157894737,"0.16","2023-01-18T10:10:00.000Z","down"
21.05,21.1,21,21.05,1674011700,29600,86072.63157894737,"0.34","2023-01-18T10:15:00.000Z","-"
20.8,21,20.8,21,1674012000,120200,86072.63157894737,"1.40","2023-01-18T10:20:00.000Z","down"
20.85,20.9,20.8,20.8,1674012300,86000,86072.63157894737,"1.00","2023-01-18T10:25:00.000Z","up"
20.85,20.85,20.8,20.85,1674012600,22800,86072.63157894737,"0.26","2023-01-18T10:30:00.000Z","-"
20.9,20.95,20.85,20.9,1674012900,23500,86072.63157894737,"0.27","2023-01-18T10:35:00.000Z","-"
20.9,21,20.85,20.9,1674013200,32900,86072.63157894737,"0.38","2023-01-18T10:40:00.000Z","-"
20.95,20.95,20.9,20.9,1674013500,32900,86072.63157894737,"0.38","2023-01-18T10:45:00.000Z","up"
20.9,21,20.9,20.95,1674013800,38100,86072.63157894737,"0.44","2023-01-18T10:50:00.000Z","down"
20.9,20.95,20.9,20.95,1674014100,49900,86072.63157894737,"0.58","2023-01-18T10:55:00.000Z","down"
20.9,20.9,20.85,20.9,1674014400,37300,86072.63157894737,"0.43","2023-01-18T11:00:00.000Z","-"
20.85,20.95,20.85,20.9,1674014700,38500,86072.63157894737,"0.45","2023-01-18T11:05:00.000Z","down"
20.9,20.9,20.85,20.85,1674015000,19500,86072.63157894737,"0.23","2023-01-18T11:10:00.000Z","up"
21,21,20.85,20.9,1674015300,61300,86072.63157894737,"0.71","2023-01-18T11:15:00.000Z","up"
20.95,20.95,20.9,20.95,1674015600,41800,86072.63157894737,"0.49","2023-01-18T11:20:00.000Z","-"
20.95,20.95,20.9,20.95,1674015900,48600,86072.63157894737,"0.56","2023-01-18T11:25:00.000Z","-"
20.9,20.9,20.9,20.9,1674016200,1400,86072.63157894737,"0.02","2023-01-18T11:30:00.000Z","-"
20.85,20.95,20.85,20.9,1674021600,38100,86072.63157894737,"0.44","2023-01-18T13:00:00.000Z","down"
20.95,20.95,20.85,20.85,1674021900,57300,86072.63157894737,"0.67","2023-01-18T13:05:00.000Z","up"
20.85,20.95,20.8,20.95,1674022200,174100,86072.63157894737,"2.02","2023-01-18T13:10:00.000Z","down"
20.8,20.9,20.8,20.8,1674022500,54700,86072.63157894737,"0.64","2023-01-18T13:15:00.000Z","-"
20.85,20.85,20.8,20.8,1674022800,50700,86072.63157894737,"0.59","2023-01-18T13:20:00.000Z","up"
20.9,20.9,20.85,20.85,1674023100,36900,86072.63157894737,"0.43","2023-01-18T13:25:00.000Z","up"
