"c","h","l","o","t","v","av","r","date","updown"
17,17,17,17,1674012900,200,1227.2727272727273,"0.16","2023-01-18T10:35:00.000Z","-"
16.5,16.5,16.5,16.5,1674101700,100,1227.2727272727273,"0.08","2023-01-19T11:15:00.000Z","-"
16.8,16.8,16.8,16.8,1674111300,500,1227.2727272727273,"0.41","2023-01-19T13:55:00.000Z","-"
16.95,16.95,16.95,16.95,1674112800,200,1227.2727272727273,"0.16","2023-01-19T14:20:00.000Z","-"
16.9,16.9,16.9,16.9,1674785700,2200,1227.2727272727273,"1.79","2023-01-27T09:15:00.000Z","-"
16.8,16.8,16.8,16.8,1674803100,1100,1227.2727272727273,"0.90","2023-01-27T14:05:00.000Z","-"
16.8,16.8,16.8,16.8,1674804000,3900,1227.2727272727273,"3.18","2023-01-27T14:20:00.000Z","-"
16.8,16.8,16.8,16.8,1674804300,200,1227.2727272727273,"0.16","2023-01-27T14:25:00.000Z","-"
16.8,16.8,16.8,16.8,1674805500,1000,1227.2727272727273,"0.81","2023-01-27T14:45:00.000Z","-"
16.8,16.8,16.8,16.8,1675046400,100,1227.2727272727273,"0.08","2023-01-30T09:40:00.000Z","-"
16.8,16.8,16.8,16.8,1675046700,100,1227.2727272727273,"0.08","2023-01-30T09:45:00.000Z","-"
16.75,16.75,16.75,16.75,1675050300,200,1227.2727272727273,"0.16","2023-01-30T10:45:00.000Z","-"
16.75,16.75,16.75,16.75,1675051200,200,1227.2727272727273,"0.16","2023-01-30T11:00:00.000Z","-"
16.8,16.8,16.8,16.8,1675052100,5100,1227.2727272727273,"4.16","2023-01-30T11:15:00.000Z","-"
16.95,16.95,16.95,16.95,1675060500,100,1227.2727272727273,"0.08","2023-01-30T13:35:00.000Z","-"
16.85,16.85,16.85,16.85,1675062900,300,1227.2727272727273,"0.24","2023-01-30T14:15:00.000Z","-"
16.8,16.8,16.8,16.8,1675063500,900,1227.2727272727273,"0.73","2023-01-30T14:25:00.000Z","-"
16.8,16.8,16.8,16.8,1675063800,900,1227.2727272727273,"0.73","2023-01-30T14:30:00.000Z","-"
16.8,16.8,16.8,16.8,1675064700,1000,1227.2727272727273,"0.81","2023-01-30T14:45:00.000Z","-"
16.8,16.8,16.8,16.8,1675132500,300,1227.2727272727273,"0.24","2023-01-31T09:35:00.000Z","-"
16.9,16.9,16.8,16.8,1675133100,500,1227.2727272727273,"0.41","2023-01-31T09:45:00.000Z","up"
16.8,16.8,16.8,16.8,1675134000,4000,1227.2727272727273,"3.26","2023-01-31T10:00:00.000Z","-"
16.8,16.8,16.8,16.8,1675134300,500,1227.2727272727273,"0.41","2023-01-31T10:05:00.000Z","-"
17,17,17,17,1675134600,100,1227.2727272727273,"0.08","2023-01-31T10:10:00.000Z","-"
16.8,16.8,16.8,16.8,1675137600,5000,1227.2727272727273,"4.07","2023-01-31T11:00:00.000Z","-"
16.9,16.9,16.9,16.9,1675138200,1000,1227.2727272727273,"0.81","2023-01-31T11:10:00.000Z","-"
16.8,16.8,16.8,16.8,1675145100,5100,1227.2727272727273,"4.16","2023-01-31T13:05:00.000Z","-"
16.8,16.8,16.8,16.8,1675151100,500,1227.2727272727273,"0.41","2023-01-31T14:45:00.000Z","-"
16.8,16.8,16.8,16.8,1675218300,1000,1227.2727272727273,"0.81","2023-02-01T09:25:00.000Z","-"
16.9,16.9,16.9,16.9,1675233000,100,1227.2727272727273,"0.08","2023-02-01T13:30:00.000Z","-"
16.9,16.9,16.9,16.9,1675234800,100,1227.2727272727273,"0.08","2023-02-01T14:00:00.000Z","-"
16.8,16.8,16.8,16.8,1675236000,3000,1227.2727272727273,"2.44","2023-02-01T14:20:00.000Z","-"
16.8,16.8,16.8,16.8,1675236300,1000,1227.2727272727273,"0.81","2023-02-01T14:25:00.000Z","-"
