"c","h","l","o","t","v","av","r","date","updown"
89.4,90,89.4,90,1674008100,22100,27321.201413427563,"0.81","2023-01-18T09:15:00.000Z","down"
89.9,90,89.5,89.5,1674008400,6100,27321.201413427563,"0.22","2023-01-18T09:20:00.000Z","up"
89.4,90,89.4,90,1674008700,6200,27321.201413427563,"0.23","2023-01-18T09:25:00.000Z","down"
89.9,90,89.5,89.9,1674009000,9400,27321.201413427563,"0.34","2023-01-18T09:30:00.000Z","-"
90,90,89.5,89.9,1674009300,23900,27321.201413427563,"0.87","2023-01-18T09:35:00.000Z","up"
89.7,90,89.6,89.6,1674009600,10200,27321.201413427563,"0.37","2023-01-18T09:40:00.000Z","up"
90,90,89.7,90,1674009900,17200,27321.201413427563,"0.63","2023-01-18T09:45:00.000Z","-"
90,90,89.7,90,1674010200,3900,27321.201413427563,"0.14","2023-01-18T09:50:00.000Z","-"
90,90,89.7,89.7,1674010500,8900,27321.201413427563,"0.33","2023-01-18T09:55:00.000Z","up"
89.8,90,89.8,89.8,1674010800,8200,27321.201413427563,"0.30","2023-01-18T10:00:00.000Z","-"
90,90,89.9,89.9,1674011100,11100,27321.201413427563,"0.41","2023-01-18T10:05:00.000Z","up"
89.8,90,89.8,90,1674011400,15500,27321.201413427563,"0.57","2023-01-18T10:10:00.000Z","down"
90.1,90.1,89.8,89.9,1674011700,37000,27321.201413427563,"1.35","2023-01-18T10:15:00.000Z","up"
89.9,90.1,89.9,90,1674012000,6400,27321.201413427563,"0.23","2023-01-18T10:20:00.000Z","down"
90,90.1,89.9,89.9,1674012300,4400,27321.201413427563,"0.16","2023-01-18T10:25:00.000Z","up"
90.1,90.1,89.9,90,1674012600,12200,27321.201413427563,"0.45","2023-01-18T10:30:00.000Z","up"
90.5,90.5,90.1,90.1,1674012900,26100,27321.201413427563,"0.96","2023-01-18T10:35:00.000Z","up"
90.5,91,90.5,90.5,1674013200,18500,27321.201413427563,"0.68","2023-01-18T10:40:00.000Z","-"
90.5,90.9,90.5,90.5,1674013500,5800,27321.201413427563,"0.21","2023-01-18T10:45:00.000Z","-"
91,91,90.8,90.9,1674013800,39400,27321.201413427563,"1.44","2023-01-18T10:50:00.000Z","up"
90.5,90.9,90.5,90.9,1674014100,5000,27321.201413427563,"0.18","2023-01-18T10:55:00.000Z","down"
90.9,90.9,90.5,90.8,1674014400,6900,27321.201413427563,"0.25","2023-01-18T11:00:00.000Z","up"
91,91,90.7,90.8,1674014700,14500,27321.201413427563,"0.53","2023-01-18T11:05:00.000Z","up"
91,91,90.8,90.9,1674015000,1600,27321.201413427563,"0.06","2023-01-18T11:10:00.000Z","up"
90.9,91,90.8,91,1674015300,11200,27321.201413427563,"0.41","2023-01-18T11:15:00.000Z","down"
91,91,90.8,90.8,1674015600,24800,27321.201413427563,"0.91","2023-01-18T11:20:00.000Z","up"
91,91,90.8,90.9,1674015900,6600,27321.201413427563,"0.24","2023-01-18T11:25:00.000Z","up"
90.9,91,90.7,90.8,1674021600,34400,27321.201413427563,"1.26","2023-01-18T13:00:00.000Z","up"
90.8,91,90.5,90.9,1674021900,14000,27321.201413427563,"0.51","2023-01-18T13:05:00.000Z","down"
90.4,90.6,90,90.6,1674022200,10600,27321.201413427563,"0.39","2023-01-18T13:10:00.000Z","down"
90.4,90.5,90.4,90.5,1674022500,8000,27321.201413427563,"0.29","2023-01-18T13:15:00.000Z","down"
90.6,90.6,90.4,90.4,1674022800,21000,27321.201413427563,"0.77","2023-01-18T13:20:00.000Z","up"
90.6,90.8,90.4,90.5,1674023100,20800,27321.201413427563,"0.76","2023-01-18T13:25:00.000Z","up"
90.8,90.8,90.5,90.6,1674023400,20800,27321.201413427563,"0.76","2023-01-18T13:30:00.000Z","up"
90.7,90.8,90.5,90.7,1674023700,19900,27321.201413427563,"0.73","2023-01-18T13:35:00.000Z","-"
90.4,90.9,90.4,90.5,1674024000,8000,27321.201413427563,"0.29","2023-01-18T13:40:00.000Z","down"
90.7,91,90.5,90.7,1674024300,22600,27321.201413427563,"0.83","2023-01-18T13:45:00.000Z","-"
90.7,91,90.7,90.9,1674024600,11100,27321.201413427563,"0.41","2023-01-18T13:50:00.000Z","down"
91,91,90.5,90.7,1674024900,17800,27321.201413427563,"0.65","2023-01-18T13:55:00.000Z","up"
90.6,91,90.6,90.9,1674025200,20900,27321.201413427563,"0.76","2023-01-18T14:00:00.000Z","down"
90.6,90.7,90.5,90.6,1674025500,16900,27321.201413427563,"0.62","2023-01-18T14:05:00.000Z","-"
90.9,90.9,90.4,90.4,1674025800,26900,27321.201413427563,"0.98","2023-01-18T14:10:00.000Z","up"
91,91,90.5,90.9,1674026100,33100,27321.201413427563,"1.21","2023-01-18T14:15:00.000Z","up"
90.5,91,90.5,90.9,1674026400,10900,27321.201413427563,"0.40","2023-01-18T14:20:00.000Z","down"
90.6,90.8,90.4,90.5,1674026700,6900,27321.201413427563,"0.25","2023-01-18T14:25:00.000Z","up"
90,90,90,90,1674027900,146300,27321.201413427563,"5.35","2023-01-18T14:45:00.000Z","-"
89.9,89.9,89.5,89.5,1674094500,15300,27321.201413427563,"0.56","2023-01-19T09:15:00.000Z","up"
89.6,90,89.6,89.9,1674094800,17000,27321.201413427563,"0.62","2023-01-19T09:20:00.000Z","down"
89.9,90,89.9,90,1674095100,6200,27321.201413427563,"0.23","2023-01-19T09:25:00.000Z","down"
90,90,89.9,89.9,1674095400,18200,27321.201413427563,"0.67","2023-01-19T09:30:00.000Z","up"
90,90,90,90,1674095700,13800,27321.201413427563,"0.51","2023-01-19T09:35:00.000Z","-"
90,90.1,87.5,89.9,1674096000,67800,27321.201413427563,"2.48","2023-01-19T09:40:00.000Z","up"
89.9,90,89.8,90,1674096300,7100,27321.201413427563,"0.26","2023-01-19T09:45:00.000Z","down"
89.9,89.9,89.9,89.9,1674096600,11400,27321.201413427563,"0.42","2023-01-19T09:50:00.000Z","-"
90,90,89.8,89.9,1674096900,12300,27321.201413427563,"0.45","2023-01-19T09:55:00.000Z","up"
90,90,90,90,1674097200,7000,27321.201413427563,"0.26","2023-01-19T10:00:00.000Z","-"
