"c","h","l","o","t","v","av","r","date","updown"
31,31,31,31,1674012900,1000,1147.7611940298507,"0.87","2023-01-18T10:35:00.000Z","-"
31,31,31,31,1674014700,500,1147.7611940298507,"0.44","2023-01-18T11:05:00.000Z","-"
31.2,31.2,31.1,31.1,1674015900,200,1147.7611940298507,"0.17","2023-01-18T11:25:00.000Z","up"
30.2,30.2,30.2,30.2,1674022200,1600,1147.7611940298507,"1.39","2023-01-18T13:10:00.000Z","-"
30.2,30.2,30,30,1674022500,3100,1147.7611940298507,"2.70","2023-01-18T13:15:00.000Z","up"
30,30,30,30,1674023400,1100,1147.7611940298507,"0.96","2023-01-18T13:30:00.000Z","-"
30.2,30.2,30.2,30.2,1674023700,300,1147.7611940298507,"0.26","2023-01-18T13:35:00.000Z","-"
31,31,31,31,1674024300,300,1147.7611940298507,"0.26","2023-01-18T13:45:00.000Z","-"
31,31,31,31,1674026100,1800,1147.7611940298507,"1.57","2023-01-18T14:15:00.000Z","-"
30.9,30.9,30.9,30.9,1674099300,500,1147.7611940298507,"0.44","2023-01-19T10:35:00.000Z","-"
30.9,30.9,30.9,30.9,1674099600,400,1147.7611940298507,"0.35","2023-01-19T10:40:00.000Z","-"
30,30.2,30,30.2,1674101100,5000,1147.7611940298507,"4.36","2023-01-19T11:05:00.000Z","down"
30,30,30,30,1674101400,1900,1147.7611940298507,"1.66","2023-01-19T11:10:00.000Z","-"
30,30,30,30,1674102000,3000,1147.7611940298507,"2.61","2023-01-19T11:20:00.000Z","-"
30,30,30,30,1674102300,2300,1147.7611940298507,"2.00","2023-01-19T11:25:00.000Z","-"
30,30,30,30,1674108300,900,1147.7611940298507,"0.78","2023-01-19T13:05:00.000Z","-"
30.3,30.3,30.3,30.3,1674111900,100,1147.7611940298507,"0.09","2023-01-19T14:05:00.000Z","-"
30.3,30.8,30.3,30.3,1674112200,400,1147.7611940298507,"0.35","2023-01-19T14:10:00.000Z","-"
30.5,30.5,30.5,30.5,1674113100,1000,1147.7611940298507,"0.87","2023-01-19T14:25:00.000Z","-"
30.5,30.5,30.5,30.5,1674114300,1200,1147.7611940298507,"1.05","2023-01-19T14:45:00.000Z","-"
30,30,30,30,1674785100,400,1147.7611940298507,"0.35","2023-01-27T09:05:00.000Z","-"
30.9,30.9,30.9,30.9,1674786000,100,1147.7611940298507,"0.09","2023-01-27T09:20:00.000Z","-"
30.9,30.9,30.9,30.9,1674786300,100,1147.7611940298507,"0.09","2023-01-27T09:25:00.000Z","-"
30.1,30.1,30.1,30.1,1674786600,100,1147.7611940298507,"0.09","2023-01-27T09:30:00.000Z","-"
30.9,30.9,30.9,30.9,1674786900,1000,1147.7611940298507,"0.87","2023-01-27T09:35:00.000Z","-"
30.9,30.9,30.9,30.9,1674788400,800,1147.7611940298507,"0.70","2023-01-27T10:00:00.000Z","-"
30.7,30.7,30,30.1,1674789000,3200,1147.7611940298507,"2.79","2023-01-27T10:10:00.000Z","up"
30.8,30.8,30.8,30.8,1674790800,100,1147.7611940298507,"0.09","2023-01-27T10:40:00.000Z","-"
30.8,30.8,30.8,30.8,1674791400,500,1147.7611940298507,"0.44","2023-01-27T10:50:00.000Z","-"
30.5,30.5,30.5,30.5,1674792300,200,1147.7611940298507,"0.17","2023-01-27T11:05:00.000Z","-"
30.5,30.5,30.5,30.5,1674799200,100,1147.7611940298507,"0.09","2023-01-27T13:00:00.000Z","-"
30.1,30.1,30.1,30.1,1674800700,2000,1147.7611940298507,"1.74","2023-01-27T13:25:00.000Z","-"
30.4,30.4,30.4,30.4,1674802500,1000,1147.7611940298507,"0.87","2023-01-27T13:55:00.000Z","-"
30.4,30.4,30.4,30.4,1674804300,100,1147.7611940298507,"0.09","2023-01-27T14:25:00.000Z","-"
30.8,30.8,30.8,30.8,1674805500,100,1147.7611940298507,"0.09","2023-01-27T14:45:00.000Z","-"
30.3,30.3,30.3,30.3,1675045500,100,1147.7611940298507,"0.09","2023-01-30T09:25:00.000Z","-"
31.1,31.1,31.1,31.1,1675047600,100,1147.7611940298507,"0.09","2023-01-30T10:00:00.000Z","-"
31.4,31.4,30.5,30.5,1675047900,200,1147.7611940298507,"0.17","2023-01-30T10:05:00.000Z","up"
