"c","h","l","o","t","v","av","r","date","updown"
68.2,68.2,68,68,1674007500,1800,3767.487684729064,"0.48","2023-01-18T09:05:00.000Z","up"
68,68.2,68,68.2,1674007800,1500,3767.487684729064,"0.40","2023-01-18T09:10:00.000Z","down"
67.9,67.9,67.9,67.9,1674008400,6000,3767.487684729064,"1.59","2023-01-18T09:20:00.000Z","-"
68,68,68,68,1674009000,100,3767.487684729064,"0.03","2023-01-18T09:30:00.000Z","-"
68,68,67.8,67.9,1674009300,6000,3767.487684729064,"1.59","2023-01-18T09:35:00.000Z","up"
68,68,68,68,1674009600,5400,3767.487684729064,"1.43","2023-01-18T09:40:00.000Z","-"
67.9,67.9,67.9,67.9,1674010500,4500,3767.487684729064,"1.19","2023-01-18T09:55:00.000Z","-"
67.9,67.9,67.7,67.9,1674011400,9000,3767.487684729064,"2.39","2023-01-18T10:10:00.000Z","-"
67.9,67.9,67.9,67.9,1674012000,6000,3767.487684729064,"1.59","2023-01-18T10:20:00.000Z","-"
68,68,67.8,67.9,1674013200,6000,3767.487684729064,"1.59","2023-01-18T10:40:00.000Z","up"
68,68,68,68,1674013500,4800,3767.487684729064,"1.27","2023-01-18T10:45:00.000Z","-"
67.9,67.9,67.9,67.9,1674014400,3100,3767.487684729064,"0.82","2023-01-18T11:00:00.000Z","-"
67.9,67.9,67.9,67.9,1674014700,6000,3767.487684729064,"1.59","2023-01-18T11:05:00.000Z","-"
67.8,67.8,67.8,67.8,1674021900,1100,3767.487684729064,"0.29","2023-01-18T13:05:00.000Z","-"
67.8,67.8,67.8,67.8,1674022200,4900,3767.487684729064,"1.30","2023-01-18T13:10:00.000Z","-"
67.8,67.8,67.8,67.8,1674022500,4800,3767.487684729064,"1.27","2023-01-18T13:15:00.000Z","-"
67.9,67.9,67.9,67.9,1674023700,5100,3767.487684729064,"1.35","2023-01-18T13:35:00.000Z","-"
67.9,68,67.9,67.9,1674024000,8500,3767.487684729064,"2.26","2023-01-18T13:40:00.000Z","-"
68,68,68,68,1674024600,4500,3767.487684729064,"1.19","2023-01-18T13:50:00.000Z","-"
68,68,68,68,1674026100,6000,3767.487684729064,"1.59","2023-01-18T14:15:00.000Z","-"
67.9,67.9,67.9,67.9,1674027000,5400,3767.487684729064,"1.43","2023-01-18T14:30:00.000Z","-"
67.8,67.8,67.8,67.8,1674027600,700,3767.487684729064,"0.19","2023-01-18T14:40:00.000Z","-"
67.9,67.9,67.8,67.8,1674027900,10400,3767.487684729064,"2.76","2023-01-18T14:45:00.000Z","up"
68,68,68,68,1674028200,4200,3767.487684729064,"1.11","2023-01-18T14:50:00.000Z","-"
67.9,68,67.9,68,1674094200,6300,3767.487684729064,"1.67","2023-01-19T09:10:00.000Z","down"
68.1,68.1,67.9,67.9,1674095100,5800,3767.487684729064,"1.54","2023-01-19T09:25:00.000Z","up"
68,68,68,68,1674096300,6000,3767.487684729064,"1.59","2023-01-19T09:45:00.000Z","-"
68,68,67.8,68,1674096600,9000,3767.487684729064,"2.39","2023-01-19T09:50:00.000Z","-"
68,68,68,68,1674096900,8000,3767.487684729064,"2.12","2023-01-19T09:55:00.000Z","-"
67.9,67.9,67.9,67.9,1674097200,5700,3767.487684729064,"1.51","2023-01-19T10:00:00.000Z","-"
67.9,68,67.9,68,1674097500,6400,3767.487684729064,"1.70","2023-01-19T10:05:00.000Z","down"
67.9,67.9,67.7,67.9,1674098100,6000,3767.487684729064,"1.59","2023-01-19T10:15:00.000Z","-"
68,68,68,68,1674099300,5100,3767.487684729064,"1.35","2023-01-19T10:35:00.000Z","-"
67.9,67.9,67.9,67.9,1674100200,6000,3767.487684729064,"1.59","2023-01-19T10:50:00.000Z","-"
68,68,68,68,1674101400,8000,3767.487684729064,"2.12","2023-01-19T11:10:00.000Z","-"
67.9,67.9,67.9,67.9,1674101700,300,3767.487684729064,"0.08","2023-01-19T11:15:00.000Z","-"
67.9,67.9,67.9,67.9,1674102300,5700,3767.487684729064,"1.51","2023-01-19T11:25:00.000Z","-"
68,68,68,68,1674108600,700,3767.487684729064,"0.19","2023-01-19T13:10:00.000Z","-"
68,68,68,68,1674108900,6000,3767.487684729064,"1.59","2023-01-19T13:15:00.000Z","-"
68.2,68.2,68,68,1674109500,5200,3767.487684729064,"1.38","2023-01-19T13:25:00.000Z","up"
68.2,68.2,68.2,68.2,1674109800,1000,3767.487684729064,"0.27","2023-01-19T13:30:00.000Z","-"
68.5,68.5,68.2,68.2,1674110100,8700,3767.487684729064,"2.31","2023-01-19T13:35:00.000Z","up"
68.6,68.6,68.6,68.6,1674110700,4500,3767.487684729064,"1.19","2023-01-19T13:45:00.000Z","-"
68.5,68.5,68.5,68.5,1674111000,300,3767.487684729064,"0.08","2023-01-19T13:50:00.000Z","-"
68.5,68.5,68.5,68.5,1674111300,3900,3767.487684729064,"1.04","2023-01-19T13:55:00.000Z","-"
68.5,68.5,68.5,68.5,1674111600,1000,3767.487684729064,"0.27","2023-01-19T14:00:00.000Z","-"
68.4,68.5,68.4,68.5,1674111900,8000,3767.487684729064,"2.12","2023-01-19T14:05:00.000Z","down"
68.4,68.4,68.4,68.4,1674112200,3000,3767.487684729064,"0.80","2023-01-19T14:10:00.000Z","-"
68.5,68.5,68.4,68.4,1674112500,5400,3767.487684729064,"1.43","2023-01-19T14:15:00.000Z","up"
68.6,68.6,68.6,68.6,1674112800,4500,3767.487684729064,"1.19","2023-01-19T14:20:00.000Z","-"
68.4,68.5,68.4,68.5,1674113400,3600,3767.487684729064,"0.96","2023-01-19T14:30:00.000Z","down"
68.4,68.4,68.4,68.4,1674113700,3100,3767.487684729064,"0.82","2023-01-19T14:35:00.000Z","-"
68.3,68.3,68.3,68.3,1674114000,300,3767.487684729064,"0.08","2023-01-19T14:40:00.000Z","-"
68.4,68.4,68.3,68.3,1674114300,3800,3767.487684729064,"1.01","2023-01-19T14:45:00.000Z","up"
68.4,68.4,68.4,68.4,1674114600,6000,3767.487684729064,"1.59","2023-01-19T14:50:00.000Z","-"
68.4,68.4,68.4,68.4,1674114900,3300,3767.487684729064,"0.88","2023-01-19T14:55:00.000Z","-"
68.1,68.1,68.1,68.1,1674785700,500,3767.487684729064,"0.13","2023-01-27T09:15:00.000Z","-"
68.1,68.1,68.1,68.1,1674786000,9000,3767.487684729064,"2.39","2023-01-27T09:20:00.000Z","-"
