┌─────────┬─────┬─────┬─────┬─────┬────────────┬────────┬───────────────────┬─────────┬────────────────────────────┬────────┐
│ (index) │  c  │  h  │  l  │  o  │     t      │   v    │        av         │    r    │            date            │ updown │
├─────────┼─────┼─────┼─────┼─────┼────────────┼────────┼───────────────────┼─────────┼────────────────────────────┼────────┤
│    0    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674008100 │ 11100  │ 7278.828828828829 │ '1.52'  │ '2023-01-18T09:15:00.000Z' │  '-'   │
│    1    │ 1.5 │ 1.6 │ 1.5 │ 1.5 │ 1674008400 │ 32200  │ 7278.828828828829 │ '4.42'  │ '2023-01-18T09:20:00.000Z' │  '-'   │
│    2    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674008700 │  500   │ 7278.828828828829 │ '0.07'  │ '2023-01-18T09:25:00.000Z' │  '-'   │
│    3    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674009000 │  100   │ 7278.828828828829 │ '0.01'  │ '2023-01-18T09:30:00.000Z' │  '-'   │
│    4    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674009300 │  500   │ 7278.828828828829 │ '0.07'  │ '2023-01-18T09:35:00.000Z' │  '-'   │
│    5    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674010200 │  9700  │ 7278.828828828829 │ '1.33'  │ '2023-01-18T09:50:00.000Z' │  '-'   │
│    6    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674010800 │  6500  │ 7278.828828828829 │ '0.89'  │ '2023-01-18T10:00:00.000Z' │  '-'   │
│    7    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674011100 │ 13400  │ 7278.828828828829 │ '1.84'  │ '2023-01-18T10:05:00.000Z' │  '-'   │
│    8    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674011400 │  100   │ 7278.828828828829 │ '0.01'  │ '2023-01-18T10:10:00.000Z' │  '-'   │
│    9    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674012000 │  1000  │ 7278.828828828829 │ '0.14'  │ '2023-01-18T10:20:00.000Z' │  '-'   │
│   10    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674012600 │  1000  │ 7278.828828828829 │ '0.14'  │ '2023-01-18T10:30:00.000Z' │  '-'   │
│   11    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674013200 │  500   │ 7278.828828828829 │ '0.07'  │ '2023-01-18T10:40:00.000Z' │  '-'   │
│   12    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674013800 │  100   │ 7278.828828828829 │ '0.01'  │ '2023-01-18T10:50:00.000Z' │  '-'   │
│   13    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674015300 │  1500  │ 7278.828828828829 │ '0.21'  │ '2023-01-18T11:15:00.000Z' │  '-'   │
│   14    │ 1.6 │ 1.6 │ 1.5 │ 1.6 │ 1674015900 │ 30400  │ 7278.828828828829 │ '4.18'  │ '2023-01-18T11:25:00.000Z' │  '-'   │
│   15    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674021600 │  400   │ 7278.828828828829 │ '0.05'  │ '2023-01-18T13:00:00.000Z' │  '-'   │
│   16    │ 1.5 │ 1.6 │ 1.5 │ 1.6 │ 1674021900 │  300   │ 7278.828828828829 │ '0.04'  │ '2023-01-18T13:05:00.000Z' │ 'down' │
│   17    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674022800 │  900   │ 7278.828828828829 │ '0.12'  │ '2023-01-18T13:20:00.000Z' │  '-'   │
│   18    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674023700 │  300   │ 7278.828828828829 │ '0.04'  │ '2023-01-18T13:35:00.000Z' │  '-'   │
│   19    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674024600 │  2000  │ 7278.828828828829 │ '0.27'  │ '2023-01-18T13:50:00.000Z' │  '-'   │
│   20    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674024900 │ 35000  │ 7278.828828828829 │ '4.81'  │ '2023-01-18T13:55:00.000Z' │  '-'   │
│   21    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674025200 │  600   │ 7278.828828828829 │ '0.08'  │ '2023-01-18T14:00:00.000Z' │  '-'   │
│   22    │ 1.6 │ 1.6 │ 1.5 │ 1.5 │ 1674025500 │  3800  │ 7278.828828828829 │ '0.52'  │ '2023-01-18T14:05:00.000Z' │  'up'  │
│   23    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674025800 │  200   │ 7278.828828828829 │ '0.03'  │ '2023-01-18T14:10:00.000Z' │  '-'   │
│   24    │ 1.5 │ 1.6 │ 1.5 │ 1.6 │ 1674026100 │  2100  │ 7278.828828828829 │ '0.29'  │ '2023-01-18T14:15:00.000Z' │ 'down' │
│   25    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674026400 │  100   │ 7278.828828828829 │ '0.01'  │ '2023-01-18T14:20:00.000Z' │  '-'   │
│   26    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674026700 │  2000  │ 7278.828828828829 │ '0.27'  │ '2023-01-18T14:25:00.000Z' │  '-'   │
│   27    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674027600 │ 16200  │ 7278.828828828829 │ '2.23'  │ '2023-01-18T14:40:00.000Z' │  '-'   │
│   28    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674027900 │  100   │ 7278.828828828829 │ '0.01'  │ '2023-01-18T14:45:00.000Z' │  '-'   │
│   29    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674028200 │  100   │ 7278.828828828829 │ '0.01'  │ '2023-01-18T14:50:00.000Z' │  '-'   │
│   30    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674028500 │  1000  │ 7278.828828828829 │ '0.14'  │ '2023-01-18T14:55:00.000Z' │  '-'   │
│   31    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674093900 │  100   │ 7278.828828828829 │ '0.01'  │ '2023-01-19T09:05:00.000Z' │  '-'   │
│   32    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674095100 │  1200  │ 7278.828828828829 │ '0.16'  │ '2023-01-19T09:25:00.000Z' │  '-'   │
│   33    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674096300 │  3100  │ 7278.828828828829 │ '0.43'  │ '2023-01-19T09:45:00.000Z' │  '-'   │
│   34    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674096600 │  1000  │ 7278.828828828829 │ '0.14'  │ '2023-01-19T09:50:00.000Z' │  '-'   │
│   35    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674096900 │  1000  │ 7278.828828828829 │ '0.14'  │ '2023-01-19T09:55:00.000Z' │  '-'   │
│   36    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674097200 │  600   │ 7278.828828828829 │ '0.08'  │ '2023-01-19T10:00:00.000Z' │  '-'   │
│   37    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674097500 │  500   │ 7278.828828828829 │ '0.07'  │ '2023-01-19T10:05:00.000Z' │  '-'   │
│   38    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674097800 │  200   │ 7278.828828828829 │ '0.03'  │ '2023-01-19T10:10:00.000Z' │  '-'   │
│   39    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674098100 │  100   │ 7278.828828828829 │ '0.01'  │ '2023-01-19T10:15:00.000Z' │  '-'   │
│   40    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674098400 │  1000  │ 7278.828828828829 │ '0.14'  │ '2023-01-19T10:20:00.000Z' │  '-'   │
│   41    │ 1.6 │ 1.6 │ 1.5 │ 1.5 │ 1674099000 │  300   │ 7278.828828828829 │ '0.04'  │ '2023-01-19T10:30:00.000Z' │  'up'  │
│   42    │ 1.6 │ 1.6 │ 1.5 │ 1.5 │ 1674099900 │  2500  │ 7278.828828828829 │ '0.34'  │ '2023-01-19T10:45:00.000Z' │  'up'  │
│   43    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674101100 │  2100  │ 7278.828828828829 │ '0.29'  │ '2023-01-19T11:05:00.000Z' │  '-'   │
│   44    │ 1.6 │ 1.6 │ 1.5 │ 1.6 │ 1674108000 │  1800  │ 7278.828828828829 │ '0.25'  │ '2023-01-19T13:00:00.000Z' │  '-'   │
│   45    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674108300 │  300   │ 7278.828828828829 │ '0.04'  │ '2023-01-19T13:05:00.000Z' │  '-'   │
│   46    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674108600 │  500   │ 7278.828828828829 │ '0.07'  │ '2023-01-19T13:10:00.000Z' │  '-'   │
│   47    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674109800 │  1700  │ 7278.828828828829 │ '0.23'  │ '2023-01-19T13:30:00.000Z' │  '-'   │
│   48    │ 1.5 │ 1.5 │ 1.5 │ 1.5 │ 1674110100 │  5500  │ 7278.828828828829 │ '0.76'  │ '2023-01-19T13:35:00.000Z' │  '-'   │
│   49    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674111000 │  1900  │ 7278.828828828829 │ '0.26'  │ '2023-01-19T13:50:00.000Z' │  '-'   │
│   50    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674111300 │ 10000  │ 7278.828828828829 │ '1.37'  │ '2023-01-19T13:55:00.000Z' │  '-'   │
│   51    │ 1.6 │ 1.6 │ 1.6 │ 1.6 │ 1674111600 │  200   │ 7278.828828828829 │ '0.03'  │ '2023-01-19T14:00:00.000Z' │  '-'   │
