"c","h","l","o","t","v","av","r","date","updown"
23,23,23,23,1674007500,100,361.70212765957444,"0.28","2023-01-18T09:05:00.000Z","-"
22,22,22,22,1674010800,500,361.70212765957444,"1.38","2023-01-18T10:00:00.000Z","-"
22,22,22,22,1674011400,500,361.70212765957444,"1.38","2023-01-18T10:10:00.000Z","-"
22,22,22,22,1674011700,200,361.70212765957444,"0.55","2023-01-18T10:15:00.000Z","-"
22.5,22.5,22.5,22.5,1674013200,400,361.70212765957444,"1.11","2023-01-18T10:40:00.000Z","-"
22.5,22.5,22.5,22.5,1674021600,100,361.70212765957444,"0.28","2023-01-18T13:00:00.000Z","-"
22,22,22,22,1674026400,200,361.70212765957444,"0.55","2023-01-18T14:20:00.000Z","-"
22,22,22,22,1674096600,500,361.70212765957444,"1.38","2023-01-19T09:50:00.000Z","-"
22,22,22,22,1674097800,200,361.70212765957444,"0.55","2023-01-19T10:10:00.000Z","-"
23,23,23,23,1674098400,1100,361.70212765957444,"3.04","2023-01-19T10:20:00.000Z","-"
22,22,22,22,1674108000,300,361.70212765957444,"0.83","2023-01-19T13:00:00.000Z","-"
22,22,22,22,1674113400,1200,361.70212765957444,"3.32","2023-01-19T14:30:00.000Z","-"
22.3,22.3,22.3,22.3,1674788100,100,361.70212765957444,"0.28","2023-01-27T09:55:00.000Z","-"
22.3,22.3,22.3,22.3,1674788400,400,361.70212765957444,"1.11","2023-01-27T10:00:00.000Z","-"
22.3,22.3,22.3,22.3,1674789000,1600,361.70212765957444,"4.42","2023-01-27T10:10:00.000Z","-"
22.3,22.3,22.3,22.3,1674789900,300,361.70212765957444,"0.83","2023-01-27T10:25:00.000Z","-"
22.3,22.3,22.3,22.3,1674791100,100,361.70212765957444,"0.28","2023-01-27T10:45:00.000Z","-"
22.2,22.2,22.2,22.2,1674791700,100,361.70212765957444,"0.28","2023-01-27T10:55:00.000Z","-"
22.2,22.2,22.2,22.2,1674792000,200,361.70212765957444,"0.55","2023-01-27T11:00:00.000Z","-"
22.2,22.2,22.2,22.2,1674793500,200,361.70212765957444,"0.55","2023-01-27T11:25:00.000Z","-"
22,22.1,22,22.1,1674800400,600,361.70212765957444,"1.66","2023-01-27T13:20:00.000Z","down"
22,22,22,22,1674801300,100,361.70212765957444,"0.28","2023-01-27T13:35:00.000Z","-"
22,22,22,22,1674802200,500,361.70212765957444,"1.38","2023-01-27T13:50:00.000Z","-"
21.9,21.9,21.9,21.9,1674802500,300,361.70212765957444,"0.83","2023-01-27T13:55:00.000Z","-"
21.8,21.8,21.8,21.8,1674803100,100,361.70212765957444,"0.28","2023-01-27T14:05:00.000Z","-"
21.8,21.8,21.8,21.8,1674803400,100,361.70212765957444,"0.28","2023-01-27T14:10:00.000Z","-"
21.7,21.7,21.7,21.7,1674804300,100,361.70212765957444,"0.28","2023-01-27T14:25:00.000Z","-"
21.7,21.7,21.7,21.7,1674805800,100,361.70212765957444,"0.28","2023-01-27T14:50:00.000Z","-"
22.1,22.1,22.1,22.1,1675058400,100,361.70212765957444,"0.28","2023-01-30T13:00:00.000Z","-"
22.1,22.1,22.1,22.1,1675059900,500,361.70212765957444,"1.38","2023-01-30T13:25:00.000Z","-"
21.7,21.7,21.7,21.7,1675061100,100,361.70212765957444,"0.28","2023-01-30T13:45:00.000Z","-"
21.7,21.7,21.7,21.7,1675061700,200,361.70212765957444,"0.55","2023-01-30T13:55:00.000Z","-"
21.7,21.7,21.7,21.7,1675062000,200,361.70212765957444,"0.55","2023-01-30T14:00:00.000Z","-"
21.7,21.7,21.7,21.7,1675062300,100,361.70212765957444,"0.28","2023-01-30T14:05:00.000Z","-"
21.9,21.9,21.9,21.9,1675134900,200,361.70212765957444,"0.55","2023-01-31T10:15:00.000Z","-"
21.9,21.9,21.9,21.9,1675144800,100,361.70212765957444,"0.28","2023-01-31T13:00:00.000Z","-"
21.9,21.9,21.9,21.9,1675146000,200,361.70212765957444,"0.55","2023-01-31T13:20:00.000Z","-"
21.9,21.9,21.9,21.9,1675146300,300,361.70212765957444,"0.83","2023-01-31T13:25:00.000Z","-"
21.5,21.5,21.5,21.5,1675217700,100,361.70212765957444,"0.28","2023-02-01T09:15:00.000Z","-"
21.5,21.5,21.5,21.5,1675218000,300,361.70212765957444,"0.83","2023-02-01T09:20:00.000Z","-"
21.6,21.6,21.6,21.6,1675221300,1700,361.70212765957444,"4.70","2023-02-01T10:15:00.000Z","-"
22,22,22,22,1675221600,100,361.70212765957444,"0.28","2023-02-01T10:20:00.000Z","-"
22,22,22,22,1675222500,500,361.70212765957444,"1.38","2023-02-01T10:35:00.000Z","-"
21.5,21.6,21.5,21.6,1675235100,900,361.70212765957444,"2.49","2023-02-01T14:05:00.000Z","down"
21.5,21.5,21.4,21.4,1675235400,200,361.70212765957444,"0.55","2023-02-01T14:10:00.000Z","up"
21.4,21.4,21.4,21.4,1675235700,200,361.70212765957444,"0.55","2023-02-01T14:15:00.000Z","-"
21,21,21,21,1675236300,800,361.70212765957444,"2.21","2023-02-01T14:25:00.000Z","-"
