"c","h","l","o","t","v","av","r","date","updown"
23.45,23.45,23.45,23.45,1674009600,100,1246.1538461538462,"0.08","2023-01-18T09:40:00.000Z","-"
23.45,23.45,23.45,23.45,1674009900,5000,1246.1538461538462,"4.01","2023-01-18T09:45:00.000Z","-"
23.8,23.8,23.8,23.8,1674010500,200,1246.1538461538462,"0.16","2023-01-18T09:55:00.000Z","-"
23.8,23.8,23.8,23.8,1674012600,200,1246.1538461538462,"0.16","2023-01-18T10:30:00.000Z","-"
23.5,23.5,23.5,23.5,1674013500,300,1246.1538461538462,"0.24","2023-01-18T10:45:00.000Z","-"
23.5,23.5,23.5,23.5,1674014400,200,1246.1538461538462,"0.16","2023-01-18T11:00:00.000Z","-"
23.5,23.5,23.5,23.5,1674014700,1000,1246.1538461538462,"0.80","2023-01-18T11:05:00.000Z","-"
23.5,23.5,23.5,23.5,1674015300,100,1246.1538461538462,"0.08","2023-01-18T11:15:00.000Z","-"
23.5,23.5,23.5,23.5,1674015600,700,1246.1538461538462,"0.56","2023-01-18T11:20:00.000Z","-"
23.5,23.5,23.45,23.45,1674015900,500,1246.1538461538462,"0.40","2023-01-18T11:25:00.000Z","up"
23.45,23.5,23.45,23.5,1674021600,1000,1246.1538461538462,"0.80","2023-01-18T13:00:00.000Z","down"
23.5,23.5,23.5,23.5,1674022800,100,1246.1538461538462,"0.08","2023-01-18T13:20:00.000Z","-"
23.6,23.6,23.6,23.6,1674023100,100,1246.1538461538462,"0.08","2023-01-18T13:25:00.000Z","-"
23.6,23.6,23.6,23.6,1674024000,100,1246.1538461538462,"0.08","2023-01-18T13:40:00.000Z","-"
23.6,23.6,23.6,23.6,1674024300,200,1246.1538461538462,"0.16","2023-01-18T13:45:00.000Z","-"
23.6,23.6,23.6,23.6,1674024600,100,1246.1538461538462,"0.08","2023-01-18T13:50:00.000Z","-"
23.6,23.6,23.6,23.6,1674025200,400,1246.1538461538462,"0.32","2023-01-18T14:00:00.000Z","-"
23.6,23.6,23.6,23.6,1674025500,400,1246.1538461538462,"0.32","2023-01-18T14:05:00.000Z","-"
23.9,23.9,23.9,23.9,1674095100,100,1246.1538461538462,"0.08","2023-01-19T09:25:00.000Z","-"
23.8,23.8,23.8,23.8,1674096000,100,1246.1538461538462,"0.08","2023-01-19T09:40:00.000Z","-"
23.8,23.8,23.8,23.8,1674096600,100,1246.1538461538462,"0.08","2023-01-19T09:50:00.000Z","-"
23.8,23.8,23.7,23.7,1674098100,200,1246.1538461538462,"0.16","2023-01-19T10:15:00.000Z","up"
23.8,23.8,23.8,23.8,1674098700,600,1246.1538461538462,"0.48","2023-01-19T10:25:00.000Z","-"
23.7,23.7,23.7,23.7,1674099900,900,1246.1538461538462,"0.72","2023-01-19T10:45:00.000Z","-"
23.6,23.6,23.6,23.6,1674100500,100,1246.1538461538462,"0.08","2023-01-19T10:55:00.000Z","-"
23.8,23.8,23.7,23.7,1674100800,600,1246.1538461538462,"0.48","2023-01-19T11:00:00.000Z","up"
23.6,23.6,23.6,23.6,1674108000,500,1246.1538461538462,"0.40","2023-01-19T13:00:00.000Z","-"
23.7,23.7,23.7,23.7,1674108300,500,1246.1538461538462,"0.40","2023-01-19T13:05:00.000Z","-"
23.75,23.75,23.75,23.75,1674109200,1300,1246.1538461538462,"1.04","2023-01-19T13:20:00.000Z","-"
23.7,23.7,23.7,23.7,1674110700,200,1246.1538461538462,"0.16","2023-01-19T13:45:00.000Z","-"
23.8,23.8,23.8,23.8,1674111300,1900,1246.1538461538462,"1.52","2023-01-19T13:55:00.000Z","-"
23.8,23.8,23.8,23.8,1674112500,1000,1246.1538461538462,"0.80","2023-01-19T14:15:00.000Z","-"
23.8,23.8,23.8,23.8,1674112800,1000,1246.1538461538462,"0.80","2023-01-19T14:20:00.000Z","-"
23.8,23.8,23.8,23.8,1674114300,3500,1246.1538461538462,"2.81","2023-01-19T14:45:00.000Z","-"
24,24,24,24,1674785700,200,1246.1538461538462,"0.16","2023-01-27T09:15:00.000Z","-"
24.9,24.9,24.9,24.9,1674786300,100,1246.1538461538462,"0.08","2023-01-27T09:25:00.000Z","-"
24.8,24.8,24.8,24.8,1674786600,100,1246.1538461538462,"0.08","2023-01-27T09:30:00.000Z","-"
24.7,24.7,24.7,24.7,1674786900,500,1246.1538461538462,"0.40","2023-01-27T09:35:00.000Z","-"
24.6,24.6,24.6,24.6,1674787500,300,1246.1538461538462,"0.24","2023-01-27T09:45:00.000Z","-"
24.6,24.6,24.6,24.6,1674788100,100,1246.1538461538462,"0.08","2023-01-27T09:55:00.000Z","-"
23.3,23.5,23.3,23.5,1674788400,700,1246.1538461538462,"0.56","2023-01-27T10:00:00.000Z","down"
24.6,24.6,23.4,23.4,1674788700,5100,1246.1538461538462,"4.09","2023-01-27T10:05:00.000Z","up"
23.35,23.35,23.35,23.35,1674789000,100,1246.1538461538462,"0.08","2023-01-27T10:10:00.000Z","-"
24.3,24.4,24.3,24.4,1674789600,6000,1246.1538461538462,"4.81","2023-01-27T10:20:00.000Z","down"
24.35,24.35,24.35,24.35,1674790200,1000,1246.1538461538462,"0.80","2023-01-27T10:30:00.000Z","-"
24.25,24.3,24.25,24.3,1674790500,2000,1246.1538461538462,"1.60","2023-01-27T10:35:00.000Z","down"
24.25,24.25,24.25,24.25,1674791400,600,1246.1538461538462,"0.48","2023-01-27T10:50:00.000Z","-"
24.25,24.25,24.25,24.25,1674791700,400,1246.1538461538462,"0.32","2023-01-27T10:55:00.000Z","-"
23.35,23.5,23.35,23.5,1674793500,4700,1246.1538461538462,"3.77","2023-01-27T11:25:00.000Z","down"
23.55,23.55,23.55,23.55,1674799800,100,1246.1538461538462,"0.08","2023-01-27T13:10:00.000Z","-"
23.55,23.55,23.55,23.55,1674800100,200,1246.1538461538462,"0.16","2023-01-27T13:15:00.000Z","-"
23.6,23.6,23.6,23.6,1674800400,100,1246.1538461538462,"0.08","2023-01-27T13:20:00.000Z","-"
23.6,23.6,23.6,23.6,1674800700,200,1246.1538461538462,"0.16","2023-01-27T13:25:00.000Z","-"
24.2,24.2,23.65,24,1674803700,600,1246.1538461538462,"0.48","2023-01-27T14:15:00.000Z","up"
24.15,24.15,24.15,24.15,1674805500,500,1246.1538461538462,"0.40","2023-01-27T14:45:00.000Z","-"
24,24,24,24,1675044900,400,1246.1538461538462,"0.32","2023-01-30T09:15:00.000Z","-"
24.5,24.5,24,24,1675045500,900,1246.1538461538462,"0.72","2023-01-30T09:25:00.000Z","up"
24,24,24,24,1675045800,500,1246.1538461538462,"0.40","2023-01-30T09:30:00.000Z","-"
24,24,24,24,1675046100,1000,1246.1538461538462,"0.80","2023-01-30T09:35:00.000Z","-"
24,24,24,24,1675046700,1500,1246.1538461538462,"1.20","2023-01-30T09:45:00.000Z","-"
24.15,24.15,24.15,24.15,1675047900,1000,1246.1538461538462,"0.80","2023-01-30T10:05:00.000Z","-"
24.15,24.15,24.15,24.15,1675048200,1700,1246.1538461538462,"1.36","2023-01-30T10:10:00.000Z","-"
24.15,24.15,24.15,24.15,1675048500,1200,1246.1538461538462,"0.96","2023-01-30T10:15:00.000Z","-"
24.2,24.2,24,24,1675049700,2700,1246.1538461538462,"2.17","2023-01-30T10:35:00.000Z","up"
24.2,24.2,24.2,24.2,1675050300,100,1246.1538461538462,"0.08","2023-01-30T10:45:00.000Z","-"
24.2,24.2,24.2,24.2,1675050900,100,1246.1538461538462,"0.08","2023-01-30T10:55:00.000Z","-"
24,24,24,24,1675051200,100,1246.1538461538462,"0.08","2023-01-30T11:00:00.000Z","-"
24,24,24,24,1675052700,100,1246.1538461538462,"0.08","2023-01-30T11:25:00.000Z","-"
24,24,24,24,1675058400,100,1246.1538461538462,"0.08","2023-01-30T13:00:00.000Z","-"
24,24,24,24,1675059300,1200,1246.1538461538462,"0.96","2023-01-30T13:15:00.000Z","-"
24,24,24,24,1675060200,900,1246.1538461538462,"0.72","2023-01-30T13:30:00.000Z","-"
24,24,24,24,1675062900,1100,1246.1538461538462,"0.88","2023-01-30T14:15:00.000Z","-"
24.15,24.15,24.15,24.15,1675063200,200,1246.1538461538462,"0.16","2023-01-30T14:20:00.000Z","-"
24,24,24,24,1675063500,800,1246.1538461538462,"0.64","2023-01-30T14:25:00.000Z","-"
24,24,24,24,1675064700,600,1246.1538461538462,"0.48","2023-01-30T14:45:00.000Z","-"
24,24,24,24,1675131300,400,1246.1538461538462,"0.32","2023-01-31T09:15:00.000Z","-"
24,24,24,24,1675131600,1400,1246.1538461538462,"1.12","2023-01-31T09:20:00.000Z","-"
24.2,24.2,24.2,24.2,1675133100,100,1246.1538461538462,"0.08","2023-01-31T09:45:00.000Z","-"
24,24,24,24,1675134000,900,1246.1538461538462,"0.72","2023-01-31T10:00:00.000Z","-"
24,24,24,24,1675134300,1000,1246.1538461538462,"0.80","2023-01-31T10:05:00.000Z","-"
24,24,24,24,1675134600,1000,1246.1538461538462,"0.80","2023-01-31T10:10:00.000Z","-"
24,24,24,24,1675134900,1100,1246.1538461538462,"0.88","2023-01-31T10:15:00.000Z","-"
24,24,24,24,1675135200,400,1246.1538461538462,"0.32","2023-01-31T10:20:00.000Z","-"
24,24,24,24,1675135500,800,1246.1538461538462,"0.64","2023-01-31T10:25:00.000Z","-"
24,24,24,24,1675136100,2000,1246.1538461538462,"1.60","2023-01-31T10:35:00.000Z","-"
24,24,24,24,1675138200,800,1246.1538461538462,"0.64","2023-01-31T11:10:00.000Z","-"
24,24,24,24,1675138500,1000,1246.1538461538462,"0.80","2023-01-31T11:15:00.000Z","-"
24,24,24,24,1675144800,100,1246.1538461538462,"0.08","2023-01-31T13:00:00.000Z","-"
24,24,24,24,1675145400,1200,1246.1538461538462,"0.96","2023-01-31T13:10:00.000Z","-"
24.1,24.1,24.1,24.1,1675146000,2000,1246.1538461538462,"1.60","2023-01-31T13:20:00.000Z","-"
24,24,24,24,1675146600,100,1246.1538461538462,"0.08","2023-01-31T13:30:00.000Z","-"
24,24,24,24,1675147500,8800,1246.1538461538462,"7.06","2023-01-31T13:45:00.000Z","-"
24,24,24,24,1675148700,3100,1246.1538461538462,"2.49","2023-01-31T14:05:00.000Z","-"
24,24,24,24,1675149900,1200,1246.1538461538462,"0.96","2023-01-31T14:25:00.000Z","-"
24.1,24.1,24.1,24.1,1675151100,300,1246.1538461538462,"0.24","2023-01-31T14:45:00.000Z","-"
24.1,24.1,24.1,24.1,1675217700,11500,1246.1538461538462,"9.23","2023-02-01T09:15:00.000Z","-"
24.3,24.3,24.3,24.3,1675218300,1300,1246.1538461538462,"1.04","2023-02-01T09:25:00.000Z","-"
24.4,24.4,24.4,24.4,1675219800,100,1246.1538461538462,"0.08","2023-02-01T09:50:00.000Z","-"
24.4,24.4,24.4,24.4,1675220100,100,1246.1538461538462,"0.08","2023-02-01T09:55:00.000Z","-"
24.3,24.3,24.3,24.3,1675220700,1000,1246.1538461538462,"0.80","2023-02-01T10:05:00.000Z","-"
24.3,24.3,24.3,24.3,1675221300,300,1246.1538461538462,"0.24","2023-02-01T10:15:00.000Z","-"
24.3,24.3,24.3,24.3,1675221600,1200,1246.1538461538462,"0.96","2023-02-01T10:20:00.000Z","-"
24.3,24.3,24.3,24.3,1675222200,100,1246.1538461538462,"0.08","2023-02-01T10:30:00.000Z","-"
24.3,24.3,24.3,24.3,1675222800,900,1246.1538461538462,"0.72","2023-02-01T10:40:00.000Z","-"
24.3,24.3,24.3,24.3,1675223100,800,1246.1538461538462,"0.64","2023-02-01T10:45:00.000Z","-"
24.3,24.3,24.3,24.3,1675224000,500,1246.1538461538462,"0.40","2023-02-01T11:00:00.000Z","-"
24.3,24.3,24.3,24.3,1675224600,100,1246.1538461538462,"0.08","2023-02-01T11:10:00.000Z","-"
