┌─────────┬──────┬──────┬──────┬──────┬────────────┬───────┬────────┬────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │   v   │   av   │   r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼───────┼────────┼────────┼────────────────────────────┼────────┤
│    0    │ 49.5 │ 49.5 │ 49.5 │ 49.5 │ 1674012600 │  100  │ 2262.5 │ '0.04' │ '2023-01-18T10:30:00.000Z' │  '-'   │
│    1    │ 49.2 │ 49.2 │ 49.2 │ 49.2 │ 1674012900 │ 1300  │ 2262.5 │ '0.57' │ '2023-01-18T10:35:00.000Z' │  '-'   │
│    2    │ 49.1 │ 49.1 │ 49.1 │ 49.1 │ 1674013200 │ 2000  │ 2262.5 │ '0.88' │ '2023-01-18T10:40:00.000Z' │  '-'   │
│    3    │ 49.1 │ 49.1 │ 49.1 │ 49.1 │ 1674024300 │ 10500 │ 2262.5 │ '4.64' │ '2023-01-18T13:45:00.000Z' │  '-'   │
│    4    │  49  │  49  │  49  │  49  │ 1674024600 │ 2600  │ 2262.5 │ '1.15' │ '2023-01-18T13:50:00.000Z' │  '-'   │
│    5    │  49  │  49  │  49  │  49  │ 1674025500 │  100  │ 2262.5 │ '0.04' │ '2023-01-18T14:05:00.000Z' │  '-'   │
│    6    │ 50.8 │ 50.8 │ 50.4 │ 50.4 │ 1674025800 │ 4500  │ 2262.5 │ '1.99' │ '2023-01-18T14:10:00.000Z' │  'up'  │
│    7    │ 51.8 │ 51.8 │ 51.8 │ 51.8 │ 1674027900 │  600  │ 2262.5 │ '0.27' │ '2023-01-18T14:45:00.000Z' │  '-'   │
│    8    │  50  │  50  │  50  │  50  │ 1674094200 │ 3000  │ 2262.5 │ '1.33' │ '2023-01-19T09:10:00.000Z' │  '-'   │
│    9    │  50  │  50  │  50  │  50  │ 1674096000 │  100  │ 2262.5 │ '0.04' │ '2023-01-19T09:40:00.000Z' │  '-'   │
│   10    │  50  │  50  │  50  │  50  │ 1674097200 │ 2200  │ 2262.5 │ '0.97' │ '2023-01-19T10:00:00.000Z' │  '-'   │
│   11    │  50  │  50  │  50  │  50  │ 1674099600 │ 4100  │ 2262.5 │ '1.81' │ '2023-01-19T10:40:00.000Z' │  '-'   │
│   12    │  50  │  50  │  50  │  50  │ 1674111000 │ 1900  │ 2262.5 │ '0.84' │ '2023-01-19T13:50:00.000Z' │  '-'   │
│   13    │  50  │  50  │  50  │  50  │ 1674111300 │  500  │ 2262.5 │ '0.22' │ '2023-01-19T13:55:00.000Z' │  '-'   │
