"c","h","l","o","t","v","av","r","date","updown"
9.2,9.2,9.2,9.2,1674007200,29500,19897.78481012658,"1.48","2023-01-18T09:00:00.000Z","-"
9.2,9.2,9.2,9.2,1674007500,35300,19897.78481012658,"1.77","2023-01-18T09:05:00.000Z","-"
9.2,9.2,9.2,9.2,1674007800,27600,19897.78481012658,"1.39","2023-01-18T09:10:00.000Z","-"
9.3,9.3,9.2,9.2,1674008100,47800,19897.78481012658,"2.40","2023-01-18T09:15:00.000Z","up"
9.3,9.3,9.2,9.3,1674008400,31100,19897.78481012658,"1.56","2023-01-18T09:20:00.000Z","-"
9.3,9.3,9.3,9.3,1674008700,200,19897.78481012658,"0.01","2023-01-18T09:25:00.000Z","-"
9.2,9.2,9.2,9.2,1674009000,12500,19897.78481012658,"0.63","2023-01-18T09:30:00.000Z","-"
9.3,9.3,9.2,9.2,1674009300,23200,19897.78481012658,"1.17","2023-01-18T09:35:00.000Z","up"
9.2,9.3,9.2,9.3,1674009600,34800,19897.78481012658,"1.75","2023-01-18T09:40:00.000Z","down"
9.2,9.2,9.2,9.2,1674009900,7000,19897.78481012658,"0.35","2023-01-18T09:45:00.000Z","-"
9.3,9.3,9.2,9.2,1674010200,13300,19897.78481012658,"0.67","2023-01-18T09:50:00.000Z","up"
9.2,9.3,9.2,9.3,1674010500,6100,19897.78481012658,"0.31","2023-01-18T09:55:00.000Z","down"
9.3,9.3,9.2,9.3,1674010800,2000,19897.78481012658,"0.10","2023-01-18T10:00:00.000Z","-"
9.3,9.3,9.2,9.2,1674011100,5600,19897.78481012658,"0.28","2023-01-18T10:05:00.000Z","up"
9.3,9.3,9.2,9.3,1674011400,4200,19897.78481012658,"0.21","2023-01-18T10:10:00.000Z","-"
9.2,9.2,9.2,9.2,1674011700,300,19897.78481012658,"0.02","2023-01-18T10:15:00.000Z","-"
9.2,9.2,9.2,9.2,1674012000,300,19897.78481012658,"0.02","2023-01-18T10:20:00.000Z","-"
9.2,9.2,9.2,9.2,1674012600,300,19897.78481012658,"0.02","2023-01-18T10:30:00.000Z","-"
9.2,9.2,9.2,9.2,1674012900,5000,19897.78481012658,"0.25","2023-01-18T10:35:00.000Z","-"
9.2,9.2,9.2,9.2,1674013200,2000,19897.78481012658,"0.10","2023-01-18T10:40:00.000Z","-"
9.2,9.2,9.2,9.2,1674013500,1200,19897.78481012658,"0.06","2023-01-18T10:45:00.000Z","-"
9.2,9.2,9.2,9.2,1674013800,1300,19897.78481012658,"0.07","2023-01-18T10:50:00.000Z","-"
9.2,9.2,9.2,9.2,1674014100,700,19897.78481012658,"0.04","2023-01-18T10:55:00.000Z","-"
9.2,9.2,9.2,9.2,1674014400,29500,19897.78481012658,"1.48","2023-01-18T11:00:00.000Z","-"
9.3,9.3,9.3,9.3,1674014700,5000,19897.78481012658,"0.25","2023-01-18T11:05:00.000Z","-"
9.3,9.3,9.3,9.3,1674015000,7100,19897.78481012658,"0.36","2023-01-18T11:10:00.000Z","-"
9.3,9.3,9.3,9.3,1674015300,5000,19897.78481012658,"0.25","2023-01-18T11:15:00.000Z","-"
9.3,9.3,9.3,9.3,1674015600,28200,19897.78481012658,"1.42","2023-01-18T11:20:00.000Z","-"
9.3,9.3,9.2,9.3,1674015900,23200,19897.78481012658,"1.17","2023-01-18T11:25:00.000Z","-"
9.3,9.3,9.3,9.3,1674021600,15400,19897.78481012658,"0.77","2023-01-18T13:00:00.000Z","-"
