┌─────────┬──────┬──────┬──────┬──────┬────────────┬───────┬──────┬─────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │   v   │  av  │    r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼───────┼──────┼─────────┼────────────────────────────┼────────┤
│    0    │ 12.4 │ 12.4 │ 12.4 │ 12.4 │ 1674007200 │ 2400  │ 1700 │ '1.41'  │ '2023-01-18T09:00:00.000Z' │  '-'   │
│    1    │ 12.4 │ 12.4 │ 12.4 │ 12.4 │ 1674007500 │ 2600  │ 1700 │ '1.53'  │ '2023-01-18T09:05:00.000Z' │  '-'   │
│    2    │  13  │  13  │  13  │  13  │ 1674008100 │  100  │ 1700 │ '0.06'  │ '2023-01-18T09:15:00.000Z' │  '-'   │
│    3    │ 12.8 │ 12.8 │ 12.8 │ 12.8 │ 1674009600 │  100  │ 1700 │ '0.06'  │ '2023-01-18T09:40:00.000Z' │  '-'   │
│    4    │ 12.4 │ 12.4 │ 12.4 │ 12.4 │ 1674023100 │  200  │ 1700 │ '0.12'  │ '2023-01-18T13:25:00.000Z' │  '-'   │
│    5    │ 12.4 │ 12.4 │ 12.4 │ 12.4 │ 1674026400 │  200  │ 1700 │ '0.12'  │ '2023-01-18T14:20:00.000Z' │  '-'   │
│    6    │ 12.7 │ 12.7 │ 12.7 │ 12.7 │ 1674026700 │  100  │ 1700 │ '0.06'  │ '2023-01-18T14:25:00.000Z' │  '-'   │
│    7    │  13  │  13  │  13  │  13  │ 1674093600 │  100  │ 1700 │ '0.06'  │ '2023-01-19T09:00:00.000Z' │  '-'   │
│    8    │ 12.7 │ 12.7 │ 12.6 │ 12.6 │ 1674096900 │  300  │ 1700 │ '0.18'  │ '2023-01-19T09:55:00.000Z' │  'up'  │
│    9    │ 12.7 │ 12.7 │ 12.7 │ 12.7 │ 1674099300 │  100  │ 1700 │ '0.06'  │ '2023-01-19T10:35:00.000Z' │  '-'   │
