┌─────────┬───────┬───────┬───────┬───────┬────────────┬───────┬───────────────────┬────────┬────────────────────────────┬────────┐
│ (index) │   c   │   h   │   l   │   o   │     t      │   v   │        av         │   r    │            date            │ updown │
├─────────┼───────┼───────┼───────┼───────┼────────────┼───────┼───────────────────┼────────┼────────────────────────────┼────────┤
│    0    │ 109.9 │  110  │ 109.1 │ 109.1 │ 1674008100 │ 9000  │ 8027.797833935018 │ '1.12' │ '2023-01-18T09:15:00.000Z' │  'up'  │
│    1    │ 109.9 │  110  │ 109.7 │ 109.9 │ 1674008400 │ 15500 │ 8027.797833935018 │ '1.93' │ '2023-01-18T09:20:00.000Z' │  '-'   │
│    2    │  110  │  110  │ 109.7 │ 109.9 │ 1674008700 │ 22200 │ 8027.797833935018 │ '2.77' │ '2023-01-18T09:25:00.000Z' │  'up'  │
│    3    │  110  │  110  │ 109.8 │ 109.9 │ 1674009000 │ 20100 │ 8027.797833935018 │ '2.50' │ '2023-01-18T09:30:00.000Z' │  'up'  │
│    4    │ 110.2 │ 110.2 │  110  │  110  │ 1674009300 │ 14500 │ 8027.797833935018 │ '1.81' │ '2023-01-18T09:35:00.000Z' │  'up'  │
│    5    │ 110.1 │ 110.1 │  110  │ 110.1 │ 1674009600 │ 29400 │ 8027.797833935018 │ '3.66' │ '2023-01-18T09:40:00.000Z' │  '-'   │
│    6    │ 110.1 │ 110.1 │  110  │  110  │ 1674009900 │ 8200  │ 8027.797833935018 │ '1.02' │ '2023-01-18T09:45:00.000Z' │  'up'  │
│    7    │ 110.2 │ 110.2 │ 110.1 │ 110.1 │ 1674010200 │ 16600 │ 8027.797833935018 │ '2.07' │ '2023-01-18T09:50:00.000Z' │  'up'  │
│    8    │ 110.3 │ 110.3 │ 110.3 │ 110.3 │ 1674010500 │ 1400  │ 8027.797833935018 │ '0.17' │ '2023-01-18T09:55:00.000Z' │  '-'   │
│    9    │ 110.4 │ 110.4 │ 110.3 │ 110.3 │ 1674010800 │ 1000  │ 8027.797833935018 │ '0.12' │ '2023-01-18T10:00:00.000Z' │  'up'  │
