"c","h","l","o","t","v","av","r","date","updown"
31.7,31.7,31.7,31.7,1674009300,100,100,"1.00","2023-01-18T09:35:00.000Z","-"
34,34,34,34,1674096900,100,100,"1.00","2023-01-19T09:55:00.000Z","-"
30.7,30.7,30.7,30.7,1674803100,100,100,"1.00","2023-01-27T14:05:00.000Z","-"
