"c","h","l","o","t","v","av","r","date","updown"
21.3,21.8,21.3,21.8,1674015300,800,1650,"0.48","2023-01-18T11:15:00.000Z","down"
21.6,22,21.6,22,1674099300,1500,1650,"0.91","2023-01-19T10:35:00.000Z","down"
21.9,21.9,21.9,21.9,1674108000,2900,1650,"1.76","2023-01-19T13:00:00.000Z","-"
22,22,21.9,21.9,1674108300,4000,1650,"2.42","2023-01-19T13:05:00.000Z","up"
22,22,22,22,1674108600,1500,1650,"0.91","2023-01-19T13:10:00.000Z","-"
21.6,22.7,21.6,22.6,1674111300,4500,1650,"2.73","2023-01-19T13:55:00.000Z","down"
21.6,22.5,21.6,22.5,1674112800,900,1650,"0.55","2023-01-19T14:20:00.000Z","down"
21.6,21.6,21.6,21.6,1675134900,2000,1650,"1.21","2023-01-31T10:15:00.000Z","-"
22,22,22,22,1675221000,1000,1650,"0.61","2023-02-01T10:10:00.000Z","-"
21.6,21.6,21.6,21.6,1675221600,300,1650,"0.18","2023-02-01T10:20:00.000Z","-"
21,21,21,21,1675222200,200,1650,"0.12","2023-02-01T10:30:00.000Z","-"
21.5,21.5,21.5,21.5,1675223700,200,1650,"0.12","2023-02-01T10:55:00.000Z","-"
