"c","h","l","o","t","v","av","r","date","updown"
3.6,3.6,3.6,3.6,1674007500,4400,7477.992277992278,"0.59","2023-01-18T09:05:00.000Z","-"
3.7,3.7,3.6,3.6,1674008100,200,7477.992277992278,"0.03","2023-01-18T09:15:00.000Z","up"
3.6,3.6,3.6,3.6,1674008700,8800,7477.992277992278,"1.18","2023-01-18T09:25:00.000Z","-"
3.6,3.6,3.6,3.6,1674009000,6300,7477.992277992278,"0.84","2023-01-18T09:30:00.000Z","-"
3.6,3.6,3.6,3.6,1674009300,1200,7477.992277992278,"0.16","2023-01-18T09:35:00.000Z","-"
3.6,3.6,3.6,3.6,1674009600,16900,7477.992277992278,"2.26","2023-01-18T09:40:00.000Z","-"
3.6,3.6,3.6,3.6,1674009900,200,7477.992277992278,"0.03","2023-01-18T09:45:00.000Z","-"
3.6,3.6,3.6,3.6,1674010200,100,7477.992277992278,"0.01","2023-01-18T09:50:00.000Z","-"
3.6,3.6,3.6,3.6,1674010500,1500,7477.992277992278,"0.20","2023-01-18T09:55:00.000Z","-"
3.6,3.6,3.6,3.6,1674010800,1000,7477.992277992278,"0.13","2023-01-18T10:00:00.000Z","-"
3.6,3.6,3.6,3.6,1674011100,1400,7477.992277992278,"0.19","2023-01-18T10:05:00.000Z","-"
3.6,3.6,3.6,3.6,1674011700,100,7477.992277992278,"0.01","2023-01-18T10:15:00.000Z","-"
3.5,3.5,3.5,3.5,1674012900,1000,7477.992277992278,"0.13","2023-01-18T10:35:00.000Z","-"
3.5,3.5,3.5,3.5,1674013200,10300,7477.992277992278,"1.38","2023-01-18T10:40:00.000Z","-"
3.5,3.5,3.5,3.5,1674013500,500,7477.992277992278,"0.07","2023-01-18T10:45:00.000Z","-"
3.6,3.6,3.6,3.6,1674013800,36600,7477.992277992278,"4.89","2023-01-18T10:50:00.000Z","-"
3.6,3.6,3.6,3.6,1674014100,13300,7477.992277992278,"1.78","2023-01-18T10:55:00.000Z","-"
3.6,3.6,3.6,3.6,1674014400,3700,7477.992277992278,"0.49","2023-01-18T11:00:00.000Z","-"
3.5,3.6,3.5,3.6,1674014700,1900,7477.992277992278,"0.25","2023-01-18T11:05:00.000Z","down"
3.6,3.6,3.6,3.6,1674015000,800,7477.992277992278,"0.11","2023-01-18T11:10:00.000Z","-"
3.6,3.6,3.6,3.6,1674015300,500,7477.992277992278,"0.07","2023-01-18T11:15:00.000Z","-"
3.6,3.6,3.6,3.6,1674021600,200,7477.992277992278,"0.03","2023-01-18T13:00:00.000Z","-"
3.6,3.6,3.6,3.6,1674021900,2000,7477.992277992278,"0.27","2023-01-18T13:05:00.000Z","-"
3.6,3.6,3.6,3.6,1674022200,1100,7477.992277992278,"0.15","2023-01-18T13:10:00.000Z","-"
3.6,3.6,3.6,3.6,1674023100,1000,7477.992277992278,"0.13","2023-01-18T13:25:00.000Z","-"
3.6,3.6,3.6,3.6,1674023400,27200,7477.992277992278,"3.64","2023-01-18T13:30:00.000Z","-"
3.6,3.6,3.6,3.6,1674024000,3000,7477.992277992278,"0.40","2023-01-18T13:40:00.000Z","-"
3.6,3.6,3.6,3.6,1674024300,8000,7477.992277992278,"1.07","2023-01-18T13:45:00.000Z","-"
3.7,3.7,3.7,3.7,1674024600,2000,7477.992277992278,"0.27","2023-01-18T13:50:00.000Z","-"
3.6,3.6,3.6,3.6,1674025500,15100,7477.992277992278,"2.02","2023-01-18T14:05:00.000Z","-"
3.6,3.6,3.6,3.6,1674027000,500,7477.992277992278,"0.07","2023-01-18T14:30:00.000Z","-"
