"c","h","l","o","t","v","av","r","date","updown"
24,24,24,24,1674008400,100,310,"0.32","2023-01-18T09:20:00.000Z","-"
23.2,23.2,23.2,23.2,1674012000,200,310,"0.65","2023-01-18T10:20:00.000Z","-"
23.5,23.5,23.5,23.5,1674024900,100,310,"0.32","2023-01-18T13:55:00.000Z","-"
23.6,23.6,23.6,23.6,1674027900,1100,310,"3.55","2023-01-18T14:45:00.000Z","-"
23.2,23.2,23.2,23.2,1674111900,300,310,"0.97","2023-01-19T14:05:00.000Z","-"
23.2,23.2,23.2,23.2,1674112800,100,310,"0.32","2023-01-19T14:20:00.000Z","-"
23.6,23.6,23.6,23.6,1674792000,100,310,"0.32","2023-01-27T11:00:00.000Z","-"
24,24,24,24,1674805500,300,310,"0.97","2023-01-27T14:45:00.000Z","-"
23.8,23.8,23.8,23.8,1675064700,600,310,"1.94","2023-01-30T14:45:00.000Z","-"
23.4,23.4,23.4,23.4,1675237500,200,310,"0.65","2023-02-01T14:45:00.000Z","-"
