"c","h","l","o","t","v","av","r","date","updown"
13.8,13.8,13.8,13.8,1674009000,500,1360.344827586207,"0.37","2023-01-18T09:30:00.000Z","-"
13.85,13.9,13.85,13.9,1674012300,700,1360.344827586207,"0.51","2023-01-18T10:25:00.000Z","down"
13.8,13.9,13.8,13.9,1674022500,2900,1360.344827586207,"2.13","2023-01-18T13:15:00.000Z","down"
14.1,14.1,14.1,14.1,1674024900,100,1360.344827586207,"0.07","2023-01-18T13:55:00.000Z","-"
13.75,13.8,13.75,13.8,1674094500,2400,1360.344827586207,"1.76","2023-01-19T09:15:00.000Z","down"
14.1,14.1,14.1,14.1,1674095700,100,1360.344827586207,"0.07","2023-01-19T09:35:00.000Z","-"
14,14,14,14,1674098100,200,1360.344827586207,"0.15","2023-01-19T10:15:00.000Z","-"
14,14,14,14,1674098400,300,1360.344827586207,"0.22","2023-01-19T10:20:00.000Z","-"
14,14,14,14,1674098700,200,1360.344827586207,"0.15","2023-01-19T10:25:00.000Z","-"
13.7,14.1,13.7,14.1,1674099300,2900,1360.344827586207,"2.13","2023-01-19T10:35:00.000Z","down"
13.7,13.7,13.7,13.7,1674099600,1200,1360.344827586207,"0.88","2023-01-19T10:40:00.000Z","-"
13.7,13.7,13.7,13.7,1674099900,300,1360.344827586207,"0.22","2023-01-19T10:45:00.000Z","-"
13.9,13.9,13.9,13.9,1674100500,2500,1360.344827586207,"1.84","2023-01-19T10:55:00.000Z","-"
13.8,13.8,13.8,13.8,1674108000,2500,1360.344827586207,"1.84","2023-01-19T13:00:00.000Z","-"
14.1,14.1,14.1,14.1,1674110100,1000,1360.344827586207,"0.74","2023-01-19T13:35:00.000Z","-"
13.9,13.9,13.85,13.9,1674111600,900,1360.344827586207,"0.66","2023-01-19T14:00:00.000Z","-"
13.65,13.65,13.65,13.65,1674785700,2000,1360.344827586207,"1.47","2023-01-27T09:15:00.000Z","-"
13.65,13.75,13.65,13.75,1674786000,3700,1360.344827586207,"2.72","2023-01-27T09:20:00.000Z","down"
13.7,13.8,13.7,13.8,1674788100,2300,1360.344827586207,"1.69","2023-01-27T09:55:00.000Z","down"
13.65,13.75,13.65,13.75,1674788700,4000,1360.344827586207,"2.94","2023-01-27T10:05:00.000Z","down"
13.65,13.65,13.65,13.65,1674789000,100,1360.344827586207,"0.07","2023-01-27T10:10:00.000Z","-"
13.65,13.65,13.65,13.65,1674790200,1500,1360.344827586207,"1.10","2023-01-27T10:30:00.000Z","-"
13.65,13.65,13.65,13.65,1674790800,1000,1360.344827586207,"0.74","2023-01-27T10:40:00.000Z","-"
13.5,13.65,13.5,13.65,1674791100,2900,1360.344827586207,"2.13","2023-01-27T10:45:00.000Z","down"
13.6,13.6,13.6,13.6,1674793200,100,1360.344827586207,"0.07","2023-01-27T11:20:00.000Z","-"
13.95,13.95,13.9,13.9,1674799200,200,1360.344827586207,"0.15","2023-01-27T13:00:00.000Z","up"
13.95,13.95,13.95,13.95,1674799800,100,1360.344827586207,"0.07","2023-01-27T13:10:00.000Z","-"
13.95,13.95,13.95,13.95,1674800100,100,1360.344827586207,"0.07","2023-01-27T13:15:00.000Z","-"
13.6,13.6,13.6,13.6,1674800400,300,1360.344827586207,"0.22","2023-01-27T13:20:00.000Z","-"
13.65,13.65,13.65,13.65,1674801000,100,1360.344827586207,"0.07","2023-01-27T13:30:00.000Z","-"
13.55,13.65,13.55,13.65,1674801300,6000,1360.344827586207,"4.41","2023-01-27T13:35:00.000Z","down"
13.5,13.55,13.5,13.55,1674802500,1400,1360.344827586207,"1.03","2023-01-27T13:55:00.000Z","down"
13.8,13.8,13.8,13.8,1674803700,100,1360.344827586207,"0.07","2023-01-27T14:15:00.000Z","-"
13.9,13.9,13.9,13.9,1675044900,200,1360.344827586207,"0.15","2023-01-30T09:15:00.000Z","-"
14.75,14.75,13.85,13.85,1675045500,4100,1360.344827586207,"3.01","2023-01-30T09:25:00.000Z","up"
14.7,14.7,14.7,14.7,1675045800,100,1360.344827586207,"0.07","2023-01-30T09:30:00.000Z","-"
13.8,14.1,13.8,14.1,1675046400,400,1360.344827586207,"0.29","2023-01-30T09:40:00.000Z","down"
13.8,13.8,13.8,13.8,1675047900,100,1360.344827586207,"0.07","2023-01-30T10:05:00.000Z","-"
14,14,14,14,1675048200,100,1360.344827586207,"0.07","2023-01-30T10:10:00.000Z","-"
14,14,14,14,1675051500,100,1360.344827586207,"0.07","2023-01-30T11:05:00.000Z","-"
14,14,14,14,1675052700,1500,1360.344827586207,"1.10","2023-01-30T11:25:00.000Z","-"
14,14,14,14,1675062900,100,1360.344827586207,"0.07","2023-01-30T14:15:00.000Z","-"
13.9,13.9,13.9,13.9,1675064700,300,1360.344827586207,"0.22","2023-01-30T14:45:00.000Z","-"
14,14,14,14,1675131300,700,1360.344827586207,"0.51","2023-01-31T09:15:00.000Z","-"
13.9,13.9,13.9,13.9,1675131600,3700,1360.344827586207,"2.72","2023-01-31T09:20:00.000Z","-"
14,14,14,14,1675131900,100,1360.344827586207,"0.07","2023-01-31T09:25:00.000Z","-"
14,14,14,14,1675133700,3500,1360.344827586207,"2.57","2023-01-31T09:55:00.000Z","-"
13.9,13.9,13.9,13.9,1675144800,200,1360.344827586207,"0.15","2023-01-31T13:00:00.000Z","-"
13.9,13.9,13.9,13.9,1675146000,100,1360.344827586207,"0.07","2023-01-31T13:20:00.000Z","-"
13.8,13.8,13.8,13.8,1675146300,1600,1360.344827586207,"1.18","2023-01-31T13:25:00.000Z","-"
13.7,13.75,13.7,13.75,1675146600,300,1360.344827586207,"0.22","2023-01-31T13:30:00.000Z","down"
14,14,13.7,13.75,1675149900,4700,1360.344827586207,"3.46","2023-01-31T14:25:00.000Z","up"
14,14,14,14,1675219500,600,1360.344827586207,"0.44","2023-02-01T09:45:00.000Z","-"
13.75,13.75,13.75,13.75,1675219800,2000,1360.344827586207,"1.47","2023-02-01T09:50:00.000Z","-"
13.75,13.75,13.75,13.75,1675223100,500,1360.344827586207,"0.37","2023-02-01T10:45:00.000Z","-"
13.6,13.7,13.6,13.7,1675224900,8300,1360.344827586207,"6.10","2023-02-01T11:15:00.000Z","down"
13.6,13.6,13.6,13.6,1675225200,700,1360.344827586207,"0.51","2023-02-01T11:20:00.000Z","-"
13.6,13.6,13.6,13.6,1675236000,300,1360.344827586207,"0.22","2023-02-01T14:20:00.000Z","-"
