┌─────────┬──────┬──────┬──────┬──────┬────────────┬───────┬──────┬─────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │   v   │  av  │    r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼───────┼──────┼─────────┼────────────────────────────┼────────┤
│    0    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674008100 │  100  │ 1125 │ '0.09'  │ '2023-01-18T09:15:00.000Z' │  '-'   │
│    1    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674008400 │  200  │ 1125 │ '0.18'  │ '2023-01-18T09:20:00.000Z' │  '-'   │
│    2    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674009000 │  100  │ 1125 │ '0.09'  │ '2023-01-18T09:30:00.000Z' │  '-'   │
│    3    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674009900 │ 1500  │ 1125 │ '1.33'  │ '2023-01-18T09:45:00.000Z' │  '-'   │
│    4    │ 17.2 │ 17.2 │ 17.2 │ 17.2 │ 1674010500 │  100  │ 1125 │ '0.09'  │ '2023-01-18T09:55:00.000Z' │  '-'   │
│    5    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674010800 │  100  │ 1125 │ '0.09'  │ '2023-01-18T10:00:00.000Z' │  '-'   │
│    6    │ 17.3 │ 17.3 │ 17.3 │ 17.3 │ 1674011700 │  400  │ 1125 │ '0.36'  │ '2023-01-18T10:15:00.000Z' │  '-'   │
│    7    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674013500 │  200  │ 1125 │ '0.18'  │ '2023-01-18T10:45:00.000Z' │  '-'   │
│    8    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674013800 │  200  │ 1125 │ '0.18'  │ '2023-01-18T10:50:00.000Z' │  '-'   │
│    9    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674014100 │  700  │ 1125 │ '0.62'  │ '2023-01-18T10:55:00.000Z' │  '-'   │
│   10    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674014400 │  300  │ 1125 │ '0.27'  │ '2023-01-18T11:00:00.000Z' │  '-'   │
│   11    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674014700 │  400  │ 1125 │ '0.36'  │ '2023-01-18T11:05:00.000Z' │  '-'   │
│   12    │ 17.2 │ 17.2 │ 17.2 │ 17.2 │ 1674015600 │  300  │ 1125 │ '0.27'  │ '2023-01-18T11:20:00.000Z' │  '-'   │
│   13    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674022200 │ 1000  │ 1125 │ '0.89'  │ '2023-01-18T13:10:00.000Z' │  '-'   │
│   14    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674022500 │ 1000  │ 1125 │ '0.89'  │ '2023-01-18T13:15:00.000Z' │  '-'   │
│   15    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674023700 │  100  │ 1125 │ '0.09'  │ '2023-01-18T13:35:00.000Z' │  '-'   │
│   16    │ 17.2 │ 17.2 │ 17.2 │ 17.2 │ 1674024300 │  300  │ 1125 │ '0.27'  │ '2023-01-18T13:45:00.000Z' │  '-'   │
│   17    │ 17.3 │ 17.3 │ 17.3 │ 17.3 │ 1674026400 │  200  │ 1125 │ '0.18'  │ '2023-01-18T14:20:00.000Z' │  '-'   │
│   18    │  17  │  17  │  17  │  17  │ 1674093900 │  100  │ 1125 │ '0.09'  │ '2023-01-19T09:05:00.000Z' │  '-'   │
│   19    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674096600 │  600  │ 1125 │ '0.53'  │ '2023-01-19T09:50:00.000Z' │  '-'   │
│   20    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674110400 │ 3000  │ 1125 │ '2.67'  │ '2023-01-19T13:40:00.000Z' │  '-'   │
│   21    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674110700 │ 1000  │ 1125 │ '0.89'  │ '2023-01-19T13:45:00.000Z' │  '-'   │
│   22    │ 17.2 │ 17.2 │ 17.2 │ 17.2 │ 1674111600 │  600  │ 1125 │ '0.53'  │ '2023-01-19T14:00:00.000Z' │  '-'   │
│   23    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674112800 │  100  │ 1125 │ '0.09'  │ '2023-01-19T14:20:00.000Z' │  '-'   │
│   24    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674113100 │  100  │ 1125 │ '0.09'  │ '2023-01-19T14:25:00.000Z' │  '-'   │
│   25    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674113400 │  100  │ 1125 │ '0.09'  │ '2023-01-19T14:30:00.000Z' │  '-'   │
│   26    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674786300 │  500  │ 1125 │ '0.44'  │ '2023-01-27T09:25:00.000Z' │  '-'   │
│   27    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674787800 │  700  │ 1125 │ '0.62'  │ '2023-01-27T09:50:00.000Z' │  '-'   │
│   28    │ 17.1 │ 17.1 │ 17.1 │ 17.1 │ 1674792900 │  200  │ 1125 │ '0.18'  │ '2023-01-27T11:15:00.000Z' │  '-'   │
│   29    │ 17.3 │ 17.3 │ 17.3 │ 17.3 │ 1674799800 │  100  │ 1125 │ '0.09'  │ '2023-01-27T13:10:00.000Z' │  '-'   │
│   30    │ 17.3 │ 17.3 │ 17.3 │ 17.3 │ 1674801600 │  500  │ 1125 │ '0.44'  │ '2023-01-27T13:40:00.000Z' │  '-'   │
│   31    │ 17.2 │ 17.2 │ 17.2 │ 17.2 │ 1674803100 │  300  │ 1125 │ '0.27'  │ '2023-01-27T14:05:00.000Z' │  '-'   │
│   32    │ 17.1 │ 17.2 │ 17.1 │ 17.2 │ 1674803700 │  300  │ 1125 │ '0.27'  │ '2023-01-27T14:15:00.000Z' │ 'down' │
│   33    │ 17.3 │ 17.3 │ 17.3 │ 17.3 │ 1674806100 │  600  │ 1125 │ '0.53'  │ '2023-01-27T14:55:00.000Z' │  '-'   │
