"c","h","l","o","t","v","av","r","date","updown"
14.2,14.2,14.2,14.2,1674011700,500,2273.404255319149,"0.22","2023-01-18T10:15:00.000Z","-"
14.2,14.2,14.2,14.2,1674013500,3000,2273.404255319149,"1.32","2023-01-18T10:45:00.000Z","-"
14.1,14.1,14.1,14.1,1674013800,3500,2273.404255319149,"1.54","2023-01-18T10:50:00.000Z","-"
14.1,14.1,14.1,14.1,1674014100,1000,2273.404255319149,"0.44","2023-01-18T10:55:00.000Z","-"
14.3,14.3,14.3,14.3,1674023100,10600,2273.404255319149,"4.66","2023-01-18T13:25:00.000Z","-"
14.4,14.4,14.4,14.4,1674023700,7000,2273.404255319149,"3.08","2023-01-18T13:35:00.000Z","-"
14.8,14.8,14.5,14.5,1674024000,800,2273.404255319149,"0.35","2023-01-18T13:40:00.000Z","up"
14.8,14.8,14.8,14.8,1674024900,500,2273.404255319149,"0.22","2023-01-18T13:55:00.000Z","-"
14.9,14.9,14.9,14.9,1674025500,100,2273.404255319149,"0.04","2023-01-18T14:05:00.000Z","-"
14.9,14.9,14.9,14.9,1674025800,400,2273.404255319149,"0.18","2023-01-18T14:10:00.000Z","-"
14.9,14.9,14.9,14.9,1674093600,1000,2273.404255319149,"0.44","2023-01-19T09:00:00.000Z","-"
14.5,14.5,14.5,14.5,1674112500,300,2273.404255319149,"0.13","2023-01-19T14:15:00.000Z","-"
14.5,14.5,14.5,14.5,1674114000,800,2273.404255319149,"0.35","2023-01-19T14:40:00.000Z","-"
14.5,14.5,14.5,14.5,1674114300,100,2273.404255319149,"0.04","2023-01-19T14:45:00.000Z","-"
14.5,14.5,14.5,14.5,1674114900,300,2273.404255319149,"0.13","2023-01-19T14:55:00.000Z","-"
14.6,14.6,14.6,14.6,1674785100,2000,2273.404255319149,"0.88","2023-01-27T09:05:00.000Z","-"
14.6,14.6,14.6,14.6,1674791100,500,2273.404255319149,"0.22","2023-01-27T10:45:00.000Z","-"
14.6,14.6,14.6,14.6,1674791400,1500,2273.404255319149,"0.66","2023-01-27T10:50:00.000Z","-"
14.7,14.7,14.7,14.7,1674792900,4600,2273.404255319149,"2.02","2023-01-27T11:15:00.000Z","-"
15,15,15,15,1674799500,1000,2273.404255319149,"0.44","2023-01-27T13:05:00.000Z","-"
14.7,14.7,14.7,14.7,1674801300,100,2273.404255319149,"0.04","2023-01-27T13:35:00.000Z","-"
