"c","h","l","o","t","v","av","r","date","updown"
14.3,14.3,14.3,14.3,1674009000,500,2195.098039215686,"0.23","2023-01-18T09:30:00.000Z","-"
14,14,14,14,1674010200,100,2195.098039215686,"0.05","2023-01-18T09:50:00.000Z","-"
13.3,13.3,13.3,13.3,1674010800,1800,2195.098039215686,"0.82","2023-01-18T10:00:00.000Z","-"
13.3,13.3,13.3,13.3,1674013200,1300,2195.098039215686,"0.59","2023-01-18T10:40:00.000Z","-"
13.3,13.3,13.3,13.3,1674013800,200,2195.098039215686,"0.09","2023-01-18T10:50:00.000Z","-"
13.9,13.9,13.9,13.9,1674021600,500,2195.098039215686,"0.23","2023-01-18T13:00:00.000Z","-"
13.9,13.9,13.9,13.9,1674021900,200,2195.098039215686,"0.09","2023-01-18T13:05:00.000Z","-"
13.9,13.9,13.9,13.9,1674023400,100,2195.098039215686,"0.05","2023-01-18T13:30:00.000Z","-"
13.9,13.9,13.9,13.9,1674094200,200,2195.098039215686,"0.09","2023-01-19T09:10:00.000Z","-"
13.7,13.7,13.7,13.7,1674095700,100,2195.098039215686,"0.05","2023-01-19T09:35:00.000Z","-"
13.7,13.7,13.7,13.7,1674113100,300,2195.098039215686,"0.14","2023-01-19T14:25:00.000Z","-"
13.7,13.7,13.7,13.7,1674784800,200,2195.098039215686,"0.09","2023-01-27T09:00:00.000Z","-"
12.4,12.4,12.4,12.4,1675046700,3000,2195.098039215686,"1.37","2023-01-30T09:45:00.000Z","-"
12.4,12.4,12.4,12.4,1675047000,100,2195.098039215686,"0.05","2023-01-30T09:50:00.000Z","-"
12.4,12.4,12.4,12.4,1675047300,900,2195.098039215686,"0.41","2023-01-30T09:55:00.000Z","-"
12.4,12.4,12.4,12.4,1675047600,1600,2195.098039215686,"0.73","2023-01-30T10:00:00.000Z","-"
12.4,12.4,12.4,12.4,1675047900,1100,2195.098039215686,"0.50","2023-01-30T10:05:00.000Z","-"
12.4,12.4,12.4,12.4,1675048200,100,2195.098039215686,"0.05","2023-01-30T10:10:00.000Z","-"
12.4,12.4,12.4,12.4,1675048800,200,2195.098039215686,"0.09","2023-01-30T10:20:00.000Z","-"
12.4,12.4,12.4,12.4,1675049100,2000,2195.098039215686,"0.91","2023-01-30T10:25:00.000Z","-"
12.4,12.4,12.4,12.4,1675049400,600,2195.098039215686,"0.27","2023-01-30T10:30:00.000Z","-"
12.4,12.4,12.4,12.4,1675049700,100,2195.098039215686,"0.05","2023-01-30T10:35:00.000Z","-"
12.4,12.4,12.4,12.4,1675050000,300,2195.098039215686,"0.14","2023-01-30T10:40:00.000Z","-"
12.4,12.4,12.4,12.4,1675050300,100,2195.098039215686,"0.05","2023-01-30T10:45:00.000Z","-"
12.4,12.4,12.4,12.4,1675051200,100,2195.098039215686,"0.05","2023-01-30T11:00:00.000Z","-"
12.4,12.4,12.4,12.4,1675051800,500,2195.098039215686,"0.23","2023-01-30T11:10:00.000Z","-"
12.4,12.4,12.4,12.4,1675052400,200,2195.098039215686,"0.09","2023-01-30T11:20:00.000Z","-"
12.4,12.4,12.4,12.4,1675052700,200,2195.098039215686,"0.09","2023-01-30T11:25:00.000Z","-"
12.4,12.4,12.4,12.4,1675058400,600,2195.098039215686,"0.27","2023-01-30T13:00:00.000Z","-"
12.4,12.4,12.4,12.4,1675058700,200,2195.098039215686,"0.09","2023-01-30T13:05:00.000Z","-"
12.4,12.4,12.4,12.4,1675059000,1000,2195.098039215686,"0.46","2023-01-30T13:10:00.000Z","-"
12.4,12.4,12.4,12.4,1675059600,600,2195.098039215686,"0.27","2023-01-30T13:20:00.000Z","-"
12.4,12.4,12.4,12.4,1675060800,100,2195.098039215686,"0.05","2023-01-30T13:40:00.000Z","-"
12.4,12.4,12.4,12.4,1675061700,100,2195.098039215686,"0.05","2023-01-30T13:55:00.000Z","-"
12.4,12.4,12.4,12.4,1675062000,29400,2195.098039215686,"13.39","2023-01-30T14:00:00.000Z","-"
11.8,11.8,11.8,11.8,1675130400,1000,2195.098039215686,"0.46","2023-01-31T09:00:00.000Z","-"
11.6,11.7,11.6,11.7,1675131300,6300,2195.098039215686,"2.87","2023-01-31T09:15:00.000Z","down"
11.2,11.5,11.2,11.5,1675131600,20100,2195.098039215686,"9.16","2023-01-31T09:20:00.000Z","down"
11.2,11.2,11.2,11.2,1675131900,1600,2195.098039215686,"0.73","2023-01-31T09:25:00.000Z","-"
11.2,11.2,11.2,11.2,1675132200,4000,2195.098039215686,"1.82","2023-01-31T09:30:00.000Z","-"
11.2,11.2,11.2,11.2,1675132500,1400,2195.098039215686,"0.64","2023-01-31T09:35:00.000Z","-"
11.2,11.2,11.2,11.2,1675132800,500,2195.098039215686,"0.23","2023-01-31T09:40:00.000Z","-"
11.2,11.2,11.2,11.2,1675133100,100,2195.098039215686,"0.05","2023-01-31T09:45:00.000Z","-"
11.2,11.2,11.2,11.2,1675133400,4000,2195.098039215686,"1.82","2023-01-31T09:50:00.000Z","-"
11.2,11.2,11.2,11.2,1675133700,4200,2195.098039215686,"1.91","2023-01-31T09:55:00.000Z","-"
11.2,11.2,11.2,11.2,1675134000,18800,2195.098039215686,"8.56","2023-01-31T10:00:00.000Z","-"
