"c","h","l","o","t","v","av","r","date","updown"
26.1,26.1,26.1,26.1,1674008100,5000,3032.8638497652582,"1.65","2023-01-18T09:15:00.000Z","-"
26.1,26.1,26.1,26.1,1674008400,1000,3032.8638497652582,"0.33","2023-01-18T09:20:00.000Z","-"
26.1,26.1,26.1,26.1,1674008700,2000,3032.8638497652582,"0.66","2023-01-18T09:25:00.000Z","-"
26.1,26.1,26.1,26.1,1674009000,900,3032.8638497652582,"0.30","2023-01-18T09:30:00.000Z","-"
26.1,26.1,26.1,26.1,1674009300,700,3032.8638497652582,"0.23","2023-01-18T09:35:00.000Z","-"
26.1,26.1,26.1,26.1,1674009600,700,3032.8638497652582,"0.23","2023-01-18T09:40:00.000Z","-"
26.1,26.1,26.1,26.1,1674009900,1300,3032.8638497652582,"0.43","2023-01-18T09:45:00.000Z","-"
26.25,26.25,26.25,26.25,1674010200,3900,3032.8638497652582,"1.29","2023-01-18T09:50:00.000Z","-"
26.3,26.3,26.3,26.3,1674010500,3900,3032.8638497652582,"1.29","2023-01-18T09:55:00.000Z","-"
26.4,26.4,26.25,26.25,1674011100,6200,3032.8638497652582,"2.04","2023-01-18T10:05:00.000Z","up"
26.4,26.4,26.25,26.25,1674011400,600,3032.8638497652582,"0.20","2023-01-18T10:10:00.000Z","up"
26.25,26.25,26.25,26.25,1674011700,1400,3032.8638497652582,"0.46","2023-01-18T10:15:00.000Z","-"
26.2,26.25,26.2,26.25,1674012000,5900,3032.8638497652582,"1.95","2023-01-18T10:20:00.000Z","down"
26.05,26.05,26.05,26.05,1674013800,1500,3032.8638497652582,"0.49","2023-01-18T10:50:00.000Z","-"
26.05,26.05,26.05,26.05,1674014400,500,3032.8638497652582,"0.16","2023-01-18T11:00:00.000Z","-"
25.85,26.05,25.85,26.05,1674014700,2100,3032.8638497652582,"0.69","2023-01-18T11:05:00.000Z","down"
26.2,26.2,25.85,25.85,1674015000,2200,3032.8638497652582,"0.73","2023-01-18T11:10:00.000Z","up"
25.8,25.8,25.8,25.8,1674021600,100,3032.8638497652582,"0.03","2023-01-18T13:00:00.000Z","-"
25.8,25.8,25.8,25.8,1674022200,2100,3032.8638497652582,"0.69","2023-01-18T13:10:00.000Z","-"
25.85,25.85,25.85,25.85,1674022800,1200,3032.8638497652582,"0.40","2023-01-18T13:20:00.000Z","-"
25.85,25.85,25.85,25.85,1674023400,600,3032.8638497652582,"0.20","2023-01-18T13:30:00.000Z","-"
26.2,26.2,26.05,26.05,1674024000,4000,3032.8638497652582,"1.32","2023-01-18T13:40:00.000Z","up"
26.2,26.2,26.15,26.15,1674024300,2000,3032.8638497652582,"0.66","2023-01-18T13:45:00.000Z","up"
26.2,26.2,26.15,26.15,1674024600,2600,3032.8638497652582,"0.86","2023-01-18T13:50:00.000Z","up"
26.2,26.25,26.2,26.25,1674024900,200,3032.8638497652582,"0.07","2023-01-18T13:55:00.000Z","down"
26.25,26.25,26.25,26.25,1674025200,500,3032.8638497652582,"0.16","2023-01-18T14:00:00.000Z","-"
26.25,26.3,26.25,26.25,1674025500,5000,3032.8638497652582,"1.65","2023-01-18T14:05:00.000Z","-"
26.25,26.25,26.25,26.25,1674025800,100,3032.8638497652582,"0.03","2023-01-18T14:10:00.000Z","-"
26.3,26.3,26.3,26.3,1674026100,100,3032.8638497652582,"0.03","2023-01-18T14:15:00.000Z","-"
26.3,26.3,26.2,26.3,1674026400,10700,3032.8638497652582,"3.53","2023-01-18T14:20:00.000Z","-"
26.3,26.3,26.3,26.3,1674026700,100,3032.8638497652582,"0.03","2023-01-18T14:25:00.000Z","-"
26.4,26.4,26.4,26.4,1674027900,5200,3032.8638497652582,"1.71","2023-01-18T14:45:00.000Z","-"
25.8,25.8,25.8,25.8,1674094500,600,3032.8638497652582,"0.20","2023-01-19T09:15:00.000Z","-"
26.4,26.4,26.4,26.4,1674094800,100,3032.8638497652582,"0.03","2023-01-19T09:20:00.000Z","-"
26.4,26.4,26.4,26.4,1674095100,100,3032.8638497652582,"0.03","2023-01-19T09:25:00.000Z","-"
26.2,26.2,26.2,26.2,1674096300,100,3032.8638497652582,"0.03","2023-01-19T09:45:00.000Z","-"
26.2,26.2,26.2,26.2,1674096600,900,3032.8638497652582,"0.30","2023-01-19T09:50:00.000Z","-"
26.35,26.35,26.35,26.35,1674096900,3000,3032.8638497652582,"0.99","2023-01-19T09:55:00.000Z","-"
26.35,26.35,26.35,26.35,1674097200,200,3032.8638497652582,"0.07","2023-01-19T10:00:00.000Z","-"
26.4,26.4,26.4,26.4,1674097500,100,3032.8638497652582,"0.03","2023-01-19T10:05:00.000Z","-"
26.6,26.6,26.4,26.4,1674097800,4400,3032.8638497652582,"1.45","2023-01-19T10:10:00.000Z","up"
26.5,26.5,26.5,26.5,1674098400,100,3032.8638497652582,"0.03","2023-01-19T10:20:00.000Z","-"
26.5,26.5,26.5,26.5,1674099000,500,3032.8638497652582,"0.16","2023-01-19T10:30:00.000Z","-"
26.25,26.25,26.25,26.25,1674099300,1000,3032.8638497652582,"0.33","2023-01-19T10:35:00.000Z","-"
26.25,26.25,26.25,26.25,1674100200,400,3032.8638497652582,"0.13","2023-01-19T10:50:00.000Z","-"
26.2,26.25,26.2,26.2,1674100500,800,3032.8638497652582,"0.26","2023-01-19T10:55:00.000Z","-"
26.4,26.4,26.2,26.2,1674100800,1300,3032.8638497652582,"0.43","2023-01-19T11:00:00.000Z","up"
26.4,26.4,26.4,26.4,1674102000,500,3032.8638497652582,"0.16","2023-01-19T11:20:00.000Z","-"
26.2,26.3,26.2,26.3,1674108300,1000,3032.8638497652582,"0.33","2023-01-19T13:05:00.000Z","down"
26.2,26.2,26.2,26.2,1674108600,1600,3032.8638497652582,"0.53","2023-01-19T13:10:00.000Z","-"
26.2,26.2,26.15,26.15,1674108900,6500,3032.8638497652582,"2.14","2023-01-19T13:15:00.000Z","up"
26.25,26.25,26.2,26.2,1674109200,1700,3032.8638497652582,"0.56","2023-01-19T13:20:00.000Z","up"
26.25,26.25,26.2,26.2,1674109500,700,3032.8638497652582,"0.23","2023-01-19T13:25:00.000Z","up"
26.25,26.25,26.2,26.2,1674109800,800,3032.8638497652582,"0.26","2023-01-19T13:30:00.000Z","up"
26.25,26.25,26.25,26.25,1674110100,100,3032.8638497652582,"0.03","2023-01-19T13:35:00.000Z","-"
26.3,26.3,26.25,26.25,1674110400,200,3032.8638497652582,"0.07","2023-01-19T13:40:00.000Z","up"
26.25,26.3,26.25,26.3,1674111300,2000,3032.8638497652582,"0.66","2023-01-19T13:55:00.000Z","down"
26.2,26.2,26.2,26.2,1674111600,100,3032.8638497652582,"0.03","2023-01-19T14:00:00.000Z","-"
26.15,26.25,26.15,26.25,1674111900,4700,3032.8638497652582,"1.55","2023-01-19T14:05:00.000Z","down"
26.15,26.15,26.15,26.15,1674112200,4300,3032.8638497652582,"1.42","2023-01-19T14:10:00.000Z","-"
26.35,26.35,26.15,26.15,1674112500,9100,3032.8638497652582,"3.00","2023-01-19T14:15:00.000Z","up"
26.55,26.55,26.4,26.4,1674112800,10300,3032.8638497652582,"3.40","2023-01-19T14:20:00.000Z","up"
26.7,26.7,26.6,26.6,1674113100,4100,3032.8638497652582,"1.35","2023-01-19T14:25:00.000Z","up"
26.8,26.8,26.8,26.8,1674114300,13000,3032.8638497652582,"4.29","2023-01-19T14:45:00.000Z","-"
27.45,27.45,27,27,1674785700,2800,3032.8638497652582,"0.92","2023-01-27T09:15:00.000Z","up"
27.4,27.4,27.4,27.4,1674786000,2400,3032.8638497652582,"0.79","2023-01-27T09:20:00.000Z","-"
27,27.4,27,27.4,1674786300,6600,3032.8638497652582,"2.18","2023-01-27T09:25:00.000Z","down"
27.1,27.1,27.1,27.1,1674786600,1000,3032.8638497652582,"0.33","2023-01-27T09:30:00.000Z","-"
27.05,27.05,27,27.05,1674786900,11100,3032.8638497652582,"3.66","2023-01-27T09:35:00.000Z","-"
27.1,27.1,27.1,27.1,1674787200,3400,3032.8638497652582,"1.12","2023-01-27T09:40:00.000Z","-"
27.1,27.15,27.1,27.15,1674787800,700,3032.8638497652582,"0.23","2023-01-27T09:50:00.000Z","down"
27.1,27.1,27.1,27.1,1674788100,1300,3032.8638497652582,"0.43","2023-01-27T09:55:00.000Z","-"
27.05,27.05,27.05,27.05,1674788400,2400,3032.8638497652582,"0.79","2023-01-27T10:00:00.000Z","-"
27.1,27.1,27.1,27.1,1674788700,300,3032.8638497652582,"0.10","2023-01-27T10:05:00.000Z","-"
27,27.05,27,27.05,1674789000,3500,3032.8638497652582,"1.15","2023-01-27T10:10:00.000Z","down"
27,27,27,27,1674789300,1800,3032.8638497652582,"0.59","2023-01-27T10:15:00.000Z","-"
26.95,26.95,26.95,26.95,1674789600,1800,3032.8638497652582,"0.59","2023-01-27T10:20:00.000Z","-"
26.95,26.95,26.95,26.95,1674789900,200,3032.8638497652582,"0.07","2023-01-27T10:25:00.000Z","-"
27,27,27,27,1674790200,7000,3032.8638497652582,"2.31","2023-01-27T10:30:00.000Z","-"
27.1,27.1,27,27,1674790500,4900,3032.8638497652582,"1.62","2023-01-27T10:35:00.000Z","up"
27,27.1,27,27.1,1674791100,5700,3032.8638497652582,"1.88","2023-01-27T10:45:00.000Z","down"
27.1,27.1,27.1,27.1,1674791400,400,3032.8638497652582,"0.13","2023-01-27T10:50:00.000Z","-"
27.1,27.1,27.1,27.1,1674792000,600,3032.8638497652582,"0.20","2023-01-27T11:00:00.000Z","-"
27.1,27.1,27.1,27.1,1674792300,300,3032.8638497652582,"0.10","2023-01-27T11:05:00.000Z","-"
27.1,27.1,27.1,27.1,1674792600,200,3032.8638497652582,"0.07","2023-01-27T11:10:00.000Z","-"
27.15,27.15,27.1,27.1,1674792900,1900,3032.8638497652582,"0.63","2023-01-27T11:15:00.000Z","up"
27.15,27.15,27.15,27.15,1674793500,1000,3032.8638497652582,"0.33","2023-01-27T11:25:00.000Z","-"
27.15,27.15,27.15,27.15,1674799200,100,3032.8638497652582,"0.03","2023-01-27T13:00:00.000Z","-"
27.1,27.1,27.1,27.1,1674799500,500,3032.8638497652582,"0.16","2023-01-27T13:05:00.000Z","-"
27.05,27.05,27.05,27.05,1674799800,2800,3032.8638497652582,"0.92","2023-01-27T13:10:00.000Z","-"
27.05,27.05,27.05,27.05,1674800100,1000,3032.8638497652582,"0.33","2023-01-27T13:15:00.000Z","-"
27.05,27.05,27.05,27.05,1674800400,2200,3032.8638497652582,"0.73","2023-01-27T13:20:00.000Z","-"
27.15,27.15,27.15,27.15,1674801000,600,3032.8638497652582,"0.20","2023-01-27T13:30:00.000Z","-"
27.1,27.15,27.1,27.15,1674801300,1000,3032.8638497652582,"0.33","2023-01-27T13:35:00.000Z","down"
27.05,27.1,27.05,27.1,1674801600,2000,3032.8638497652582,"0.66","2023-01-27T13:40:00.000Z","down"
27,27.05,27,27.05,1674802200,7500,3032.8638497652582,"2.47","2023-01-27T13:50:00.000Z","down"
27.15,27.15,27,27,1674802500,5900,3032.8638497652582,"1.95","2023-01-27T13:55:00.000Z","up"
27.3,27.3,27.1,27.15,1674802800,10300,3032.8638497652582,"3.40","2023-01-27T14:00:00.000Z","up"
27.15,27.3,27.15,27.3,1674803100,3400,3032.8638497652582,"1.12","2023-01-27T14:05:00.000Z","down"
27.3,27.3,27.2,27.2,1674803700,3600,3032.8638497652582,"1.19","2023-01-27T14:15:00.000Z","up"
27.45,27.45,27.3,27.3,1674804000,7900,3032.8638497652582,"2.60","2023-01-27T14:20:00.000Z","up"
27.6,27.6,27.4,27.45,1674804300,25700,3032.8638497652582,"8.47","2023-01-27T14:25:00.000Z","up"
27.6,27.6,27.6,27.6,1674804600,200,3032.8638497652582,"0.07","2023-01-27T14:30:00.000Z","-"
27.8,27.8,27.8,27.8,1674805500,6000,3032.8638497652582,"1.98","2023-01-27T14:45:00.000Z","-"
27.95,27.95,27.5,27.95,1675044900,1800,3032.8638497652582,"0.59","2023-01-30T09:15:00.000Z","-"
27.9,27.9,27.9,27.9,1675046100,200,3032.8638497652582,"0.07","2023-01-30T09:35:00.000Z","-"
27.8,27.85,27.8,27.85,1675046400,2700,3032.8638497652582,"0.89","2023-01-30T09:40:00.000Z","down"
27.8,27.8,27.8,27.8,1675046700,300,3032.8638497652582,"0.10","2023-01-30T09:45:00.000Z","-"
27.3,27.55,27.3,27.55,1675047000,6500,3032.8638497652582,"2.14","2023-01-30T09:50:00.000Z","down"
27.8,27.8,27.8,27.8,1675047600,100,3032.8638497652582,"0.03","2023-01-30T10:00:00.000Z","-"
27.8,27.8,27.8,27.8,1675048200,6600,3032.8638497652582,"2.18","2023-01-30T10:10:00.000Z","-"
27.8,27.8,27.8,27.8,1675048500,2000,3032.8638497652582,"0.66","2023-01-30T10:15:00.000Z","-"
27.85,27.85,27.8,27.8,1675048800,4400,3032.8638497652582,"1.45","2023-01-30T10:20:00.000Z","up"
27.7,27.85,27.7,27.85,1675049100,12300,3032.8638497652582,"4.06","2023-01-30T10:25:00.000Z","down"
27.7,27.7,27.7,27.7,1675049400,1800,3032.8638497652582,"0.59","2023-01-30T10:30:00.000Z","-"
27.6,27.8,27.6,27.8,1675049700,2600,3032.8638497652582,"0.86","2023-01-30T10:35:00.000Z","down"
27.6,27.6,27.6,27.6,1675050000,4400,3032.8638497652582,"1.45","2023-01-30T10:40:00.000Z","-"
27.6,27.6,27.6,27.6,1675050300,300,3032.8638497652582,"0.10","2023-01-30T10:45:00.000Z","-"
27.6,27.6,27.6,27.6,1675050600,400,3032.8638497652582,"0.13","2023-01-30T10:50:00.000Z","-"
27.6,27.6,27.5,27.6,1675050900,3200,3032.8638497652582,"1.06","2023-01-30T10:55:00.000Z","-"
27.5,27.6,27.5,27.6,1675051200,1300,3032.8638497652582,"0.43","2023-01-30T11:00:00.000Z","down"
27.5,27.5,27.5,27.5,1675051500,1500,3032.8638497652582,"0.49","2023-01-30T11:05:00.000Z","-"
27.5,27.5,27.5,27.5,1675052100,500,3032.8638497652582,"0.16","2023-01-30T11:15:00.000Z","-"
27.6,27.6,27.6,27.6,1675058400,100,3032.8638497652582,"0.03","2023-01-30T13:00:00.000Z","-"
27.5,27.6,27.5,27.6,1675059300,2900,3032.8638497652582,"0.96","2023-01-30T13:15:00.000Z","down"
27.5,27.5,27.5,27.5,1675059600,300,3032.8638497652582,"0.10","2023-01-30T13:20:00.000Z","-"
27.7,27.7,27.7,27.7,1675059900,100,3032.8638497652582,"0.03","2023-01-30T13:25:00.000Z","-"
27.6,27.6,27.6,27.6,1675060200,400,3032.8638497652582,"0.13","2023-01-30T13:30:00.000Z","-"
27.55,27.6,27.55,27.6,1675060500,400,3032.8638497652582,"0.13","2023-01-30T13:35:00.000Z","down"
27.6,27.6,27.5,27.55,1675060800,3200,3032.8638497652582,"1.06","2023-01-30T13:40:00.000Z","up"
27.6,27.6,27.6,27.6,1675061100,4400,3032.8638497652582,"1.45","2023-01-30T13:45:00.000Z","-"
27.7,27.7,27.6,27.7,1675061700,700,3032.8638497652582,"0.23","2023-01-30T13:55:00.000Z","-"
27.8,27.8,27.8,27.8,1675062000,4000,3032.8638497652582,"1.32","2023-01-30T14:00:00.000Z","-"
27.6,27.6,27.6,27.6,1675062300,100,3032.8638497652582,"0.03","2023-01-30T14:05:00.000Z","-"
27.55,27.6,27.55,27.6,1675062600,2100,3032.8638497652582,"0.69","2023-01-30T14:10:00.000Z","down"
27.5,27.55,27.5,27.55,1675062900,11200,3032.8638497652582,"3.69","2023-01-30T14:15:00.000Z","down"
27.6,27.6,27.6,27.6,1675063200,500,3032.8638497652582,"0.16","2023-01-30T14:20:00.000Z","-"
27.6,27.6,27.45,27.5,1675063500,9500,3032.8638497652582,"3.13","2023-01-30T14:25:00.000Z","up"
27.4,27.4,27.4,27.4,1675064700,9400,3032.8638497652582,"3.10","2023-01-30T14:45:00.000Z","-"
27.5,27.5,27.45,27.45,1675131300,11600,3032.8638497652582,"3.82","2023-01-31T09:15:00.000Z","up"
27.45,27.5,27.45,27.5,1675131600,1100,3032.8638497652582,"0.36","2023-01-31T09:20:00.000Z","down"
27.5,27.5,27.45,27.45,1675131900,700,3032.8638497652582,"0.23","2023-01-31T09:25:00.000Z","up"
27.4,27.5,27.4,27.5,1675132200,8300,3032.8638497652582,"2.74","2023-01-31T09:30:00.000Z","down"
27.4,27.4,27.4,27.4,1675132500,100,3032.8638497652582,"0.03","2023-01-31T09:35:00.000Z","-"
27.35,27.4,27.35,27.4,1675132800,5900,3032.8638497652582,"1.95","2023-01-31T09:40:00.000Z","down"
27.4,27.4,27.4,27.4,1675133100,100,3032.8638497652582,"0.03","2023-01-31T09:45:00.000Z","-"
27.4,27.4,27.4,27.4,1675133400,1200,3032.8638497652582,"0.40","2023-01-31T09:50:00.000Z","-"
27.4,27.4,27.4,27.4,1675133700,1000,3032.8638497652582,"0.33","2023-01-31T09:55:00.000Z","-"
27.45,27.45,27.4,27.4,1675134000,2200,3032.8638497652582,"0.73","2023-01-31T10:00:00.000Z","up"
27.6,27.6,27.45,27.5,1675134600,1900,3032.8638497652582,"0.63","2023-01-31T10:10:00.000Z","up"
27.6,27.6,27.6,27.6,1675134900,300,3032.8638497652582,"0.10","2023-01-31T10:15:00.000Z","-"
27.55,27.55,27.4,27.5,1675136400,700,3032.8638497652582,"0.23","2023-01-31T10:40:00.000Z","up"
27.4,27.4,27.4,27.4,1675136700,4700,3032.8638497652582,"1.55","2023-01-31T10:45:00.000Z","-"
27.4,27.4,27.4,27.4,1675137000,100,3032.8638497652582,"0.03","2023-01-31T10:50:00.000Z","-"
27.4,27.4,27.4,27.4,1675137300,200,3032.8638497652582,"0.07","2023-01-31T10:55:00.000Z","-"
27.4,27.4,27.4,27.4,1675138200,1100,3032.8638497652582,"0.36","2023-01-31T11:10:00.000Z","-"
27.4,27.4,27.4,27.4,1675138800,100,3032.8638497652582,"0.03","2023-01-31T11:20:00.000Z","-"
27.45,27.45,27.45,27.45,1675139100,1000,3032.8638497652582,"0.33","2023-01-31T11:25:00.000Z","-"
27.4,27.4,27.4,27.4,1675144800,6600,3032.8638497652582,"2.18","2023-01-31T13:00:00.000Z","-"
27.35,27.35,27.35,27.35,1675145100,2100,3032.8638497652582,"0.69","2023-01-31T13:05:00.000Z","-"
27.3,27.35,27.3,27.35,1675145400,600,3032.8638497652582,"0.20","2023-01-31T13:10:00.000Z","down"
27.3,27.3,27.3,27.3,1675145700,4600,3032.8638497652582,"1.52","2023-01-31T13:15:00.000Z","-"
27.4,27.4,27.3,27.3,1675146000,1700,3032.8638497652582,"0.56","2023-01-31T13:20:00.000Z","up"
27.45,27.45,27.35,27.35,1675146300,3200,3032.8638497652582,"1.06","2023-01-31T13:25:00.000Z","up"
27.35,27.4,27.3,27.4,1675146600,900,3032.8638497652582,"0.30","2023-01-31T13:30:00.000Z","down"
27.35,27.35,27.35,27.35,1675146900,1100,3032.8638497652582,"0.36","2023-01-31T13:35:00.000Z","-"
27.25,27.35,27.25,27.35,1675147200,7400,3032.8638497652582,"2.44","2023-01-31T13:40:00.000Z","down"
27.25,27.25,27.25,27.25,1675147500,1400,3032.8638497652582,"0.46","2023-01-31T13:45:00.000Z","-"
27.25,27.5,27.25,27.5,1675147800,3700,3032.8638497652582,"1.22","2023-01-31T13:50:00.000Z","down"
27.3,27.3,27.3,27.3,1675148100,1600,3032.8638497652582,"0.53","2023-01-31T13:55:00.000Z","-"
27.5,27.5,27.5,27.5,1675148400,100,3032.8638497652582,"0.03","2023-01-31T14:00:00.000Z","-"
27.3,27.5,27.3,27.5,1675148700,3200,3032.8638497652582,"1.06","2023-01-31T14:05:00.000Z","down"
27.4,27.4,27.3,27.3,1675149300,400,3032.8638497652582,"0.13","2023-01-31T14:15:00.000Z","up"
27.5,27.5,27.4,27.4,1675149600,400,3032.8638497652582,"0.13","2023-01-31T14:20:00.000Z","up"
27.55,27.55,27.5,27.5,1675149900,4100,3032.8638497652582,"1.35","2023-01-31T14:25:00.000Z","up"
27.6,27.6,27.6,27.6,1675151100,21700,3032.8638497652582,"7.15","2023-01-31T14:45:00.000Z","-"
27.95,27.95,27.95,27.95,1675217700,700,3032.8638497652582,"0.23","2023-02-01T09:15:00.000Z","-"
27.75,27.75,27.7,27.7,1675218000,3700,3032.8638497652582,"1.22","2023-02-01T09:20:00.000Z","up"
27.8,27.8,27.7,27.8,1675218300,3300,3032.8638497652582,"1.09","2023-02-01T09:25:00.000Z","-"
27.7,27.8,27.7,27.7,1675218600,10800,3032.8638497652582,"3.56","2023-02-01T09:30:00.000Z","-"
27.8,27.8,27.8,27.8,1675218900,1000,3032.8638497652582,"0.33","2023-02-01T09:35:00.000Z","-"
27.85,27.85,27.85,27.85,1675219200,1500,3032.8638497652582,"0.49","2023-02-01T09:40:00.000Z","-"
27.85,27.85,27.85,27.85,1675219500,1000,3032.8638497652582,"0.33","2023-02-01T09:45:00.000Z","-"
27.8,27.8,27.8,27.8,1675220100,2000,3032.8638497652582,"0.66","2023-02-01T09:55:00.000Z","-"
27.8,27.85,27.8,27.85,1675220400,1300,3032.8638497652582,"0.43","2023-02-01T10:00:00.000Z","down"
27.8,27.8,27.8,27.8,1675220700,2200,3032.8638497652582,"0.73","2023-02-01T10:05:00.000Z","-"
27.7,27.7,27.7,27.7,1675221000,13200,3032.8638497652582,"4.35","2023-02-01T10:10:00.000Z","-"
27.7,27.7,27.7,27.7,1675221600,1100,3032.8638497652582,"0.36","2023-02-01T10:20:00.000Z","-"
27.7,27.8,27.7,27.8,1675221900,600,3032.8638497652582,"0.20","2023-02-01T10:25:00.000Z","down"
27.8,27.8,27.7,27.7,1675222200,5300,3032.8638497652582,"1.75","2023-02-01T10:30:00.000Z","up"
27.7,27.8,27.7,27.8,1675222500,1300,3032.8638497652582,"0.43","2023-02-01T10:35:00.000Z","down"
27.7,27.7,27.7,27.7,1675223400,1800,3032.8638497652582,"0.59","2023-02-01T10:50:00.000Z","-"
