"c","h","l","o","t","v","av","r","date","updown"
1.6,1.6,1.6,1.6,1674008400,8000,5796.850393700787,"1.38","2023-01-18T09:20:00.000Z","-"
1.6,1.6,1.6,1.6,1674009300,3100,5796.850393700787,"0.53","2023-01-18T09:35:00.000Z","-"
1.6,1.6,1.6,1.6,1674010500,2000,5796.850393700787,"0.35","2023-01-18T09:55:00.000Z","-"
1.6,1.6,1.6,1.6,1674010800,500,5796.850393700787,"0.09","2023-01-18T10:00:00.000Z","-"
1.6,1.6,1.6,1.6,1674011100,3000,5796.850393700787,"0.52","2023-01-18T10:05:00.000Z","-"
1.6,1.6,1.6,1.6,1674011700,5000,5796.850393700787,"0.86","2023-01-18T10:15:00.000Z","-"
1.6,1.6,1.6,1.6,1674012000,2000,5796.850393700787,"0.35","2023-01-18T10:20:00.000Z","-"
1.6,1.6,1.6,1.6,1674012600,11500,5796.850393700787,"1.98","2023-01-18T10:30:00.000Z","-"
1.6,1.6,1.6,1.6,1674012900,100,5796.850393700787,"0.02","2023-01-18T10:35:00.000Z","-"
1.6,1.6,1.6,1.6,1674021900,100,5796.850393700787,"0.02","2023-01-18T13:05:00.000Z","-"
1.5,1.6,1.5,1.6,1674023400,44600,5796.850393700787,"7.69","2023-01-18T13:30:00.000Z","down"
1.5,1.5,1.5,1.5,1674023700,5600,5796.850393700787,"0.97","2023-01-18T13:35:00.000Z","-"
1.6,1.6,1.5,1.6,1674024000,120200,5796.850393700787,"20.74","2023-01-18T13:40:00.000Z","-"
1.5,1.6,1.5,1.6,1674024600,800,5796.850393700787,"0.14","2023-01-18T13:50:00.000Z","down"
1.6,1.6,1.5,1.6,1674025200,4400,5796.850393700787,"0.76","2023-01-18T14:00:00.000Z","-"
1.6,1.6,1.6,1.6,1674025500,3000,5796.850393700787,"0.52","2023-01-18T14:05:00.000Z","-"
1.6,1.6,1.6,1.6,1674026100,500,5796.850393700787,"0.09","2023-01-18T14:15:00.000Z","-"
1.5,1.5,1.5,1.5,1674027900,18000,5796.850393700787,"3.11","2023-01-18T14:45:00.000Z","-"
1.5,1.6,1.5,1.6,1674093600,500,5796.850393700787,"0.09","2023-01-19T09:00:00.000Z","down"
1.6,1.6,1.6,1.6,1674095100,100,5796.850393700787,"0.02","2023-01-19T09:25:00.000Z","-"
1.6,1.6,1.6,1.6,1674095700,100,5796.850393700787,"0.02","2023-01-19T09:35:00.000Z","-"
1.6,1.6,1.6,1.6,1674096000,600,5796.850393700787,"0.10","2023-01-19T09:40:00.000Z","-"
1.6,1.6,1.6,1.6,1674096300,1800,5796.850393700787,"0.31","2023-01-19T09:45:00.000Z","-"
1.6,1.6,1.6,1.6,1674098400,1400,5796.850393700787,"0.24","2023-01-19T10:20:00.000Z","-"
1.5,1.6,1.5,1.6,1674098700,11000,5796.850393700787,"1.90","2023-01-19T10:25:00.000Z","down"
1.6,1.6,1.6,1.6,1674099000,100,5796.850393700787,"0.02","2023-01-19T10:30:00.000Z","-"
1.6,1.6,1.6,1.6,1674099600,100,5796.850393700787,"0.02","2023-01-19T10:40:00.000Z","-"
1.6,1.6,1.6,1.6,1674100200,300,5796.850393700787,"0.05","2023-01-19T10:50:00.000Z","-"
1.6,1.6,1.6,1.6,1674100800,100,5796.850393700787,"0.02","2023-01-19T11:00:00.000Z","-"
1.6,1.6,1.6,1.6,1674101100,2500,5796.850393700787,"0.43","2023-01-19T11:05:00.000Z","-"
1.6,1.6,1.6,1.6,1674101400,1400,5796.850393700787,"0.24","2023-01-19T11:10:00.000Z","-"
1.6,1.6,1.5,1.6,1674101700,6900,5796.850393700787,"1.19","2023-01-19T11:15:00.000Z","-"
1.6,1.6,1.6,1.6,1674102000,1100,5796.850393700787,"0.19","2023-01-19T11:20:00.000Z","-"
1.6,1.6,1.6,1.6,1674108000,1900,5796.850393700787,"0.33","2023-01-19T13:00:00.000Z","-"
1.6,1.6,1.6,1.6,1674109500,2000,5796.850393700787,"0.35","2023-01-19T13:25:00.000Z","-"
1.6,1.6,1.6,1.6,1674110100,2000,5796.850393700787,"0.35","2023-01-19T13:35:00.000Z","-"
1.6,1.6,1.6,1.6,1674110700,100,5796.850393700787,"0.02","2023-01-19T13:45:00.000Z","-"
1.6,1.6,1.6,1.6,1674111000,11100,5796.850393700787,"1.91","2023-01-19T13:50:00.000Z","-"
1.6,1.6,1.6,1.6,1674111300,18600,5796.850393700787,"3.21","2023-01-19T13:55:00.000Z","-"
1.6,1.6,1.6,1.6,1674111600,5400,5796.850393700787,"0.93","2023-01-19T14:00:00.000Z","-"
1.6,1.6,1.6,1.6,1674111900,13600,5796.850393700787,"2.35","2023-01-19T14:05:00.000Z","-"
1.6,1.6,1.6,1.6,1674112200,1500,5796.850393700787,"0.26","2023-01-19T14:10:00.000Z","-"
1.6,1.6,1.6,1.6,1674112500,200,5796.850393700787,"0.03","2023-01-19T14:15:00.000Z","-"
1.6,1.6,1.6,1.6,1674112800,10300,5796.850393700787,"1.78","2023-01-19T14:20:00.000Z","-"
1.6,1.6,1.6,1.6,1674785700,1000,5796.850393700787,"0.17","2023-01-27T09:15:00.000Z","-"
1.7,1.7,1.7,1.7,1674786600,200,5796.850393700787,"0.03","2023-01-27T09:30:00.000Z","-"
1.6,1.6,1.6,1.6,1674788700,2700,5796.850393700787,"0.47","2023-01-27T10:05:00.000Z","-"
1.6,1.6,1.6,1.6,1674800700,600,5796.850393700787,"0.10","2023-01-27T13:25:00.000Z","-"
1.6,1.6,1.6,1.6,1674801600,100,5796.850393700787,"0.02","2023-01-27T13:40:00.000Z","-"
1.6,1.6,1.6,1.6,1674802800,900,5796.850393700787,"0.16","2023-01-27T14:00:00.000Z","-"
1.6,1.6,1.6,1.6,1674803100,700,5796.850393700787,"0.12","2023-01-27T14:05:00.000Z","-"
1.7,1.7,1.7,1.7,1674804000,100,5796.850393700787,"0.02","2023-01-27T14:20:00.000Z","-"
1.7,1.7,1.6,1.6,1674804300,10100,5796.850393700787,"1.74","2023-01-27T14:25:00.000Z","up"
1.6,1.6,1.6,1.6,1674805500,6500,5796.850393700787,"1.12","2023-01-27T14:45:00.000Z","-"
1.6,1.6,1.6,1.6,1675044900,1400,5796.850393700787,"0.24","2023-01-30T09:15:00.000Z","-"
1.7,1.7,1.7,1.7,1675045200,200,5796.850393700787,"0.03","2023-01-30T09:20:00.000Z","-"
1.7,1.7,1.7,1.7,1675045500,200,5796.850393700787,"0.03","2023-01-30T09:25:00.000Z","-"
1.7,1.7,1.7,1.7,1675045800,400,5796.850393700787,"0.07","2023-01-30T09:30:00.000Z","-"
1.7,1.7,1.7,1.7,1675046700,500,5796.850393700787,"0.09","2023-01-30T09:45:00.000Z","-"
1.7,1.7,1.7,1.7,1675047000,300,5796.850393700787,"0.05","2023-01-30T09:50:00.000Z","-"
1.7,1.7,1.7,1.7,1675050000,200,5796.850393700787,"0.03","2023-01-30T10:40:00.000Z","-"
1.6,1.6,1.6,1.6,1675050900,1200,5796.850393700787,"0.21","2023-01-30T10:55:00.000Z","-"
1.7,1.7,1.7,1.7,1675052400,100,5796.850393700787,"0.02","2023-01-30T11:20:00.000Z","-"
1.7,1.7,1.7,1.7,1675058400,300,5796.850393700787,"0.05","2023-01-30T13:00:00.000Z","-"
1.7,1.7,1.7,1.7,1675058700,300,5796.850393700787,"0.05","2023-01-30T13:05:00.000Z","-"
1.7,1.7,1.6,1.6,1675059000,64500,5796.850393700787,"11.13","2023-01-30T13:10:00.000Z","up"
1.7,1.7,1.7,1.7,1675059300,1400,5796.850393700787,"0.24","2023-01-30T13:15:00.000Z","-"
1.7,1.7,1.7,1.7,1675059600,1600,5796.850393700787,"0.28","2023-01-30T13:20:00.000Z","-"
1.7,1.7,1.7,1.7,1675059900,200,5796.850393700787,"0.03","2023-01-30T13:25:00.000Z","-"
1.7,1.7,1.7,1.7,1675060200,7400,5796.850393700787,"1.28","2023-01-30T13:30:00.000Z","-"
1.6,1.6,1.6,1.6,1675060500,100,5796.850393700787,"0.02","2023-01-30T13:35:00.000Z","-"
1.6,1.6,1.6,1.6,1675060800,1000,5796.850393700787,"0.17","2023-01-30T13:40:00.000Z","-"
1.7,1.7,1.7,1.7,1675062900,100,5796.850393700787,"0.02","2023-01-30T14:15:00.000Z","-"
1.7,1.7,1.7,1.7,1675063500,10000,5796.850393700787,"1.73","2023-01-30T14:25:00.000Z","-"
1.7,1.7,1.7,1.7,1675064700,5600,5796.850393700787,"0.97","2023-01-30T14:45:00.000Z","-"
1.7,1.7,1.6,1.6,1675130400,400,5796.850393700787,"0.07","2023-01-31T09:00:00.000Z","up"
1.7,1.7,1.7,1.7,1675131000,2000,5796.850393700787,"0.35","2023-01-31T09:10:00.000Z","-"
1.7,1.7,1.7,1.7,1675131300,100,5796.850393700787,"0.02","2023-01-31T09:15:00.000Z","-"
1.7,1.7,1.7,1.7,1675131600,300,5796.850393700787,"0.05","2023-01-31T09:20:00.000Z","-"
1.6,1.6,1.6,1.6,1675131900,300,5796.850393700787,"0.05","2023-01-31T09:25:00.000Z","-"
1.7,1.7,1.7,1.7,1675132200,4600,5796.850393700787,"0.79","2023-01-31T09:30:00.000Z","-"
1.7,1.7,1.7,1.7,1675132800,400,5796.850393700787,"0.07","2023-01-31T09:40:00.000Z","-"
1.6,1.6,1.6,1.6,1675134600,2000,5796.850393700787,"0.35","2023-01-31T10:10:00.000Z","-"
1.6,1.6,1.6,1.6,1675134900,2000,5796.850393700787,"0.35","2023-01-31T10:15:00.000Z","-"
1.7,1.7,1.7,1.7,1675135200,1000,5796.850393700787,"0.17","2023-01-31T10:20:00.000Z","-"
1.7,1.7,1.7,1.7,1675136100,100,5796.850393700787,"0.02","2023-01-31T10:35:00.000Z","-"
1.7,1.7,1.7,1.7,1675136400,100,5796.850393700787,"0.02","2023-01-31T10:40:00.000Z","-"
1.7,1.7,1.7,1.7,1675136700,100,5796.850393700787,"0.02","2023-01-31T10:45:00.000Z","-"
1.7,1.7,1.7,1.7,1675137000,1000,5796.850393700787,"0.17","2023-01-31T10:50:00.000Z","-"
1.6,1.6,1.6,1.6,1675138200,100,5796.850393700787,"0.02","2023-01-31T11:10:00.000Z","-"
1.6,1.6,1.6,1.6,1675144800,2000,5796.850393700787,"0.35","2023-01-31T13:00:00.000Z","-"
1.6,1.6,1.6,1.6,1675145400,100,5796.850393700787,"0.02","2023-01-31T13:10:00.000Z","-"
1.6,1.6,1.6,1.6,1675146000,200,5796.850393700787,"0.03","2023-01-31T13:20:00.000Z","-"
1.7,1.7,1.7,1.7,1675147200,300,5796.850393700787,"0.05","2023-01-31T13:40:00.000Z","-"
1.6,1.6,1.6,1.6,1675147800,5000,5796.850393700787,"0.86","2023-01-31T13:50:00.000Z","-"
1.6,1.6,1.6,1.6,1675149000,100,5796.850393700787,"0.02","2023-01-31T14:10:00.000Z","-"
1.6,1.6,1.6,1.6,1675149300,18200,5796.850393700787,"3.14","2023-01-31T14:15:00.000Z","-"
1.6,1.6,1.6,1.6,1675149900,11100,5796.850393700787,"1.91","2023-01-31T14:25:00.000Z","-"
1.7,1.7,1.7,1.7,1675151100,26300,5796.850393700787,"4.54","2023-01-31T14:45:00.000Z","-"
1.7,1.7,1.7,1.7,1675217700,300,5796.850393700787,"0.05","2023-02-01T09:15:00.000Z","-"
1.7,1.7,1.7,1.7,1675218000,21000,5796.850393700787,"3.62","2023-02-01T09:20:00.000Z","-"
1.6,1.6,1.6,1.6,1675218600,400,5796.850393700787,"0.07","2023-02-01T09:30:00.000Z","-"
1.6,1.6,1.6,1.6,1675218900,1900,5796.850393700787,"0.33","2023-02-01T09:35:00.000Z","-"
1.6,1.6,1.6,1.6,1675219200,10000,5796.850393700787,"1.73","2023-02-01T09:40:00.000Z","-"
1.7,1.7,1.7,1.7,1675219800,2100,5796.850393700787,"0.36","2023-02-01T09:50:00.000Z","-"
1.7,1.7,1.7,1.7,1675220700,500,5796.850393700787,"0.09","2023-02-01T10:05:00.000Z","-"
1.7,1.7,1.7,1.7,1675221000,8300,5796.850393700787,"1.43","2023-02-01T10:10:00.000Z","-"
1.7,1.7,1.7,1.7,1675221300,4500,5796.850393700787,"0.78","2023-02-01T10:15:00.000Z","-"
1.7,1.7,1.7,1.7,1675221600,79800,5796.850393700787,"13.77","2023-02-01T10:20:00.000Z","-"
1.7,1.7,1.7,1.7,1675221900,1800,5796.850393700787,"0.31","2023-02-01T10:25:00.000Z","-"
1.7,1.7,1.7,1.7,1675222200,3100,5796.850393700787,"0.53","2023-02-01T10:30:00.000Z","-"
1.7,1.7,1.7,1.7,1675222800,4900,5796.850393700787,"0.85","2023-02-01T10:40:00.000Z","-"
1.7,1.7,1.7,1.7,1675223100,2000,5796.850393700787,"0.35","2023-02-01T10:45:00.000Z","-"
1.7,1.7,1.7,1.7,1675223400,35300,5796.850393700787,"6.09","2023-02-01T10:50:00.000Z","-"
1.6,1.6,1.6,1.6,1675224300,4000,5796.850393700787,"0.69","2023-02-01T11:05:00.000Z","-"
1.6,1.6,1.6,1.6,1675224900,500,5796.850393700787,"0.09","2023-02-01T11:15:00.000Z","-"
