"c","h","l","o","t","v","av","r","date","updown"
28.2,28.2,28.2,28.2,1674007200,100,1260.7142857142858,"0.08","2023-01-18T09:00:00.000Z","-"
28,28,28,28,1674007500,400,1260.7142857142858,"0.32","2023-01-18T09:05:00.000Z","-"
28.8,28.8,28.8,28.8,1674011100,100,1260.7142857142858,"0.08","2023-01-18T10:05:00.000Z","-"
28.5,28.9,28.5,28.9,1674011400,300,1260.7142857142858,"0.24","2023-01-18T10:10:00.000Z","down"
28.8,28.8,28.5,28.5,1674013500,1800,1260.7142857142858,"1.43","2023-01-18T10:45:00.000Z","up"
28.4,28.4,28.4,28.4,1674014700,200,1260.7142857142858,"0.16","2023-01-18T11:05:00.000Z","-"
30,30,30,30,1674023700,800,1260.7142857142858,"0.63","2023-01-18T13:35:00.000Z","-"
28,28,28,28,1674096300,5600,1260.7142857142858,"4.44","2023-01-19T09:45:00.000Z","-"
28,28,28,28,1674096600,400,1260.7142857142858,"0.32","2023-01-19T09:50:00.000Z","-"
28,28,28,28,1674098700,10300,1260.7142857142858,"8.17","2023-01-19T10:25:00.000Z","-"
28,28,28,28,1674099300,400,1260.7142857142858,"0.32","2023-01-19T10:35:00.000Z","-"
28,28,28,28,1674099600,200,1260.7142857142858,"0.16","2023-01-19T10:40:00.000Z","-"
28,28,28,28,1674100200,100,1260.7142857142858,"0.08","2023-01-19T10:50:00.000Z","-"
28,28,28,28,1674101400,2700,1260.7142857142858,"2.14","2023-01-19T11:10:00.000Z","-"
28,28,28,28,1674101700,300,1260.7142857142858,"0.24","2023-01-19T11:15:00.000Z","-"
28,28,28,28,1674113700,300,1260.7142857142858,"0.24","2023-01-19T14:35:00.000Z","-"
28,28,28,28,1674114300,200,1260.7142857142858,"0.16","2023-01-19T14:45:00.000Z","-"
28,28,28,28,1674787800,500,1260.7142857142858,"0.40","2023-01-27T09:50:00.000Z","-"
28,28,28,28,1674802500,300,1260.7142857142858,"0.24","2023-01-27T13:55:00.000Z","-"
27.5,27.5,27.5,27.5,1674802800,900,1260.7142857142858,"0.71","2023-01-27T14:00:00.000Z","-"
27.6,27.6,27.6,27.6,1674803100,900,1260.7142857142858,"0.71","2023-01-27T14:05:00.000Z","-"
27.6,27.6,27.6,27.6,1674803700,500,1260.7142857142858,"0.40","2023-01-27T14:15:00.000Z","-"
27.7,27.7,27.7,27.7,1675045200,100,1260.7142857142858,"0.08","2023-01-30T09:20:00.000Z","-"
27.6,27.6,27.6,27.6,1675051500,2000,1260.7142857142858,"1.59","2023-01-30T11:05:00.000Z","-"
27.6,27.6,27.6,27.6,1675052700,1000,1260.7142857142858,"0.79","2023-01-30T11:25:00.000Z","-"
28.1,28.1,28.1,28.1,1675058400,1000,1260.7142857142858,"0.79","2023-01-30T13:00:00.000Z","-"
27.5,27.7,27.5,27.7,1675061400,3400,1260.7142857142858,"2.70","2023-01-30T13:50:00.000Z","down"
28,28,28,28,1675132500,500,1260.7142857142858,"0.40","2023-01-31T09:35:00.000Z","-"
