"c","h","l","o","t","v","av","r","date","updown"
4.18,4.18,4.18,4.18,1674008100,200,700,"0.29","2023-01-18T09:15:00.000Z","-"
4.01,4.01,4.01,4.01,1674012300,400,700,"0.57","2023-01-18T10:25:00.000Z","-"
3.99,4.01,3.99,4.01,1674014100,1400,700,"2.00","2023-01-18T10:55:00.000Z","down"
4.01,4.01,3.99,3.99,1674014400,1800,700,"2.57","2023-01-18T11:00:00.000Z","up"
4.01,4.01,4.01,4.01,1674025200,100,700,"0.14","2023-01-18T14:00:00.000Z","-"
4.22,4.22,4,4,1674098700,300,700,"0.43","2023-01-19T10:25:00.000Z","up"
4.12,4.12,4.12,4.12,1674786000,100,700,"0.14","2023-01-27T09:20:00.000Z","-"
4.19,4.19,4.12,4.12,1674788100,1600,700,"2.29","2023-01-27T09:55:00.000Z","up"
4.22,4.22,4.19,4.19,1674789000,1000,700,"1.43","2023-01-27T10:10:00.000Z","up"
4.16,4.16,4.16,4.16,1674801300,100,700,"0.14","2023-01-27T13:35:00.000Z","-"
4.15,4.15,4.15,4.15,1674801600,500,700,"0.71","2023-01-27T13:40:00.000Z","-"
4.15,4.15,4.15,4.15,1674804000,4300,700,"6.14","2023-01-27T14:20:00.000Z","-"
4.17,4.17,4.17,4.17,1675046700,100,700,"0.14","2023-01-30T09:45:00.000Z","-"
4.15,4.16,4.15,4.16,1675049400,2000,700,"2.86","2023-01-30T10:30:00.000Z","down"
4.15,4.15,4.15,4.15,1675050000,1500,700,"2.14","2023-01-30T10:40:00.000Z","-"
4.15,4.15,4.15,4.15,1675135200,200,700,"0.29","2023-01-31T10:20:00.000Z","-"
4.11,4.11,4.11,4.11,1675137000,100,700,"0.14","2023-01-31T10:50:00.000Z","-"
4.11,4.11,4.11,4.11,1675144800,200,700,"0.29","2023-01-31T13:00:00.000Z","-"
4.11,4.11,4.11,4.11,1675145100,300,700,"0.43","2023-01-31T13:05:00.000Z","-"
4.11,4.11,4.11,4.11,1675148100,200,700,"0.29","2023-01-31T13:55:00.000Z","-"
4.15,4.15,4.15,4.15,1675149900,100,700,"0.14","2023-01-31T14:25:00.000Z","-"
4.15,4.15,4.15,4.15,1675151100,100,700,"0.14","2023-01-31T14:45:00.000Z","-"
4.43,4.43,4.43,4.43,1675217700,1000,700,"1.43","2023-02-01T09:15:00.000Z","-"
4.36,4.36,4.36,4.36,1675219200,100,700,"0.14","2023-02-01T09:40:00.000Z","-"
4.3,4.3,4.3,4.3,1675231200,100,700,"0.14","2023-02-01T13:00:00.000Z","-"
4.25,4.25,4.25,4.25,1675232700,400,700,"0.57","2023-02-01T13:25:00.000Z","-"
