"c","h","l","o","t","v","av","r","date","updown"
20.5,20.5,20.5,20.5,1674008100,1200,1840.983606557377,"0.65","2023-01-18T09:15:00.000Z","-"
22,22,22,22,1674010200,100,1840.983606557377,"0.05","2023-01-18T09:50:00.000Z","-"
21.1,21.1,21.1,21.1,1674011100,200,1840.983606557377,"0.11","2023-01-18T10:05:00.000Z","-"
21.1,21.1,21.1,21.1,1674012000,1700,1840.983606557377,"0.92","2023-01-18T10:20:00.000Z","-"
21.2,21.2,21.2,21.2,1674014700,300,1840.983606557377,"0.16","2023-01-18T11:05:00.000Z","-"
21.9,21.9,21.9,21.9,1674021600,1000,1840.983606557377,"0.54","2023-01-18T13:00:00.000Z","-"
21.9,21.9,21.9,21.9,1674022500,1000,1840.983606557377,"0.54","2023-01-18T13:15:00.000Z","-"
21.9,21.9,21.9,21.9,1674024600,800,1840.983606557377,"0.43","2023-01-18T13:50:00.000Z","-"
21.9,21.9,21.9,21.9,1674024900,200,1840.983606557377,"0.11","2023-01-18T13:55:00.000Z","-"
21.8,21.8,21.8,21.8,1674027900,200,1840.983606557377,"0.11","2023-01-18T14:45:00.000Z","-"
23.9,23.9,22.5,22.5,1674093900,1400,1840.983606557377,"0.76","2023-01-19T09:05:00.000Z","up"
23.9,23.9,23.9,23.9,1674094200,100,1840.983606557377,"0.05","2023-01-19T09:10:00.000Z","-"
22,22,21.2,21.2,1674096600,1400,1840.983606557377,"0.76","2023-01-19T09:50:00.000Z","up"
22,22,22,22,1674098100,1000,1840.983606557377,"0.54","2023-01-19T10:15:00.000Z","-"
22,22,22,22,1674098700,300,1840.983606557377,"0.16","2023-01-19T10:25:00.000Z","-"
21,21,21,21,1674100200,1000,1840.983606557377,"0.54","2023-01-19T10:50:00.000Z","-"
22,22,22,22,1674108000,600,1840.983606557377,"0.33","2023-01-19T13:00:00.000Z","-"
22,22,22,22,1674109200,1400,1840.983606557377,"0.76","2023-01-19T13:20:00.000Z","-"
22.1,22.5,22.1,22.5,1674110100,400,1840.983606557377,"0.22","2023-01-19T13:35:00.000Z","down"
22.1,22.1,22.1,22.1,1674110400,500,1840.983606557377,"0.27","2023-01-19T13:40:00.000Z","-"
22.1,22.1,22.1,22.1,1674110700,1300,1840.983606557377,"0.71","2023-01-19T13:45:00.000Z","-"
22.5,22.5,22.5,22.5,1674111000,100,1840.983606557377,"0.05","2023-01-19T13:50:00.000Z","-"
22.1,22.1,22.1,22.1,1674112200,500,1840.983606557377,"0.27","2023-01-19T14:10:00.000Z","-"
21,21,21,21,1674112500,6900,1840.983606557377,"3.75","2023-01-19T14:15:00.000Z","-"
22.5,22.5,22.5,22.5,1674112800,3200,1840.983606557377,"1.74","2023-01-19T14:20:00.000Z","-"
