"c","h","l","o","t","v","av","r","date","updown"
7.9,7.9,7.9,7.9,1674010500,1000,2823.96694214876,"0.35","2023-01-18T09:55:00.000Z","-"
7.9,7.9,7.9,7.9,1674011400,600,2823.96694214876,"0.21","2023-01-18T10:10:00.000Z","-"
7.9,7.9,7.9,7.9,1674012900,200,2823.96694214876,"0.07","2023-01-18T10:35:00.000Z","-"
7.9,7.9,7.9,7.9,1674013800,100,2823.96694214876,"0.04","2023-01-18T10:50:00.000Z","-"
8,8,8,8,1674014700,3100,2823.96694214876,"1.10","2023-01-18T11:05:00.000Z","-"
8.1,8.1,8.1,8.1,1674015000,3100,2823.96694214876,"1.10","2023-01-18T11:10:00.000Z","-"
8.1,8.1,8.1,8.1,1674015300,1100,2823.96694214876,"0.39","2023-01-18T11:15:00.000Z","-"
8.1,8.1,8.1,8.1,1674015600,2100,2823.96694214876,"0.74","2023-01-18T11:20:00.000Z","-"
8,8,8,8,1674022200,900,2823.96694214876,"0.32","2023-01-18T13:10:00.000Z","-"
8,8,8,8,1674022800,200,2823.96694214876,"0.07","2023-01-18T13:20:00.000Z","-"
8,8,8,8,1674023100,3000,2823.96694214876,"1.06","2023-01-18T13:25:00.000Z","-"
7.9,7.9,7.9,7.9,1674023700,1800,2823.96694214876,"0.64","2023-01-18T13:35:00.000Z","-"
7.9,7.9,7.9,7.9,1674024600,100,2823.96694214876,"0.04","2023-01-18T13:50:00.000Z","-"
7.9,7.9,7.9,7.9,1674024900,100,2823.96694214876,"0.04","2023-01-18T13:55:00.000Z","-"
7.9,8,7.9,8,1674025500,8900,2823.96694214876,"3.15","2023-01-18T14:05:00.000Z","down"
7.9,7.9,7.9,7.9,1674026100,200,2823.96694214876,"0.07","2023-01-18T14:15:00.000Z","-"
7.7,7.9,7.7,7.9,1674026400,6800,2823.96694214876,"2.41","2023-01-18T14:20:00.000Z","down"
7.9,7.9,7.9,7.9,1674026700,100,2823.96694214876,"0.04","2023-01-18T14:25:00.000Z","-"
7.9,7.9,7.9,7.9,1674027300,100,2823.96694214876,"0.04","2023-01-18T14:35:00.000Z","-"
7.9,7.9,7.9,7.9,1674096000,600,2823.96694214876,"0.21","2023-01-19T09:40:00.000Z","-"
7.8,7.8,7.7,7.7,1674096600,200,2823.96694214876,"0.07","2023-01-19T09:50:00.000Z","up"
7.8,7.8,7.8,7.8,1674097800,1200,2823.96694214876,"0.42","2023-01-19T10:10:00.000Z","-"
7.7,7.7,7.7,7.7,1674098400,100,2823.96694214876,"0.04","2023-01-19T10:20:00.000Z","-"
7.7,7.7,7.7,7.7,1674099000,100,2823.96694214876,"0.04","2023-01-19T10:30:00.000Z","-"
7.7,7.7,7.7,7.7,1674100200,1000,2823.96694214876,"0.35","2023-01-19T10:50:00.000Z","-"
7.6,7.6,7.5,7.6,1674108000,10900,2823.96694214876,"3.86","2023-01-19T13:00:00.000Z","-"
7.6,7.6,7.6,7.6,1674108600,100,2823.96694214876,"0.04","2023-01-19T13:10:00.000Z","-"
7.8,7.8,7.6,7.6,1674109500,3000,2823.96694214876,"1.06","2023-01-19T13:25:00.000Z","up"
7.7,7.7,7.7,7.7,1674111000,100,2823.96694214876,"0.04","2023-01-19T13:50:00.000Z","-"
7.7,7.7,7.7,7.7,1674111600,300,2823.96694214876,"0.11","2023-01-19T14:00:00.000Z","-"
7.8,7.8,7.8,7.8,1674111900,2000,2823.96694214876,"0.71","2023-01-19T14:05:00.000Z","-"
7.7,7.7,7.7,7.7,1674113700,300,2823.96694214876,"0.11","2023-01-19T14:35:00.000Z","-"
7.8,7.8,7.8,7.8,1674114900,700,2823.96694214876,"0.25","2023-01-19T14:55:00.000Z","-"
7.7,7.7,7.7,7.7,1674785700,300,2823.96694214876,"0.11","2023-01-27T09:15:00.000Z","-"
7.8,7.8,7.8,7.8,1674786000,200,2823.96694214876,"0.07","2023-01-27T09:20:00.000Z","-"
7.8,7.8,7.8,7.8,1674789900,300,2823.96694214876,"0.11","2023-01-27T10:25:00.000Z","-"
7.8,7.8,7.8,7.8,1674792900,1000,2823.96694214876,"0.35","2023-01-27T11:15:00.000Z","-"
7.8,7.8,7.8,7.8,1674801000,1300,2823.96694214876,"0.46","2023-01-27T13:30:00.000Z","-"
7.8,7.8,7.8,7.8,1674801300,100,2823.96694214876,"0.04","2023-01-27T13:35:00.000Z","-"
7.8,7.8,7.8,7.8,1674801600,2900,2823.96694214876,"1.03","2023-01-27T13:40:00.000Z","-"
7.8,7.8,7.8,7.8,1674802800,5700,2823.96694214876,"2.02","2023-01-27T14:00:00.000Z","-"
7.7,7.7,7.7,7.7,1674803100,1100,2823.96694214876,"0.39","2023-01-27T14:05:00.000Z","-"
7.7,7.7,7.7,7.7,1674803400,100,2823.96694214876,"0.04","2023-01-27T14:10:00.000Z","-"
7.5,7.5,7.5,7.5,1674803700,6400,2823.96694214876,"2.27","2023-01-27T14:15:00.000Z","-"
7.6,7.7,7.6,7.7,1675047000,2600,2823.96694214876,"0.92","2023-01-30T09:50:00.000Z","down"
7.6,7.6,7.5,7.5,1675047300,5200,2823.96694214876,"1.84","2023-01-30T09:55:00.000Z","up"
7.6,7.6,7.6,7.6,1675047600,3000,2823.96694214876,"1.06","2023-01-30T10:00:00.000Z","-"
7.6,7.6,7.6,7.6,1675047900,1000,2823.96694214876,"0.35","2023-01-30T10:05:00.000Z","-"
7.7,7.7,7.7,7.7,1675048200,900,2823.96694214876,"0.32","2023-01-30T10:10:00.000Z","-"
7.7,7.7,7.7,7.7,1675049100,400,2823.96694214876,"0.14","2023-01-30T10:25:00.000Z","-"
7.6,7.6,7.6,7.6,1675051500,1000,2823.96694214876,"0.35","2023-01-30T11:05:00.000Z","-"
7.7,7.7,7.7,7.7,1675058700,100,2823.96694214876,"0.04","2023-01-30T13:05:00.000Z","-"
7.6,7.6,7.6,7.6,1675059300,1200,2823.96694214876,"0.42","2023-01-30T13:15:00.000Z","-"
7.6,7.7,7.6,7.7,1675060800,2400,2823.96694214876,"0.85","2023-01-30T13:40:00.000Z","down"
7.6,7.6,7.6,7.6,1675062900,2000,2823.96694214876,"0.71","2023-01-30T14:15:00.000Z","-"
7.6,7.6,7.6,7.6,1675064400,2000,2823.96694214876,"0.71","2023-01-30T14:40:00.000Z","-"
7.6,7.6,7.6,7.6,1675131300,1200,2823.96694214876,"0.42","2023-01-31T09:15:00.000Z","-"
7.6,7.6,7.6,7.6,1675131600,1000,2823.96694214876,"0.35","2023-01-31T09:20:00.000Z","-"
7.6,7.6,7.6,7.6,1675131900,3300,2823.96694214876,"1.17","2023-01-31T09:25:00.000Z","-"
7.6,7.6,7.5,7.5,1675132500,3300,2823.96694214876,"1.17","2023-01-31T09:35:00.000Z","up"
7.5,7.5,7.5,7.5,1675132800,100,2823.96694214876,"0.04","2023-01-31T09:40:00.000Z","-"
7.8,7.8,7.7,7.7,1675134000,2200,2823.96694214876,"0.78","2023-01-31T10:00:00.000Z","up"
8,8,7.9,7.9,1675134300,7400,2823.96694214876,"2.62","2023-01-31T10:05:00.000Z","up"
8.5,8.5,8.1,8.1,1675134600,24100,2823.96694214876,"8.53","2023-01-31T10:10:00.000Z","up"
8.7,8.7,8.6,8.6,1675134900,17600,2823.96694214876,"6.23","2023-01-31T10:15:00.000Z","up"
8.7,8.7,8.7,8.7,1675135200,12800,2823.96694214876,"4.53","2023-01-31T10:20:00.000Z","-"
8.7,8.7,8.7,8.7,1675135500,1000,2823.96694214876,"0.35","2023-01-31T10:25:00.000Z","-"
8.7,8.7,8.7,8.7,1675135800,600,2823.96694214876,"0.21","2023-01-31T10:30:00.000Z","-"
8.7,8.7,8.7,8.7,1675136100,2200,2823.96694214876,"0.78","2023-01-31T10:35:00.000Z","-"
8.7,8.7,8.7,8.7,1675136700,2000,2823.96694214876,"0.71","2023-01-31T10:45:00.000Z","-"
8.7,8.7,8.7,8.7,1675137000,1100,2823.96694214876,"0.39","2023-01-31T10:50:00.000Z","-"
8.7,8.7,8.7,8.7,1675137900,1200,2823.96694214876,"0.42","2023-01-31T11:05:00.000Z","-"
8.7,8.7,8.7,8.7,1675139100,1100,2823.96694214876,"0.39","2023-01-31T11:25:00.000Z","-"
