┌─────────┬───────┬───────┬───────┬───────┬────────────┬────────┬────────────────────┬────────┬────────────────────────────┬────────┐
│ (index) │   c   │   h   │   l   │   o   │     t      │   v    │         av         │   r    │            date            │ updown │
├─────────┼───────┼───────┼───────┼───────┼────────────┼────────┼────────────────────┼────────┼────────────────────────────┼────────┤
│    0    │ 44.75 │ 44.9  │ 44.55 │ 44.6  │ 1674008100 │ 31700  │ 11347.692307692309 │ '2.79' │ '2023-01-18T09:15:00.000Z' │  'up'  │
│    1    │ 44.75 │ 44.75 │ 44.6  │ 44.75 │ 1674008400 │ 70800  │ 11347.692307692309 │ '6.24' │ '2023-01-18T09:20:00.000Z' │  '-'   │
│    2    │ 44.65 │ 44.8  │ 44.65 │ 44.75 │ 1674008700 │ 10600  │ 11347.692307692309 │ '0.93' │ '2023-01-18T09:25:00.000Z' │ 'down' │
│    3    │ 44.8  │ 44.8  │ 44.8  │ 44.8  │ 1674009300 │  8300  │ 11347.692307692309 │ '0.73' │ '2023-01-18T09:35:00.000Z' │  '-'   │
│    4    │ 44.6  │ 44.8  │ 44.6  │ 44.65 │ 1674009600 │  5000  │ 11347.692307692309 │ '0.44' │ '2023-01-18T09:40:00.000Z' │ 'down' │
│    5    │ 44.65 │ 44.65 │ 44.65 │ 44.65 │ 1674009900 │  1900  │ 11347.692307692309 │ '0.17' │ '2023-01-18T09:45:00.000Z' │  '-'   │
│    6    │ 44.75 │ 44.75 │ 44.65 │ 44.65 │ 1674010200 │  1100  │ 11347.692307692309 │ '0.10' │ '2023-01-18T09:50:00.000Z' │  'up'  │
│    7    │ 44.75 │ 44.75 │ 44.75 │ 44.75 │ 1674010500 │  1500  │ 11347.692307692309 │ '0.13' │ '2023-01-18T09:55:00.000Z' │  '-'   │
│    8    │ 44.5  │ 44.75 │ 44.5  │ 44.75 │ 1674010800 │ 13400  │ 11347.692307692309 │ '1.18' │ '2023-01-18T10:00:00.000Z' │ 'down' │
│    9    │ 44.7  │ 44.7  │ 44.5  │ 44.6  │ 1674011100 │  5300  │ 11347.692307692309 │ '0.47' │ '2023-01-18T10:05:00.000Z' │  'up'  │
│   10    │ 44.7  │ 44.7  │ 44.7  │ 44.7  │ 1674011400 │  4000  │ 11347.692307692309 │ '0.35' │ '2023-01-18T10:10:00.000Z' │  '-'   │
│   11    │ 44.65 │ 44.65 │ 44.6  │ 44.6  │ 1674012300 │ 53400  │ 11347.692307692309 │ '4.71' │ '2023-01-18T10:25:00.000Z' │  'up'  │
│   12    │ 44.6  │ 44.65 │ 44.6  │ 44.65 │ 1674012600 │  5000  │ 11347.692307692309 │ '0.44' │ '2023-01-18T10:30:00.000Z' │ 'down' │
│   13    │ 44.6  │ 44.6  │ 44.2  │ 44.6  │ 1674012900 │ 111200 │ 11347.692307692309 │ '9.80' │ '2023-01-18T10:35:00.000Z' │  '-'   │
│   14    │ 44.65 │ 44.65 │ 44.6  │ 44.6  │ 1674013200 │  3100  │ 11347.692307692309 │ '0.27' │ '2023-01-18T10:40:00.000Z' │  'up'  │
│   15    │ 44.65 │ 44.65 │ 44.65 │ 44.65 │ 1674013500 │  2200  │ 11347.692307692309 │ '0.19' │ '2023-01-18T10:45:00.000Z' │  '-'   │
│   16    │ 44.5  │ 44.65 │ 44.5  │ 44.65 │ 1674013800 │  4900  │ 11347.692307692309 │ '0.43' │ '2023-01-18T10:50:00.000Z' │ 'down' │
│   17    │ 44.8  │ 44.8  │ 44.4  │ 44.5  │ 1674014100 │ 22200  │ 11347.692307692309 │ '1.96' │ '2023-01-18T10:55:00.000Z' │  'up'  │
│   18    │ 44.8  │ 44.8  │ 44.8  │ 44.8  │ 1674014700 │  3000  │ 11347.692307692309 │ '0.26' │ '2023-01-18T11:05:00.000Z' │  '-'   │
│   19    │ 44.6  │ 44.65 │ 44.6  │ 44.65 │ 1674015000 │  2100  │ 11347.692307692309 │ '0.19' │ '2023-01-18T11:10:00.000Z' │ 'down' │
│   20    │ 44.65 │ 44.65 │ 44.65 │ 44.65 │ 1674015300 │  200   │ 11347.692307692309 │ '0.02' │ '2023-01-18T11:15:00.000Z' │  '-'   │
│   21    │ 44.65 │ 44.65 │ 44.65 │ 44.65 │ 1674015600 │  4100  │ 11347.692307692309 │ '0.36' │ '2023-01-18T11:20:00.000Z' │  '-'   │
│   22    │ 44.8  │ 44.8  │ 44.65 │ 44.65 │ 1674015900 │  2100  │ 11347.692307692309 │ '0.19' │ '2023-01-18T11:25:00.000Z' │  'up'  │
│   23    │ 44.65 │ 44.65 │ 44.65 │ 44.65 │ 1674021600 │  3200  │ 11347.692307692309 │ '0.28' │ '2023-01-18T13:00:00.000Z' │  '-'   │
│   24    │ 44.4  │ 44.6  │ 44.4  │ 44.6  │ 1674022200 │  4200  │ 11347.692307692309 │ '0.37' │ '2023-01-18T13:10:00.000Z' │ 'down' │
│   25    │ 44.6  │ 44.65 │ 44.4  │ 44.4  │ 1674022500 │  2200  │ 11347.692307692309 │ '0.19' │ '2023-01-18T13:15:00.000Z' │  'up'  │
│   26    │ 44.65 │ 44.65 │ 44.65 │ 44.65 │ 1674022800 │  800   │ 11347.692307692309 │ '0.07' │ '2023-01-18T13:20:00.000Z' │  '-'   │
│   27    │ 44.8  │ 44.8  │ 44.65 │ 44.65 │ 1674023100 │  7900  │ 11347.692307692309 │ '0.70' │ '2023-01-18T13:25:00.000Z' │  'up'  │
│   28    │ 44.7  │ 44.75 │ 44.7  │ 44.75 │ 1674023400 │  5800  │ 11347.692307692309 │ '0.51' │ '2023-01-18T13:30:00.000Z' │ 'down' │
│   29    │ 44.8  │ 44.85 │ 44.7  │ 44.7  │ 1674023700 │  3000  │ 11347.692307692309 │ '0.26' │ '2023-01-18T13:35:00.000Z' │  'up'  │
│   30    │ 44.8  │ 44.8  │ 44.8  │ 44.8  │ 1674024000 │  2000  │ 11347.692307692309 │ '0.18' │ '2023-01-18T13:40:00.000Z' │  '-'   │
│   31    │ 44.85 │ 44.85 │ 44.8  │ 44.85 │ 1674024300 │  9000  │ 11347.692307692309 │ '0.79' │ '2023-01-18T13:45:00.000Z' │  '-'   │
│   32    │ 44.85 │ 44.9  │ 44.85 │ 44.85 │ 1674024600 │ 22900  │ 11347.692307692309 │ '2.02' │ '2023-01-18T13:50:00.000Z' │  '-'   │
│   33    │ 44.85 │ 44.85 │ 44.85 │ 44.85 │ 1674024900 │  200   │ 11347.692307692309 │ '0.02' │ '2023-01-18T13:55:00.000Z' │  '-'   │
│   34    │ 44.85 │ 44.85 │ 44.85 │ 44.85 │ 1674025200 │  1500  │ 11347.692307692309 │ '0.13' │ '2023-01-18T14:00:00.000Z' │  '-'   │
│   35    │ 44.9  │ 44.9  │ 44.6  │ 44.85 │ 1674025500 │ 25100  │ 11347.692307692309 │ '2.21' │ '2023-01-18T14:05:00.000Z' │  'up'  │
│   36    │  45   │  45   │ 44.6  │ 44.9  │ 1674025800 │ 44900  │ 11347.692307692309 │ '3.96' │ '2023-01-18T14:10:00.000Z' │  'up'  │
│   37    │  45   │  45   │ 44.7  │  45   │ 1674026100 │  2900  │ 11347.692307692309 │ '0.26' │ '2023-01-18T14:15:00.000Z' │  '-'   │
│   38    │ 44.95 │  45   │ 44.95 │  45   │ 1674026400 │  6400  │ 11347.692307692309 │ '0.56' │ '2023-01-18T14:20:00.000Z' │ 'down' │
│   39    │ 44.7  │ 44.7  │ 44.7  │ 44.7  │ 1674027900 │ 11300  │ 11347.692307692309 │ '1.00' │ '2023-01-18T14:45:00.000Z' │  '-'   │
│   40    │ 45.2  │ 45.2  │ 45.2  │ 45.2  │ 1674094500 │  3000  │ 11347.692307692309 │ '0.26' │ '2023-01-19T09:15:00.000Z' │  '-'   │
│   41    │ 45.2  │ 45.2  │ 44.8  │ 44.8  │ 1674094800 │  1100  │ 11347.692307692309 │ '0.10' │ '2023-01-19T09:20:00.000Z' │  'up'  │
│   42    │  45   │ 45.2  │  45   │  45   │ 1674095100 │  2800  │ 11347.692307692309 │ '0.25' │ '2023-01-19T09:25:00.000Z' │  '-'   │
│   43    │  45   │  45   │  45   │  45   │ 1674095400 │  3000  │ 11347.692307692309 │ '0.26' │ '2023-01-19T09:30:00.000Z' │  '-'   │
│   44    │ 44.8  │  45   │ 44.8  │  45   │ 1674095700 │  1200  │ 11347.692307692309 │ '0.11' │ '2023-01-19T09:35:00.000Z' │ 'down' │
│   45    │ 44.8  │ 44.8  │ 44.8  │ 44.8  │ 1674096000 │  1000  │ 11347.692307692309 │ '0.09' │ '2023-01-19T09:40:00.000Z' │  '-'   │
│   46    │ 44.8  │ 44.8  │ 44.8  │ 44.8  │ 1674096300 │  1100  │ 11347.692307692309 │ '0.10' │ '2023-01-19T09:45:00.000Z' │  '-'   │
│   47    │ 44.8  │ 44.8  │ 44.8  │ 44.8  │ 1674096600 │  1800  │ 11347.692307692309 │ '0.16' │ '2023-01-19T09:50:00.000Z' │  '-'   │
│   48    │ 44.9  │ 44.9  │ 44.9  │ 44.9  │ 1674097200 │  2000  │ 11347.692307692309 │ '0.18' │ '2023-01-19T10:00:00.000Z' │  '-'   │
│   49    │ 44.8  │ 44.8  │ 44.8  │ 44.8  │ 1674097500 │  1500  │ 11347.692307692309 │ '0.13' │ '2023-01-19T10:05:00.000Z' │  '-'   │
│   50    │ 44.85 │ 44.9  │ 44.85 │ 44.9  │ 1674098100 │  2000  │ 11347.692307692309 │ '0.18' │ '2023-01-19T10:15:00.000Z' │ 'down' │
│   51    │ 44.6  │ 44.9  │ 44.5  │ 44.9  │ 1674098400 │ 36600  │ 11347.692307692309 │ '3.23' │ '2023-01-19T10:20:00.000Z' │ 'down' │
│   52    │ 44.6  │ 44.6  │ 44.6  │ 44.6  │ 1674098700 │  5000  │ 11347.692307692309 │ '0.44' │ '2023-01-19T10:25:00.000Z' │  '-'   │
│   53    │ 44.6  │ 44.6  │ 44.6  │ 44.6  │ 1674099000 │  4600  │ 11347.692307692309 │ '0.41' │ '2023-01-19T10:30:00.000Z' │  '-'   │
│   54    │ 44.9  │ 44.9  │ 44.9  │ 44.9  │ 1674099300 │  100   │ 11347.692307692309 │ '0.01' │ '2023-01-19T10:35:00.000Z' │  '-'   │
│   55    │ 44.9  │ 44.9  │ 44.9  │ 44.9  │ 1674099600 │  100   │ 11347.692307692309 │ '0.01' │ '2023-01-19T10:40:00.000Z' │  '-'   │
│   56    │ 44.7  │ 44.7  │ 44.7  │ 44.7  │ 1674100800 │  100   │ 11347.692307692309 │ '0.01' │ '2023-01-19T11:00:00.000Z' │  '-'   │
│   57    │ 44.55 │ 44.65 │ 44.55 │ 44.65 │ 1674101100 │  4800  │ 11347.692307692309 │ '0.42' │ '2023-01-19T11:05:00.000Z' │ 'down' │
│   58    │ 44.55 │ 44.6  │ 44.55 │ 44.6  │ 1674101400 │  900   │ 11347.692307692309 │ '0.08' │ '2023-01-19T11:10:00.000Z' │ 'down' │
│   59    │ 44.7  │ 44.7  │ 44.7  │ 44.7  │ 1674101700 │  3100  │ 11347.692307692309 │ '0.27' │ '2023-01-19T11:15:00.000Z' │  '-'   │
│   60    │ 44.9  │ 44.9  │ 44.9  │ 44.9  │ 1674102000 │ 21900  │ 11347.692307692309 │ '1.93' │ '2023-01-19T11:20:00.000Z' │  '-'   │
│   61    │ 44.7  │ 44.8  │ 44.7  │ 44.8  │ 1674102300 │ 30300  │ 11347.692307692309 │ '2.67' │ '2023-01-19T11:25:00.000Z' │ 'down' │
│   62    │ 44.85 │ 44.85 │ 44.65 │ 44.65 │ 1674108000 │ 18600  │ 11347.692307692309 │ '1.64' │ '2023-01-19T13:00:00.000Z' │  'up'  │
