"c","h","l","o","t","v","av","r","date","updown"
17.15,17.2,17,17,1674008100,6000,17609.737827715355,"0.34","2023-01-18T09:15:00.000Z","up"
17,17.05,17,17.05,1674008400,1300,17609.737827715355,"0.07","2023-01-18T09:20:00.000Z","down"
17,17.05,17,17.05,1674008700,9200,17609.737827715355,"0.52","2023-01-18T09:25:00.000Z","down"
16.85,17,16.85,17,1674009000,11800,17609.737827715355,"0.67","2023-01-18T09:30:00.000Z","down"
17,17,16.85,16.85,1674009300,3600,17609.737827715355,"0.20","2023-01-18T09:35:00.000Z","up"
17,17,17,17,1674009600,1400,17609.737827715355,"0.08","2023-01-18T09:40:00.000Z","-"
16.95,16.95,16.95,16.95,1674009900,100,17609.737827715355,"0.01","2023-01-18T09:45:00.000Z","-"
16.9,16.95,16.9,16.95,1674010200,15300,17609.737827715355,"0.87","2023-01-18T09:50:00.000Z","down"
16.85,16.95,16.8,16.95,1674010800,51100,17609.737827715355,"2.90","2023-01-18T10:00:00.000Z","down"
16.85,16.9,16.8,16.8,1674011100,30500,17609.737827715355,"1.73","2023-01-18T10:05:00.000Z","up"
16.7,16.85,16.7,16.85,1674011400,36900,17609.737827715355,"2.10","2023-01-18T10:10:00.000Z","down"
16.8,16.8,16.7,16.7,1674011700,3000,17609.737827715355,"0.17","2023-01-18T10:15:00.000Z","up"
16.8,16.8,16.8,16.8,1674012000,5200,17609.737827715355,"0.30","2023-01-18T10:20:00.000Z","-"
16.75,16.75,16.75,16.75,1674012300,600,17609.737827715355,"0.03","2023-01-18T10:25:00.000Z","-"
16.75,16.75,16.75,16.75,1674012600,100,17609.737827715355,"0.01","2023-01-18T10:30:00.000Z","-"
16.85,16.85,16.8,16.8,1674012900,7300,17609.737827715355,"0.41","2023-01-18T10:35:00.000Z","up"
16.85,16.85,16.85,16.85,1674013500,300,17609.737827715355,"0.02","2023-01-18T10:45:00.000Z","-"
16.85,16.85,16.85,16.85,1674013800,1000,17609.737827715355,"0.06","2023-01-18T10:50:00.000Z","-"
16.95,16.95,16.95,16.95,1674014100,200,17609.737827715355,"0.01","2023-01-18T10:55:00.000Z","-"
16.9,16.95,16.85,16.95,1674014400,9400,17609.737827715355,"0.53","2023-01-18T11:00:00.000Z","down"
16.95,16.95,16.9,16.9,1674014700,3400,17609.737827715355,"0.19","2023-01-18T11:05:00.000Z","up"
16.9,16.9,16.9,16.9,1674015000,5100,17609.737827715355,"0.29","2023-01-18T11:10:00.000Z","-"
17,17,16.9,16.9,1674015300,19300,17609.737827715355,"1.10","2023-01-18T11:15:00.000Z","up"
17.05,17.05,17,17,1674015600,7500,17609.737827715355,"0.43","2023-01-18T11:20:00.000Z","up"
16.95,17.05,16.95,17.05,1674015900,13000,17609.737827715355,"0.74","2023-01-18T11:25:00.000Z","down"
16.9,16.95,16.9,16.95,1674021600,7400,17609.737827715355,"0.42","2023-01-18T13:00:00.000Z","down"
16.95,17,16.95,16.95,1674021900,13400,17609.737827715355,"0.76","2023-01-18T13:05:00.000Z","-"
16.95,16.95,16.95,16.95,1674022200,10600,17609.737827715355,"0.60","2023-01-18T13:10:00.000Z","-"
17,17,17,17,1674022500,6200,17609.737827715355,"0.35","2023-01-18T13:15:00.000Z","-"
17,17,17,17,1674022800,9500,17609.737827715355,"0.54","2023-01-18T13:20:00.000Z","-"
17,17.05,17,17,1674023100,3000,17609.737827715355,"0.17","2023-01-18T13:25:00.000Z","-"
17.05,17.05,17,17,1674023400,16200,17609.737827715355,"0.92","2023-01-18T13:30:00.000Z","up"
17.1,17.1,17.05,17.05,1674023700,26200,17609.737827715355,"1.49","2023-01-18T13:35:00.000Z","up"
17.3,17.3,17.1,17.1,1674024000,78100,17609.737827715355,"4.44","2023-01-18T13:40:00.000Z","up"
17.25,17.3,17.25,17.3,1674024300,25800,17609.737827715355,"1.47","2023-01-18T13:45:00.000Z","down"
17.3,17.35,17.3,17.3,1674024600,27600,17609.737827715355,"1.57","2023-01-18T13:50:00.000Z","-"
17.35,17.35,17.3,17.3,1674024900,26300,17609.737827715355,"1.49","2023-01-18T13:55:00.000Z","up"
17.55,17.55,17.35,17.35,1674025200,115300,17609.737827715355,"6.55","2023-01-18T14:00:00.000Z","up"
