"c","h","l","o","t","v","av","r","date","updown"
52,52,52,52,1674008100,18400,39475.08896797153,"0.47","2023-01-18T09:15:00.000Z","-"
51.9,51.9,51.5,51.8,1674008400,12900,39475.08896797153,"0.33","2023-01-18T09:20:00.000Z","up"
51,52,51,51.9,1674008700,38500,39475.08896797153,"0.98","2023-01-18T09:25:00.000Z","down"
51.2,51.9,50.9,50.9,1674009000,23200,39475.08896797153,"0.59","2023-01-18T09:30:00.000Z","up"
51.8,51.8,51.1,51.3,1674009300,16200,39475.08896797153,"0.41","2023-01-18T09:35:00.000Z","up"
52,52,51.7,51.7,1674009600,26800,39475.08896797153,"0.68","2023-01-18T09:40:00.000Z","up"
52,52,51.9,52,1674009900,15800,39475.08896797153,"0.40","2023-01-18T09:45:00.000Z","-"
52,52,51.5,51.5,1674010200,3900,39475.08896797153,"0.10","2023-01-18T09:50:00.000Z","up"
51.9,52,51.8,51.9,1674010500,9800,39475.08896797153,"0.25","2023-01-18T09:55:00.000Z","-"
51.9,52,51.9,52,1674010800,7100,39475.08896797153,"0.18","2023-01-18T10:00:00.000Z","down"
52,52,51.9,51.9,1674011100,10700,39475.08896797153,"0.27","2023-01-18T10:05:00.000Z","up"
51.7,52.1,51.7,52,1674011400,26400,39475.08896797153,"0.67","2023-01-18T10:10:00.000Z","down"
51.3,52.5,51.3,51.8,1674011700,85800,39475.08896797153,"2.17","2023-01-18T10:15:00.000Z","down"
52.2,52.4,51.3,51.4,1674012000,20600,39475.08896797153,"0.52","2023-01-18T10:20:00.000Z","up"
52.2,52.2,52,52,1674012300,7600,39475.08896797153,"0.19","2023-01-18T10:25:00.000Z","up"
52.2,52.2,52.1,52.1,1674012600,23900,39475.08896797153,"0.61","2023-01-18T10:30:00.000Z","up"
52.6,52.6,52.1,52.2,1674012900,65000,39475.08896797153,"1.65","2023-01-18T10:35:00.000Z","up"
52.7,52.7,52,52.6,1674013200,36600,39475.08896797153,"0.93","2023-01-18T10:40:00.000Z","up"
52.6,52.6,52.1,52.5,1674013500,12100,39475.08896797153,"0.31","2023-01-18T10:45:00.000Z","up"
52.7,52.8,52.1,52.6,1674013800,43100,39475.08896797153,"1.09","2023-01-18T10:50:00.000Z","up"
52.2,52.7,52.1,52.7,1674014100,400,39475.08896797153,"0.01","2023-01-18T10:55:00.000Z","down"
52.5,52.6,52.2,52.2,1674014400,12100,39475.08896797153,"0.31","2023-01-18T11:00:00.000Z","up"
52.4,52.6,52.4,52.5,1674014700,17300,39475.08896797153,"0.44","2023-01-18T11:05:00.000Z","down"
52.5,52.5,52.4,52.4,1674015000,11600,39475.08896797153,"0.29","2023-01-18T11:10:00.000Z","up"
52.5,52.5,52.4,52.5,1674015300,15100,39475.08896797153,"0.38","2023-01-18T11:15:00.000Z","-"
52.2,52.7,52.2,52.5,1674015600,12900,39475.08896797153,"0.33","2023-01-18T11:20:00.000Z","down"
52.5,52.5,52.2,52.2,1674015900,6800,39475.08896797153,"0.17","2023-01-18T11:25:00.000Z","up"
52.9,52.9,52.5,52.5,1674021600,45200,39475.08896797153,"1.15","2023-01-18T13:00:00.000Z","up"
52.8,52.8,52.6,52.6,1674021900,5000,39475.08896797153,"0.13","2023-01-18T13:05:00.000Z","up"
52.3,52.3,52.1,52.3,1674022200,13400,39475.08896797153,"0.34","2023-01-18T13:10:00.000Z","-"
52.1,52.4,52.1,52.3,1674022500,4600,39475.08896797153,"0.12","2023-01-18T13:15:00.000Z","down"
52.3,52.4,52.1,52.2,1674022800,19200,39475.08896797153,"0.49","2023-01-18T13:20:00.000Z","up"
52.7,52.8,52.3,52.3,1674023100,33500,39475.08896797153,"0.85","2023-01-18T13:25:00.000Z","up"
52.6,52.8,52.3,52.6,1674023400,29900,39475.08896797153,"0.76","2023-01-18T13:30:00.000Z","-"
52.4,52.5,52.3,52.4,1674023700,8300,39475.08896797153,"0.21","2023-01-18T13:35:00.000Z","-"
52.4,52.4,52.4,52.4,1674024000,1600,39475.08896797153,"0.04","2023-01-18T13:40:00.000Z","-"
52.7,52.7,52.4,52.4,1674024300,40200,39475.08896797153,"1.02","2023-01-18T13:45:00.000Z","up"
52.8,52.8,52.7,52.7,1674024600,30800,39475.08896797153,"0.78","2023-01-18T13:50:00.000Z","up"
52.5,52.6,52.5,52.6,1674024900,64100,39475.08896797153,"1.62","2023-01-18T13:55:00.000Z","down"
