"c","h","l","o","t","v","av","r","date","updown"
11.8,11.8,10.8,10.8,1674007200,200,409.375,"0.49","2023-01-18T09:00:00.000Z","up"
10.8,11.3,10.8,11.3,1674007500,600,409.375,"1.47","2023-01-18T09:05:00.000Z","down"
11.5,11.5,11.5,11.5,1674013200,100,409.375,"0.24","2023-01-18T10:40:00.000Z","-"
11.5,11.5,11.5,11.5,1674021600,1100,409.375,"2.69","2023-01-18T13:00:00.000Z","-"
11.5,11.5,11.5,11.5,1674021900,2900,409.375,"7.08","2023-01-18T13:05:00.000Z","-"
11.6,11.6,11.6,11.6,1674022200,100,409.375,"0.24","2023-01-18T13:10:00.000Z","-"
11.5,11.5,11.5,11.5,1674022500,100,409.375,"0.24","2023-01-18T13:15:00.000Z","-"
11.5,11.5,11.5,11.5,1674111600,200,409.375,"0.49","2023-01-19T14:00:00.000Z","-"
11.7,11.7,11.7,11.7,1674785400,100,409.375,"0.24","2023-01-27T09:10:00.000Z","-"
11.8,11.8,11.8,11.8,1674786000,100,409.375,"0.24","2023-01-27T09:20:00.000Z","-"
12,12,12,12,1674788100,100,409.375,"0.24","2023-01-27T09:55:00.000Z","-"
12.1,12.1,12.1,12.1,1674792900,100,409.375,"0.24","2023-01-27T11:15:00.000Z","-"
12.1,12.1,12.1,12.1,1674793500,100,409.375,"0.24","2023-01-27T11:25:00.000Z","-"
11.2,11.2,11.2,11.2,1674800400,100,409.375,"0.24","2023-01-27T13:20:00.000Z","-"
12,12,12,12,1674803400,100,409.375,"0.24","2023-01-27T14:10:00.000Z","-"
12.4,12.4,11,11,1675044000,200,409.375,"0.49","2023-01-30T09:00:00.000Z","up"
12.3,12.3,12.3,12.3,1675047600,100,409.375,"0.24","2023-01-30T10:00:00.000Z","-"
12.3,12.3,12.3,12.3,1675049700,100,409.375,"0.24","2023-01-30T10:35:00.000Z","-"
13,13,11.3,11.3,1675130400,200,409.375,"0.49","2023-01-31T09:00:00.000Z","up"
12,12,12,12,1675132800,200,409.375,"0.49","2023-01-31T09:40:00.000Z","-"
12.3,12.3,12.3,12.3,1675136100,100,409.375,"0.24","2023-01-31T10:35:00.000Z","-"
12,12,12,12,1675138500,500,409.375,"1.22","2023-01-31T11:15:00.000Z","-"
12.3,12.3,12.3,12.3,1675138800,100,409.375,"0.24","2023-01-31T11:20:00.000Z","-"
12.3,12.3,12.3,12.3,1675216800,100,409.375,"0.24","2023-02-01T09:00:00.000Z","-"
12,12.2,12,12.2,1675220700,700,409.375,"1.71","2023-02-01T10:05:00.000Z","down"
11.7,11.7,11.7,11.7,1675221900,100,409.375,"0.24","2023-02-01T10:25:00.000Z","-"
12.2,12.2,12.2,12.2,1675222800,100,409.375,"0.24","2023-02-01T10:40:00.000Z","-"
11.7,11.7,11.7,11.7,1675223100,100,409.375,"0.24","2023-02-01T10:45:00.000Z","-"
11.6,11.6,11.6,11.6,1675224600,300,409.375,"0.73","2023-02-01T11:10:00.000Z","-"
11.6,11.6,11.6,11.6,1675232100,4000,409.375,"9.77","2023-02-01T13:15:00.000Z","-"
12,12,12,12,1675233600,100,409.375,"0.24","2023-02-01T13:40:00.000Z","-"
12.1,12.1,12.1,12.1,1675235400,100,409.375,"0.24","2023-02-01T14:10:00.000Z","-"
