"c","h","l","o","t","v","av","r","date","updown"
8.3,8.3,8.3,8.3,1674007200,2000,10980.841121495327,"0.18","2023-01-18T09:00:00.000Z","-"
8.3,8.3,8.3,8.3,1674007500,4700,10980.841121495327,"0.43","2023-01-18T09:05:00.000Z","-"
8.3,8.3,8.3,8.3,1674007800,3900,10980.841121495327,"0.36","2023-01-18T09:10:00.000Z","-"
8.4,8.4,8.4,8.4,1674008400,7100,10980.841121495327,"0.65","2023-01-18T09:20:00.000Z","-"
8.2,8.4,8.2,8.4,1674008700,7100,10980.841121495327,"0.65","2023-01-18T09:25:00.000Z","down"
8.3,8.3,8.3,8.3,1674009000,300,10980.841121495327,"0.03","2023-01-18T09:30:00.000Z","-"
8.3,8.3,8.3,8.3,1674009300,8000,10980.841121495327,"0.73","2023-01-18T09:35:00.000Z","-"
8.3,8.3,8.3,8.3,1674009600,5000,10980.841121495327,"0.46","2023-01-18T09:40:00.000Z","-"
8.2,8.2,8.2,8.2,1674010200,900,10980.841121495327,"0.08","2023-01-18T09:50:00.000Z","-"
8.2,8.2,8.2,8.2,1674010500,1000,10980.841121495327,"0.09","2023-01-18T09:55:00.000Z","-"
8.2,8.2,8.2,8.2,1674010800,13800,10980.841121495327,"1.26","2023-01-18T10:00:00.000Z","-"
8.2,8.2,8.2,8.2,1674011100,10600,10980.841121495327,"0.97","2023-01-18T10:05:00.000Z","-"
8.2,8.2,8.1,8.2,1674011400,4300,10980.841121495327,"0.39","2023-01-18T10:10:00.000Z","-"
8.2,8.2,8.1,8.1,1674011700,2500,10980.841121495327,"0.23","2023-01-18T10:15:00.000Z","up"
8.2,8.2,8.2,8.2,1674012900,9900,10980.841121495327,"0.90","2023-01-18T10:35:00.000Z","-"
8.2,8.2,8.2,8.2,1674013200,6600,10980.841121495327,"0.60","2023-01-18T10:40:00.000Z","-"
8.2,8.2,8.2,8.2,1674013500,400,10980.841121495327,"0.04","2023-01-18T10:45:00.000Z","-"
8.2,8.2,8.2,8.2,1674013800,500,10980.841121495327,"0.05","2023-01-18T10:50:00.000Z","-"
8.2,8.2,8.2,8.2,1674014100,100,10980.841121495327,"0.01","2023-01-18T10:55:00.000Z","-"
8.2,8.2,8.2,8.2,1674014400,25200,10980.841121495327,"2.29","2023-01-18T11:00:00.000Z","-"
8.3,8.3,8.3,8.3,1674015300,100,10980.841121495327,"0.01","2023-01-18T11:15:00.000Z","-"
8.3,8.3,8.3,8.3,1674015600,2000,10980.841121495327,"0.18","2023-01-18T11:20:00.000Z","-"
8.2,8.3,8.2,8.3,1674015900,36900,10980.841121495327,"3.36","2023-01-18T11:25:00.000Z","down"
8.1,8.2,8.1,8.2,1674021600,19600,10980.841121495327,"1.78","2023-01-18T13:00:00.000Z","down"
8.2,8.2,8.2,8.2,1674022200,4300,10980.841121495327,"0.39","2023-01-18T13:10:00.000Z","-"
8.2,8.2,8.2,8.2,1674022500,3000,10980.841121495327,"0.27","2023-01-18T13:15:00.000Z","-"
8.2,8.2,8.2,8.2,1674022800,17100,10980.841121495327,"1.56","2023-01-18T13:20:00.000Z","-"
8.2,8.2,8.2,8.2,1674023100,16400,10980.841121495327,"1.49","2023-01-18T13:25:00.000Z","-"
8.2,8.2,8.2,8.2,1674023400,53500,10980.841121495327,"4.87","2023-01-18T13:30:00.000Z","-"
8.4,8.4,8.3,8.3,1674024300,7100,10980.841121495327,"0.65","2023-01-18T13:45:00.000Z","up"
8.4,8.4,8.4,8.4,1674024900,3000,10980.841121495327,"0.27","2023-01-18T13:55:00.000Z","-"
8.4,8.4,8.3,8.3,1674025200,9500,10980.841121495327,"0.87","2023-01-18T14:00:00.000Z","up"
8.4,8.4,8.4,8.4,1674025500,100,10980.841121495327,"0.01","2023-01-18T14:05:00.000Z","-"
8.3,8.4,8.3,8.4,1674025800,13300,10980.841121495327,"1.21","2023-01-18T14:10:00.000Z","down"
8.3,8.3,8.3,8.3,1674026100,6600,10980.841121495327,"0.60","2023-01-18T14:15:00.000Z","-"
8.3,8.3,8.3,8.3,1674026400,2000,10980.841121495327,"0.18","2023-01-18T14:20:00.000Z","-"
8.3,8.3,8.3,8.3,1674026700,13000,10980.841121495327,"1.18","2023-01-18T14:25:00.000Z","-"
8.2,8.2,8.2,8.2,1674027900,13900,10980.841121495327,"1.27","2023-01-18T14:45:00.000Z","-"
8.3,8.3,8.3,8.3,1674094500,100,10980.841121495327,"0.01","2023-01-19T09:15:00.000Z","-"
8.3,8.3,8.3,8.3,1674094800,1000,10980.841121495327,"0.09","2023-01-19T09:20:00.000Z","-"
8.4,8.4,8.4,8.4,1674096000,100,10980.841121495327,"0.01","2023-01-19T09:40:00.000Z","-"
8.4,8.4,8.4,8.4,1674096600,1000,10980.841121495327,"0.09","2023-01-19T09:50:00.000Z","-"
8.3,8.3,8.3,8.3,1674096900,9200,10980.841121495327,"0.84","2023-01-19T09:55:00.000Z","-"
8.3,8.3,8.3,8.3,1674097500,1100,10980.841121495327,"0.10","2023-01-19T10:05:00.000Z","-"
8.3,8.3,8.3,8.3,1674098100,10000,10980.841121495327,"0.91","2023-01-19T10:15:00.000Z","-"
8.3,8.3,8.3,8.3,1674099300,2300,10980.841121495327,"0.21","2023-01-19T10:35:00.000Z","-"
8.3,8.3,8.3,8.3,1674100800,3000,10980.841121495327,"0.27","2023-01-19T11:00:00.000Z","-"
8.3,8.3,8.3,8.3,1674101100,4100,10980.841121495327,"0.37","2023-01-19T11:05:00.000Z","-"
8.3,8.3,8.3,8.3,1674102000,2400,10980.841121495327,"0.22","2023-01-19T11:20:00.000Z","-"
8.3,8.3,8.3,8.3,1674102300,100,10980.841121495327,"0.01","2023-01-19T11:25:00.000Z","-"
8.3,8.4,8.3,8.3,1674108000,7300,10980.841121495327,"0.66","2023-01-19T13:00:00.000Z","-"
8.3,8.4,8.3,8.4,1674108600,700,10980.841121495327,"0.06","2023-01-19T13:10:00.000Z","down"
8.4,8.4,8.4,8.4,1674109200,8900,10980.841121495327,"0.81","2023-01-19T13:20:00.000Z","-"
8.4,8.4,8.4,8.4,1674109500,700,10980.841121495327,"0.06","2023-01-19T13:25:00.000Z","-"
8.5,8.5,8.4,8.4,1674109800,900,10980.841121495327,"0.08","2023-01-19T13:30:00.000Z","up"
8.5,8.5,8.5,8.5,1674110100,6400,10980.841121495327,"0.58","2023-01-19T13:35:00.000Z","-"
8.5,8.5,8.5,8.5,1674110400,1100,10980.841121495327,"0.10","2023-01-19T13:40:00.000Z","-"
8.4,8.4,8.4,8.4,1674110700,10700,10980.841121495327,"0.97","2023-01-19T13:45:00.000Z","-"
8.4,8.4,8.4,8.4,1674111000,1400,10980.841121495327,"0.13","2023-01-19T13:50:00.000Z","-"
8.4,8.4,8.4,8.4,1674111900,1600,10980.841121495327,"0.15","2023-01-19T14:05:00.000Z","-"
8.4,8.4,8.4,8.4,1674112800,2600,10980.841121495327,"0.24","2023-01-19T14:20:00.000Z","-"
8.3,8.4,8.3,8.4,1674113100,2400,10980.841121495327,"0.22","2023-01-19T14:25:00.000Z","down"
8.3,8.3,8.3,8.3,1674114300,4100,10980.841121495327,"0.37","2023-01-19T14:45:00.000Z","-"
8.7,9.1,8.6,8.6,1674784800,5500,10980.841121495327,"0.50","2023-01-27T09:00:00.000Z","up"
8.6,8.6,8.6,8.6,1674785100,1000,10980.841121495327,"0.09","2023-01-27T09:05:00.000Z","-"
8.5,8.6,8.5,8.6,1674785700,1100,10980.841121495327,"0.10","2023-01-27T09:15:00.000Z","down"
8.4,8.4,8.4,8.4,1674786300,800,10980.841121495327,"0.07","2023-01-27T09:25:00.000Z","-"
8.4,8.4,8.4,8.4,1674787200,1000,10980.841121495327,"0.09","2023-01-27T09:40:00.000Z","-"
8.4,8.4,8.4,8.4,1674787500,11200,10980.841121495327,"1.02","2023-01-27T09:45:00.000Z","-"
8.4,8.4,8.4,8.4,1674787800,9000,10980.841121495327,"0.82","2023-01-27T09:50:00.000Z","-"
8.4,8.4,8.4,8.4,1674789000,12500,10980.841121495327,"1.14","2023-01-27T10:10:00.000Z","-"
8.4,8.4,8.4,8.4,1674789300,200,10980.841121495327,"0.02","2023-01-27T10:15:00.000Z","-"
8.5,8.5,8.5,8.5,1674789600,1700,10980.841121495327,"0.15","2023-01-27T10:20:00.000Z","-"
8.5,8.5,8.5,8.5,1674789900,300,10980.841121495327,"0.03","2023-01-27T10:25:00.000Z","-"
8.5,8.5,8.5,8.5,1674790200,2400,10980.841121495327,"0.22","2023-01-27T10:30:00.000Z","-"
8.5,8.5,8.5,8.5,1674790500,900,10980.841121495327,"0.08","2023-01-27T10:35:00.000Z","-"
8.5,8.5,8.5,8.5,1674790800,4400,10980.841121495327,"0.40","2023-01-27T10:40:00.000Z","-"
8.5,8.5,8.5,8.5,1674791100,2000,10980.841121495327,"0.18","2023-01-27T10:45:00.000Z","-"
8.6,8.6,8.6,8.6,1674791400,12400,10980.841121495327,"1.13","2023-01-27T10:50:00.000Z","-"
8.6,8.6,8.5,8.6,1674791700,12600,10980.841121495327,"1.15","2023-01-27T10:55:00.000Z","-"
8.5,8.5,8.5,8.5,1674792000,6700,10980.841121495327,"0.61","2023-01-27T11:00:00.000Z","-"
8.5,8.5,8.5,8.5,1674792300,1800,10980.841121495327,"0.16","2023-01-27T11:05:00.000Z","-"
8.5,8.5,8.5,8.5,1674792600,5600,10980.841121495327,"0.51","2023-01-27T11:10:00.000Z","-"
8.6,8.6,8.5,8.5,1674792900,2400,10980.841121495327,"0.22","2023-01-27T11:15:00.000Z","up"
8.6,8.6,8.6,8.6,1674793200,2000,10980.841121495327,"0.18","2023-01-27T11:20:00.000Z","-"
8.6,8.6,8.6,8.6,1674793500,1000,10980.841121495327,"0.09","2023-01-27T11:25:00.000Z","-"
8.6,8.6,8.5,8.5,1674799200,700,10980.841121495327,"0.06","2023-01-27T13:00:00.000Z","up"
8.6,8.6,8.6,8.6,1674799500,6000,10980.841121495327,"0.55","2023-01-27T13:05:00.000Z","-"
8.5,8.6,8.5,8.6,1674799800,18600,10980.841121495327,"1.69","2023-01-27T13:10:00.000Z","down"
8.5,8.5,8.5,8.5,1674800100,200,10980.841121495327,"0.02","2023-01-27T13:15:00.000Z","-"
8.5,8.5,8.5,8.5,1674800400,4500,10980.841121495327,"0.41","2023-01-27T13:20:00.000Z","-"
8.5,8.5,8.5,8.5,1674801300,100,10980.841121495327,"0.01","2023-01-27T13:35:00.000Z","-"
8.6,8.6,8.5,8.5,1674801900,11100,10980.841121495327,"1.01","2023-01-27T13:45:00.000Z","up"
8.6,8.6,8.5,8.5,1674802200,1300,10980.841121495327,"0.12","2023-01-27T13:50:00.000Z","up"
8.5,8.5,8.5,8.5,1674802800,6700,10980.841121495327,"0.61","2023-01-27T14:00:00.000Z","-"
8.5,8.5,8.5,8.5,1674803400,1100,10980.841121495327,"0.10","2023-01-27T14:10:00.000Z","-"
8.5,8.6,8.5,8.5,1674804000,5000,10980.841121495327,"0.46","2023-01-27T14:20:00.000Z","-"
8.6,8.6,8.5,8.5,1674804300,11200,10980.841121495327,"1.02","2023-01-27T14:25:00.000Z","up"
8.5,8.5,8.5,8.5,1674805500,15600,10980.841121495327,"1.42","2023-01-27T14:45:00.000Z","-"
8.6,8.7,8.5,8.5,1675044000,17600,10980.841121495327,"1.60","2023-01-30T09:00:00.000Z","up"
8.7,8.7,8.6,8.6,1675044300,37600,10980.841121495327,"3.42","2023-01-30T09:05:00.000Z","up"
9,9,8.7,8.7,1675044600,25000,10980.841121495327,"2.28","2023-01-30T09:10:00.000Z","up"
9.1,9.2,9,9,1675044900,37000,10980.841121495327,"3.37","2023-01-30T09:15:00.000Z","up"
9,9,9,9,1675045200,14000,10980.841121495327,"1.27","2023-01-30T09:20:00.000Z","-"
9,9,9,9,1675045500,14600,10980.841121495327,"1.33","2023-01-30T09:25:00.000Z","-"
9.1,9.1,9,9,1675045800,59000,10980.841121495327,"5.37","2023-01-30T09:30:00.000Z","up"
