"c","h","l","o","t","v","av","r","date","updown"
14.8,14.8,14.8,14.8,1674008100,2400,2455.5555555555557,"0.98","2023-01-18T09:15:00.000Z","-"
15,15,15,15,1674008400,500,2455.5555555555557,"0.20","2023-01-18T09:20:00.000Z","-"
15,15,15,15,1674010200,500,2455.5555555555557,"0.20","2023-01-18T09:50:00.000Z","-"
15.1,15.1,15,15,1674010500,600,2455.5555555555557,"0.24","2023-01-18T09:55:00.000Z","up"
15,15,15,15,1674010800,200,2455.5555555555557,"0.08","2023-01-18T10:00:00.000Z","-"
14.7,14.7,14.7,14.7,1674013500,1800,2455.5555555555557,"0.73","2023-01-18T10:45:00.000Z","-"
14.7,14.7,14.7,14.7,1674015300,3500,2455.5555555555557,"1.43","2023-01-18T11:15:00.000Z","-"
14.7,14.75,14.7,14.75,1674022200,8600,2455.5555555555557,"3.50","2023-01-18T13:10:00.000Z","down"
14.7,14.7,14.7,14.7,1674023100,4500,2455.5555555555557,"1.83","2023-01-18T13:25:00.000Z","-"
14.7,14.7,14.65,14.65,1674023400,3000,2455.5555555555557,"1.22","2023-01-18T13:30:00.000Z","up"
14.7,14.7,14.7,14.7,1674023700,1800,2455.5555555555557,"0.73","2023-01-18T13:35:00.000Z","-"
14.65,14.7,14.65,14.7,1674024300,6200,2455.5555555555557,"2.52","2023-01-18T13:45:00.000Z","down"
14.7,14.7,14.7,14.7,1674024600,400,2455.5555555555557,"0.16","2023-01-18T13:50:00.000Z","-"
14.75,14.75,14.75,14.75,1674025500,1200,2455.5555555555557,"0.49","2023-01-18T14:05:00.000Z","-"
14.65,14.75,14.65,14.75,1674026100,5000,2455.5555555555557,"2.04","2023-01-18T14:15:00.000Z","down"
14.9,14.9,14.65,14.7,1674026400,3100,2455.5555555555557,"1.26","2023-01-18T14:20:00.000Z","up"
14.95,14.95,14.95,14.95,1674026700,100,2455.5555555555557,"0.04","2023-01-18T14:25:00.000Z","-"
14.95,14.95,14.95,14.95,1674027900,2000,2455.5555555555557,"0.81","2023-01-18T14:45:00.000Z","-"
14.7,14.7,14.7,14.7,1674094500,400,2455.5555555555557,"0.16","2023-01-19T09:15:00.000Z","-"
14.8,14.8,14.8,14.8,1674097200,3000,2455.5555555555557,"1.22","2023-01-19T10:00:00.000Z","-"
14.8,14.8,14.8,14.8,1674098400,3000,2455.5555555555557,"1.22","2023-01-19T10:20:00.000Z","-"
15,15,15,15,1674099900,1000,2455.5555555555557,"0.41","2023-01-19T10:45:00.000Z","-"
15,15,15,15,1674101100,100,2455.5555555555557,"0.04","2023-01-19T11:05:00.000Z","-"
15,15,15,15,1674101700,300,2455.5555555555557,"0.12","2023-01-19T11:15:00.000Z","-"
14.9,14.95,14.9,14.95,1674108000,1000,2455.5555555555557,"0.41","2023-01-19T13:00:00.000Z","down"
14.9,14.9,14.9,14.9,1674108300,600,2455.5555555555557,"0.24","2023-01-19T13:05:00.000Z","-"
14.95,14.95,14.9,14.9,1674109200,600,2455.5555555555557,"0.24","2023-01-19T13:20:00.000Z","up"
14.8,14.9,14.8,14.9,1674112200,1500,2455.5555555555557,"0.61","2023-01-19T14:10:00.000Z","down"
14.75,14.95,14.75,14.8,1674112500,2000,2455.5555555555557,"0.81","2023-01-19T14:15:00.000Z","down"
14.75,14.75,14.75,14.75,1674113100,300,2455.5555555555557,"0.12","2023-01-19T14:25:00.000Z","-"
14.95,14.95,14.95,14.95,1674114300,700,2455.5555555555557,"0.29","2023-01-19T14:45:00.000Z","-"
15.05,15.05,15.05,15.05,1674785700,200,2455.5555555555557,"0.08","2023-01-27T09:15:00.000Z","-"
15.2,15.2,15.2,15.2,1674786300,100,2455.5555555555557,"0.04","2023-01-27T09:25:00.000Z","-"
15.1,15.1,15.1,15.1,1674787800,300,2455.5555555555557,"0.12","2023-01-27T09:50:00.000Z","-"
15.1,15.15,15.1,15.15,1674790200,10600,2455.5555555555557,"4.32","2023-01-27T10:30:00.000Z","down"
15.2,15.2,15.2,15.2,1674791700,300,2455.5555555555557,"0.12","2023-01-27T10:55:00.000Z","-"
15.2,15.2,15.2,15.2,1674792900,500,2455.5555555555557,"0.20","2023-01-27T11:15:00.000Z","-"
15.15,15.15,15.15,15.15,1674799200,3100,2455.5555555555557,"1.26","2023-01-27T13:00:00.000Z","-"
15.1,15.1,15.1,15.1,1674799500,100,2455.5555555555557,"0.04","2023-01-27T13:05:00.000Z","-"
15.1,15.1,15.1,15.1,1674801000,1000,2455.5555555555557,"0.41","2023-01-27T13:30:00.000Z","-"
15.4,15.4,15.4,15.4,1674801300,100,2455.5555555555557,"0.04","2023-01-27T13:35:00.000Z","-"
15.2,15.2,15.2,15.2,1674805500,300,2455.5555555555557,"0.12","2023-01-27T14:45:00.000Z","-"
15.25,15.45,15.25,15.3,1675044900,2500,2455.5555555555557,"1.02","2023-01-30T09:15:00.000Z","down"
15.45,15.45,15.45,15.45,1675045200,1000,2455.5555555555557,"0.41","2023-01-30T09:20:00.000Z","-"
15.6,15.6,15.5,15.5,1675045500,3000,2455.5555555555557,"1.22","2023-01-30T09:25:00.000Z","up"
15.8,15.8,15.7,15.7,1675045800,7000,2455.5555555555557,"2.85","2023-01-30T09:30:00.000Z","up"
15.95,15.95,15.8,15.8,1675046400,2500,2455.5555555555557,"1.02","2023-01-30T09:40:00.000Z","up"
15.9,15.9,15.9,15.9,1675046700,1000,2455.5555555555557,"0.41","2023-01-30T09:45:00.000Z","-"
15.9,15.9,15.9,15.9,1675047000,500,2455.5555555555557,"0.20","2023-01-30T09:50:00.000Z","-"
16,16,15.9,15.9,1675047300,7000,2455.5555555555557,"2.85","2023-01-30T09:55:00.000Z","up"
