"c","h","l","o","t","v","av","r","date","updown"
23.65,23.65,23.65,23.65,1674021600,300,6565.740740740741,"0.05","2023-01-18T13:00:00.000Z","-"
23.35,23.35,23.3,23.3,1674021900,1500,6565.740740740741,"0.23","2023-01-18T13:05:00.000Z","up"
23.4,23.4,23.4,23.4,1674022200,12600,6565.740740740741,"1.92","2023-01-18T13:10:00.000Z","-"
23.1,23.6,23.1,23.6,1674022500,6100,6565.740740740741,"0.93","2023-01-18T13:15:00.000Z","down"
23.2,23.2,23.2,23.2,1674023100,1000,6565.740740740741,"0.15","2023-01-18T13:25:00.000Z","-"
23.5,23.5,23.45,23.45,1674023700,7900,6565.740740740741,"1.20","2023-01-18T13:35:00.000Z","up"
23.5,23.5,23.5,23.5,1674024000,1100,6565.740740740741,"0.17","2023-01-18T13:40:00.000Z","-"
23.6,23.6,23.6,23.6,1674024300,100,6565.740740740741,"0.02","2023-01-18T13:45:00.000Z","-"
23.65,23.65,23.6,23.6,1674024600,2100,6565.740740740741,"0.32","2023-01-18T13:50:00.000Z","up"
23.6,23.6,23.6,23.6,1674024900,500,6565.740740740741,"0.08","2023-01-18T13:55:00.000Z","-"
23.6,23.6,23.6,23.6,1674025200,2800,6565.740740740741,"0.43","2023-01-18T14:00:00.000Z","-"
23.6,23.6,23.6,23.6,1674025500,3400,6565.740740740741,"0.52","2023-01-18T14:05:00.000Z","-"
23.5,23.5,23.5,23.5,1674025800,3700,6565.740740740741,"0.56","2023-01-18T14:10:00.000Z","-"
23.5,23.5,23.5,23.5,1674026100,2100,6565.740740740741,"0.32","2023-01-18T14:15:00.000Z","-"
23.5,23.5,23.4,23.5,1674026400,3800,6565.740740740741,"0.58","2023-01-18T14:20:00.000Z","-"
23.35,23.4,23.35,23.4,1674026700,4400,6565.740740740741,"0.67","2023-01-18T14:25:00.000Z","down"
23.5,23.5,23.5,23.5,1674027900,800,6565.740740740741,"0.12","2023-01-18T14:45:00.000Z","-"
23.5,24.15,23.45,24.15,1674108000,1000,6565.740740740741,"0.15","2023-01-19T13:00:00.000Z","down"
23.2,23.4,23.2,23.4,1674108300,2400,6565.740740740741,"0.37","2023-01-19T13:05:00.000Z","down"
23.5,23.5,23.5,23.5,1674108600,100,6565.740740740741,"0.02","2023-01-19T13:10:00.000Z","-"
23.55,23.55,23.5,23.5,1674108900,1400,6565.740740740741,"0.21","2023-01-19T13:15:00.000Z","up"
23.5,23.6,23.3,23.6,1674109200,5900,6565.740740740741,"0.90","2023-01-19T13:20:00.000Z","down"
23.55,23.6,23.55,23.6,1674109500,3400,6565.740740740741,"0.52","2023-01-19T13:25:00.000Z","down"
23.6,23.6,23.55,23.55,1674109800,700,6565.740740740741,"0.11","2023-01-19T13:30:00.000Z","up"
23.65,23.7,23.6,23.6,1674110100,12700,6565.740740740741,"1.93","2023-01-19T13:35:00.000Z","up"
23.65,23.65,23.65,23.65,1674110400,500,6565.740740740741,"0.08","2023-01-19T13:40:00.000Z","-"
23.65,23.65,23.65,23.65,1674110700,1000,6565.740740740741,"0.15","2023-01-19T13:45:00.000Z","-"
23.75,23.75,23.7,23.7,1674111000,1200,6565.740740740741,"0.18","2023-01-19T13:50:00.000Z","up"
23.6,23.75,23.6,23.75,1674111300,12100,6565.740740740741,"1.84","2023-01-19T13:55:00.000Z","down"
