┌─────────┬───────┬───────┬───────┬───────┬────────────┬───────┬────────────────────┬─────────┬────────────────────────────┬────────┐
│ (index) │   c   │   h   │   l   │   o   │     t      │   v   │         av         │    r    │            date            │ updown │
├─────────┼───────┼───────┼───────┼───────┼────────────┼───────┼────────────────────┼─────────┼────────────────────────────┼────────┤
│    0    │ 30.5  │ 30.5  │ 30.5  │ 30.5  │ 1674008100 │  200  │ 3121.6374269005846 │ '0.06'  │ '2023-01-18T09:15:00.000Z' │  '-'   │
│    1    │ 30.2  │ 30.2  │ 30.2  │ 30.2  │ 1674009600 │  300  │ 3121.6374269005846 │ '0.10'  │ '2023-01-18T09:40:00.000Z' │  '-'   │
│    2    │ 30.2  │ 30.2  │ 30.2  │ 30.2  │ 1674010200 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-18T09:50:00.000Z' │  '-'   │
│    3    │ 30.15 │ 30.4  │ 30.15 │ 30.4  │ 1674010500 │ 2100  │ 3121.6374269005846 │ '0.67'  │ '2023-01-18T09:55:00.000Z' │ 'down' │
│    4    │ 30.2  │ 30.2  │ 30.2  │ 30.2  │ 1674011700 │  300  │ 3121.6374269005846 │ '0.10'  │ '2023-01-18T10:15:00.000Z' │  '-'   │
│    5    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674012600 │ 1800  │ 3121.6374269005846 │ '0.58'  │ '2023-01-18T10:30:00.000Z' │  '-'   │
│    6    │ 30.2  │ 30.4  │ 30.2  │ 30.4  │ 1674012900 │  300  │ 3121.6374269005846 │ '0.10'  │ '2023-01-18T10:35:00.000Z' │ 'down' │
│    7    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674013500 │  500  │ 3121.6374269005846 │ '0.16'  │ '2023-01-18T10:45:00.000Z' │  '-'   │
│    8    │ 30.2  │ 30.3  │ 30.2  │ 30.3  │ 1674014100 │ 1000  │ 3121.6374269005846 │ '0.32'  │ '2023-01-18T10:55:00.000Z' │ 'down' │
│    9    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674015000 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-18T11:10:00.000Z' │  '-'   │
│   10    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674015900 │  500  │ 3121.6374269005846 │ '0.16'  │ '2023-01-18T11:25:00.000Z' │  '-'   │
│   11    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674021600 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-18T13:00:00.000Z' │  '-'   │
│   12    │ 30.25 │ 30.25 │ 30.25 │ 30.25 │ 1674022800 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-18T13:20:00.000Z' │  '-'   │
│   13    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674023100 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-18T13:25:00.000Z' │  '-'   │
│   14    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674023700 │ 1800  │ 3121.6374269005846 │ '0.58'  │ '2023-01-18T13:35:00.000Z' │  '-'   │
│   15    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674024000 │  600  │ 3121.6374269005846 │ '0.19'  │ '2023-01-18T13:40:00.000Z' │  '-'   │
│   16    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674024600 │  300  │ 3121.6374269005846 │ '0.10'  │ '2023-01-18T13:50:00.000Z' │  '-'   │
│   17    │ 30.25 │ 30.35 │ 30.25 │ 30.35 │ 1674024900 │ 6400  │ 3121.6374269005846 │ '2.05'  │ '2023-01-18T13:55:00.000Z' │ 'down' │
│   18    │ 30.25 │ 30.25 │ 30.25 │ 30.25 │ 1674025200 │ 3000  │ 3121.6374269005846 │ '0.96'  │ '2023-01-18T14:00:00.000Z' │  '-'   │
│   19    │ 30.2  │ 30.25 │ 30.2  │ 30.25 │ 1674025500 │ 10600 │ 3121.6374269005846 │ '3.40'  │ '2023-01-18T14:05:00.000Z' │ 'down' │
│   20    │ 30.3  │ 30.4  │ 30.3  │ 30.4  │ 1674026100 │  500  │ 3121.6374269005846 │ '0.16'  │ '2023-01-18T14:15:00.000Z' │ 'down' │
│   21    │ 30.3  │ 30.4  │ 30.3  │ 30.4  │ 1674026400 │  200  │ 3121.6374269005846 │ '0.06'  │ '2023-01-18T14:20:00.000Z' │ 'down' │
│   22    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674026700 │  700  │ 3121.6374269005846 │ '0.22'  │ '2023-01-18T14:25:00.000Z' │  '-'   │
│   23    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674027900 │ 13200 │ 3121.6374269005846 │ '4.23'  │ '2023-01-18T14:45:00.000Z' │  '-'   │
│   24    │ 30.4  │ 30.4  │ 30.35 │ 30.35 │ 1674095400 │  900  │ 3121.6374269005846 │ '0.29'  │ '2023-01-19T09:30:00.000Z' │  'up'  │
│   25    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674095700 │ 1200  │ 3121.6374269005846 │ '0.38'  │ '2023-01-19T09:35:00.000Z' │  '-'   │
│   26    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674096000 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-19T09:40:00.000Z' │  '-'   │
│   27    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674096600 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-19T09:50:00.000Z' │  '-'   │
│   28    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674096900 │  400  │ 3121.6374269005846 │ '0.13'  │ '2023-01-19T09:55:00.000Z' │  '-'   │
│   29    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674097200 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-19T10:00:00.000Z' │  '-'   │
│   30    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674098400 │  300  │ 3121.6374269005846 │ '0.10'  │ '2023-01-19T10:20:00.000Z' │  '-'   │
│   31    │ 30.4  │ 30.4  │ 30.2  │ 30.2  │ 1674098700 │ 1100  │ 3121.6374269005846 │ '0.35'  │ '2023-01-19T10:25:00.000Z' │  'up'  │
│   32    │ 30.4  │ 30.4  │ 30.05 │ 30.2  │ 1674099000 │ 6500  │ 3121.6374269005846 │ '2.08'  │ '2023-01-19T10:30:00.000Z' │  'up'  │
│   33    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674102300 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-19T11:25:00.000Z' │  '-'   │
│   34    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674108000 │ 4300  │ 3121.6374269005846 │ '1.38'  │ '2023-01-19T13:00:00.000Z' │  '-'   │
│   35    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674110400 │ 2800  │ 3121.6374269005846 │ '0.90'  │ '2023-01-19T13:40:00.000Z' │  '-'   │
│   36    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674110700 │ 1600  │ 3121.6374269005846 │ '0.51'  │ '2023-01-19T13:45:00.000Z' │  '-'   │
│   37    │ 30.45 │ 30.5  │ 30.45 │ 30.45 │ 1674111000 │ 13200 │ 3121.6374269005846 │ '4.23'  │ '2023-01-19T13:50:00.000Z' │  '-'   │
│   38    │ 30.45 │ 30.45 │ 30.45 │ 30.45 │ 1674111300 │ 5100  │ 3121.6374269005846 │ '1.63'  │ '2023-01-19T13:55:00.000Z' │  '-'   │
│   39    │ 30.45 │ 30.45 │ 30.4  │ 30.45 │ 1674111600 │ 56500 │ 3121.6374269005846 │ '18.10' │ '2023-01-19T14:00:00.000Z' │  '-'   │
│   40    │ 30.4  │ 30.45 │ 30.4  │ 30.45 │ 1674111900 │ 3700  │ 3121.6374269005846 │ '1.19'  │ '2023-01-19T14:05:00.000Z' │ 'down' │
│   41    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674112200 │  200  │ 3121.6374269005846 │ '0.06'  │ '2023-01-19T14:10:00.000Z' │  '-'   │
│   42    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674112800 │ 1300  │ 3121.6374269005846 │ '0.42'  │ '2023-01-19T14:20:00.000Z' │  '-'   │
│   43    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674113100 │  300  │ 3121.6374269005846 │ '0.10'  │ '2023-01-19T14:25:00.000Z' │  '-'   │
│   44    │ 30.5  │ 30.5  │ 30.5  │ 30.5  │ 1674114300 │ 12100 │ 3121.6374269005846 │ '3.88'  │ '2023-01-19T14:45:00.000Z' │  '-'   │
│   45    │ 30.5  │ 30.5  │ 30.5  │ 30.5  │ 1674786000 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-27T09:20:00.000Z' │  '-'   │
│   46    │ 30.5  │ 30.5  │ 30.5  │ 30.5  │ 1674786900 │  300  │ 3121.6374269005846 │ '0.10'  │ '2023-01-27T09:35:00.000Z' │  '-'   │
│   47    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674788100 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-27T09:55:00.000Z' │  '-'   │
│   48    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1674788400 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-27T10:00:00.000Z' │  '-'   │
│   49    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674789600 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-27T10:20:00.000Z' │  '-'   │
│   50    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674789900 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-27T10:25:00.000Z' │  '-'   │
│   51    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674791700 │  500  │ 3121.6374269005846 │ '0.16'  │ '2023-01-27T10:55:00.000Z' │  '-'   │
│   52    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674792000 │ 2600  │ 3121.6374269005846 │ '0.83'  │ '2023-01-27T11:00:00.000Z' │  '-'   │
│   53    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674793200 │  500  │ 3121.6374269005846 │ '0.16'  │ '2023-01-27T11:20:00.000Z' │  '-'   │
│   54    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674799200 │  400  │ 3121.6374269005846 │ '0.13'  │ '2023-01-27T13:00:00.000Z' │  '-'   │
│   55    │ 30.5  │ 30.5  │ 30.5  │ 30.5  │ 1674799800 │ 1000  │ 3121.6374269005846 │ '0.32'  │ '2023-01-27T13:10:00.000Z' │  '-'   │
│   56    │ 30.3  │ 30.35 │ 30.3  │ 30.35 │ 1674800700 │  500  │ 3121.6374269005846 │ '0.16'  │ '2023-01-27T13:25:00.000Z' │ 'down' │
│   57    │ 30.6  │ 30.6  │ 30.6  │ 30.6  │ 1674801000 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-27T13:30:00.000Z' │  '-'   │
│   58    │ 30.5  │ 30.5  │ 30.15 │ 30.35 │ 1674801300 │ 1300  │ 3121.6374269005846 │ '0.42'  │ '2023-01-27T13:35:00.000Z' │  'up'  │
│   59    │ 30.5  │ 30.5  │ 30.5  │ 30.5  │ 1674801600 │  500  │ 3121.6374269005846 │ '0.16'  │ '2023-01-27T13:40:00.000Z' │  '-'   │
│   60    │ 30.5  │ 30.5  │ 30.5  │ 30.5  │ 1674801900 │ 2500  │ 3121.6374269005846 │ '0.80'  │ '2023-01-27T13:45:00.000Z' │  '-'   │
│   61    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1674804000 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-27T14:20:00.000Z' │  '-'   │
│   62    │ 30.5  │ 30.5  │ 30.5  │ 30.5  │ 1674805500 │ 1000  │ 3121.6374269005846 │ '0.32'  │ '2023-01-27T14:45:00.000Z' │  '-'   │
│   63    │ 30.5  │ 30.5  │ 30.3  │ 30.3  │ 1675044900 │ 2800  │ 3121.6374269005846 │ '0.90'  │ '2023-01-30T09:15:00.000Z' │  'up'  │
│   64    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1675045200 │ 10000 │ 3121.6374269005846 │ '3.20'  │ '2023-01-30T09:20:00.000Z' │  '-'   │
│   65    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1675045500 │  200  │ 3121.6374269005846 │ '0.06'  │ '2023-01-30T09:25:00.000Z' │  '-'   │
│   66    │ 30.4  │ 30.4  │ 30.3  │ 30.3  │ 1675045800 │  800  │ 3121.6374269005846 │ '0.26'  │ '2023-01-30T09:30:00.000Z' │  'up'  │
│   67    │ 30.4  │ 30.4  │ 30.4  │ 30.4  │ 1675046100 │ 2000  │ 3121.6374269005846 │ '0.64'  │ '2023-01-30T09:35:00.000Z' │  '-'   │
│   68    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1675046400 │ 3000  │ 3121.6374269005846 │ '0.96'  │ '2023-01-30T09:40:00.000Z' │  '-'   │
│   69    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1675047000 │  100  │ 3121.6374269005846 │ '0.03'  │ '2023-01-30T09:50:00.000Z' │  '-'   │
│   70    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1675047300 │ 1200  │ 3121.6374269005846 │ '0.38'  │ '2023-01-30T09:55:00.000Z' │  '-'   │
│   71    │ 30.35 │ 30.35 │ 30.25 │ 30.25 │ 1675047600 │ 1400  │ 3121.6374269005846 │ '0.45'  │ '2023-01-30T10:00:00.000Z' │  'up'  │
│   72    │ 30.4  │ 30.4  │ 30.35 │ 30.35 │ 1675047900 │ 1300  │ 3121.6374269005846 │ '0.42'  │ '2023-01-30T10:05:00.000Z' │  'up'  │
│   73    │ 30.3  │ 30.4  │ 30.3  │ 30.4  │ 1675048200 │ 2000  │ 3121.6374269005846 │ '0.64'  │ '2023-01-30T10:10:00.000Z' │ 'down' │
│   74    │ 30.45 │ 30.45 │ 30.45 │ 30.45 │ 1675048500 │  500  │ 3121.6374269005846 │ '0.16'  │ '2023-01-30T10:15:00.000Z' │  '-'   │
│   75    │ 30.45 │ 30.45 │ 30.45 │ 30.45 │ 1675049100 │  200  │ 3121.6374269005846 │ '0.06'  │ '2023-01-30T10:25:00.000Z' │  '-'   │
│   76    │ 30.3  │ 30.5  │ 30.3  │ 30.45 │ 1675049700 │ 3100  │ 3121.6374269005846 │ '0.99'  │ '2023-01-30T10:35:00.000Z' │ 'down' │
│   77    │ 30.3  │ 30.3  │ 30.3  │ 30.3  │ 1675050000 │ 2000  │ 3121.6374269005846 │ '0.64'  │ '2023-01-30T10:40:00.000Z' │  '-'   │
