┌─────────┬──────┬──────┬──────┬──────┬────────────┬──────┬─────────┬────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │  v   │   av    │   r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼──────┼─────────┼────────┼────────────────────────────┼────────┤
│    0    │  12  │  12  │  12  │  12  │ 1674009600 │ 100  │ 746.875 │ '0.13' │ '2023-01-18T09:40:00.000Z' │  '-'   │
│    1    │ 12.3 │ 12.3 │ 12.3 │ 12.3 │ 1674010200 │ 200  │ 746.875 │ '0.27' │ '2023-01-18T09:50:00.000Z' │  '-'   │
│    2    │ 12.3 │ 12.3 │ 12.3 │ 12.3 │ 1674012000 │ 200  │ 746.875 │ '0.27' │ '2023-01-18T10:20:00.000Z' │  '-'   │
│    3    │ 12.2 │ 12.2 │ 12.2 │ 12.2 │ 1674021900 │ 200  │ 746.875 │ '0.27' │ '2023-01-18T13:05:00.000Z' │  '-'   │
│    4    │ 12.4 │ 12.4 │ 12.4 │ 12.4 │ 1674101100 │ 100  │ 746.875 │ '0.13' │ '2023-01-19T11:05:00.000Z' │  '-'   │
│    5    │  13  │  13  │  13  │  13  │ 1674109200 │ 100  │ 746.875 │ '0.13' │ '2023-01-19T13:20:00.000Z' │  '-'   │
│    6    │ 13.5 │ 13.5 │ 13.5 │ 13.5 │ 1674110400 │ 100  │ 746.875 │ '0.13' │ '2023-01-19T13:40:00.000Z' │  '-'   │
│    7    │  14  │  14  │  14  │  14  │ 1674113100 │ 500  │ 746.875 │ '0.67' │ '2023-01-19T14:25:00.000Z' │  '-'   │
│    8    │ 15.6 │ 15.6 │ 15.6 │ 15.6 │ 1674785100 │ 100  │ 746.875 │ '0.13' │ '2023-01-27T09:05:00.000Z' │  '-'   │
│    9    │ 15.6 │ 15.6 │ 15.6 │ 15.6 │ 1674789300 │ 1100 │ 746.875 │ '1.47' │ '2023-01-27T10:15:00.000Z' │  '-'   │
│   10    │ 15.6 │ 15.6 │ 15.6 │ 15.6 │ 1674789900 │ 300  │ 746.875 │ '0.40' │ '2023-01-27T10:25:00.000Z' │  '-'   │
│   11    │ 15.6 │ 15.6 │ 15.6 │ 15.6 │ 1674799200 │ 200  │ 746.875 │ '0.27' │ '2023-01-27T13:00:00.000Z' │  '-'   │
│   12    │ 15.6 │ 15.6 │ 15.6 │ 15.6 │ 1674801900 │ 500  │ 746.875 │ '0.67' │ '2023-01-27T13:45:00.000Z' │  '-'   │
│   13    │ 15.6 │ 15.6 │ 15.6 │ 15.6 │ 1674804600 │ 1000 │ 746.875 │ '1.34' │ '2023-01-27T14:30:00.000Z' │  '-'   │
│   14    │ 15.6 │ 15.6 │ 15.6 │ 15.6 │ 1674805500 │ 2000 │ 746.875 │ '2.68' │ '2023-01-27T14:45:00.000Z' │  '-'   │
│   15    │ 15.6 │ 15.6 │ 15.6 │ 15.6 │ 1674805800 │ 4400 │ 746.875 │ '5.89' │ '2023-01-27T14:50:00.000Z' │  '-'   │
│   16    │ 15.6 │ 15.6 │ 15.6 │ 15.6 │ 1674806100 │ 100  │ 746.875 │ '0.13' │ '2023-01-27T14:55:00.000Z' │  '-'   │
│   17    │ 15.8 │ 17.9 │ 15.8 │ 17.9 │ 1675044000 │ 3500 │ 746.875 │ '4.69' │ '2023-01-30T09:00:00.000Z' │ 'down' │
│   18    │ 15.8 │ 15.9 │ 15.8 │ 15.9 │ 1675044600 │ 2200 │ 746.875 │ '2.95' │ '2023-01-30T09:10:00.000Z' │ 'down' │
│   19    │  16  │  16  │  16  │  16  │ 1675058400 │ 100  │ 746.875 │ '0.13' │ '2023-01-30T13:00:00.000Z' │  '-'   │
│   20    │ 15.8 │ 15.9 │ 15.8 │ 15.9 │ 1675059000 │ 2000 │ 746.875 │ '2.68' │ '2023-01-30T13:10:00.000Z' │ 'down' │
│   21    │ 15.8 │ 15.8 │ 15.8 │ 15.8 │ 1675060800 │ 2000 │ 746.875 │ '2.68' │ '2023-01-30T13:40:00.000Z' │  '-'   │
│   22    │ 15.8 │ 15.8 │ 15.8 │ 15.8 │ 1675064700 │ 1000 │ 746.875 │ '1.34' │ '2023-01-30T14:45:00.000Z' │  '-'   │
│   23    │ 15.8 │ 15.8 │ 15.8 │ 15.8 │ 1675065000 │ 200  │ 746.875 │ '0.27' │ '2023-01-30T14:50:00.000Z' │  '-'   │
│   24    │ 15.5 │ 15.5 │ 15.5 │ 15.5 │ 1675132200 │ 100  │ 746.875 │ '0.13' │ '2023-01-31T09:30:00.000Z' │  '-'   │
│   25    │ 15.9 │ 15.9 │ 15.9 │ 15.9 │ 1675146300 │ 500  │ 746.875 │ '0.67' │ '2023-01-31T13:25:00.000Z' │  '-'   │
│   26    │ 16.9 │ 16.9 │ 16.9 │ 16.9 │ 1675149000 │ 100  │ 746.875 │ '0.13' │ '2023-01-31T14:10:00.000Z' │  '-'   │
│   27    │  16  │  16  │  16  │  16  │ 1675225200 │ 600  │ 746.875 │ '0.80' │ '2023-02-01T11:20:00.000Z' │  '-'   │
│   28    │  16  │  16  │  16  │  16  │ 1675232400 │ 100  │ 746.875 │ '0.13' │ '2023-02-01T13:20:00.000Z' │  '-'   │
│   29    │  16  │  16  │  16  │  16  │ 1675232700 │ 100  │ 746.875 │ '0.13' │ '2023-02-01T13:25:00.000Z' │  '-'   │
│   30    │ 17.8 │ 17.8 │ 17.8 │ 17.8 │ 1675234500 │ 100  │ 746.875 │ '0.13' │ '2023-02-01T13:55:00.000Z' │  '-'   │
│   31    │ 17.7 │ 17.7 │ 17.7 │ 17.7 │ 1675236300 │ 100  │ 746.875 │ '0.13' │ '2023-02-01T14:25:00.000Z' │  '-'   │
└─────────┴──────┴──────┴──────┴──────┴────────────┴──────┴─────────┴────────┴────────────────────────────┴────────┘
