┌─────────┬─────┬─────┬─────┬─────┬────────────┬────────┬─────────┬─────────┬────────────────────────────┬────────┐
│ (index) │  c  │  h  │  l  │  o  │     t      │   v    │   av    │    r    │            date            │ updown │
├─────────┼─────┼─────┼─────┼─────┼────────────┼────────┼─────────┼─────────┼────────────────────────────┼────────┤
│    0    │ 1.8 │ 1.8 │ 1.7 │ 1.7 │ 1674007200 │ 82900  │ 12896.5 │ '6.43'  │ '2023-01-18T09:00:00.000Z' │  'up'  │
│    1    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674007500 │  200   │ 12896.5 │ '0.02'  │ '2023-01-18T09:05:00.000Z' │  '-'   │
│    2    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674007800 │ 96400  │ 12896.5 │ '7.47'  │ '2023-01-18T09:10:00.000Z' │  '-'   │
│    3    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674008100 │  500   │ 12896.5 │ '0.04'  │ '2023-01-18T09:15:00.000Z' │  '-'   │
│    4    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674008400 │  2800  │ 12896.5 │ '0.22'  │ '2023-01-18T09:20:00.000Z' │  '-'   │
│    5    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674008700 │  1000  │ 12896.5 │ '0.08'  │ '2023-01-18T09:25:00.000Z' │  '-'   │
│    6    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674009000 │  1700  │ 12896.5 │ '0.13'  │ '2023-01-18T09:30:00.000Z' │  '-'   │
│    7    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674009300 │ 30100  │ 12896.5 │ '2.33'  │ '2023-01-18T09:35:00.000Z' │  '-'   │
│    8    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674009600 │ 10000  │ 12896.5 │ '0.78'  │ '2023-01-18T09:40:00.000Z' │  '-'   │
│    9    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674009900 │ 29700  │ 12896.5 │ '2.30'  │ '2023-01-18T09:45:00.000Z' │  '-'   │
│   10    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674010200 │  2700  │ 12896.5 │ '0.21'  │ '2023-01-18T09:50:00.000Z' │  '-'   │
│   11    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674010800 │  1400  │ 12896.5 │ '0.11'  │ '2023-01-18T10:00:00.000Z' │  '-'   │
│   12    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674011100 │  7100  │ 12896.5 │ '0.55'  │ '2023-01-18T10:05:00.000Z' │  '-'   │
│   13    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674012000 │  300   │ 12896.5 │ '0.02'  │ '2023-01-18T10:20:00.000Z' │  '-'   │
│   14    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674012600 │  100   │ 12896.5 │ '0.01'  │ '2023-01-18T10:30:00.000Z' │  '-'   │
│   15    │ 1.7 │ 1.8 │ 1.7 │ 1.8 │ 1674012900 │  5500  │ 12896.5 │ '0.43'  │ '2023-01-18T10:35:00.000Z' │ 'down' │
│   16    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674013500 │  700   │ 12896.5 │ '0.05'  │ '2023-01-18T10:45:00.000Z' │  '-'   │
│   17    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674013800 │ 21100  │ 12896.5 │ '1.64'  │ '2023-01-18T10:50:00.000Z' │  '-'   │
│   18    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674014400 │  6000  │ 12896.5 │ '0.47'  │ '2023-01-18T11:00:00.000Z' │  '-'   │
│   19    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674015300 │  100   │ 12896.5 │ '0.01'  │ '2023-01-18T11:15:00.000Z' │  '-'   │
│   20    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674015900 │  5700  │ 12896.5 │ '0.44'  │ '2023-01-18T11:25:00.000Z' │  '-'   │
│   21    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674021600 │  1500  │ 12896.5 │ '0.12'  │ '2023-01-18T13:00:00.000Z' │  '-'   │
│   22    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674021900 │ 13600  │ 12896.5 │ '1.05'  │ '2023-01-18T13:05:00.000Z' │  '-'   │
│   23    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674022200 │  2800  │ 12896.5 │ '0.22'  │ '2023-01-18T13:10:00.000Z' │  '-'   │
│   24    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674022500 │  600   │ 12896.5 │ '0.05'  │ '2023-01-18T13:15:00.000Z' │  '-'   │
│   25    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674022800 │ 10200  │ 12896.5 │ '0.79'  │ '2023-01-18T13:20:00.000Z' │  '-'   │
│   26    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674023100 │  100   │ 12896.5 │ '0.01'  │ '2023-01-18T13:25:00.000Z' │  '-'   │
│   27    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674023400 │  2000  │ 12896.5 │ '0.16'  │ '2023-01-18T13:30:00.000Z' │  '-'   │
│   28    │ 1.8 │ 1.8 │ 1.8 │ 1.8 │ 1674024300 │  7800  │ 12896.5 │ '0.60'  │ '2023-01-18T13:45:00.000Z' │  '-'   │
