"c","h","l","o","t","v","av","r","date","updown"
29.05,29.15,29.05,29.1,1674008100,65900,110254.1958041958,"0.60","2023-01-18T09:15:00.000Z","down"
29.05,29.15,29.05,29.1,1674008400,73800,110254.1958041958,"0.67","2023-01-18T09:20:00.000Z","down"
29.1,29.15,29.1,29.1,1674008700,92500,110254.1958041958,"0.84","2023-01-18T09:25:00.000Z","-"
29.05,29.1,29,29.1,1674009000,66000,110254.1958041958,"0.60","2023-01-18T09:30:00.000Z","down"
29,29.1,29,29.05,1674009300,50400,110254.1958041958,"0.46","2023-01-18T09:35:00.000Z","down"
29.05,29.1,29,29,1674009600,85900,110254.1958041958,"0.78","2023-01-18T09:40:00.000Z","up"
29.05,29.05,29,29.05,1674009900,93300,110254.1958041958,"0.85","2023-01-18T09:45:00.000Z","-"
28.95,29,28.95,29,1674010200,75500,110254.1958041958,"0.68","2023-01-18T09:50:00.000Z","down"
29,29,28.9,28.95,1674010500,54200,110254.1958041958,"0.49","2023-01-18T09:55:00.000Z","up"
29,29,28.9,29,1674010800,39800,110254.1958041958,"0.36","2023-01-18T10:00:00.000Z","-"
28.95,29,28.95,29,1674011100,25100,110254.1958041958,"0.23","2023-01-18T10:05:00.000Z","down"
28.95,29,28.95,28.95,1674011400,60900,110254.1958041958,"0.55","2023-01-18T10:10:00.000Z","-"
28.95,29,28.9,28.95,1674011700,70200,110254.1958041958,"0.64","2023-01-18T10:15:00.000Z","-"
29.05,29.05,28.95,28.95,1674012000,84000,110254.1958041958,"0.76","2023-01-18T10:20:00.000Z","up"
29,29.05,29,29,1674012300,46400,110254.1958041958,"0.42","2023-01-18T10:25:00.000Z","-"
28.95,29,28.95,29,1674012600,33800,110254.1958041958,"0.31","2023-01-18T10:30:00.000Z","down"
29.05,29.05,28.95,28.95,1674012900,89100,110254.1958041958,"0.81","2023-01-18T10:35:00.000Z","up"
29.05,29.1,29.05,29.05,1674013200,42200,110254.1958041958,"0.38","2023-01-18T10:40:00.000Z","-"
29,29.1,29,29.1,1674013500,43700,110254.1958041958,"0.40","2023-01-18T10:45:00.000Z","down"
29.1,29.15,29,29,1674013800,116500,110254.1958041958,"1.06","2023-01-18T10:50:00.000Z","up"
29.1,29.1,29.05,29.1,1674014100,58400,110254.1958041958,"0.53","2023-01-18T10:55:00.000Z","-"
29.05,29.1,29.05,29.1,1674014400,15200,110254.1958041958,"0.14","2023-01-18T11:00:00.000Z","down"
29.1,29.1,29.05,29.05,1674014700,32700,110254.1958041958,"0.30","2023-01-18T11:05:00.000Z","up"
29.05,29.1,29,29.1,1674015000,73800,110254.1958041958,"0.67","2023-01-18T11:10:00.000Z","down"
29,29,28.95,29,1674015300,80200,110254.1958041958,"0.73","2023-01-18T11:15:00.000Z","-"
28.95,29,28.95,29,1674015600,26900,110254.1958041958,"0.24","2023-01-18T11:20:00.000Z","down"
28.95,29,28.95,29,1674015900,11300,110254.1958041958,"0.10","2023-01-18T11:25:00.000Z","down"
29,29.05,28.95,28.95,1674021600,419000,110254.1958041958,"3.80","2023-01-18T13:00:00.000Z","up"
28.95,29,28.95,29,1674021900,38600,110254.1958041958,"0.35","2023-01-18T13:05:00.000Z","down"
28.95,28.95,28.9,28.95,1674022200,27500,110254.1958041958,"0.25","2023-01-18T13:10:00.000Z","-"
28.95,28.95,28.95,28.95,1674022500,8400,110254.1958041958,"0.08","2023-01-18T13:15:00.000Z","-"
28.95,29,28.95,28.95,1674022800,31300,110254.1958041958,"0.28","2023-01-18T13:20:00.000Z","-"
29,29,28.9,28.95,1674023100,81200,110254.1958041958,"0.74","2023-01-18T13:25:00.000Z","up"
29,29.05,28.95,28.95,1674023400,36400,110254.1958041958,"0.33","2023-01-18T13:30:00.000Z","up"
29,29.05,29,29,1674023700,21100,110254.1958041958,"0.19","2023-01-18T13:35:00.000Z","-"
29,29,28.95,29,1674024000,48800,110254.1958041958,"0.44","2023-01-18T13:40:00.000Z","-"
29.05,29.05,29,29,1674024300,84100,110254.1958041958,"0.76","2023-01-18T13:45:00.000Z","up"
29.05,29.1,29.05,29.05,1674024600,66300,110254.1958041958,"0.60","2023-01-18T13:50:00.000Z","-"
