"c","h","l","o","t","v","av","r","date","updown"
40.1,40.3,39.85,40,1674008100,22600,23427.046263345197,"0.96","2023-01-18T09:15:00.000Z","up"
40.1,40.4,40,40.1,1674008400,28500,23427.046263345197,"1.22","2023-01-18T09:20:00.000Z","-"
40.1,40.2,40,40.2,1674008700,12300,23427.046263345197,"0.53","2023-01-18T09:25:00.000Z","down"
40,40.15,40,40.15,1674009000,20500,23427.046263345197,"0.88","2023-01-18T09:30:00.000Z","down"
40,40.05,39.9,40,1674009300,10600,23427.046263345197,"0.45","2023-01-18T09:35:00.000Z","-"
40.1,40.15,40,40,1674009600,6100,23427.046263345197,"0.26","2023-01-18T09:40:00.000Z","up"
40.25,40.25,39.9,40.1,1674009900,25600,23427.046263345197,"1.09","2023-01-18T09:45:00.000Z","up"
40.3,40.4,40.1,40.25,1674010200,32600,23427.046263345197,"1.39","2023-01-18T09:50:00.000Z","up"
40.35,40.35,40.1,40.35,1674010500,12100,23427.046263345197,"0.52","2023-01-18T09:55:00.000Z","-"
40.3,40.5,40.25,40.35,1674010800,34800,23427.046263345197,"1.49","2023-01-18T10:00:00.000Z","down"
40.3,40.3,40.1,40.25,1674011100,6500,23427.046263345197,"0.28","2023-01-18T10:05:00.000Z","up"
40.15,40.3,40.15,40.3,1674011400,9300,23427.046263345197,"0.40","2023-01-18T10:10:00.000Z","down"
40.3,40.3,40.05,40.15,1674011700,27100,23427.046263345197,"1.16","2023-01-18T10:15:00.000Z","up"
40.25,40.25,40.2,40.25,1674012000,7800,23427.046263345197,"0.33","2023-01-18T10:20:00.000Z","-"
40.25,40.25,40.25,40.25,1674012300,600,23427.046263345197,"0.03","2023-01-18T10:25:00.000Z","-"
40.25,40.25,40.1,40.2,1674012600,9200,23427.046263345197,"0.39","2023-01-18T10:30:00.000Z","up"
40.4,40.4,40.15,40.25,1674012900,22000,23427.046263345197,"0.94","2023-01-18T10:35:00.000Z","up"
40.7,40.8,40.35,40.4,1674013200,38200,23427.046263345197,"1.63","2023-01-18T10:40:00.000Z","up"
40.7,40.7,40.6,40.7,1674013500,16800,23427.046263345197,"0.72","2023-01-18T10:45:00.000Z","-"
40.85,40.9,40.6,40.7,1674013800,47900,23427.046263345197,"2.04","2023-01-18T10:50:00.000Z","up"
40.8,40.85,40.75,40.8,1674014100,25700,23427.046263345197,"1.10","2023-01-18T10:55:00.000Z","-"
40.75,40.85,40.7,40.75,1674014400,17100,23427.046263345197,"0.73","2023-01-18T11:00:00.000Z","-"
40.65,40.75,40.65,40.7,1674014700,14100,23427.046263345197,"0.60","2023-01-18T11:05:00.000Z","down"
40.75,40.8,40.7,40.75,1674015000,29900,23427.046263345197,"1.28","2023-01-18T11:10:00.000Z","-"
40.7,40.75,40.7,40.7,1674015300,19300,23427.046263345197,"0.82","2023-01-18T11:15:00.000Z","-"
40.7,40.7,40.65,40.7,1674015600,9200,23427.046263345197,"0.39","2023-01-18T11:20:00.000Z","-"
40.65,40.75,40.65,40.65,1674015900,11900,23427.046263345197,"0.51","2023-01-18T11:25:00.000Z","-"
40.75,40.75,40.7,40.7,1674016200,8400,23427.046263345197,"0.36","2023-01-18T11:30:00.000Z","up"
40.75,40.8,40.75,40.75,1674021600,26100,23427.046263345197,"1.11","2023-01-18T13:00:00.000Z","-"
40.75,40.8,40.7,40.75,1674021900,13300,23427.046263345197,"0.57","2023-01-18T13:05:00.000Z","-"
40.75,40.9,40.7,40.75,1674022200,35900,23427.046263345197,"1.53","2023-01-18T13:10:00.000Z","-"
40.75,40.75,40.7,40.7,1674022500,15500,23427.046263345197,"0.66","2023-01-18T13:15:00.000Z","up"
40.75,40.75,40.7,40.7,1674022800,15900,23427.046263345197,"0.68","2023-01-18T13:20:00.000Z","up"
40.9,40.9,40.75,40.75,1674023100,48200,23427.046263345197,"2.06","2023-01-18T13:25:00.000Z","up"
41,41,40.8,40.9,1674023400,64400,23427.046263345197,"2.75","2023-01-18T13:30:00.000Z","up"
41.9,41.9,41,41,1674023700,113100,23427.046263345197,"4.83","2023-01-18T13:35:00.000Z","up"
41.75,41.9,41.45,41.85,1674024000,25100,23427.046263345197,"1.07","2023-01-18T13:40:00.000Z","down"
42,42,41.75,41.75,1674024300,80500,23427.046263345197,"3.44","2023-01-18T13:45:00.000Z","up"
