"c","h","l","o","t","v","av","r","date","updown"
12.7,12.7,12.7,12.7,1674028500,100,865.2173913043479,"0.12","2023-01-18T14:55:00.000Z","-"
11.1,11.1,11.1,11.1,1674786300,1100,865.2173913043479,"1.27","2023-01-27T09:25:00.000Z","-"
11.3,11.3,11.3,11.3,1674786600,1000,865.2173913043479,"1.16","2023-01-27T09:30:00.000Z","-"
11.6,11.6,11.6,11.6,1674789600,900,865.2173913043479,"1.04","2023-01-27T10:20:00.000Z","-"
12.8,12.8,12.8,12.8,1674792900,100,865.2173913043479,"0.12","2023-01-27T11:15:00.000Z","-"
11.4,11.4,11.4,11.4,1675045800,100,865.2173913043479,"0.12","2023-01-30T09:30:00.000Z","-"
11.4,11.4,11.4,11.4,1675046700,200,865.2173913043479,"0.23","2023-01-30T09:45:00.000Z","-"
11.4,11.4,11.4,11.4,1675051800,3500,865.2173913043479,"4.05","2023-01-30T11:10:00.000Z","-"
11.4,11.4,11.4,11.4,1675059900,900,865.2173913043479,"1.04","2023-01-30T13:25:00.000Z","-"
12.3,12.3,12.3,12.3,1675063500,400,865.2173913043479,"0.46","2023-01-30T14:25:00.000Z","-"
12.4,12.4,12.4,12.4,1675138800,200,865.2173913043479,"0.23","2023-01-31T11:20:00.000Z","-"
12.2,12.2,12.2,12.2,1675145700,200,865.2173913043479,"0.23","2023-01-31T13:15:00.000Z","-"
11.5,11.5,11.5,11.5,1675147500,100,865.2173913043479,"0.12","2023-01-31T13:45:00.000Z","-"
12.4,12.4,12.4,12.4,1675151400,3900,865.2173913043479,"4.51","2023-01-31T14:50:00.000Z","-"
12.3,12.3,12.3,12.3,1675218900,200,865.2173913043479,"0.23","2023-02-01T09:35:00.000Z","-"
11.5,11.5,11.5,11.5,1675220400,100,865.2173913043479,"0.12","2023-02-01T10:00:00.000Z","-"
12.3,12.3,12.3,12.3,1675221000,100,865.2173913043479,"0.12","2023-02-01T10:10:00.000Z","-"
11.6,11.6,11.6,11.6,1675223700,100,865.2173913043479,"0.12","2023-02-01T10:55:00.000Z","-"
11.5,11.6,11.5,11.6,1675224600,900,865.2173913043479,"1.04","2023-02-01T11:10:00.000Z","down"
12.3,12.3,12.3,12.3,1675225500,200,865.2173913043479,"0.23","2023-02-01T11:25:00.000Z","-"
11.6,11.6,11.6,11.6,1675234200,5000,865.2173913043479,"5.78","2023-02-01T13:50:00.000Z","-"
11.5,11.5,11.5,11.5,1675235400,500,865.2173913043479,"0.58","2023-02-01T14:10:00.000Z","-"
12.3,12.3,12.3,12.3,1675236000,100,865.2173913043479,"0.12","2023-02-01T14:20:00.000Z","-"
