"c","h","l","o","t","v","av","r","date","updown"
23,23.7,23,23.65,1674008100,13200,2207.5471698113206,"5.98","2023-01-18T09:15:00.000Z","down"
23,23,23,23,1674008400,100,2207.5471698113206,"0.05","2023-01-18T09:20:00.000Z","-"
23.8,23.8,23.8,23.8,1674012600,100,2207.5471698113206,"0.05","2023-01-18T10:30:00.000Z","-"
23.75,23.75,23.75,23.75,1674021900,200,2207.5471698113206,"0.09","2023-01-18T13:05:00.000Z","-"
23.4,23.4,23.4,23.4,1674022800,10000,2207.5471698113206,"4.53","2023-01-18T13:20:00.000Z","-"
23.45,23.45,23.45,23.45,1674024900,5000,2207.5471698113206,"2.26","2023-01-18T13:55:00.000Z","-"
23.45,23.45,23.45,23.45,1674025200,5200,2207.5471698113206,"2.36","2023-01-18T14:00:00.000Z","-"
23.5,23.5,23.5,23.5,1674025500,200,2207.5471698113206,"0.09","2023-01-18T14:05:00.000Z","-"
23.7,23.7,23.7,23.7,1674025800,3000,2207.5471698113206,"1.36","2023-01-18T14:10:00.000Z","-"
23.5,23.5,23.5,23.5,1674026100,1000,2207.5471698113206,"0.45","2023-01-18T14:15:00.000Z","-"
23.8,23.8,23.7,23.7,1674026700,5500,2207.5471698113206,"2.49","2023-01-18T14:25:00.000Z","up"
23.8,23.8,23.8,23.8,1674027000,900,2207.5471698113206,"0.41","2023-01-18T14:30:00.000Z","-"
23.85,23.85,23.85,23.85,1674027900,4700,2207.5471698113206,"2.13","2023-01-18T14:45:00.000Z","-"
23.6,23.6,23.6,23.6,1674094500,500,2207.5471698113206,"0.23","2023-01-19T09:15:00.000Z","-"
24,24,24,24,1674096900,200,2207.5471698113206,"0.09","2023-01-19T09:55:00.000Z","-"
24,24,23.9,23.9,1674098100,1000,2207.5471698113206,"0.45","2023-01-19T10:15:00.000Z","up"
23.65,23.65,23.65,23.65,1674108000,4100,2207.5471698113206,"1.86","2023-01-19T13:00:00.000Z","-"
23.65,23.65,23.65,23.65,1674108600,400,2207.5471698113206,"0.18","2023-01-19T13:10:00.000Z","-"
23.65,23.65,23.65,23.65,1674108900,500,2207.5471698113206,"0.23","2023-01-19T13:15:00.000Z","-"
23.75,23.75,23.7,23.7,1674111300,1200,2207.5471698113206,"0.54","2023-01-19T13:55:00.000Z","up"
23.55,23.55,23.55,23.55,1674112200,200,2207.5471698113206,"0.09","2023-01-19T14:10:00.000Z","-"
23.8,23.8,23.8,23.8,1674113100,200,2207.5471698113206,"0.09","2023-01-19T14:25:00.000Z","-"
23.9,23.9,23.9,23.9,1674114300,4800,2207.5471698113206,"2.17","2023-01-19T14:45:00.000Z","-"
23.3,23.3,23.3,23.3,1674785700,600,2207.5471698113206,"0.27","2023-01-27T09:15:00.000Z","-"
23.3,23.3,23.3,23.3,1674786000,200,2207.5471698113206,"0.09","2023-01-27T09:20:00.000Z","-"
23.4,23.4,23.4,23.4,1674786900,1000,2207.5471698113206,"0.45","2023-01-27T09:35:00.000Z","-"
23.9,23.9,23.9,23.9,1674804000,300,2207.5471698113206,"0.14","2023-01-27T14:20:00.000Z","-"
24.5,24.5,23.9,23.9,1674804300,2400,2207.5471698113206,"1.09","2023-01-27T14:25:00.000Z","up"
24.9,24.9,24.9,24.9,1674805500,2500,2207.5471698113206,"1.13","2023-01-27T14:45:00.000Z","-"
24.9,24.9,24.9,24.9,1675052400,100,2207.5471698113206,"0.05","2023-01-30T11:20:00.000Z","-"
24.9,24.9,24.9,24.9,1675060200,900,2207.5471698113206,"0.41","2023-01-30T13:30:00.000Z","-"
24.5,24.5,24.5,24.5,1675062000,900,2207.5471698113206,"0.41","2023-01-30T14:00:00.000Z","-"
24.8,24.8,24.5,24.5,1675063500,6000,2207.5471698113206,"2.72","2023-01-30T14:25:00.000Z","up"
24.9,24.9,24.9,24.9,1675064700,1500,2207.5471698113206,"0.68","2023-01-30T14:45:00.000Z","-"
24,24.1,24,24.1,1675137600,2100,2207.5471698113206,"0.95","2023-01-31T11:00:00.000Z","down"
24,24,24,24,1675137900,400,2207.5471698113206,"0.18","2023-01-31T11:05:00.000Z","-"
24.4,24.4,24.3,24.3,1675139100,5100,2207.5471698113206,"2.31","2023-01-31T11:25:00.000Z","up"
24.4,24.4,24.4,24.4,1675145700,1900,2207.5471698113206,"0.86","2023-01-31T13:15:00.000Z","-"
24.4,24.4,24.4,24.4,1675146000,500,2207.5471698113206,"0.23","2023-01-31T13:20:00.000Z","-"
24.6,24.6,24.5,24.5,1675146300,3300,2207.5471698113206,"1.49","2023-01-31T13:25:00.000Z","up"
24.6,24.6,24.4,24.4,1675148700,300,2207.5471698113206,"0.14","2023-01-31T14:05:00.000Z","up"
24.4,24.4,24.4,24.4,1675151100,2700,2207.5471698113206,"1.22","2023-01-31T14:45:00.000Z","-"
23.35,23.35,23.35,23.35,1675217700,200,2207.5471698113206,"0.09","2023-02-01T09:15:00.000Z","-"
24.05,24.05,24.05,24.05,1675220100,100,2207.5471698113206,"0.05","2023-02-01T09:55:00.000Z","-"
24.4,24.4,24.4,24.4,1675221300,2000,2207.5471698113206,"0.91","2023-02-01T10:15:00.000Z","-"
24.4,24.4,24.4,24.4,1675231200,10000,2207.5471698113206,"4.53","2023-02-01T13:00:00.000Z","-"
24.4,24.4,24.35,24.35,1675232100,1600,2207.5471698113206,"0.72","2023-02-01T13:15:00.000Z","up"
24.4,24.4,24.4,24.4,1675232700,400,2207.5471698113206,"0.18","2023-02-01T13:25:00.000Z","-"
