"c","h","l","o","t","v","av","r","date","updown"
4.1,4.1,4.1,4.1,1674007200,500,5430.357142857143,"0.09","2023-01-18T09:00:00.000Z","-"
4.1,4.1,4.1,4.1,1674008100,300,5430.357142857143,"0.06","2023-01-18T09:15:00.000Z","-"
4.2,4.2,4.1,4.1,1674008400,3300,5430.357142857143,"0.61","2023-01-18T09:20:00.000Z","up"
4.2,4.2,4.2,4.2,1674009000,200,5430.357142857143,"0.04","2023-01-18T09:30:00.000Z","-"
4.1,4.2,4.1,4.2,1674009300,2500,5430.357142857143,"0.46","2023-01-18T09:35:00.000Z","down"
4.1,4.1,4.1,4.1,1674009600,2400,5430.357142857143,"0.44","2023-01-18T09:40:00.000Z","-"
4.1,4.1,4.1,4.1,1674009900,900,5430.357142857143,"0.17","2023-01-18T09:45:00.000Z","-"
4.2,4.2,4.1,4.1,1674010200,2300,5430.357142857143,"0.42","2023-01-18T09:50:00.000Z","up"
4.2,4.2,4.1,4.1,1674011400,1100,5430.357142857143,"0.20","2023-01-18T10:10:00.000Z","up"
4.2,4.2,4.2,4.2,1674012000,200,5430.357142857143,"0.04","2023-01-18T10:20:00.000Z","-"
4.2,4.2,4.2,4.2,1674012900,200,5430.357142857143,"0.04","2023-01-18T10:35:00.000Z","-"
4.2,4.2,4.2,4.2,1674013200,300,5430.357142857143,"0.06","2023-01-18T10:40:00.000Z","-"
4.2,4.2,4.1,4.1,1674013500,1500,5430.357142857143,"0.28","2023-01-18T10:45:00.000Z","up"
4.1,4.1,4.1,4.1,1674014100,400,5430.357142857143,"0.07","2023-01-18T10:55:00.000Z","-"
4.1,4.2,4.1,4.2,1674014400,46300,5430.357142857143,"8.53","2023-01-18T11:00:00.000Z","down"
4.2,4.2,4.2,4.2,1674014700,200,5430.357142857143,"0.04","2023-01-18T11:05:00.000Z","-"
4.1,4.1,4.1,4.1,1674015000,2000,5430.357142857143,"0.37","2023-01-18T11:10:00.000Z","-"
4.2,4.2,4.2,4.2,1674015600,100,5430.357142857143,"0.02","2023-01-18T11:20:00.000Z","-"
4.2,4.2,4.2,4.2,1674021900,100,5430.357142857143,"0.02","2023-01-18T13:05:00.000Z","-"
4.1,4.1,4.1,4.1,1674022500,1300,5430.357142857143,"0.24","2023-01-18T13:15:00.000Z","-"
4.2,4.2,4.2,4.2,1674022800,100,5430.357142857143,"0.02","2023-01-18T13:20:00.000Z","-"
4.2,4.2,4.2,4.2,1674023100,24900,5430.357142857143,"4.59","2023-01-18T13:25:00.000Z","-"
4.2,4.2,4.2,4.2,1674024000,3600,5430.357142857143,"0.66","2023-01-18T13:40:00.000Z","-"
4.2,4.2,4.1,4.1,1674024300,300,5430.357142857143,"0.06","2023-01-18T13:45:00.000Z","up"
4.2,4.2,4.2,4.2,1674024600,200,5430.357142857143,"0.04","2023-01-18T13:50:00.000Z","-"
4.2,4.2,4.1,4.1,1674024900,600,5430.357142857143,"0.11","2023-01-18T13:55:00.000Z","up"
4.2,4.2,4.2,4.2,1674026100,6400,5430.357142857143,"1.18","2023-01-18T14:15:00.000Z","-"
4.3,4.3,4.2,4.2,1674026400,2700,5430.357142857143,"0.50","2023-01-18T14:20:00.000Z","up"
4.1,4.1,4.1,4.1,1674026700,1000,5430.357142857143,"0.18","2023-01-18T14:25:00.000Z","-"
4.2,4.2,4.2,4.2,1674027900,200,5430.357142857143,"0.04","2023-01-18T14:45:00.000Z","-"
4.1,4.1,4.1,4.1,1674094800,100,5430.357142857143,"0.02","2023-01-19T09:20:00.000Z","-"
4.2,4.2,4.2,4.2,1674096600,2100,5430.357142857143,"0.39","2023-01-19T09:50:00.000Z","-"
4.2,4.2,4.2,4.2,1674096900,3700,5430.357142857143,"0.68","2023-01-19T09:55:00.000Z","-"
4.3,4.3,4.3,4.3,1674097500,200,5430.357142857143,"0.04","2023-01-19T10:05:00.000Z","-"
4.3,4.3,4.3,4.3,1674098100,100,5430.357142857143,"0.02","2023-01-19T10:15:00.000Z","-"
4.3,4.3,4.3,4.3,1674098400,200,5430.357142857143,"0.04","2023-01-19T10:20:00.000Z","-"
4.2,4.2,4.2,4.2,1674099000,1500,5430.357142857143,"0.28","2023-01-19T10:30:00.000Z","-"
4.2,4.2,4.2,4.2,1674099300,3000,5430.357142857143,"0.55","2023-01-19T10:35:00.000Z","-"
4.2,4.2,4.2,4.2,1674101100,1000,5430.357142857143,"0.18","2023-01-19T11:05:00.000Z","-"
4.3,4.3,4.3,4.3,1674101700,100,5430.357142857143,"0.02","2023-01-19T11:15:00.000Z","-"
4.3,4.3,4.2,4.2,1674108000,19200,5430.357142857143,"3.54","2023-01-19T13:00:00.000Z","up"
4.3,4.3,4.2,4.2,1674108600,900,5430.357142857143,"0.17","2023-01-19T13:10:00.000Z","up"
4.3,4.3,4.2,4.2,1674108900,22200,5430.357142857143,"4.09","2023-01-19T13:15:00.000Z","up"
4.3,4.3,4.3,4.3,1674109800,200,5430.357142857143,"0.04","2023-01-19T13:30:00.000Z","-"
4.2,4.2,4.2,4.2,1674110100,100,5430.357142857143,"0.02","2023-01-19T13:35:00.000Z","-"
4.3,4.3,4.3,4.3,1674110400,100,5430.357142857143,"0.02","2023-01-19T13:40:00.000Z","-"
4.2,4.2,4.2,4.2,1674111000,1000,5430.357142857143,"0.18","2023-01-19T13:50:00.000Z","-"
4.2,4.2,4.2,4.2,1674111900,3500,5430.357142857143,"0.64","2023-01-19T14:05:00.000Z","-"
4.2,4.2,4.2,4.2,1674112200,400,5430.357142857143,"0.07","2023-01-19T14:10:00.000Z","-"
4.3,4.3,4.2,4.2,1674112500,16100,5430.357142857143,"2.96","2023-01-19T14:15:00.000Z","up"
4.3,4.3,4.3,4.3,1674112800,4100,5430.357142857143,"0.76","2023-01-19T14:20:00.000Z","-"
4.3,4.3,4.3,4.3,1674113100,25100,5430.357142857143,"4.62","2023-01-19T14:25:00.000Z","-"
4.2,4.2,4.2,4.2,1674114300,2900,5430.357142857143,"0.53","2023-01-19T14:45:00.000Z","-"
4.3,4.3,4.2,4.2,1674784800,5000,5430.357142857143,"0.92","2023-01-27T09:00:00.000Z","up"
