"c","h","l","o","t","v","av","r","date","updown"
4.2,4.2,4.2,4.2,1674007200,30400,28965.6,"1.05","2023-01-18T09:00:00.000Z","-"
4.2,4.2,4.2,4.2,1674007500,500,28965.6,"0.02","2023-01-18T09:05:00.000Z","-"
4.3,4.3,4.2,4.2,1674007800,1100,28965.6,"0.04","2023-01-18T09:10:00.000Z","up"
4.2,4.2,4.2,4.2,1674008400,1000,28965.6,"0.03","2023-01-18T09:20:00.000Z","-"
4.2,4.3,4.2,4.2,1674008700,7300,28965.6,"0.25","2023-01-18T09:25:00.000Z","-"
4.2,4.2,4.2,4.2,1674009000,81400,28965.6,"2.81","2023-01-18T09:30:00.000Z","-"
4.2,4.2,4.2,4.2,1674009300,100,28965.6,"0.00","2023-01-18T09:35:00.000Z","-"
4.2,4.2,4.2,4.2,1674009600,5000,28965.6,"0.17","2023-01-18T09:40:00.000Z","-"
4.2,4.2,4.1,4.2,1674009900,17100,28965.6,"0.59","2023-01-18T09:45:00.000Z","-"
4.2,4.2,4.1,4.2,1674010200,46300,28965.6,"1.60","2023-01-18T09:50:00.000Z","-"
4.2,4.2,4.2,4.2,1674010500,1800,28965.6,"0.06","2023-01-18T09:55:00.000Z","-"
4.2,4.2,4.2,4.2,1674011100,5000,28965.6,"0.17","2023-01-18T10:05:00.000Z","-"
4.2,4.2,4.2,4.2,1674012000,400,28965.6,"0.01","2023-01-18T10:20:00.000Z","-"
4.2,4.2,4.2,4.2,1674013500,200,28965.6,"0.01","2023-01-18T10:45:00.000Z","-"
4.2,4.2,4.2,4.2,1674013800,1100,28965.6,"0.04","2023-01-18T10:50:00.000Z","-"
4.2,4.2,4.1,4.2,1674014700,25000,28965.6,"0.86","2023-01-18T11:05:00.000Z","-"
4.2,4.2,4.2,4.2,1674015000,19200,28965.6,"0.66","2023-01-18T11:10:00.000Z","-"
4.2,4.2,4.2,4.2,1674015300,100,28965.6,"0.00","2023-01-18T11:15:00.000Z","-"
4.2,4.2,4.2,4.2,1674015600,300,28965.6,"0.01","2023-01-18T11:20:00.000Z","-"
4.2,4.2,4.2,4.2,1674015900,400,28965.6,"0.01","2023-01-18T11:25:00.000Z","-"
4.2,4.3,4.2,4.2,1674021600,39200,28965.6,"1.35","2023-01-18T13:00:00.000Z","-"
4.2,4.2,4.2,4.2,1674021900,26300,28965.6,"0.91","2023-01-18T13:05:00.000Z","-"
4.2,4.2,4.2,4.2,1674022200,7700,28965.6,"0.27","2023-01-18T13:10:00.000Z","-"
4.2,4.3,4.2,4.2,1674022500,6000,28965.6,"0.21","2023-01-18T13:15:00.000Z","-"
4.2,4.3,4.2,4.3,1674022800,13600,28965.6,"0.47","2023-01-18T13:20:00.000Z","down"
4.2,4.2,4.2,4.2,1674023100,41900,28965.6,"1.45","2023-01-18T13:25:00.000Z","-"
4.2,4.2,4.2,4.2,1674023400,600,28965.6,"0.02","2023-01-18T13:30:00.000Z","-"
4.2,4.2,4.2,4.2,1674023700,6800,28965.6,"0.23","2023-01-18T13:35:00.000Z","-"
4.2,4.2,4.2,4.2,1674024000,19100,28965.6,"0.66","2023-01-18T13:40:00.000Z","-"
4.2,4.2,4.2,4.2,1674024300,12600,28965.6,"0.43","2023-01-18T13:45:00.000Z","-"
4.2,4.2,4.2,4.2,1674024600,5000,28965.6,"0.17","2023-01-18T13:50:00.000Z","-"
4.2,4.2,4.2,4.2,1674024900,100,28965.6,"0.00","2023-01-18T13:55:00.000Z","-"
4.2,4.2,4.2,4.2,1674025200,1000,28965.6,"0.03","2023-01-18T14:00:00.000Z","-"
4.2,4.2,4.2,4.2,1674025500,26200,28965.6,"0.90","2023-01-18T14:05:00.000Z","-"
4.2,4.2,4.2,4.2,1674025800,15400,28965.6,"0.53","2023-01-18T14:10:00.000Z","-"
4.3,4.3,4.2,4.2,1674026100,12300,28965.6,"0.42","2023-01-18T14:15:00.000Z","up"
4.2,4.3,4.2,4.3,1674026400,10800,28965.6,"0.37","2023-01-18T14:20:00.000Z","down"
4.2,4.2,4.2,4.2,1674026700,39200,28965.6,"1.35","2023-01-18T14:25:00.000Z","-"
4.2,4.2,4.2,4.2,1674027900,11100,28965.6,"0.38","2023-01-18T14:45:00.000Z","-"
4.2,4.2,4.2,4.2,1674093600,6000,28965.6,"0.21","2023-01-19T09:00:00.000Z","-"
4.2,4.2,4.2,4.2,1674094200,500,28965.6,"0.02","2023-01-19T09:10:00.000Z","-"
4.2,4.2,4.2,4.2,1674094500,2400,28965.6,"0.08","2023-01-19T09:15:00.000Z","-"
4.2,4.2,4.2,4.2,1674094800,7700,28965.6,"0.27","2023-01-19T09:20:00.000Z","-"
4.3,4.3,4.3,4.3,1674095100,50100,28965.6,"1.73","2023-01-19T09:25:00.000Z","-"
4.3,4.3,4.3,4.3,1674095400,3300,28965.6,"0.11","2023-01-19T09:30:00.000Z","-"
4.3,4.3,4.3,4.3,1674095700,300,28965.6,"0.01","2023-01-19T09:35:00.000Z","-"
4.2,4.2,4.2,4.2,1674096000,4000,28965.6,"0.14","2023-01-19T09:40:00.000Z","-"
4.2,4.2,4.2,4.2,1674096600,100,28965.6,"0.00","2023-01-19T09:50:00.000Z","-"
4.2,4.2,4.2,4.2,1674097200,4000,28965.6,"0.14","2023-01-19T10:00:00.000Z","-"
4.3,4.3,4.3,4.3,1674097500,700,28965.6,"0.02","2023-01-19T10:05:00.000Z","-"
4.3,4.3,4.3,4.3,1674097800,1200,28965.6,"0.04","2023-01-19T10:10:00.000Z","-"
4.3,4.3,4.3,4.3,1674098100,3500,28965.6,"0.12","2023-01-19T10:15:00.000Z","-"
4.3,4.3,4.2,4.3,1674098700,4800,28965.6,"0.17","2023-01-19T10:25:00.000Z","-"
4.3,4.3,4.3,4.3,1674099000,2500,28965.6,"0.09","2023-01-19T10:30:00.000Z","-"
4.2,4.2,4.2,4.2,1674099300,2100,28965.6,"0.07","2023-01-19T10:35:00.000Z","-"
4.3,4.3,4.3,4.3,1674099600,100,28965.6,"0.00","2023-01-19T10:40:00.000Z","-"
4.2,4.2,4.2,4.2,1674099900,100,28965.6,"0.00","2023-01-19T10:45:00.000Z","-"
4.2,4.2,4.2,4.2,1674100200,3000,28965.6,"0.10","2023-01-19T10:50:00.000Z","-"
