┌─────────┬──────┬──────┬──────┬──────┬────────────┬────────┬────────────────────┬─────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │   v    │         av         │    r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼────────┼────────────────────┼─────────┼────────────────────────────┼────────┤
│    0    │  70  │  70  │ 69.6 │ 69.9 │ 1674008100 │  8600  │ 12533.807829181495 │ '0.69'  │ '2023-01-18T09:15:00.000Z' │  'up'  │
│    1    │  70  │ 70.3 │  70  │  70  │ 1674008400 │  1000  │ 12533.807829181495 │ '0.08'  │ '2023-01-18T09:20:00.000Z' │  '-'   │
│    2    │ 69.7 │ 70.1 │ 69.7 │  70  │ 1674008700 │  7900  │ 12533.807829181495 │ '0.63'  │ '2023-01-18T09:25:00.000Z' │ 'down' │
│    3    │ 69.3 │ 69.7 │ 69.3 │ 69.7 │ 1674009000 │  3400  │ 12533.807829181495 │ '0.27'  │ '2023-01-18T09:30:00.000Z' │ 'down' │
│    4    │ 69.4 │ 69.6 │ 69.3 │ 69.6 │ 1674009300 │  1200  │ 12533.807829181495 │ '0.10'  │ '2023-01-18T09:35:00.000Z' │ 'down' │
│    5    │ 69.4 │ 69.6 │ 69.3 │ 69.6 │ 1674009600 │  4300  │ 12533.807829181495 │ '0.34'  │ '2023-01-18T09:40:00.000Z' │ 'down' │
│    6    │ 69.4 │ 69.5 │ 69.4 │ 69.4 │ 1674009900 │  4000  │ 12533.807829181495 │ '0.32'  │ '2023-01-18T09:45:00.000Z' │  '-'   │
│    7    │ 69.9 │ 69.9 │ 69.4 │ 69.4 │ 1674010200 │  1700  │ 12533.807829181495 │ '0.14'  │ '2023-01-18T09:50:00.000Z' │  'up'  │
│    8    │ 69.9 │  70  │ 69.5 │ 69.9 │ 1674010500 │  3600  │ 12533.807829181495 │ '0.29'  │ '2023-01-18T09:55:00.000Z' │  '-'   │
│    9    │ 69.2 │  70  │ 69.2 │ 69.7 │ 1674010800 │ 25700  │ 12533.807829181495 │ '2.05'  │ '2023-01-18T10:00:00.000Z' │ 'down' │
│   10    │ 69.1 │ 69.8 │ 69.1 │ 69.2 │ 1674011100 │ 18800  │ 12533.807829181495 │ '1.50'  │ '2023-01-18T10:05:00.000Z' │ 'down' │
│   11    │  69  │ 69.6 │  69  │ 69.4 │ 1674011400 │ 65600  │ 12533.807829181495 │ '5.23'  │ '2023-01-18T10:10:00.000Z' │ 'down' │
│   12    │ 68.9 │  69  │ 68.9 │  69  │ 1674011700 │  6000  │ 12533.807829181495 │ '0.48'  │ '2023-01-18T10:15:00.000Z' │ 'down' │
│   13    │ 68.3 │ 68.9 │ 68.2 │ 68.9 │ 1674012000 │ 37400  │ 12533.807829181495 │ '2.98'  │ '2023-01-18T10:20:00.000Z' │ 'down' │
│   14    │ 68.7 │ 68.9 │ 68.1 │ 68.4 │ 1674012300 │ 19800  │ 12533.807829181495 │ '1.58'  │ '2023-01-18T10:25:00.000Z' │  'up'  │
│   15    │ 68.4 │ 68.4 │ 68.3 │ 68.4 │ 1674012600 │  4600  │ 12533.807829181495 │ '0.37'  │ '2023-01-18T10:30:00.000Z' │  '-'   │
│   16    │ 68.5 │ 68.5 │ 68.4 │ 68.5 │ 1674012900 │ 11500  │ 12533.807829181495 │ '0.92'  │ '2023-01-18T10:35:00.000Z' │  '-'   │
│   17    │ 68.7 │ 68.7 │ 68.5 │ 68.5 │ 1674013200 │  7700  │ 12533.807829181495 │ '0.61'  │ '2023-01-18T10:40:00.000Z' │  'up'  │
│   18    │ 68.6 │ 68.7 │ 68.5 │ 68.7 │ 1674013500 │  8800  │ 12533.807829181495 │ '0.70'  │ '2023-01-18T10:45:00.000Z' │ 'down' │
│   19    │ 68.6 │ 68.6 │ 68.4 │ 68.6 │ 1674013800 │ 15300  │ 12533.807829181495 │ '1.22'  │ '2023-01-18T10:50:00.000Z' │  '-'   │
│   20    │ 68.7 │ 68.7 │ 68.5 │ 68.5 │ 1674014100 │ 12600  │ 12533.807829181495 │ '1.01'  │ '2023-01-18T10:55:00.000Z' │  'up'  │
│   21    │ 68.6 │ 68.6 │ 68.4 │ 68.6 │ 1674014400 │ 31400  │ 12533.807829181495 │ '2.51'  │ '2023-01-18T11:00:00.000Z' │  '-'   │
│   22    │ 68.6 │ 68.6 │ 68.4 │ 68.5 │ 1674014700 │ 10900  │ 12533.807829181495 │ '0.87'  │ '2023-01-18T11:05:00.000Z' │  'up'  │
│   23    │ 68.6 │ 68.7 │ 68.5 │ 68.5 │ 1674015000 │ 16700  │ 12533.807829181495 │ '1.33'  │ '2023-01-18T11:10:00.000Z' │  'up'  │
│   24    │ 68.6 │ 68.6 │ 68.5 │ 68.6 │ 1674015300 │ 13100  │ 12533.807829181495 │ '1.05'  │ '2023-01-18T11:15:00.000Z' │  '-'   │
│   25    │ 68.7 │ 68.7 │ 68.6 │ 68.7 │ 1674015600 │  1200  │ 12533.807829181495 │ '0.10'  │ '2023-01-18T11:20:00.000Z' │  '-'   │
│   26    │ 68.9 │ 68.9 │ 68.6 │ 68.6 │ 1674015900 │ 21500  │ 12533.807829181495 │ '1.72'  │ '2023-01-18T11:25:00.000Z' │  'up'  │
│   27    │  69  │  69  │ 68.9 │  69  │ 1674021600 │ 18000  │ 12533.807829181495 │ '1.44'  │ '2023-01-18T13:00:00.000Z' │  '-'   │
│   28    │ 69.5 │ 69.5 │ 68.9 │  69  │ 1674021900 │ 31200  │ 12533.807829181495 │ '2.49'  │ '2023-01-18T13:05:00.000Z' │  'up'  │
│   29    │ 69.5 │ 69.5 │ 69.4 │ 69.5 │ 1674022200 │  3900  │ 12533.807829181495 │ '0.31'  │ '2023-01-18T13:10:00.000Z' │  '-'   │
│   30    │ 69.5 │ 69.5 │ 69.5 │ 69.5 │ 1674022500 │  2900  │ 12533.807829181495 │ '0.23'  │ '2023-01-18T13:15:00.000Z' │  '-'   │
│   31    │ 69.5 │ 69.5 │ 69.5 │ 69.5 │ 1674022800 │  1700  │ 12533.807829181495 │ '0.14'  │ '2023-01-18T13:20:00.000Z' │  '-'   │
│   32    │ 69.5 │ 69.5 │ 69.5 │ 69.5 │ 1674023100 │  1700  │ 12533.807829181495 │ '0.14'  │ '2023-01-18T13:25:00.000Z' │  '-'   │
│   33    │ 69.4 │ 69.5 │ 69.1 │ 69.5 │ 1674023400 │ 16800  │ 12533.807829181495 │ '1.34'  │ '2023-01-18T13:30:00.000Z' │ 'down' │
│   34    │ 69.4 │ 69.4 │ 69.4 │ 69.4 │ 1674023700 │  1400  │ 12533.807829181495 │ '0.11'  │ '2023-01-18T13:35:00.000Z' │  '-'   │
│   35    │ 69.2 │ 69.4 │ 69.1 │ 69.4 │ 1674024000 │  8400  │ 12533.807829181495 │ '0.67'  │ '2023-01-18T13:40:00.000Z' │ 'down' │
│   36    │  69  │ 69.2 │  69  │ 69.1 │ 1674024300 │ 16800  │ 12533.807829181495 │ '1.34'  │ '2023-01-18T13:45:00.000Z' │ 'down' │
│   37    │ 69.2 │ 69.3 │  69  │ 69.1 │ 1674024600 │ 11000  │ 12533.807829181495 │ '0.88'  │ '2023-01-18T13:50:00.000Z' │  'up'  │
│   38    │ 69.2 │ 69.2 │ 69.1 │ 69.2 │ 1674024900 │  5600  │ 12533.807829181495 │ '0.45'  │ '2023-01-18T13:55:00.000Z' │  '-'   │
│   39    │  69  │ 69.2 │ 68.9 │ 69.2 │ 1674025200 │ 32300  │ 12533.807829181495 │ '2.58'  │ '2023-01-18T14:00:00.000Z' │ 'down' │
│   40    │ 69.1 │ 69.2 │ 68.9 │  69  │ 1674025500 │ 18000  │ 12533.807829181495 │ '1.44'  │ '2023-01-18T14:05:00.000Z' │  'up'  │
│   41    │ 69.2 │ 69.2 │  69  │ 69.2 │ 1674025800 │  9400  │ 12533.807829181495 │ '0.75'  │ '2023-01-18T14:10:00.000Z' │  '-'   │
│   42    │ 69.1 │ 69.2 │  69  │ 69.2 │ 1674026100 │  3400  │ 12533.807829181495 │ '0.27'  │ '2023-01-18T14:15:00.000Z' │ 'down' │
│   43    │ 69.2 │ 69.2 │  69  │ 69.2 │ 1674026400 │  4300  │ 12533.807829181495 │ '0.34'  │ '2023-01-18T14:20:00.000Z' │  '-'   │
│   44    │ 69.3 │ 69.4 │ 69.3 │ 69.3 │ 1674026700 │  4300  │ 12533.807829181495 │ '0.34'  │ '2023-01-18T14:25:00.000Z' │  '-'   │
│   45    │ 69.4 │ 69.4 │ 69.4 │ 69.4 │ 1674027000 │  100   │ 12533.807829181495 │ '0.01'  │ '2023-01-18T14:30:00.000Z' │  '-'   │
│   46    │ 69.1 │ 69.1 │ 69.1 │ 69.1 │ 1674027900 │ 19800  │ 12533.807829181495 │ '1.58'  │ '2023-01-18T14:45:00.000Z' │  '-'   │
│   47    │ 69.5 │ 69.7 │ 69.5 │ 69.7 │ 1674094500 │  3700  │ 12533.807829181495 │ '0.30'  │ '2023-01-19T09:15:00.000Z' │ 'down' │
│   48    │ 69.9 │ 69.9 │ 69.5 │ 69.5 │ 1674094800 │  4100  │ 12533.807829181495 │ '0.33'  │ '2023-01-19T09:20:00.000Z' │  'up'  │
│   49    │ 70.3 │ 70.3 │ 69.9 │ 69.9 │ 1674095100 │ 11500  │ 12533.807829181495 │ '0.92'  │ '2023-01-19T09:25:00.000Z' │  'up'  │
│   50    │ 70.3 │ 70.5 │ 70.3 │ 70.3 │ 1674095400 │  7700  │ 12533.807829181495 │ '0.61'  │ '2023-01-19T09:30:00.000Z' │  '-'   │
│   51    │  70  │ 70.2 │  70  │ 70.2 │ 1674095700 │ 12700  │ 12533.807829181495 │ '1.01'  │ '2023-01-19T09:35:00.000Z' │ 'down' │
│   52    │ 69.9 │ 70.1 │ 69.9 │ 70.1 │ 1674096000 │  5200  │ 12533.807829181495 │ '0.41'  │ '2023-01-19T09:40:00.000Z' │ 'down' │
│   53    │  70  │  70  │ 69.9 │ 69.9 │ 1674096300 │  1900  │ 12533.807829181495 │ '0.15'  │ '2023-01-19T09:45:00.000Z' │  'up'  │
│   54    │  70  │  70  │  70  │  70  │ 1674096600 │  2900  │ 12533.807829181495 │ '0.23'  │ '2023-01-19T09:50:00.000Z' │  '-'   │
│   55    │  70  │  70  │  70  │  70  │ 1674096900 │  5400  │ 12533.807829181495 │ '0.43'  │ '2023-01-19T09:55:00.000Z' │  '-'   │
│   56    │  70  │  70  │  70  │  70  │ 1674097200 │  8200  │ 12533.807829181495 │ '0.65'  │ '2023-01-19T10:00:00.000Z' │  '-'   │
│   57    │  70  │  70  │  70  │  70  │ 1674097500 │  2400  │ 12533.807829181495 │ '0.19'  │ '2023-01-19T10:05:00.000Z' │  '-'   │
│   58    │  70  │ 70.1 │ 69.9 │ 69.9 │ 1674097800 │  9000  │ 12533.807829181495 │ '0.72'  │ '2023-01-19T10:10:00.000Z' │  'up'  │
│   59    │  70  │ 70.1 │  70  │  70  │ 1674098100 │  9300  │ 12533.807829181495 │ '0.74'  │ '2023-01-19T10:15:00.000Z' │  '-'   │
│   60    │  70  │  70  │ 69.9 │ 69.9 │ 1674098400 │  4400  │ 12533.807829181495 │ '0.35'  │ '2023-01-19T10:20:00.000Z' │  'up'  │
│   61    │  70  │  70  │ 69.9 │  70  │ 1674098700 │  1800  │ 12533.807829181495 │ '0.14'  │ '2023-01-19T10:25:00.000Z' │  '-'   │
│   62    │ 69.9 │  70  │ 69.9 │  70  │ 1674099000 │  3500  │ 12533.807829181495 │ '0.28'  │ '2023-01-19T10:30:00.000Z' │ 'down' │
│   63    │  70  │  70  │ 69.9 │ 69.9 │ 1674099300 │  2500  │ 12533.807829181495 │ '0.20'  │ '2023-01-19T10:35:00.000Z' │  'up'  │
│   64    │ 69.9 │  70  │ 69.9 │  70  │ 1674099600 │  7000  │ 12533.807829181495 │ '0.56'  │ '2023-01-19T10:40:00.000Z' │ 'down' │
│   65    │ 69.9 │ 69.9 │ 69.8 │ 69.8 │ 1674099900 │  2700  │ 12533.807829181495 │ '0.22'  │ '2023-01-19T10:45:00.000Z' │  'up'  │
│   66    │ 69.6 │ 69.9 │ 69.5 │ 69.8 │ 1674100200 │ 12600  │ 12533.807829181495 │ '1.01'  │ '2023-01-19T10:50:00.000Z' │ 'down' │
│   67    │ 69.9 │ 69.9 │ 69.5 │ 69.6 │ 1674100500 │  2100  │ 12533.807829181495 │ '0.17'  │ '2023-01-19T10:55:00.000Z' │  'up'  │
│   68    │ 69.9 │ 69.9 │ 69.9 │ 69.9 │ 1674100800 │  400   │ 12533.807829181495 │ '0.03'  │ '2023-01-19T11:00:00.000Z' │  '-'   │
│   69    │ 69.5 │ 69.9 │ 69.5 │ 69.9 │ 1674101100 │  3600  │ 12533.807829181495 │ '0.29'  │ '2023-01-19T11:05:00.000Z' │ 'down' │
│   70    │ 69.7 │ 69.7 │ 69.5 │ 69.5 │ 1674101400 │  2300  │ 12533.807829181495 │ '0.18'  │ '2023-01-19T11:10:00.000Z' │  'up'  │
