"c","h","l","o","t","v","av","r","date","updown"
60.1,60.1,60.1,60.1,1674095100,100,133.33333333333334,"0.75","2023-01-19T09:25:00.000Z","-"
66.1,66.1,66.1,66.1,1674805500,200,133.33333333333334,"1.50","2023-01-27T14:45:00.000Z","-"
59.7,59.7,59.7,59.7,1675221300,100,133.33333333333334,"0.75","2023-02-01T10:15:00.000Z","-"
