"c","h","l","o","t","v","av","r","date","updown"
1.8,1.8,1.8,1.8,1674007200,1500,8380,"0.18","2023-01-18T09:00:00.000Z","-"
1.9,1.9,1.9,1.9,1674007500,100,8380,"0.01","2023-01-18T09:05:00.000Z","-"
1.9,1.9,1.8,1.8,1674007800,6100,8380,"0.73","2023-01-18T09:10:00.000Z","up"
1.8,1.8,1.8,1.8,1674008700,23200,8380,"2.77","2023-01-18T09:25:00.000Z","-"
1.8,1.8,1.8,1.8,1674009300,10400,8380,"1.24","2023-01-18T09:35:00.000Z","-"
1.8,1.8,1.8,1.8,1674009900,100,8380,"0.01","2023-01-18T09:45:00.000Z","-"
1.8,1.8,1.8,1.8,1674010500,100,8380,"0.01","2023-01-18T09:55:00.000Z","-"
1.8,1.8,1.8,1.8,1674011100,200,8380,"0.02","2023-01-18T10:05:00.000Z","-"
1.8,1.8,1.8,1.8,1674011400,3400,8380,"0.41","2023-01-18T10:10:00.000Z","-"
1.8,1.8,1.8,1.8,1674014100,1000,8380,"0.12","2023-01-18T10:55:00.000Z","-"
1.8,1.8,1.8,1.8,1674015000,300,8380,"0.04","2023-01-18T11:10:00.000Z","-"
1.8,1.8,1.8,1.8,1674015300,6000,8380,"0.72","2023-01-18T11:15:00.000Z","-"
1.9,1.9,1.9,1.9,1674015600,100,8380,"0.01","2023-01-18T11:20:00.000Z","-"
1.8,1.8,1.8,1.8,1674015900,3700,8380,"0.44","2023-01-18T11:25:00.000Z","-"
1.8,1.8,1.7,1.7,1674021600,7500,8380,"0.89","2023-01-18T13:00:00.000Z","up"
1.7,1.7,1.7,1.7,1674022200,100,8380,"0.01","2023-01-18T13:10:00.000Z","-"
1.8,1.8,1.8,1.8,1674023400,600,8380,"0.07","2023-01-18T13:30:00.000Z","-"
1.7,1.7,1.7,1.7,1674024000,100,8380,"0.01","2023-01-18T13:40:00.000Z","-"
1.8,1.8,1.8,1.8,1674024600,100,8380,"0.01","2023-01-18T13:50:00.000Z","-"
1.8,1.8,1.8,1.8,1674025200,400,8380,"0.05","2023-01-18T14:00:00.000Z","-"
1.8,1.8,1.8,1.8,1674025800,10000,8380,"1.19","2023-01-18T14:10:00.000Z","-"
1.8,1.8,1.8,1.8,1674026100,4000,8380,"0.48","2023-01-18T14:15:00.000Z","-"
1.8,1.8,1.8,1.8,1674026400,500,8380,"0.06","2023-01-18T14:20:00.000Z","-"
1.8,1.8,1.7,1.7,1674026700,800,8380,"0.10","2023-01-18T14:25:00.000Z","up"
