"c","h","l","o","t","v","av","r","date","updown"
8.85,8.85,8.85,8.85,1674024000,500,281.25,"1.78","2023-01-18T13:40:00.000Z","-"
8.85,8.85,8.85,8.85,1674024300,100,281.25,"0.36","2023-01-18T13:45:00.000Z","-"
9,9,9,9,1674025200,100,281.25,"0.36","2023-01-18T14:00:00.000Z","-"
8.9,8.9,8.9,8.9,1674785700,100,281.25,"0.36","2023-01-27T09:15:00.000Z","-"
9.07,9.07,9.07,9.07,1674801600,100,281.25,"0.36","2023-01-27T13:40:00.000Z","-"
9.07,9.07,9.07,9.07,1674802500,100,281.25,"0.36","2023-01-27T13:55:00.000Z","-"
9.07,9.07,9.07,9.07,1674804000,100,281.25,"0.36","2023-01-27T14:20:00.000Z","-"
9.07,9.07,9.07,9.07,1674804300,300,281.25,"1.07","2023-01-27T14:25:00.000Z","-"
9.3,9.3,9.3,9.3,1675058400,300,281.25,"1.07","2023-01-30T13:00:00.000Z","-"
9.3,9.3,9.3,9.3,1675060800,300,281.25,"1.07","2023-01-30T13:40:00.000Z","-"
9.2,9.2,9.2,9.2,1675137600,1500,281.25,"5.33","2023-01-31T11:00:00.000Z","-"
9.2,9.2,9.2,9.2,1675138200,100,281.25,"0.36","2023-01-31T11:10:00.000Z","-"
9.4,9.4,9.4,9.4,1675145400,100,281.25,"0.36","2023-01-31T13:10:00.000Z","-"
9.9,9.9,9.9,9.9,1675148700,100,281.25,"0.36","2023-01-31T14:05:00.000Z","-"
9.5,9.5,9.5,9.5,1675231200,500,281.25,"1.78","2023-02-01T13:00:00.000Z","-"
9.5,9.5,9.5,9.5,1675236300,200,281.25,"0.71","2023-02-01T14:25:00.000Z","-"
