"c","h","l","o","t","v","av","r","date","updown"
13.5,13.6,13.5,13.6,1674007200,4300,5988.185654008439,"0.72","2023-01-18T09:00:00.000Z","down"
13.5,13.5,13.5,13.5,1674007500,2800,5988.185654008439,"0.47","2023-01-18T09:05:00.000Z","-"
13.4,13.5,13.4,13.5,1674007800,700,5988.185654008439,"0.12","2023-01-18T09:10:00.000Z","down"
13.4,13.4,13.4,13.4,1674008100,200,5988.185654008439,"0.03","2023-01-18T09:15:00.000Z","-"
13.4,13.4,13.3,13.4,1674008700,1700,5988.185654008439,"0.28","2023-01-18T09:25:00.000Z","-"
13.6,13.6,13.5,13.5,1674009000,63600,5988.185654008439,"10.62","2023-01-18T09:30:00.000Z","up"
13.5,13.6,13.5,13.6,1674009300,16200,5988.185654008439,"2.71","2023-01-18T09:35:00.000Z","down"
13.5,13.5,13.5,13.5,1674009600,15300,5988.185654008439,"2.56","2023-01-18T09:40:00.000Z","-"
13.6,13.6,13.5,13.5,1674009900,7900,5988.185654008439,"1.32","2023-01-18T09:45:00.000Z","up"
13.6,13.6,13.6,13.6,1674010200,8700,5988.185654008439,"1.45","2023-01-18T09:50:00.000Z","-"
13.6,13.7,13.6,13.6,1674010500,16800,5988.185654008439,"2.81","2023-01-18T09:55:00.000Z","-"
13.6,13.6,13.6,13.6,1674010800,1200,5988.185654008439,"0.20","2023-01-18T10:00:00.000Z","-"
13.5,13.5,13.5,13.5,1674011100,4600,5988.185654008439,"0.77","2023-01-18T10:05:00.000Z","-"
13.5,13.5,13.5,13.5,1674012000,100,5988.185654008439,"0.02","2023-01-18T10:20:00.000Z","-"
13.5,13.5,13.5,13.5,1674012600,800,5988.185654008439,"0.13","2023-01-18T10:30:00.000Z","-"
13.6,13.6,13.6,13.6,1674012900,5400,5988.185654008439,"0.90","2023-01-18T10:35:00.000Z","-"
13.6,13.6,13.6,13.6,1674013200,1100,5988.185654008439,"0.18","2023-01-18T10:40:00.000Z","-"
13.6,13.6,13.6,13.6,1674013500,4500,5988.185654008439,"0.75","2023-01-18T10:45:00.000Z","-"
13.6,13.6,13.6,13.6,1674013800,1600,5988.185654008439,"0.27","2023-01-18T10:50:00.000Z","-"
13.7,13.7,13.6,13.6,1674014100,1600,5988.185654008439,"0.27","2023-01-18T10:55:00.000Z","up"
13.7,13.7,13.7,13.7,1674014700,1000,5988.185654008439,"0.17","2023-01-18T11:05:00.000Z","-"
13.6,13.6,13.6,13.6,1674015000,300,5988.185654008439,"0.05","2023-01-18T11:10:00.000Z","-"
13.6,13.6,13.6,13.6,1674015300,4000,5988.185654008439,"0.67","2023-01-18T11:15:00.000Z","-"
14.3,14.3,13.8,13.8,1674015600,42100,5988.185654008439,"7.03","2023-01-18T11:20:00.000Z","up"
14.1,14.1,14.1,14.1,1674015900,100,5988.185654008439,"0.02","2023-01-18T11:25:00.000Z","-"
14.1,14.1,14.1,14.1,1674021600,100,5988.185654008439,"0.02","2023-01-18T13:00:00.000Z","-"
14,14,14,14,1674022200,15000,5988.185654008439,"2.50","2023-01-18T13:10:00.000Z","-"
14,14,14,14,1674022500,25300,5988.185654008439,"4.22","2023-01-18T13:15:00.000Z","-"
14,14,14,14,1674022800,1600,5988.185654008439,"0.27","2023-01-18T13:20:00.000Z","-"
14,14,13.8,13.8,1674023100,5200,5988.185654008439,"0.87","2023-01-18T13:25:00.000Z","up"
14,14,14,14,1674024300,3000,5988.185654008439,"0.50","2023-01-18T13:45:00.000Z","-"
14,14,14,14,1674024600,1100,5988.185654008439,"0.18","2023-01-18T13:50:00.000Z","-"
14,14,14,14,1674024900,500,5988.185654008439,"0.08","2023-01-18T13:55:00.000Z","-"
13.8,14,13.8,14,1674025200,6000,5988.185654008439,"1.00","2023-01-18T14:00:00.000Z","down"
14,14,14,14,1674025500,100,5988.185654008439,"0.02","2023-01-18T14:05:00.000Z","-"
13.8,13.8,13.8,13.8,1674025800,400,5988.185654008439,"0.07","2023-01-18T14:10:00.000Z","-"
13.8,13.8,13.8,13.8,1674026100,200,5988.185654008439,"0.03","2023-01-18T14:15:00.000Z","-"
13.9,13.9,13.9,13.9,1674026400,3700,5988.185654008439,"0.62","2023-01-18T14:20:00.000Z","-"
13.8,13.9,13.8,13.9,1674026700,14500,5988.185654008439,"2.42","2023-01-18T14:25:00.000Z","down"
13.8,13.8,13.8,13.8,1674027900,16400,5988.185654008439,"2.74","2023-01-18T14:45:00.000Z","-"
14.2,14.2,13.8,13.8,1674093600,400,5988.185654008439,"0.07","2023-01-19T09:00:00.000Z","up"
14,14.1,14,14.1,1674093900,1300,5988.185654008439,"0.22","2023-01-19T09:05:00.000Z","down"
13.9,13.9,13.9,13.9,1674094500,100,5988.185654008439,"0.02","2023-01-19T09:15:00.000Z","-"
14,14,13.9,13.9,1674094800,2300,5988.185654008439,"0.38","2023-01-19T09:20:00.000Z","up"
14,14,13.7,13.7,1674095400,98100,5988.185654008439,"16.38","2023-01-19T09:30:00.000Z","up"
13.8,14,13.8,14,1674095700,5900,5988.185654008439,"0.99","2023-01-19T09:35:00.000Z","down"
13.8,13.8,13.8,13.8,1674096000,19100,5988.185654008439,"3.19","2023-01-19T09:40:00.000Z","-"
14,14,13.9,13.9,1674096600,50800,5988.185654008439,"8.48","2023-01-19T09:50:00.000Z","up"
14.1,14.1,14,14,1674096900,1100,5988.185654008439,"0.18","2023-01-19T09:55:00.000Z","up"
14,14.1,14,14.1,1674097800,10500,5988.185654008439,"1.75","2023-01-19T10:10:00.000Z","down"
14,14,14,14,1674098400,1900,5988.185654008439,"0.32","2023-01-19T10:20:00.000Z","-"
14,14,14,14,1674098700,700,5988.185654008439,"0.12","2023-01-19T10:25:00.000Z","-"
14,14,14,14,1674099300,2800,5988.185654008439,"0.47","2023-01-19T10:35:00.000Z","-"
14,14,14,14,1674100200,100,5988.185654008439,"0.02","2023-01-19T10:50:00.000Z","-"
13.9,13.9,13.9,13.9,1674100800,1300,5988.185654008439,"0.22","2023-01-19T11:00:00.000Z","-"
13.8,13.8,13.8,13.8,1674108300,2100,5988.185654008439,"0.35","2023-01-19T13:05:00.000Z","-"
13.9,13.9,13.8,13.8,1674108900,2700,5988.185654008439,"0.45","2023-01-19T13:15:00.000Z","up"
13.9,13.9,13.9,13.9,1674109200,1700,5988.185654008439,"0.28","2023-01-19T13:20:00.000Z","-"
13.9,14,13.8,14,1674109500,6900,5988.185654008439,"1.15","2023-01-19T13:25:00.000Z","down"
13.8,13.8,13.8,13.8,1674109800,1900,5988.185654008439,"0.32","2023-01-19T13:30:00.000Z","-"
13.9,13.9,13.8,13.8,1674110100,800,5988.185654008439,"0.13","2023-01-19T13:35:00.000Z","up"
13.8,13.8,13.8,13.8,1674110400,4300,5988.185654008439,"0.72","2023-01-19T13:40:00.000Z","-"
14,14,14,14,1674110700,100,5988.185654008439,"0.02","2023-01-19T13:45:00.000Z","-"
14,14,13.8,13.8,1674111000,20200,5988.185654008439,"3.37","2023-01-19T13:50:00.000Z","up"
14,14,14,14,1674111300,4600,5988.185654008439,"0.77","2023-01-19T13:55:00.000Z","-"
14.1,14.4,14,14,1674111600,57100,5988.185654008439,"9.54","2023-01-19T14:00:00.000Z","up"
14.3,14.5,14.1,14.1,1674111900,52200,5988.185654008439,"8.72","2023-01-19T14:05:00.000Z","up"
14.2,14.2,14.2,14.2,1674112200,3300,5988.185654008439,"0.55","2023-01-19T14:10:00.000Z","-"
14.4,14.4,14.2,14.2,1674112500,5900,5988.185654008439,"0.99","2023-01-19T14:15:00.000Z","up"
14.3,14.4,14.3,14.4,1674112800,7800,5988.185654008439,"1.30","2023-01-19T14:20:00.000Z","down"
14.3,14.3,14.3,14.3,1674113100,5800,5988.185654008439,"0.97","2023-01-19T14:25:00.000Z","-"
14.5,14.5,14.5,14.5,1674114300,22000,5988.185654008439,"3.67","2023-01-19T14:45:00.000Z","-"
14.5,14.5,14.5,14.5,1674784800,200,5988.185654008439,"0.03","2023-01-27T09:00:00.000Z","-"
14.5,14.5,14.5,14.5,1674785700,3700,5988.185654008439,"0.62","2023-01-27T09:15:00.000Z","-"
14.4,14.5,14.4,14.5,1674786000,1900,5988.185654008439,"0.32","2023-01-27T09:20:00.000Z","down"
14.4,14.4,14.4,14.4,1674786300,400,5988.185654008439,"0.07","2023-01-27T09:25:00.000Z","-"
14.4,14.4,14.4,14.4,1674786900,300,5988.185654008439,"0.05","2023-01-27T09:35:00.000Z","-"
14.4,14.4,14.4,14.4,1674787500,1300,5988.185654008439,"0.22","2023-01-27T09:45:00.000Z","-"
14.1,14.1,14.1,14.1,1674787800,100,5988.185654008439,"0.02","2023-01-27T09:50:00.000Z","-"
14.1,14.1,14.1,14.1,1674788100,4000,5988.185654008439,"0.67","2023-01-27T09:55:00.000Z","-"
14.1,14.1,14.1,14.1,1674788400,100,5988.185654008439,"0.02","2023-01-27T10:00:00.000Z","-"
14.1,14.1,14.1,14.1,1674789000,2900,5988.185654008439,"0.48","2023-01-27T10:10:00.000Z","-"
14.1,14.1,14.1,14.1,1674789600,800,5988.185654008439,"0.13","2023-01-27T10:20:00.000Z","-"
14.1,14.1,14.1,14.1,1674790200,3100,5988.185654008439,"0.52","2023-01-27T10:30:00.000Z","-"
14.1,14.1,14.1,14.1,1674790500,4600,5988.185654008439,"0.77","2023-01-27T10:35:00.000Z","-"
14.1,14.1,14.1,14.1,1674790800,500,5988.185654008439,"0.08","2023-01-27T10:40:00.000Z","-"
14.3,14.3,14.1,14.2,1674791100,2700,5988.185654008439,"0.45","2023-01-27T10:45:00.000Z","up"
14.2,14.2,14.2,14.2,1674791400,700,5988.185654008439,"0.12","2023-01-27T10:50:00.000Z","-"
14.2,14.2,14.2,14.2,1674791700,3300,5988.185654008439,"0.55","2023-01-27T10:55:00.000Z","-"
14.2,14.2,14.1,14.1,1674792000,1100,5988.185654008439,"0.18","2023-01-27T11:00:00.000Z","up"
14.2,14.2,14.2,14.2,1674792300,100,5988.185654008439,"0.02","2023-01-27T11:05:00.000Z","-"
14.3,14.3,14.3,14.3,1674792600,200,5988.185654008439,"0.03","2023-01-27T11:10:00.000Z","-"
14.2,14.2,14.2,14.2,1674792900,1500,5988.185654008439,"0.25","2023-01-27T11:15:00.000Z","-"
14.1,14.2,14.1,14.2,1674793200,1100,5988.185654008439,"0.18","2023-01-27T11:20:00.000Z","down"
14.3,14.3,14.2,14.2,1674793500,6100,5988.185654008439,"1.02","2023-01-27T11:25:00.000Z","up"
14.3,14.3,14.3,14.3,1674799200,4900,5988.185654008439,"0.82","2023-01-27T13:00:00.000Z","-"
14.3,14.3,14.3,14.3,1674799500,5100,5988.185654008439,"0.85","2023-01-27T13:05:00.000Z","-"
14.3,14.3,14.3,14.3,1674799800,5400,5988.185654008439,"0.90","2023-01-27T13:10:00.000Z","-"
14.3,14.3,14.3,14.3,1674800100,4600,5988.185654008439,"0.77","2023-01-27T13:15:00.000Z","-"
14.2,14.3,14.2,14.3,1674800400,600,5988.185654008439,"0.10","2023-01-27T13:20:00.000Z","down"
14.3,14.3,14.2,14.2,1674800700,1100,5988.185654008439,"0.18","2023-01-27T13:25:00.000Z","up"
14.3,14.3,14.3,14.3,1674801000,300,5988.185654008439,"0.05","2023-01-27T13:30:00.000Z","-"
14.2,14.2,14.2,14.2,1674801600,2400,5988.185654008439,"0.40","2023-01-27T13:40:00.000Z","-"
14.2,14.2,14.2,14.2,1674801900,5100,5988.185654008439,"0.85","2023-01-27T13:45:00.000Z","-"
14.2,14.2,14.2,14.2,1674802200,2300,5988.185654008439,"0.38","2023-01-27T13:50:00.000Z","-"
14.1,14.1,14.1,14.1,1674802500,16300,5988.185654008439,"2.72","2023-01-27T13:55:00.000Z","-"
14.2,14.2,14.2,14.2,1674802800,300,5988.185654008439,"0.05","2023-01-27T14:00:00.000Z","-"
14.2,14.2,14.2,14.2,1674803400,2000,5988.185654008439,"0.33","2023-01-27T14:10:00.000Z","-"
14.2,14.2,14.2,14.2,1674803700,200,5988.185654008439,"0.03","2023-01-27T14:15:00.000Z","-"
14.2,14.2,14.2,14.2,1674804000,1300,5988.185654008439,"0.22","2023-01-27T14:20:00.000Z","-"
14.1,14.2,14.1,14.2,1674804300,3100,5988.185654008439,"0.52","2023-01-27T14:25:00.000Z","down"
14.1,14.1,14.1,14.1,1674805500,10300,5988.185654008439,"1.72","2023-01-27T14:45:00.000Z","-"
14.1,14.1,14.1,14.1,1675044000,200,5988.185654008439,"0.03","2023-01-30T09:00:00.000Z","-"
14,14,14,14,1675044300,5000,5988.185654008439,"0.83","2023-01-30T09:05:00.000Z","-"
14,14,14,14,1675044900,600,5988.185654008439,"0.10","2023-01-30T09:15:00.000Z","-"
13.8,13.8,13.8,13.8,1675045200,100,5988.185654008439,"0.02","2023-01-30T09:20:00.000Z","-"
13.8,13.8,13.8,13.8,1675045500,1100,5988.185654008439,"0.18","2023-01-30T09:25:00.000Z","-"
13.9,13.9,13.8,13.8,1675045800,2800,5988.185654008439,"0.47","2023-01-30T09:30:00.000Z","up"
13.8,13.9,13.8,13.9,1675046100,10100,5988.185654008439,"1.69","2023-01-30T09:35:00.000Z","down"
14,14,13.9,13.9,1675046400,10100,5988.185654008439,"1.69","2023-01-30T09:40:00.000Z","up"
13.9,14,13.9,13.9,1675046700,800,5988.185654008439,"0.13","2023-01-30T09:45:00.000Z","-"
13.9,13.9,13.9,13.9,1675047000,100,5988.185654008439,"0.02","2023-01-30T09:50:00.000Z","-"
13.8,13.9,13.8,13.9,1675047300,10500,5988.185654008439,"1.75","2023-01-30T09:55:00.000Z","down"
13.8,13.8,13.8,13.8,1675047600,4900,5988.185654008439,"0.82","2023-01-30T10:00:00.000Z","-"
14,14,14,14,1675048500,300,5988.185654008439,"0.05","2023-01-30T10:15:00.000Z","-"
14,14,14,14,1675048800,3100,5988.185654008439,"0.52","2023-01-30T10:20:00.000Z","-"
14,14.1,14,14,1675049100,7900,5988.185654008439,"1.32","2023-01-30T10:25:00.000Z","-"
14,14,14,14,1675049700,800,5988.185654008439,"0.13","2023-01-30T10:35:00.000Z","-"
14,14,14,14,1675050000,4700,5988.185654008439,"0.78","2023-01-30T10:40:00.000Z","-"
14,14,14,14,1675050300,100,5988.185654008439,"0.02","2023-01-30T10:45:00.000Z","-"
13.8,14,13.8,14,1675050600,50100,5988.185654008439,"8.37","2023-01-30T10:50:00.000Z","down"
14,14,14,14,1675050900,200,5988.185654008439,"0.03","2023-01-30T10:55:00.000Z","-"
14,14,14,14,1675051500,900,5988.185654008439,"0.15","2023-01-30T11:05:00.000Z","-"
14.1,14.1,14.1,14.1,1675051800,5100,5988.185654008439,"0.85","2023-01-30T11:10:00.000Z","-"
14.1,14.1,14.1,14.1,1675052100,6000,5988.185654008439,"1.00","2023-01-30T11:15:00.000Z","-"
14.1,14.1,14.1,14.1,1675052400,1900,5988.185654008439,"0.32","2023-01-30T11:20:00.000Z","-"
14.1,14.1,14.1,14.1,1675052700,5100,5988.185654008439,"0.85","2023-01-30T11:25:00.000Z","-"
13.9,13.9,13.9,13.9,1675058400,3000,5988.185654008439,"0.50","2023-01-30T13:00:00.000Z","-"
14,14,14,14,1675058700,600,5988.185654008439,"0.10","2023-01-30T13:05:00.000Z","-"
14,14,14,14,1675059000,1400,5988.185654008439,"0.23","2023-01-30T13:10:00.000Z","-"
14,14,14,14,1675059300,3500,5988.185654008439,"0.58","2023-01-30T13:15:00.000Z","-"
14.1,14.1,14.1,14.1,1675059600,9400,5988.185654008439,"1.57","2023-01-30T13:20:00.000Z","-"
14.1,14.1,14.1,14.1,1675059900,100,5988.185654008439,"0.02","2023-01-30T13:25:00.000Z","-"
14.1,14.1,14.1,14.1,1675060200,600,5988.185654008439,"0.10","2023-01-30T13:30:00.000Z","-"
14.1,14.1,14,14.1,1675060500,4700,5988.185654008439,"0.78","2023-01-30T13:35:00.000Z","-"
14.1,14.1,14.1,14.1,1675060800,2200,5988.185654008439,"0.37","2023-01-30T13:40:00.000Z","-"
14.1,14.1,14,14.1,1675061100,2500,5988.185654008439,"0.42","2023-01-30T13:45:00.000Z","-"
14,14,14,14,1675061400,500,5988.185654008439,"0.08","2023-01-30T13:50:00.000Z","-"
13.8,14,13.8,14,1675061700,43300,5988.185654008439,"7.23","2023-01-30T13:55:00.000Z","down"
14,14,13.9,13.9,1675062000,1100,5988.185654008439,"0.18","2023-01-30T14:00:00.000Z","up"
13.8,13.9,13.8,13.9,1675062300,7300,5988.185654008439,"1.22","2023-01-30T14:05:00.000Z","down"
13.7,13.8,13.7,13.8,1675062600,10900,5988.185654008439,"1.82","2023-01-30T14:10:00.000Z","down"
14,14,13.8,13.8,1675062900,1600,5988.185654008439,"0.27","2023-01-30T14:15:00.000Z","up"
14.1,14.1,14.1,14.1,1675063200,100,5988.185654008439,"0.02","2023-01-30T14:20:00.000Z","-"
13.8,13.8,13.8,13.8,1675064700,9100,5988.185654008439,"1.52","2023-01-30T14:45:00.000Z","-"
14.1,14.1,14.1,14.1,1675131300,100,5988.185654008439,"0.02","2023-01-31T09:15:00.000Z","-"
13.8,13.9,13.8,13.9,1675132200,900,5988.185654008439,"0.15","2023-01-31T09:30:00.000Z","down"
13.8,13.8,13.8,13.8,1675132500,3100,5988.185654008439,"0.52","2023-01-31T09:35:00.000Z","-"
13.8,13.8,13.8,13.8,1675132800,1700,5988.185654008439,"0.28","2023-01-31T09:40:00.000Z","-"
13.8,13.8,13.8,13.8,1675133100,1100,5988.185654008439,"0.18","2023-01-31T09:45:00.000Z","-"
13.8,13.8,13.8,13.8,1675133400,100,5988.185654008439,"0.02","2023-01-31T09:50:00.000Z","-"
13.8,13.8,13.8,13.8,1675133700,500,5988.185654008439,"0.08","2023-01-31T09:55:00.000Z","-"
13.8,13.8,13.8,13.8,1675134300,900,5988.185654008439,"0.15","2023-01-31T10:05:00.000Z","-"
13.7,13.7,13.7,13.7,1675134900,100,5988.185654008439,"0.02","2023-01-31T10:15:00.000Z","-"
13.8,13.8,13.8,13.8,1675135200,5300,5988.185654008439,"0.89","2023-01-31T10:20:00.000Z","-"
13.7,13.7,13.7,13.7,1675135800,9400,5988.185654008439,"1.57","2023-01-31T10:30:00.000Z","-"
13.6,13.6,13.6,13.6,1675136100,18600,5988.185654008439,"3.11","2023-01-31T10:35:00.000Z","-"
13.6,13.6,13.6,13.6,1675136400,1100,5988.185654008439,"0.18","2023-01-31T10:40:00.000Z","-"
13.6,13.6,13.6,13.6,1675136700,2400,5988.185654008439,"0.40","2023-01-31T10:45:00.000Z","-"
13.6,13.6,13.6,13.6,1675137000,3600,5988.185654008439,"0.60","2023-01-31T10:50:00.000Z","-"
13.5,13.6,13.5,13.6,1675137300,18300,5988.185654008439,"3.06","2023-01-31T10:55:00.000Z","down"
13.5,13.5,13.5,13.5,1675137600,3700,5988.185654008439,"0.62","2023-01-31T11:00:00.000Z","-"
13.5,13.5,13.5,13.5,1675137900,4200,5988.185654008439,"0.70","2023-01-31T11:05:00.000Z","-"
13.5,13.5,13.5,13.5,1675138200,5100,5988.185654008439,"0.85","2023-01-31T11:10:00.000Z","-"
13.5,13.5,13.5,13.5,1675138500,1300,5988.185654008439,"0.22","2023-01-31T11:15:00.000Z","-"
13.5,13.5,13.5,13.5,1675138800,1200,5988.185654008439,"0.20","2023-01-31T11:20:00.000Z","-"
13.5,13.5,13.5,13.5,1675139100,1600,5988.185654008439,"0.27","2023-01-31T11:25:00.000Z","-"
