"c","h","l","o","t","v","av","r","date","updown"
26.1,26.1,26.1,26.1,1674008700,500,897.2222222222222,"0.56","2023-01-18T09:25:00.000Z","-"
26.2,26.2,26.2,26.2,1674011400,200,897.2222222222222,"0.22","2023-01-18T10:10:00.000Z","-"
26.2,26.25,26.2,26.25,1674012000,300,897.2222222222222,"0.33","2023-01-18T10:20:00.000Z","down"
26.2,26.2,26.2,26.2,1674013500,500,897.2222222222222,"0.56","2023-01-18T10:45:00.000Z","-"
26.2,26.2,26.2,26.2,1674013800,600,897.2222222222222,"0.67","2023-01-18T10:50:00.000Z","-"
26.65,26.65,26.5,26.5,1674014100,700,897.2222222222222,"0.78","2023-01-18T10:55:00.000Z","up"
26.65,26.65,26.65,26.65,1674021600,100,897.2222222222222,"0.11","2023-01-18T13:00:00.000Z","-"
26.65,26.65,26.65,26.65,1674023100,100,897.2222222222222,"0.11","2023-01-18T13:25:00.000Z","-"
26.6,26.6,26.6,26.6,1674026100,200,897.2222222222222,"0.22","2023-01-18T14:15:00.000Z","-"
26.65,26.65,26.65,26.65,1674026400,1500,897.2222222222222,"1.67","2023-01-18T14:20:00.000Z","-"
26.35,26.35,26.35,26.35,1674027900,1400,897.2222222222222,"1.56","2023-01-18T14:45:00.000Z","-"
26.5,27.85,26.5,27.85,1674094500,7800,897.2222222222222,"8.69","2023-01-19T09:15:00.000Z","down"
27.9,27.9,27.9,27.9,1674094800,100,897.2222222222222,"0.11","2023-01-19T09:20:00.000Z","-"
27.7,27.7,27.7,27.7,1674095100,10000,897.2222222222222,"11.15","2023-01-19T09:25:00.000Z","-"
27.7,27.7,27.7,27.7,1674095400,1000,897.2222222222222,"1.11","2023-01-19T09:30:00.000Z","-"
27.6,27.7,27.6,27.7,1674095700,1100,897.2222222222222,"1.23","2023-01-19T09:35:00.000Z","down"
27.6,27.6,27.6,27.6,1674096000,100,897.2222222222222,"0.11","2023-01-19T09:40:00.000Z","-"
27.6,27.6,27.6,27.6,1674096900,200,897.2222222222222,"0.22","2023-01-19T09:55:00.000Z","-"
27.6,27.6,27.6,27.6,1674097200,300,897.2222222222222,"0.33","2023-01-19T10:00:00.000Z","-"
27.6,27.6,27.6,27.6,1674097500,1600,897.2222222222222,"1.78","2023-01-19T10:05:00.000Z","-"
26.8,26.8,26.8,26.8,1674099300,300,897.2222222222222,"0.33","2023-01-19T10:35:00.000Z","-"
26.8,26.8,26.8,26.8,1674108000,200,897.2222222222222,"0.22","2023-01-19T13:00:00.000Z","-"
26.8,26.8,26.8,26.8,1674108600,100,897.2222222222222,"0.11","2023-01-19T13:10:00.000Z","-"
26.8,26.8,26.8,26.8,1674108900,200,897.2222222222222,"0.22","2023-01-19T13:15:00.000Z","-"
26.8,26.8,26.8,26.8,1674109500,1000,897.2222222222222,"1.11","2023-01-19T13:25:00.000Z","-"
26.8,26.8,26.8,26.8,1674110100,100,897.2222222222222,"0.11","2023-01-19T13:35:00.000Z","-"
26.9,27.4,26.9,27.4,1674785700,600,897.2222222222222,"0.67","2023-01-27T09:15:00.000Z","down"
27,27,27,27,1674789000,500,897.2222222222222,"0.56","2023-01-27T10:10:00.000Z","-"
27.4,27.4,27.4,27.4,1674789900,100,897.2222222222222,"0.11","2023-01-27T10:25:00.000Z","-"
27.1,27.1,27.1,27.1,1674790200,600,897.2222222222222,"0.67","2023-01-27T10:30:00.000Z","-"
27.1,27.1,27.1,27.1,1674799500,100,897.2222222222222,"0.11","2023-01-27T13:05:00.000Z","-"
27.1,27.1,27.1,27.1,1674800700,600,897.2222222222222,"0.67","2023-01-27T13:25:00.000Z","-"
27.3,27.3,27.3,27.3,1674802200,500,897.2222222222222,"0.56","2023-01-27T13:50:00.000Z","-"
27,27.1,27,27.1,1674803400,3000,897.2222222222222,"3.34","2023-01-27T14:10:00.000Z","down"
27.2,27.2,27.2,27.2,1674805500,600,897.2222222222222,"0.67","2023-01-27T14:45:00.000Z","-"
27.2,27.2,27.2,27.2,1675045200,200,897.2222222222222,"0.22","2023-01-30T09:20:00.000Z","-"
27.95,27.95,27.95,27.95,1675045500,100,897.2222222222222,"0.11","2023-01-30T09:25:00.000Z","-"
28,28,27.95,27.95,1675046400,1400,897.2222222222222,"1.56","2023-01-30T09:40:00.000Z","up"
27.95,27.95,27.95,27.95,1675047000,1000,897.2222222222222,"1.11","2023-01-30T09:50:00.000Z","-"
27.9,27.9,27.9,27.9,1675047300,200,897.2222222222222,"0.22","2023-01-30T09:55:00.000Z","-"
27.9,27.9,27.9,27.9,1675047900,1000,897.2222222222222,"1.11","2023-01-30T10:05:00.000Z","-"
27.3,27.3,27.3,27.3,1675048200,100,897.2222222222222,"0.11","2023-01-30T10:10:00.000Z","-"
27.85,27.85,27.85,27.85,1675048500,100,897.2222222222222,"0.11","2023-01-30T10:15:00.000Z","-"
27.85,27.85,27.85,27.85,1675048800,300,897.2222222222222,"0.33","2023-01-30T10:20:00.000Z","-"
27.5,27.5,27.5,27.5,1675051200,300,897.2222222222222,"0.33","2023-01-30T11:00:00.000Z","-"
27.5,27.5,27.5,27.5,1675051500,200,897.2222222222222,"0.22","2023-01-30T11:05:00.000Z","-"
27.5,27.5,27.5,27.5,1675052100,800,897.2222222222222,"0.89","2023-01-30T11:15:00.000Z","-"
27.5,27.5,27.5,27.5,1675060500,100,897.2222222222222,"0.11","2023-01-30T13:35:00.000Z","-"
27.5,27.5,27.5,27.5,1675060800,200,897.2222222222222,"0.22","2023-01-30T13:40:00.000Z","-"
27.5,27.5,27.5,27.5,1675063200,500,897.2222222222222,"0.56","2023-01-30T14:20:00.000Z","-"
27.5,27.5,27.5,27.5,1675063500,300,897.2222222222222,"0.33","2023-01-30T14:25:00.000Z","-"
27.7,27.7,27.7,27.7,1675064700,100,897.2222222222222,"0.11","2023-01-30T14:45:00.000Z","-"
27.05,27.65,27.05,27.65,1675131300,7300,897.2222222222222,"8.14","2023-01-31T09:15:00.000Z","down"
27.7,27.7,27.7,27.7,1675132500,100,897.2222222222222,"0.11","2023-01-31T09:35:00.000Z","-"
27.7,27.7,27.7,27.7,1675132800,900,897.2222222222222,"1.00","2023-01-31T09:40:00.000Z","-"
27.65,27.65,27.65,27.65,1675133400,300,897.2222222222222,"0.33","2023-01-31T09:50:00.000Z","-"
27.2,27.2,27.2,27.2,1675146300,100,897.2222222222222,"0.11","2023-01-31T13:25:00.000Z","-"
27.6,27.6,27.6,27.6,1675149900,100,897.2222222222222,"0.11","2023-01-31T14:25:00.000Z","-"
27.65,27.65,27.65,27.65,1675217700,100,897.2222222222222,"0.11","2023-02-01T09:15:00.000Z","-"
27.2,27.2,27.2,27.2,1675218000,1700,897.2222222222222,"1.89","2023-02-01T09:20:00.000Z","-"
27.2,27.2,27.2,27.2,1675218300,200,897.2222222222222,"0.22","2023-02-01T09:25:00.000Z","-"
27.45,27.45,27.45,27.45,1675220700,100,897.2222222222222,"0.11","2023-02-01T10:05:00.000Z","-"
28,28.1,28,28.1,1675221600,300,897.2222222222222,"0.33","2023-02-01T10:20:00.000Z","down"
27.95,27.95,27.95,27.95,1675222200,100,897.2222222222222,"0.11","2023-02-01T10:30:00.000Z","-"
27.5,27.5,27.5,27.5,1675222800,200,897.2222222222222,"0.22","2023-02-01T10:40:00.000Z","-"
27.65,27.65,27.65,27.65,1675231200,100,897.2222222222222,"0.11","2023-02-01T13:00:00.000Z","-"
27.95,27.95,27.9,27.9,1675231800,800,897.2222222222222,"0.89","2023-02-01T13:10:00.000Z","up"
27.65,27.65,27.65,27.65,1675234800,400,897.2222222222222,"0.45","2023-02-01T14:00:00.000Z","-"
27.95,27.95,27.65,27.65,1675235100,1800,897.2222222222222,"2.01","2023-02-01T14:05:00.000Z","up"
27.95,27.95,27.95,27.95,1675235400,5700,897.2222222222222,"6.35","2023-02-01T14:10:00.000Z","-"
27.65,27.65,27.65,27.65,1675236000,500,897.2222222222222,"0.56","2023-02-01T14:20:00.000Z","-"
27.9,27.9,27.9,27.9,1675236300,100,897.2222222222222,"0.11","2023-02-01T14:25:00.000Z","-"
