┌─────────┬──────┬──────┬──────┬──────┬────────────┬──────┬────────────────────┬────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │  v   │         av         │   r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼──────┼────────────────────┼────────┼────────────────────────────┼────────┤
│    0    │ 56.2 │ 56.2 │  55  │  55  │ 1674008700 │ 1300 │ 1032.3076923076924 │ '1.26' │ '2023-01-18T09:25:00.000Z' │  'up'  │
│    1    │ 55.5 │ 55.5 │ 55.5 │ 55.5 │ 1674009000 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-18T09:30:00.000Z' │  '-'   │
│    2    │ 55.5 │ 55.5 │ 55.5 │ 55.5 │ 1674010200 │ 400  │ 1032.3076923076924 │ '0.39' │ '2023-01-18T09:50:00.000Z' │  '-'   │
│    3    │  55  │  55  │  55  │  55  │ 1674013200 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-18T10:40:00.000Z' │  '-'   │
│    4    │  55  │  55  │  55  │  55  │ 1674015300 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-18T11:15:00.000Z' │  '-'   │
│    5    │  55  │  55  │  55  │  55  │ 1674015900 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-18T11:25:00.000Z' │  '-'   │
│    6    │  55  │  55  │  55  │  55  │ 1674021600 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-18T13:00:00.000Z' │  '-'   │
│    7    │ 55.4 │ 55.4 │ 55.2 │ 55.2 │ 1674022500 │ 1000 │ 1032.3076923076924 │ '0.97' │ '2023-01-18T13:15:00.000Z' │  'up'  │
│    8    │  55  │  55  │  55  │  55  │ 1674023400 │ 300  │ 1032.3076923076924 │ '0.29' │ '2023-01-18T13:30:00.000Z' │  '-'   │
│    9    │ 55.3 │ 55.3 │ 55.3 │ 55.3 │ 1674024000 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-18T13:40:00.000Z' │  '-'   │
│   10    │ 55.3 │ 55.3 │ 55.3 │ 55.3 │ 1674024300 │ 200  │ 1032.3076923076924 │ '0.19' │ '2023-01-18T13:45:00.000Z' │  '-'   │
│   11    │  55  │  55  │  55  │  55  │ 1674024600 │ 1000 │ 1032.3076923076924 │ '0.97' │ '2023-01-18T13:50:00.000Z' │  '-'   │
│   12    │ 55.6 │ 55.6 │ 55.2 │ 55.2 │ 1674025200 │ 2700 │ 1032.3076923076924 │ '2.62' │ '2023-01-18T14:00:00.000Z' │  'up'  │
│   13    │ 55.9 │ 55.9 │ 55.7 │ 55.7 │ 1674025500 │ 1800 │ 1032.3076923076924 │ '1.74' │ '2023-01-18T14:05:00.000Z' │  'up'  │
│   14    │ 55.9 │ 55.9 │ 55.9 │ 55.9 │ 1674026400 │ 1000 │ 1032.3076923076924 │ '0.97' │ '2023-01-18T14:20:00.000Z' │  '-'   │
│   15    │ 55.1 │ 55.2 │ 55.1 │ 55.2 │ 1674026700 │ 2000 │ 1032.3076923076924 │ '1.94' │ '2023-01-18T14:25:00.000Z' │ 'down' │
│   16    │ 55.1 │ 55.1 │ 55.1 │ 55.1 │ 1674027900 │ 1000 │ 1032.3076923076924 │ '0.97' │ '2023-01-18T14:45:00.000Z' │  '-'   │
│   17    │ 54.6 │ 54.6 │ 54.6 │ 54.6 │ 1674101400 │ 500  │ 1032.3076923076924 │ '0.48' │ '2023-01-19T11:10:00.000Z' │  '-'   │
│   18    │ 55.5 │ 55.5 │ 54.8 │ 54.8 │ 1674108000 │ 1000 │ 1032.3076923076924 │ '0.97' │ '2023-01-19T13:00:00.000Z' │  'up'  │
│   19    │ 55.7 │ 55.7 │ 55.5 │ 55.5 │ 1674108900 │ 1100 │ 1032.3076923076924 │ '1.07' │ '2023-01-19T13:15:00.000Z' │  'up'  │
│   20    │ 55.8 │ 55.8 │ 55.8 │ 55.8 │ 1674111000 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-19T13:50:00.000Z' │  '-'   │
│   21    │  56  │  56  │  56  │  56  │ 1674791400 │ 900  │ 1032.3076923076924 │ '0.87' │ '2023-01-27T10:50:00.000Z' │  '-'   │
│   22    │ 55.9 │ 55.9 │ 55.9 │ 55.9 │ 1674801900 │ 1200 │ 1032.3076923076924 │ '1.16' │ '2023-01-27T13:45:00.000Z' │  '-'   │
│   23    │ 54.2 │ 54.2 │ 54.2 │ 54.2 │ 1674805500 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-27T14:45:00.000Z' │  '-'   │
│   24    │ 54.3 │ 54.3 │ 54.3 │ 54.3 │ 1675045200 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-30T09:20:00.000Z' │  '-'   │
│   25    │ 54.3 │ 54.3 │ 54.3 │ 54.3 │ 1675046400 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-30T09:40:00.000Z' │  '-'   │
│   26    │ 54.3 │ 54.3 │ 54.3 │ 54.3 │ 1675050000 │ 1300 │ 1032.3076923076924 │ '1.26' │ '2023-01-30T10:40:00.000Z' │  '-'   │
│   27    │ 54.3 │ 54.3 │ 54.3 │ 54.3 │ 1675050300 │ 300  │ 1032.3076923076924 │ '0.29' │ '2023-01-30T10:45:00.000Z' │  '-'   │
│   28    │ 54.2 │ 54.3 │ 54.2 │ 54.3 │ 1675050900 │ 3500 │ 1032.3076923076924 │ '3.39' │ '2023-01-30T10:55:00.000Z' │ 'down' │
│   29    │ 54.2 │ 54.2 │ 54.2 │ 54.2 │ 1675051200 │ 2100 │ 1032.3076923076924 │ '2.03' │ '2023-01-30T11:00:00.000Z' │  '-'   │
│   30    │  54  │ 54.2 │  54  │ 54.2 │ 1675052100 │ 2500 │ 1032.3076923076924 │ '2.42' │ '2023-01-30T11:15:00.000Z' │ 'down' │
│   31    │  54  │  54  │  54  │  54  │ 1675058400 │ 1000 │ 1032.3076923076924 │ '0.97' │ '2023-01-30T13:00:00.000Z' │  '-'   │
│   32    │  54  │  54  │  54  │  54  │ 1675061100 │ 400  │ 1032.3076923076924 │ '0.39' │ '2023-01-30T13:45:00.000Z' │  '-'   │
│   33    │  54  │  54  │  54  │  54  │ 1675063200 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-30T14:20:00.000Z' │  '-'   │
│   34    │  53  │  53  │  53  │  53  │ 1675131600 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-31T09:20:00.000Z' │  '-'   │
│   35    │ 55.8 │ 55.8 │  55  │  55  │ 1675132200 │ 1000 │ 1032.3076923076924 │ '0.97' │ '2023-01-31T09:30:00.000Z' │  'up'  │
│   36    │ 55.6 │ 55.6 │ 55.5 │ 55.5 │ 1675132800 │ 500  │ 1032.3076923076924 │ '0.48' │ '2023-01-31T09:40:00.000Z' │  'up'  │
│   37    │  55  │  55  │  55  │  55  │ 1675139100 │ 500  │ 1032.3076923076924 │ '0.48' │ '2023-01-31T11:25:00.000Z' │  '-'   │
│   38    │ 54.5 │ 54.5 │ 54.4 │ 54.4 │ 1675148700 │ 500  │ 1032.3076923076924 │ '0.48' │ '2023-01-31T14:05:00.000Z' │  'up'  │
│   39    │ 54.5 │ 54.5 │ 54.5 │ 54.5 │ 1675149600 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-31T14:20:00.000Z' │  '-'   │
│   40    │ 54.4 │ 54.4 │ 54.4 │ 54.4 │ 1675149900 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-01-31T14:25:00.000Z' │  '-'   │
│   41    │ 56.2 │ 56.2 │ 56.2 │ 56.2 │ 1675217700 │ 1100 │ 1032.3076923076924 │ '1.07' │ '2023-02-01T09:15:00.000Z' │  '-'   │
│   42    │  54  │  54  │  54  │  54  │ 1675218000 │ 900  │ 1032.3076923076924 │ '0.87' │ '2023-02-01T09:20:00.000Z' │  '-'   │
│   43    │ 53.5 │ 53.5 │ 53.3 │ 53.5 │ 1675218300 │ 1100 │ 1032.3076923076924 │ '1.07' │ '2023-02-01T09:25:00.000Z' │  '-'   │
│   44    │ 53.5 │ 53.5 │ 53.3 │ 53.5 │ 1675219200 │ 1000 │ 1032.3076923076924 │ '0.97' │ '2023-02-01T09:40:00.000Z' │  '-'   │
│   45    │ 53.5 │ 53.5 │ 53.5 │ 53.5 │ 1675219500 │ 1200 │ 1032.3076923076924 │ '1.16' │ '2023-02-01T09:45:00.000Z' │  '-'   │
│   46    │ 53.5 │ 53.5 │ 53.5 │ 53.5 │ 1675219800 │ 1100 │ 1032.3076923076924 │ '1.07' │ '2023-02-01T09:50:00.000Z' │  '-'   │
│   47    │ 53.3 │ 53.4 │ 53.2 │ 53.3 │ 1675220400 │ 1300 │ 1032.3076923076924 │ '1.26' │ '2023-02-01T10:00:00.000Z' │  '-'   │
│   48    │  53  │  53  │  53  │  53  │ 1675220700 │ 2400 │ 1032.3076923076924 │ '2.32' │ '2023-02-01T10:05:00.000Z' │  '-'   │
│   49    │ 55.4 │ 55.4 │  53  │ 53.1 │ 1675221000 │ 2800 │ 1032.3076923076924 │ '2.71' │ '2023-02-01T10:10:00.000Z' │  'up'  │
│   50    │  53  │ 53.2 │  53  │ 53.2 │ 1675222500 │ 1600 │ 1032.3076923076924 │ '1.55' │ '2023-02-01T10:35:00.000Z' │ 'down' │
│   51    │  53  │  53  │  53  │  53  │ 1675222800 │ 800  │ 1032.3076923076924 │ '0.77' │ '2023-02-01T10:40:00.000Z' │  '-'   │
│   52    │ 53.1 │ 53.2 │ 53.1 │ 53.2 │ 1675223400 │ 1400 │ 1032.3076923076924 │ '1.36' │ '2023-02-01T10:50:00.000Z' │ 'down' │
│   53    │ 54.3 │ 54.3 │ 53.1 │ 53.3 │ 1675224000 │ 1600 │ 1032.3076923076924 │ '1.55' │ '2023-02-01T11:00:00.000Z' │  'up'  │
│   54    │ 53.1 │  54  │ 53.1 │ 53.2 │ 1675225200 │ 2300 │ 1032.3076923076924 │ '2.23' │ '2023-02-01T11:20:00.000Z' │ 'down' │
│   55    │ 55.4 │ 55.4 │ 54.9 │ 54.9 │ 1675225500 │ 1100 │ 1032.3076923076924 │ '1.07' │ '2023-02-01T11:25:00.000Z' │  'up'  │
│   56    │ 55.3 │ 55.3 │ 55.3 │ 55.3 │ 1675231200 │ 100  │ 1032.3076923076924 │ '0.10' │ '2023-02-01T13:00:00.000Z' │  '-'   │
│   57    │ 53.2 │ 53.2 │ 53.2 │ 53.2 │ 1675232700 │ 1900 │ 1032.3076923076924 │ '1.84' │ '2023-02-01T13:25:00.000Z' │  '-'   │
│   58    │ 53.1 │ 53.2 │ 53.1 │ 53.2 │ 1675233300 │ 1300 │ 1032.3076923076924 │ '1.26' │ '2023-02-01T13:35:00.000Z' │ 'down' │
│   59    │ 53.1 │ 53.1 │ 53.1 │ 53.1 │ 1675233600 │ 2200 │ 1032.3076923076924 │ '2.13' │ '2023-02-01T13:40:00.000Z' │  '-'   │
│   60    │ 54.7 │ 54.7 │  54  │  54  │ 1675233900 │ 1600 │ 1032.3076923076924 │ '1.55' │ '2023-02-01T13:45:00.000Z' │  'up'  │
│   61    │  54  │  54  │  54  │  54  │ 1675234500 │ 500  │ 1032.3076923076924 │ '0.48' │ '2023-02-01T13:55:00.000Z' │  '-'   │
│   62    │ 53.2 │ 53.2 │ 53.2 │ 53.2 │ 1675235400 │ 2600 │ 1032.3076923076924 │ '2.52' │ '2023-02-01T14:10:00.000Z' │  '-'   │
