┌─────────┬───────┬───────┬───────┬───────┬────────────┬───────┬────────────────────┬─────────┬────────────────────────────┬────────┐
│ (index) │   c   │   h   │   l   │   o   │     t      │   v   │         av         │    r    │            date            │ updown │
├─────────┼───────┼───────┼───────┼───────┼────────────┼───────┼────────────────────┼─────────┼────────────────────────────┼────────┤
│    0    │  38   │  38   │  38   │  38   │ 1674008100 │ 4100  │ 3635.1111111111113 │ '1.13'  │ '2023-01-18T09:15:00.000Z' │  '-'   │
│    1    │ 37.9  │ 38.1  │ 37.9  │ 38.1  │ 1674008400 │ 1800  │ 3635.1111111111113 │ '0.50'  │ '2023-01-18T09:20:00.000Z' │ 'down' │
│    2    │ 37.9  │  38   │ 37.9  │  38   │ 1674008700 │  900  │ 3635.1111111111113 │ '0.25'  │ '2023-01-18T09:25:00.000Z' │ 'down' │
│    3    │ 37.7  │ 37.9  │ 37.7  │ 37.9  │ 1674009000 │ 2200  │ 3635.1111111111113 │ '0.61'  │ '2023-01-18T09:30:00.000Z' │ 'down' │
│    4    │ 37.85 │ 37.85 │ 37.65 │ 37.85 │ 1674009300 │ 5100  │ 3635.1111111111113 │ '1.40'  │ '2023-01-18T09:35:00.000Z' │  '-'   │
│    5    │ 37.7  │ 37.85 │ 37.65 │ 37.75 │ 1674009600 │ 6000  │ 3635.1111111111113 │ '1.65'  │ '2023-01-18T09:40:00.000Z' │ 'down' │
│    6    │ 37.6  │ 37.7  │ 37.5  │ 37.7  │ 1674009900 │ 11500 │ 3635.1111111111113 │ '3.16'  │ '2023-01-18T09:45:00.000Z' │ 'down' │
│    7    │ 37.5  │ 37.5  │ 37.4  │ 37.5  │ 1674010200 │ 23300 │ 3635.1111111111113 │ '6.41'  │ '2023-01-18T09:50:00.000Z' │  '-'   │
│    8    │ 37.6  │ 37.6  │ 37.45 │ 37.5  │ 1674010500 │ 11500 │ 3635.1111111111113 │ '3.16'  │ '2023-01-18T09:55:00.000Z' │  'up'  │
│    9    │ 37.6  │ 37.6  │ 37.6  │ 37.6  │ 1674010800 │ 11100 │ 3635.1111111111113 │ '3.05'  │ '2023-01-18T10:00:00.000Z' │  '-'   │
│   10    │ 37.85 │ 37.85 │ 37.6  │ 37.8  │ 1674011400 │ 12400 │ 3635.1111111111113 │ '3.41'  │ '2023-01-18T10:10:00.000Z' │  'up'  │
│   11    │ 37.85 │ 37.9  │ 37.85 │ 37.9  │ 1674011700 │  700  │ 3635.1111111111113 │ '0.19'  │ '2023-01-18T10:15:00.000Z' │ 'down' │
│   12    │ 37.9  │ 37.9  │ 37.9  │ 37.9  │ 1674012000 │  300  │ 3635.1111111111113 │ '0.08'  │ '2023-01-18T10:20:00.000Z' │  '-'   │
│   13    │ 37.85 │ 37.85 │ 37.85 │ 37.85 │ 1674012600 │ 1000  │ 3635.1111111111113 │ '0.28'  │ '2023-01-18T10:30:00.000Z' │  '-'   │
│   14    │ 37.85 │ 37.85 │ 37.85 │ 37.85 │ 1674012900 │  200  │ 3635.1111111111113 │ '0.06'  │ '2023-01-18T10:35:00.000Z' │  '-'   │
│   15    │ 37.7  │ 37.8  │ 37.7  │ 37.8  │ 1674013200 │ 4100  │ 3635.1111111111113 │ '1.13'  │ '2023-01-18T10:40:00.000Z' │ 'down' │
│   16    │ 37.8  │ 37.8  │ 37.75 │ 37.75 │ 1674013500 │ 2000  │ 3635.1111111111113 │ '0.55'  │ '2023-01-18T10:45:00.000Z' │  'up'  │
│   17    │ 37.7  │ 37.8  │ 37.7  │ 37.8  │ 1674013800 │ 3000  │ 3635.1111111111113 │ '0.83'  │ '2023-01-18T10:50:00.000Z' │ 'down' │
│   18    │  38   │  38   │ 37.75 │ 37.75 │ 1674014100 │ 9700  │ 3635.1111111111113 │ '2.67'  │ '2023-01-18T10:55:00.000Z' │  'up'  │
│   19    │ 38.1  │ 38.1  │ 38.1  │ 38.1  │ 1674014400 │  200  │ 3635.1111111111113 │ '0.06'  │ '2023-01-18T11:00:00.000Z' │  '-'   │
│   20    │ 38.35 │ 38.35 │ 38.15 │ 38.15 │ 1674015000 │  200  │ 3635.1111111111113 │ '0.06'  │ '2023-01-18T11:10:00.000Z' │  'up'  │
│   21    │ 38.5  │ 38.5  │ 38.4  │ 38.4  │ 1674015600 │ 6000  │ 3635.1111111111113 │ '1.65'  │ '2023-01-18T11:20:00.000Z' │  'up'  │
│   22    │ 38.35 │ 38.35 │ 38.35 │ 38.35 │ 1674015900 │  800  │ 3635.1111111111113 │ '0.22'  │ '2023-01-18T11:25:00.000Z' │  '-'   │
│   23    │ 38.5  │ 38.5  │ 38.5  │ 38.5  │ 1674022800 │  500  │ 3635.1111111111113 │ '0.14'  │ '2023-01-18T13:20:00.000Z' │  '-'   │
│   24    │ 38.5  │ 38.5  │ 38.5  │ 38.5  │ 1674023100 │  200  │ 3635.1111111111113 │ '0.06'  │ '2023-01-18T13:25:00.000Z' │  '-'   │
│   25    │ 38.35 │ 38.35 │ 38.35 │ 38.35 │ 1674023400 │ 3400  │ 3635.1111111111113 │ '0.94'  │ '2023-01-18T13:30:00.000Z' │  '-'   │
│   26    │ 38.5  │ 38.5  │ 38.5  │ 38.5  │ 1674024000 │  200  │ 3635.1111111111113 │ '0.06'  │ '2023-01-18T13:40:00.000Z' │  '-'   │
│   27    │ 38.55 │ 38.55 │ 38.45 │ 38.45 │ 1674024600 │ 11100 │ 3635.1111111111113 │ '3.05'  │ '2023-01-18T13:50:00.000Z' │  'up'  │
│   28    │ 38.6  │ 38.6  │ 38.6  │ 38.6  │ 1674024900 │ 1700  │ 3635.1111111111113 │ '0.47'  │ '2023-01-18T13:55:00.000Z' │  '-'   │
│   29    │ 38.5  │ 38.5  │ 38.5  │ 38.5  │ 1674025200 │ 5100  │ 3635.1111111111113 │ '1.40'  │ '2023-01-18T14:00:00.000Z' │  '-'   │
│   30    │ 38.35 │ 38.4  │ 38.35 │ 38.4  │ 1674025800 │ 2000  │ 3635.1111111111113 │ '0.55'  │ '2023-01-18T14:10:00.000Z' │ 'down' │
│   31    │ 38.6  │ 38.6  │ 38.6  │ 38.6  │ 1674026400 │  500  │ 3635.1111111111113 │ '0.14'  │ '2023-01-18T14:20:00.000Z' │  '-'   │
│   32    │ 38.35 │ 38.7  │ 38.35 │ 38.6  │ 1674026700 │ 5700  │ 3635.1111111111113 │ '1.57'  │ '2023-01-18T14:25:00.000Z' │ 'down' │
│   33    │ 37.9  │ 37.9  │ 37.9  │ 37.9  │ 1674027900 │ 9400  │ 3635.1111111111113 │ '2.59'  │ '2023-01-18T14:45:00.000Z' │  '-'   │
│   34    │ 38.45 │ 38.45 │ 37.55 │ 37.55 │ 1674094500 │ 1600  │ 3635.1111111111113 │ '0.44'  │ '2023-01-19T09:15:00.000Z' │  'up'  │
│   35    │ 37.65 │ 37.65 │ 37.6  │ 37.6  │ 1674094800 │  300  │ 3635.1111111111113 │ '0.08'  │ '2023-01-19T09:20:00.000Z' │  'up'  │
│   36    │ 37.75 │  38   │ 37.75 │  38   │ 1674095400 │ 2300  │ 3635.1111111111113 │ '0.63'  │ '2023-01-19T09:30:00.000Z' │ 'down' │
│   37    │  38   │  38   │  38   │  38   │ 1674095700 │  500  │ 3635.1111111111113 │ '0.14'  │ '2023-01-19T09:35:00.000Z' │  '-'   │
│   38    │ 38.3  │ 38.3  │  38   │  38   │ 1674096000 │ 8000  │ 3635.1111111111113 │ '2.20'  │ '2023-01-19T09:40:00.000Z' │  'up'  │
│   39    │  38   │ 38.25 │  38   │ 38.25 │ 1674096600 │  900  │ 3635.1111111111113 │ '0.25'  │ '2023-01-19T09:50:00.000Z' │ 'down' │
│   40    │  38   │  38   │  38   │  38   │ 1674096900 │  100  │ 3635.1111111111113 │ '0.03'  │ '2023-01-19T09:55:00.000Z' │  '-'   │
│   41    │ 37.9  │  38   │ 37.9  │  38   │ 1674097200 │ 1500  │ 3635.1111111111113 │ '0.41'  │ '2023-01-19T10:00:00.000Z' │ 'down' │
│   42    │ 38.1  │ 38.1  │ 37.95 │ 37.95 │ 1674097500 │  600  │ 3635.1111111111113 │ '0.17'  │ '2023-01-19T10:05:00.000Z' │  'up'  │
│   43    │ 38.1  │ 38.1  │ 38.1  │ 38.1  │ 1674097800 │ 1400  │ 3635.1111111111113 │ '0.39'  │ '2023-01-19T10:10:00.000Z' │  '-'   │
│   44    │ 38.15 │ 38.25 │ 38.15 │ 38.2  │ 1674098400 │ 3800  │ 3635.1111111111113 │ '1.05'  │ '2023-01-19T10:20:00.000Z' │ 'down' │
│   45    │ 38.1  │ 38.25 │ 38.1  │ 38.15 │ 1674098700 │ 2200  │ 3635.1111111111113 │ '0.61'  │ '2023-01-19T10:25:00.000Z' │ 'down' │
│   46    │ 38.15 │ 38.15 │ 38.1  │ 38.1  │ 1674099000 │  300  │ 3635.1111111111113 │ '0.08'  │ '2023-01-19T10:30:00.000Z' │  'up'  │
│   47    │ 38.1  │ 38.15 │ 38.1  │ 38.15 │ 1674099600 │  600  │ 3635.1111111111113 │ '0.17'  │ '2023-01-19T10:40:00.000Z' │ 'down' │
│   48    │ 38.1  │ 38.1  │ 38.1  │ 38.1  │ 1674099900 │ 2000  │ 3635.1111111111113 │ '0.55'  │ '2023-01-19T10:45:00.000Z' │  '-'   │
│   49    │ 38.1  │ 38.1  │ 38.1  │ 38.1  │ 1674100500 │ 3600  │ 3635.1111111111113 │ '0.99'  │ '2023-01-19T10:55:00.000Z' │  '-'   │
│   50    │  38   │ 38.1  │  38   │ 38.1  │ 1674101100 │ 4100  │ 3635.1111111111113 │ '1.13'  │ '2023-01-19T11:05:00.000Z' │ 'down' │
│   51    │  38   │  38   │ 37.95 │ 37.95 │ 1674101700 │  900  │ 3635.1111111111113 │ '0.25'  │ '2023-01-19T11:15:00.000Z' │  'up'  │
│   52    │ 37.95 │ 37.95 │ 37.95 │ 37.95 │ 1674102000 │ 1200  │ 3635.1111111111113 │ '0.33'  │ '2023-01-19T11:20:00.000Z' │  '-'   │
│   53    │ 37.95 │ 37.95 │ 37.95 │ 37.95 │ 1674102300 │  900  │ 3635.1111111111113 │ '0.25'  │ '2023-01-19T11:25:00.000Z' │  '-'   │
│   54    │ 37.9  │ 37.95 │ 37.9  │ 37.95 │ 1674108000 │ 5900  │ 3635.1111111111113 │ '1.62'  │ '2023-01-19T13:00:00.000Z' │ 'down' │
│   55    │ 37.9  │ 37.9  │ 37.9  │ 37.9  │ 1674108300 │  400  │ 3635.1111111111113 │ '0.11'  │ '2023-01-19T13:05:00.000Z' │  '-'   │
│   56    │ 37.65 │ 37.85 │ 37.6  │ 37.85 │ 1674108600 │ 56700 │ 3635.1111111111113 │ '15.60' │ '2023-01-19T13:10:00.000Z' │ 'down' │
│   57    │ 37.9  │ 37.9  │ 37.9  │ 37.9  │ 1674108900 │  100  │ 3635.1111111111113 │ '0.03'  │ '2023-01-19T13:15:00.000Z' │  '-'   │
│   58    │ 37.65 │ 37.7  │ 37.65 │ 37.7  │ 1674109500 │ 3500  │ 3635.1111111111113 │ '0.96'  │ '2023-01-19T13:25:00.000Z' │ 'down' │
│   59    │ 37.9  │ 37.9  │ 37.65 │ 37.65 │ 1674109800 │  300  │ 3635.1111111111113 │ '0.08'  │ '2023-01-19T13:30:00.000Z' │  'up'  │
│   60    │ 37.9  │ 37.9  │ 37.9  │ 37.9  │ 1674110100 │ 3100  │ 3635.1111111111113 │ '0.85'  │ '2023-01-19T13:35:00.000Z' │  '-'   │
│   61    │ 37.9  │ 37.9  │ 37.9  │ 37.9  │ 1674110400 │ 1800  │ 3635.1111111111113 │ '0.50'  │ '2023-01-19T13:40:00.000Z' │  '-'   │
│   62    │ 37.9  │ 37.9  │ 37.9  │ 37.9  │ 1674111000 │  600  │ 3635.1111111111113 │ '0.17'  │ '2023-01-19T13:50:00.000Z' │  '-'   │
│   63    │ 37.9  │ 37.9  │ 37.9  │ 37.9  │ 1674111300 │  200  │ 3635.1111111111113 │ '0.06'  │ '2023-01-19T13:55:00.000Z' │  '-'   │
│   64    │ 37.8  │ 37.9  │ 37.8  │ 37.9  │ 1674111600 │ 1900  │ 3635.1111111111113 │ '0.52'  │ '2023-01-19T14:00:00.000Z' │ 'down' │
│   65    │ 37.85 │ 37.85 │ 37.8  │ 37.8  │ 1674111900 │  700  │ 3635.1111111111113 │ '0.19'  │ '2023-01-19T14:05:00.000Z' │  'up'  │
│   66    │ 37.9  │ 37.9  │ 37.9  │ 37.9  │ 1674112500 │ 1100  │ 3635.1111111111113 │ '0.30'  │ '2023-01-19T14:15:00.000Z' │  '-'   │
│   67    │ 37.9  │ 37.9  │ 37.9  │ 37.9  │ 1674112800 │ 1300  │ 3635.1111111111113 │ '0.36'  │ '2023-01-19T14:20:00.000Z' │  '-'   │
│   68    │ 37.8  │ 37.9  │ 37.7  │ 37.9  │ 1674113100 │ 3100  │ 3635.1111111111113 │ '0.85'  │ '2023-01-19T14:25:00.000Z' │ 'down' │
│   69    │ 37.9  │ 37.9  │ 37.9  │ 37.9  │ 1674113400 │  300  │ 3635.1111111111113 │ '0.08'  │ '2023-01-19T14:30:00.000Z' │  '-'   │
│   70    │ 37.95 │ 37.95 │ 37.95 │ 37.95 │ 1674114300 │ 8400  │ 3635.1111111111113 │ '2.31'  │ '2023-01-19T14:45:00.000Z' │  '-'   │
│   71    │ 37.8  │ 37.8  │ 37.8  │ 37.8  │ 1674785700 │ 2400  │ 3635.1111111111113 │ '0.66'  │ '2023-01-27T09:15:00.000Z' │  '-'   │
│   72    │ 38.6  │ 38.6  │ 37.95 │ 37.95 │ 1674786000 │ 1300  │ 3635.1111111111113 │ '0.36'  │ '2023-01-27T09:20:00.000Z' │  'up'  │
│   73    │  38   │ 38.6  │  38   │ 38.6  │ 1674786600 │ 1100  │ 3635.1111111111113 │ '0.30'  │ '2023-01-27T09:30:00.000Z' │ 'down' │
│   74    │  38   │  38   │  38   │  38   │ 1674786900 │ 10000 │ 3635.1111111111113 │ '2.75'  │ '2023-01-27T09:35:00.000Z' │  '-'   │
│   75    │ 37.95 │ 38.1  │ 37.95 │ 38.1  │ 1674787500 │ 1200  │ 3635.1111111111113 │ '0.33'  │ '2023-01-27T09:45:00.000Z' │ 'down' │
│   76    │ 37.95 │ 37.95 │ 37.8  │ 37.8  │ 1674787800 │ 1800  │ 3635.1111111111113 │ '0.50'  │ '2023-01-27T09:50:00.000Z' │  'up'  │
│   77    │ 37.8  │  38   │ 37.8  │  38   │ 1674788100 │ 6800  │ 3635.1111111111113 │ '1.87'  │ '2023-01-27T09:55:00.000Z' │ 'down' │
│   78    │ 37.95 │ 37.95 │ 37.95 │ 37.95 │ 1674788400 │  100  │ 3635.1111111111113 │ '0.03'  │ '2023-01-27T10:00:00.000Z' │  '-'   │
│   79    │ 37.95 │ 37.95 │ 37.95 │ 37.95 │ 1674788700 │ 5600  │ 3635.1111111111113 │ '1.54'  │ '2023-01-27T10:05:00.000Z' │  '-'   │
│   80    │ 37.9  │ 37.95 │ 37.9  │ 37.95 │ 1674789000 │ 13600 │ 3635.1111111111113 │ '3.74'  │ '2023-01-27T10:10:00.000Z' │ 'down' │
