"c","h","l","o","t","v","av","r","date","updown"
22.55,22.55,22.55,22.55,1674010500,100,307.6923076923077,"0.33","2023-01-18T09:55:00.000Z","-"
19.8,19.8,19.8,19.8,1674010800,100,307.6923076923077,"0.33","2023-01-18T10:00:00.000Z","-"
20.4,20.5,20.4,20.5,1674026100,500,307.6923076923077,"1.63","2023-01-18T14:15:00.000Z","down"
19.5,19.5,19.5,19.5,1674114300,2000,307.6923076923077,"6.50","2023-01-19T14:45:00.000Z","-"
20.85,20.85,20.85,20.85,1675044900,100,307.6923076923077,"0.33","2023-01-30T09:15:00.000Z","-"
19.65,19.65,19.65,19.65,1675045200,200,307.6923076923077,"0.65","2023-01-30T09:20:00.000Z","-"
20.85,20.85,20.85,20.85,1675048800,100,307.6923076923077,"0.33","2023-01-30T10:20:00.000Z","-"
20.85,20.85,20.85,20.85,1675050300,200,307.6923076923077,"0.65","2023-01-30T10:45:00.000Z","-"
20.85,20.85,20.85,20.85,1675058400,200,307.6923076923077,"0.65","2023-01-30T13:00:00.000Z","-"
22.3,22.3,22.3,22.3,1675144800,100,307.6923076923077,"0.33","2023-01-31T13:00:00.000Z","-"
22.25,22.25,22.25,22.25,1675217700,100,307.6923076923077,"0.33","2023-02-01T09:15:00.000Z","-"
23.8,23.8,23.8,23.8,1675232400,100,307.6923076923077,"0.33","2023-02-01T13:20:00.000Z","-"
23.8,23.8,23.8,23.8,1675233900,200,307.6923076923077,"0.65","2023-02-01T13:45:00.000Z","-"
