"c","h","l","o","t","v","av","r","date","updown"
5.18,5.25,5.15,5.24,1674008100,90600,25751.301115241637,"3.52","2023-01-18T09:15:00.000Z","down"
5.18,5.24,5.18,5.24,1674008400,78400,25751.301115241637,"3.04","2023-01-18T09:20:00.000Z","down"
5.19,5.2,5.18,5.18,1674008700,24300,25751.301115241637,"0.94","2023-01-18T09:25:00.000Z","up"
5.18,5.19,5.17,5.17,1674009000,2100,25751.301115241637,"0.08","2023-01-18T09:30:00.000Z","up"
5.18,5.18,5.18,5.18,1674009300,1600,25751.301115241637,"0.06","2023-01-18T09:35:00.000Z","-"
5.15,5.18,5.15,5.18,1674009600,10500,25751.301115241637,"0.41","2023-01-18T09:40:00.000Z","down"
5.15,5.18,5.15,5.17,1674009900,53400,25751.301115241637,"2.07","2023-01-18T09:45:00.000Z","down"
5.15,5.16,5.15,5.15,1674010200,29900,25751.301115241637,"1.16","2023-01-18T09:50:00.000Z","-"
5.15,5.16,5.15,5.15,1674010500,16700,25751.301115241637,"0.65","2023-01-18T09:55:00.000Z","-"
5.15,5.17,5.15,5.15,1674010800,17000,25751.301115241637,"0.66","2023-01-18T10:00:00.000Z","-"
5.18,5.18,5.15,5.15,1674011100,14100,25751.301115241637,"0.55","2023-01-18T10:05:00.000Z","up"
5.18,5.18,5.17,5.17,1674011400,1000,25751.301115241637,"0.04","2023-01-18T10:10:00.000Z","up"
5.15,5.15,5.15,5.15,1674011700,11000,25751.301115241637,"0.43","2023-01-18T10:15:00.000Z","-"
5.15,5.15,5.15,5.15,1674012000,10200,25751.301115241637,"0.40","2023-01-18T10:20:00.000Z","-"
5.15,5.15,5.15,5.15,1674012600,100,25751.301115241637,"0.00","2023-01-18T10:30:00.000Z","-"
5.18,5.18,5.15,5.15,1674012900,13900,25751.301115241637,"0.54","2023-01-18T10:35:00.000Z","up"
5.16,5.18,5.16,5.18,1674013500,7400,25751.301115241637,"0.29","2023-01-18T10:45:00.000Z","down"
5.15,5.18,5.15,5.18,1674013800,13900,25751.301115241637,"0.54","2023-01-18T10:50:00.000Z","down"
5.15,5.18,5.15,5.15,1674014100,14000,25751.301115241637,"0.54","2023-01-18T10:55:00.000Z","-"
5.16,5.18,5.15,5.15,1674014400,10400,25751.301115241637,"0.40","2023-01-18T11:00:00.000Z","up"
