"c","h","l","o","t","v","av","r","date","updown"
70,70,69.6,69.9,1674008100,8600,12533.807829181495,"0.69","2023-01-18T09:15:00.000Z","up"
70,70.3,70,70,1674008400,1000,12533.807829181495,"0.08","2023-01-18T09:20:00.000Z","-"
69.7,70.1,69.7,70,1674008700,7900,12533.807829181495,"0.63","2023-01-18T09:25:00.000Z","down"
69.3,69.7,69.3,69.7,1674009000,3400,12533.807829181495,"0.27","2023-01-18T09:30:00.000Z","down"
69.4,69.6,69.3,69.6,1674009300,1200,12533.807829181495,"0.10","2023-01-18T09:35:00.000Z","down"
69.4,69.6,69.3,69.6,1674009600,4300,12533.807829181495,"0.34","2023-01-18T09:40:00.000Z","down"
69.4,69.5,69.4,69.4,1674009900,4000,12533.807829181495,"0.32","2023-01-18T09:45:00.000Z","-"
69.9,69.9,69.4,69.4,1674010200,1700,12533.807829181495,"0.14","2023-01-18T09:50:00.000Z","up"
69.9,70,69.5,69.9,1674010500,3600,12533.807829181495,"0.29","2023-01-18T09:55:00.000Z","-"
69.2,70,69.2,69.7,1674010800,25700,12533.807829181495,"2.05","2023-01-18T10:00:00.000Z","down"
69.1,69.8,69.1,69.2,1674011100,18800,12533.807829181495,"1.50","2023-01-18T10:05:00.000Z","down"
69,69.6,69,69.4,1674011400,65600,12533.807829181495,"5.23","2023-01-18T10:10:00.000Z","down"
68.9,69,68.9,69,1674011700,6000,12533.807829181495,"0.48","2023-01-18T10:15:00.000Z","down"
68.3,68.9,68.2,68.9,1674012000,37400,12533.807829181495,"2.98","2023-01-18T10:20:00.000Z","down"
68.7,68.9,68.1,68.4,1674012300,19800,12533.807829181495,"1.58","2023-01-18T10:25:00.000Z","up"
68.4,68.4,68.3,68.4,1674012600,4600,12533.807829181495,"0.37","2023-01-18T10:30:00.000Z","-"
68.5,68.5,68.4,68.5,1674012900,11500,12533.807829181495,"0.92","2023-01-18T10:35:00.000Z","-"
68.7,68.7,68.5,68.5,1674013200,7700,12533.807829181495,"0.61","2023-01-18T10:40:00.000Z","up"
68.6,68.7,68.5,68.7,1674013500,8800,12533.807829181495,"0.70","2023-01-18T10:45:00.000Z","down"
68.6,68.6,68.4,68.6,1674013800,15300,12533.807829181495,"1.22","2023-01-18T10:50:00.000Z","-"
68.7,68.7,68.5,68.5,1674014100,12600,12533.807829181495,"1.01","2023-01-18T10:55:00.000Z","up"
68.6,68.6,68.4,68.6,1674014400,31400,12533.807829181495,"2.51","2023-01-18T11:00:00.000Z","-"
68.6,68.6,68.4,68.5,1674014700,10900,12533.807829181495,"0.87","2023-01-18T11:05:00.000Z","up"
68.6,68.7,68.5,68.5,1674015000,16700,12533.807829181495,"1.33","2023-01-18T11:10:00.000Z","up"
68.6,68.6,68.5,68.6,1674015300,13100,12533.807829181495,"1.05","2023-01-18T11:15:00.000Z","-"
68.7,68.7,68.6,68.7,1674015600,1200,12533.807829181495,"0.10","2023-01-18T11:20:00.000Z","-"
68.9,68.9,68.6,68.6,1674015900,21500,12533.807829181495,"1.72","2023-01-18T11:25:00.000Z","up"
69,69,68.9,69,1674021600,18000,12533.807829181495,"1.44","2023-01-18T13:00:00.000Z","-"
69.5,69.5,68.9,69,1674021900,31200,12533.807829181495,"2.49","2023-01-18T13:05:00.000Z","up"
69.5,69.5,69.4,69.5,1674022200,3900,12533.807829181495,"0.31","2023-01-18T13:10:00.000Z","-"
69.5,69.5,69.5,69.5,1674022500,2900,12533.807829181495,"0.23","2023-01-18T13:15:00.000Z","-"
69.5,69.5,69.5,69.5,1674022800,1700,12533.807829181495,"0.14","2023-01-18T13:20:00.000Z","-"
69.5,69.5,69.5,69.5,1674023100,1700,12533.807829181495,"0.14","2023-01-18T13:25:00.000Z","-"
69.4,69.5,69.1,69.5,1674023400,16800,12533.807829181495,"1.34","2023-01-18T13:30:00.000Z","down"
69.4,69.4,69.4,69.4,1674023700,1400,12533.807829181495,"0.11","2023-01-18T13:35:00.000Z","-"
69.2,69.4,69.1,69.4,1674024000,8400,12533.807829181495,"0.67","2023-01-18T13:40:00.000Z","down"
69,69.2,69,69.1,1674024300,16800,12533.807829181495,"1.34","2023-01-18T13:45:00.000Z","down"
69.2,69.3,69,69.1,1674024600,11000,12533.807829181495,"0.88","2023-01-18T13:50:00.000Z","up"
69.2,69.2,69.1,69.2,1674024900,5600,12533.807829181495,"0.45","2023-01-18T13:55:00.000Z","-"
69,69.2,68.9,69.2,1674025200,32300,12533.807829181495,"2.58","2023-01-18T14:00:00.000Z","down"
69.1,69.2,68.9,69,1674025500,18000,12533.807829181495,"1.44","2023-01-18T14:05:00.000Z","up"
69.2,69.2,69,69.2,1674025800,9400,12533.807829181495,"0.75","2023-01-18T14:10:00.000Z","-"
69.1,69.2,69,69.2,1674026100,3400,12533.807829181495,"0.27","2023-01-18T14:15:00.000Z","down"
69.2,69.2,69,69.2,1674026400,4300,12533.807829181495,"0.34","2023-01-18T14:20:00.000Z","-"
69.3,69.4,69.3,69.3,1674026700,4300,12533.807829181495,"0.34","2023-01-18T14:25:00.000Z","-"
69.4,69.4,69.4,69.4,1674027000,100,12533.807829181495,"0.01","2023-01-18T14:30:00.000Z","-"
69.1,69.1,69.1,69.1,1674027900,19800,12533.807829181495,"1.58","2023-01-18T14:45:00.000Z","-"
69.5,69.7,69.5,69.7,1674094500,3700,12533.807829181495,"0.30","2023-01-19T09:15:00.000Z","down"
69.9,69.9,69.5,69.5,1674094800,4100,12533.807829181495,"0.33","2023-01-19T09:20:00.000Z","up"
70.3,70.3,69.9,69.9,1674095100,11500,12533.807829181495,"0.92","2023-01-19T09:25:00.000Z","up"
70.3,70.5,70.3,70.3,1674095400,7700,12533.807829181495,"0.61","2023-01-19T09:30:00.000Z","-"
70,70.2,70,70.2,1674095700,12700,12533.807829181495,"1.01","2023-01-19T09:35:00.000Z","down"
