"c","h","l","o","t","v","av","r","date","updown"
17.2,17.2,17.2,17.2,1674007200,100,215.3846153846154,"0.46","2023-01-18T09:00:00.000Z","-"
18.4,18.4,18.4,18.4,1674098100,100,215.3846153846154,"0.46","2023-01-19T10:15:00.000Z","-"
18,18,18,18,1674102000,200,215.3846153846154,"0.93","2023-01-19T11:20:00.000Z","-"
18.1,18.1,18.1,18.1,1674109200,400,215.3846153846154,"1.86","2023-01-19T13:20:00.000Z","-"
19,19,19,19,1674799500,100,215.3846153846154,"0.46","2023-01-27T13:05:00.000Z","-"
18.9,18.9,18.9,18.9,1675045200,100,215.3846153846154,"0.46","2023-01-30T09:20:00.000Z","-"
18.5,18.5,18.5,18.5,1675050600,100,215.3846153846154,"0.46","2023-01-30T10:50:00.000Z","-"
18.5,18.5,18.5,18.5,1675051800,100,215.3846153846154,"0.46","2023-01-30T11:10:00.000Z","-"
18.5,18.5,18.5,18.5,1675052100,100,215.3846153846154,"0.46","2023-01-30T11:15:00.000Z","-"
18.3,18.3,18.3,18.3,1675052400,900,215.3846153846154,"4.18","2023-01-30T11:20:00.000Z","-"
18.3,18.3,18.3,18.3,1675063500,100,215.3846153846154,"0.46","2023-01-30T14:25:00.000Z","-"
18.3,18.3,18.3,18.3,1675218600,300,215.3846153846154,"1.39","2023-02-01T09:30:00.000Z","-"
18.3,18.3,18.3,18.3,1675231500,200,215.3846153846154,"0.93","2023-02-01T13:05:00.000Z","-"
